,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2016-05-02,487.75,,,,,,,,,,,0
1,2016-05-03,470.75,,,,,,,,,,,0
2,2016-05-04,471.25,,,,,,,,,,,0
3,2016-05-05,463.25,,,,,,,,,,,0
4,2016-05-06,463.75,BOT,11.0,463.0,2016-05-06,WEAT US EQUITY_WC2 COMDTY_0,ENTER,,2016-05-06,,463.0,0
5,2016-05-09,456.5,,,,,,,,,,,0
6,2016-05-10,461.25,,,,,,,,,,,0
7,2016-05-11,459.0,,,,,,,,,,,0
8,2016-05-12,468.0,,,,,,,,,,,0
9,2016-05-13,474.75,SLD,-11.0,468.0,2016-05-13,WEAT US EQUITY_WC2 COMDTY_0,EXIT,,2016-05-13,,468.0,0
10,2016-05-16,484.0,,,,,,,,,,,0
11,2016-05-17,491.25,,,,,,,,,,,0
12,2016-05-18,490.0,,,,,,,,,,,0
13,2016-05-19,479.5,,,,,,,,,,,0
14,2016-05-20,478.75,,,,,,,,,,,0
15,2016-05-23,473.0,,,,,,,,,,,0
16,2016-05-24,475.0,,,,,,,,,,,0
17,2016-05-25,477.25,,,,,,,,,,,0
18,2016-05-26,491.75,,,,,,,,,,,0
19,2016-05-27,491.75,,,,,,,,,,,0
20,2016-05-31,475.5,,,,,,,,,,,0
21,2016-06-01,485.0,,,,,,,,,,,0
22,2016-06-02,496.25,,,,,,,,,,,0
23,2016-06-03,506.75,,,,,,,,,,,0
24,2016-06-06,517.75,,,,,,,,,,,0
25,2016-06-07,519.25,,,,,,,,,,,0
26,2016-06-08,530.5,,,,,,,,,,,0
27,2016-06-09,521.5,,,,,,,,,,,0
28,2016-06-10,506.5,,,,,,,,,,,0
29,2016-06-13,503.25,,,,,,,,,,,0
30,2016-06-14,497.75,,,,,,,,,,,0
31,2016-06-15,489.5,,,,,,,,,,,0
32,2016-06-16,484.75,,,,,,,,,,,0
33,2016-06-17,494.75,BOT,10.0,486.25,2016-06-17,WEAT US EQUITY_WC2 COMDTY_1,ENTER,,2016-06-17,,486.25,0
34,2016-06-20,487.5,,,,,,,,,,,0
