,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2016-05-02,461.0,,,,,,,,,,,0
1,2016-05-03,442.0,,,,,,,,,,,0
2,2016-05-05,440.25,,,,,,,,,,,0
3,2016-05-06,441.0,BOT,11.0,442.5,2016-05-06,WEAT US EQUITY_1KWC1 COMDTY_0,ENTER,,2016-05-06,,442.5,0
4,2016-05-09,433.75,,,,,,,,,,,0
5,2016-05-10,436.75,,,,,,,,,,,0
6,2016-05-11,431.5,,,,,,,,,,,0
7,2016-05-16,453.5,SLD,-11.0,455.75,2016-05-16,WEAT US EQUITY_1KWC1 COMDTY_0,EXIT,,2016-05-16,,455.75,0
8,2016-05-17,457.75,,,,,,,,,,,0
9,2016-05-18,456.75,,,,,,,,,,,0
10,2016-05-19,448.0,,,,,,,,,,,0
11,2016-05-20,449.0,,,,,,,,,,,0
12,2016-05-23,447.0,,,,,,,,,,,0
13,2016-05-24,446.5,,,,,,,,,,,0
14,2016-05-25,451.0,,,,,,,,,,,0
15,2016-05-26,462.25,,,,,,,,,,,0
16,2016-05-27,459.75,,,,,,,,,,,0
17,2016-05-31,447.25,,,,,,,,,,,0
18,2016-06-01,456.0,,,,,,,,,,,0
19,2016-06-02,464.5,,,,,,,,,,,0
20,2016-06-03,474.0,,,,,,,,,,,0
21,2016-06-06,481.25,,,,,,,,,,,0
22,2016-06-07,485.0,,,,,,,,,,,0
23,2016-06-08,492.75,,,,,,,,,,,0
24,2016-06-09,484.25,,,,,,,,,,,0
25,2016-06-10,468.5,BOT,10.0,484.0,2016-06-10,WEAT US EQUITY_1KWC1 COMDTY_1,ENTER,,2016-06-10,,484.0,0
26,2016-06-13,460.75,,,,,,,,,,,0
27,2016-06-14,458.5,,,,,,,,,,,0
28,2016-06-15,456.75,,,,,,,,,,,0
29,2016-06-16,450.75,,,,,,,,,,,0
30,2016-06-17,460.75,BOT,11.0,450.75,2016-06-17,WEAT US EQUITY_1KWC1 COMDTY_2,ENTER,,2016-06-17,,450.75,0
31,2016-06-20,451.25,,,,,,,,,,,0
32,2016-06-21,435.0,,,,,,,,,,,0
33,2016-06-22,433.0,,,,,,,,,,,0
34,2016-06-23,427.75,,,,,,,,,,,0
35,2016-06-24,422.75,BOT,12.0,427.75,2016-06-24,WEAT US EQUITY_1KWC1 COMDTY_3,ENTER,,2016-06-24,,427.75,0
36,2016-06-27,412.75,,,,,,,,,,,0
37,2016-06-28,408.75,,,,,,,,,,,0
38,2016-06-29,400.0,,,,,,,,,,,0
39,2016-06-30,404.25,,,,,,,,,,,0
40,2016-07-01,394.25,BOT,12.0,401.0,2016-07-01,WEAT US EQUITY_1KWC1 COMDTY_4,ENTER,,2016-07-01,,401.0,0
41,2016-07-05,402.0,,,,,,,,,,,0
42,2016-07-06,400.5,,,,,,,,,,,0
43,2016-07-07,396.5,,,,,,,,,,,0
44,2016-07-08,405.25,SLD,-10.0,396.5,2016-07-08,WEAT US EQUITY_1KWC1 COMDTY_1,EXIT,,2016-07-08,,396.5,0
45,2016-07-08,405.25,SLD,-11.0,396.5,2016-07-08,WEAT US EQUITY_1KWC1 COMDTY_2,EXIT,,2016-07-08,,396.5,0
46,2016-07-08,405.25,SLD,-12.0,396.5,2016-07-08,WEAT US EQUITY_1KWC1 COMDTY_3,EXIT,,2016-07-08,,396.5,0
47,2016-07-08,405.25,SLD,-12.0,396.5,2016-07-08,WEAT US EQUITY_1KWC1 COMDTY_4,EXIT,,2016-07-08,,396.5,0
48,2016-07-11,401.0,,,,,,,,,,,0
49,2016-07-12,407.75,,,,,,,,,,,0
50,2016-07-13,407.75,,,,,,,,,,,0
51,2016-07-15,413.75,,,,,,,,,,,0
52,2016-07-18,420.0,,,,,,,,,,,0
53,2016-07-19,410.5,,,,,,,,,,,0
54,2016-07-20,406.75,,,,,,,,,,,0
55,2016-07-21,407.5,,,,,,,,,,,0
56,2016-07-22,419.0,,,,,,,,,,,0
57,2016-07-25,423.25,,,,,,,,,,,0
58,2016-07-26,412.0,,,,,,,,,,,0
59,2016-07-27,412.5,,,,,,,,,,,0
60,2016-07-28,409.0,,,,,,,,,,,0
61,2016-07-29,409.75,BOT,12.0,409.0,2016-07-29,WEAT US EQUITY_1KWC1 COMDTY_5,ENTER,,2016-07-29,,409.0,0
62,2016-08-01,409.25,,,,,,,,,,,0
63,2016-08-02,406.5,,,,,,,,,,,0
64,2016-08-03,412.25,,,,,,,,,,,0
65,2016-08-04,405.75,,,,,,,,,,,0
66,2016-08-05,411.75,SLD,-12.0,405.75,2016-08-05,WEAT US EQUITY_1KWC1 COMDTY_5,EXIT,,2016-08-05,,405.75,0
67,2016-08-08,409.75,,,,,,,,,,,0
68,2016-08-09,410.0,,,,,,,,,,,0
69,2016-08-10,411.75,,,,,,,,,,,0
70,2016-08-11,412.25,,,,,,,,,,,0
71,2016-08-12,416.25,,,,,,,,,,,0
72,2016-08-15,411.75,,,,,,,,,,,0
73,2016-08-16,411.25,,,,,,,,,,,0
74,2016-08-17,418.25,,,,,,,,,,,0
75,2016-08-18,421.0,,,,,,,,,,,0
76,2016-08-19,418.75,,,,,,,,,,,0
77,2016-08-22,413.75,,,,,,,,,,,0
78,2016-08-23,407.25,,,,,,,,,,,0
79,2016-08-24,407.75,,,,,,,,,,,0
80,2016-08-25,405.5,,,,,,,,,,,0
81,2016-08-26,389.75,,,,,,,,,,,0
82,2016-08-29,374.25,,,,,,,,,,,0
83,2016-08-30,367.75,,,,,,,,,,,0
84,2016-08-31,371.25,,,,,,,,,,,0
85,2016-09-01,379.75,,,,,,,,,,,0
86,2016-09-02,386.5,BOT,13.0,382.25,2016-09-02,WEAT US EQUITY_1KWC1 COMDTY_6,ENTER,,2016-09-02,,382.25,0
87,2016-09-06,384.0,,,,,,,,,,,0
88,2016-09-07,384.75,,,,,,,,,,,0
89,2016-09-08,392.5,,,,,,,,,,,0
90,2016-09-09,393.5,SLD,-13.0,389.25,2016-09-09,WEAT US EQUITY_1KWC1 COMDTY_6,EXIT,,2016-09-09,,389.25,0
91,2016-09-12,399.75,,,,,,,,,,,0
92,2016-09-13,392.25,,,,,,,,,,,0
93,2016-09-15,416.0,,,,,,,,,,,0
94,2016-09-16,417.25,,,,,,,,,,,0
95,2016-09-19,416.5,,,,,,,,,,,0
96,2016-09-20,418.5,,,,,,,,,,,0
97,2016-09-21,422.25,,,,,,,,,,,0
98,2016-09-22,420.75,,,,,,,,,,,0
99,2016-09-23,421.5,,,,,,,,,,,0
100,2016-09-26,414.0,,,,,,,,,,,0
101,2016-09-27,419.25,,,,,,,,,,,0
102,2016-09-28,421.25,,,,,,,,,,,0
103,2016-09-29,417.25,,,,,,,,,,,0
104,2016-09-30,415.5,BOT,12.0,417.0,2016-09-30,WEAT US EQUITY_1KWC1 COMDTY_7,ENTER,,2016-09-30,,417.0,0
105,2016-10-03,407.0,,,,,,,,,,,0
106,2016-10-04,403.0,,,,,,,,,,,0
107,2016-10-05,415.0,,,,,,,,,,,0
108,2016-10-06,405.0,,,,,,,,,,,0
109,2016-10-07,403.0,BOT,12.0,406.5,2016-10-07,WEAT US EQUITY_1KWC1 COMDTY_8,ENTER,,2016-10-07,,406.5,0
110,2016-10-10,407.0,,,,,,,,,,,0
111,2016-10-11,406.25,,,,,,,,,,,0
112,2016-10-12,398.5,,,,,,,,,,,0
113,2016-10-13,414.0,,,,,,,,,,,0
114,2016-10-14,417.75,SLD,-12.0,413.5,2016-10-14,WEAT US EQUITY_1KWC1 COMDTY_7,EXIT,,2016-10-14,,413.5,0
115,2016-10-14,417.75,SLD,-12.0,413.5,2016-10-14,WEAT US EQUITY_1KWC1 COMDTY_8,EXIT,,2016-10-14,,413.5,0
116,2016-10-17,422.0,,,,,,,,,,,0
117,2016-10-18,421.75,,,,,,,,,,,0
118,2016-10-19,425.25,,,,,,,,,,,0
119,2016-10-20,423.0,,,,,,,,,,,0
120,2016-10-21,421.5,,,,,,,,,,,0
121,2016-10-24,412.5,,,,,,,,,,,0
122,2016-10-25,413.5,,,,,,,,,,,0
123,2016-10-26,417.0,,,,,,,,,,,0
124,2016-10-27,417.0,,,,,,,,,,,0
125,2016-10-28,411.25,,,,,,,,,,,0
126,2016-10-31,414.75,,,,,,,,,,,0
