,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2016-05-02,548.75,,,,,,,,,,,0
1,2016-05-03,536.25,,,,,,,,,,,0
2,2016-05-04,541.0,,,,,,,,,,,0
3,2016-05-05,531.75,,,,,,,,,,,0
4,2016-05-06,535.0,BOT,9.0,531.0,2016-05-06,WEAT US EQUITY_MWEC2 COMDTY_0,ENTER,,2016-05-06,,531.0,0
5,2016-05-09,530.25,,,,,,,,,,,0
6,2016-05-10,533.75,,,,,,,,,,,0
7,2016-05-11,527.25,,,,,,,,,,,0
8,2016-05-12,530.0,,,,,,,,,,,0
9,2016-05-13,535.5,SLD,-9.0,529.0,2016-05-13,WEAT US EQUITY_MWEC2 COMDTY_0,EXIT,,2016-05-13,,529.0,0
10,2016-05-16,544.25,,,,,,,,,,,0
11,2016-05-17,545.75,,,,,,,,,,,0
12,2016-05-18,544.0,,,,,,,,,,,0
13,2016-05-19,535.75,,,,,,,,,,,0
14,2016-05-20,535.25,,,,,,,,,,,0
15,2016-05-23,531.25,,,,,,,,,,,0
16,2016-05-24,530.0,,,,,,,,,,,0
17,2016-05-25,529.75,,,,,,,,,,,0
18,2016-05-26,542.25,,,,,,,,,,,0
19,2016-05-27,535.5,BOT,9.0,540.5,2016-05-27,WEAT US EQUITY_MWEC2 COMDTY_1,ENTER,,2016-05-27,,540.5,0
20,2016-05-31,528.5,,,,,,,,,,,0
21,2016-06-01,536.75,,,,,,,,,,,0
22,2016-06-02,540.75,,,,,,,,,,,0
23,2016-06-03,547.75,SLD,-9.0,540.75,2016-06-03,WEAT US EQUITY_MWEC2 COMDTY_1,EXIT,,2016-06-03,,540.75,0
24,2016-06-06,554.5,,,,,,,,,,,0
25,2016-06-07,555.0,,,,,,,,,,,0
26,2016-06-08,564.5,,,,,,,,,,,0
27,2016-06-09,562.5,,,,,,,,,,,0
28,2016-06-10,546.75,BOT,9.0,561.0,2016-06-10,WEAT US EQUITY_MWEC2 COMDTY_2,ENTER,,2016-06-10,,561.0,0
29,2016-06-13,550.0,,,,,,,,,,,0
30,2016-06-14,543.25,,,,,,,,,,,0
31,2016-06-15,540.5,,,,,,,,,,,0
32,2016-06-16,538.75,,,,,,,,,,,0
33,2016-06-17,548.75,SLD,-9.0,537.0,2016-06-17,WEAT US EQUITY_MWEC2 COMDTY_2,EXIT,,2016-06-17,,537.0,0
34,2016-06-20,543.75,,,,,,,,,,,0
35,2016-06-21,534.5,,,,,,,,,,,0
36,2016-06-22,534.75,,,,,,,,,,,0
37,2016-06-23,531.0,,,,,,,,,,,0
38,2016-06-24,526.5,BOT,9.0,531.0,2016-06-24,WEAT US EQUITY_MWEC2 COMDTY_3,ENTER,,2016-06-24,,531.0,0
39,2016-06-27,514.75,,,,,,,,,,,0
40,2016-06-28,513.25,,,,,,,,,,,0
41,2016-06-29,506.0,,,,,,,,,,,0
42,2016-06-30,508.25,,,,,,,,,,,0
43,2016-07-01,500.0,BOT,10.0,507.0,2016-07-01,WEAT US EQUITY_MWEC2 COMDTY_4,ENTER,,2016-07-01,,507.0,0
44,2016-07-05,508.25,,,,,,,,,,,0
45,2016-07-06,502.25,,,,,,,,,,,0
46,2016-07-07,495.25,,,,,,,,,,,0
47,2016-07-08,501.0,SLD,-9.0,497.0,2016-07-08,WEAT US EQUITY_MWEC2 COMDTY_3,EXIT,,2016-07-08,,497.0,0
48,2016-07-08,501.0,SLD,-10.0,497.0,2016-07-08,WEAT US EQUITY_MWEC2 COMDTY_4,EXIT,,2016-07-08,,497.0,0
49,2016-07-11,499.75,,,,,,,,,,,0
50,2016-07-12,502.5,,,,,,,,,,,0
51,2016-07-13,502.5,,,,,,,,,,,0
52,2016-07-14,500.0,,,,,,,,,,,0
53,2016-07-15,512.0,BOT,10.0,514.5,2016-07-15,WEAT US EQUITY_MWEC2 COMDTY_5,ENTER,,2016-07-15,,514.5,0
54,2016-07-18,513.75,,,,,,,,,,,0
55,2016-07-19,504.0,,,,,,,,,,,0
56,2016-07-20,501.0,,,,,,,,,,,0
57,2016-07-21,502.25,,,,,,,,,,,0
58,2016-07-22,511.0,BOT,10.0,501.5,2016-07-22,WEAT US EQUITY_MWEC2 COMDTY_6,ENTER,,2016-07-22,,501.5,0
59,2016-07-25,513.0,,,,,,,,,,,0
60,2016-07-26,502.5,,,,,,,,,,,0
61,2016-07-27,503.75,,,,,,,,,,,0
62,2016-07-28,501.75,,,,,,,,,,,0
63,2016-07-29,503.75,BOT,10.0,502.0,2016-07-29,WEAT US EQUITY_MWEC2 COMDTY_7,ENTER,,2016-07-29,,502.0,0
64,2016-08-01,500.25,,,,,,,,,,,0
65,2016-08-02,500.75,,,,,,,,,,,0
66,2016-08-03,505.75,,,,,,,,,,,0
67,2016-08-04,501.0,,,,,,,,,,,0
68,2016-08-05,504.75,SLD,-10.0,500.0,2016-08-05,WEAT US EQUITY_MWEC2 COMDTY_5,EXIT,,2016-08-05,,500.0,0
69,2016-08-05,504.75,SLD,-10.0,500.0,2016-08-05,WEAT US EQUITY_MWEC2 COMDTY_6,EXIT,,2016-08-05,,500.0,0
70,2016-08-05,504.75,SLD,-10.0,500.0,2016-08-05,WEAT US EQUITY_MWEC2 COMDTY_7,EXIT,,2016-08-05,,500.0,0
71,2016-08-08,507.5,,,,,,,,,,,0
72,2016-08-09,507.5,,,,,,,,,,,0
73,2016-08-10,508.5,,,,,,,,,,,0
74,2016-08-11,509.5,,,,,,,,,,,0
75,2016-08-12,516.0,,,,,,,,,,,0
76,2016-08-15,517.0,,,,,,,,,,,0
77,2016-08-16,516.5,,,,,,,,,,,0
78,2016-08-17,524.0,,,,,,,,,,,0
79,2016-08-18,526.0,,,,,,,,,,,0
80,2016-08-19,527.25,BOT,10.0,526.0,2016-08-19,WEAT US EQUITY_MWEC2 COMDTY_8,ENTER,,2016-08-19,,526.0,0
81,2016-08-22,524.5,,,,,,,,,,,0
82,2016-08-23,515.75,,,,,,,,,,,0
83,2016-08-24,508.75,,,,,,,,,,,0
84,2016-08-25,504.5,,,,,,,,,,,0
85,2016-08-26,492.75,BOT,10.0,503.75,2016-08-26,WEAT US EQUITY_MWEC2 COMDTY_9,ENTER,,2016-08-26,,503.75,0
86,2016-08-29,484.25,,,,,,,,,,,0
87,2016-08-30,485.75,,,,,,,,,,,0
88,2016-08-31,481.5,,,,,,,,,,,0
89,2016-09-01,486.0,,,,,,,,,,,0
90,2016-09-02,491.5,SLD,-10.0,484.0,2016-09-02,WEAT US EQUITY_MWEC2 COMDTY_8,EXIT,,2016-09-02,,484.0,0
91,2016-09-02,491.5,SLD,-10.0,484.0,2016-09-02,WEAT US EQUITY_MWEC2 COMDTY_9,EXIT,,2016-09-02,,484.0,0
92,2016-09-06,486.0,,,,,,,,,,,0
93,2016-09-07,488.0,,,,,,,,,,,0
94,2016-09-08,492.0,,,,,,,,,,,0
95,2016-09-09,494.0,,,,,,,,,,,0
96,2016-09-12,499.0,,,,,,,,,,,0
97,2016-09-13,493.25,,,,,,,,,,,0
98,2016-09-14,493.0,,,,,,,,,,,0
99,2016-09-15,501.75,,,,,,,,,,,0
100,2016-09-16,502.75,BOT,10.0,501.5,2016-09-16,WEAT US EQUITY_MWEC2 COMDTY_10,ENTER,,2016-09-16,,501.5,0
101,2016-09-19,502.0,,,,,,,,,,,0
102,2016-09-20,501.25,,,,,,,,,,,0
103,2016-09-21,504.0,,,,,,,,,,,0
104,2016-09-22,509.5,,,,,,,,,,,0
105,2016-09-23,510.5,SLD,-10.0,508.0,2016-09-23,WEAT US EQUITY_MWEC2 COMDTY_10,EXIT,,2016-09-23,,508.0,0
106,2016-09-26,502.0,,,,,,,,,,,0
107,2016-09-27,511.0,,,,,,,,,,,0
108,2016-09-28,516.0,,,,,,,,,,,0
109,2016-09-29,517.25,,,,,,,,,,,0
110,2016-09-30,521.0,,,,,,,,,,,0
111,2016-10-03,521.5,,,,,,,,,,,0
112,2016-10-04,523.0,,,,,,,,,,,0
113,2016-10-05,527.25,,,,,,,,,,,0
114,2016-10-06,528.0,,,,,,,,,,,0
115,2016-10-07,525.25,,,,,,,,,,,0
116,2016-10-10,526.25,,,,,,,,,,,0
117,2016-10-11,526.5,,,,,,,,,,,0
118,2016-10-12,522.5,,,,,,,,,,,0
