,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2016-05-02,499.7,,,,,,,,,,,0
1,2016-05-03,503.6,,,,,,,,,,,0
2,2016-05-04,501.5,,,,,,,,,,,0
3,2016-05-05,499.7,,,,,,,,,,,0
4,2016-05-06,510.5,,,,,,,,,,,0
5,2016-05-09,516.1,,,,,,,,,,,0
6,2016-05-10,532.3,,,,,,,,,,,0
7,2016-05-11,517.2,,,,,,,,,,,0
8,2016-05-12,506.5,,,,,,,,,,,0
9,2016-05-13,515.8,,,,,,,,,,,0
10,2016-05-16,512.9,,,,,,,,,,,0
11,2016-05-17,515.6,,,,,,,,,,,0
12,2016-05-18,519.8,,,,,,,,,,,0
13,2016-05-19,519.7,,,,,,,,,,,0
14,2016-05-20,524.8,,,,,,,,,,,0
15,2016-05-24,516.9,,,,,,,,,,,0
16,2016-05-25,521.8,,,,,,,,,,,0
17,2016-05-26,515.2,,,,,,,,,,,0
18,2016-05-27,518.3,BOT,10.0,515.4,2016-05-27,WEAT US EQUITY_RSC2 COMDTY_0,ENTER,,2016-05-27,,515.4,0
19,2016-05-31,517.0,,,,,,,,,,,0
20,2016-06-01,521.9,,,,,,,,,,,0
21,2016-06-02,526.3,,,,,,,,,,,0
22,2016-06-03,520.4,SLD,-10.0,525.4,2016-06-03,WEAT US EQUITY_RSC2 COMDTY_0,EXIT,,2016-06-03,,525.4,0
23,2016-06-06,522.6,,,,,,,,,,,0
24,2016-06-07,524.0,,,,,,,,,,,0
25,2016-06-08,529.1,,,,,,,,,,,0
26,2016-06-09,526.1,,,,,,,,,,,0
27,2016-06-10,525.5,BOT,9.0,526.1,2016-06-10,WEAT US EQUITY_RSC2 COMDTY_1,ENTER,,2016-06-10,,526.1,0
28,2016-06-13,529.1,,,,,,,,,,,0
29,2016-06-14,530.0,,,,,,,,,,,0
30,2016-06-15,525.3,,,,,,,,,,,0
31,2016-06-16,515.0,,,,,,,,,,,0
