Unnamed: 0,dates,pxs,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,total_return,realized_return
86,2013-08-30,703.5,SLD,-7.0,703.75,2013-08-30,WEAT US EQUITY_1KWC2 COMDTY_6,EXIT,,2013-08-30,,703.75,0,./Chagoi_wheat_futures_2013-05-01_2013-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50122.5,50122.5,45196.25,4926.25,1,0,64.75,0.01331893448524118,64.75,64.75,3.5,0,0.001295,7e-05,0.001295
84,2013-08-30,700.75,SLD,-7.0,701.75,2013-08-30,WEAT US EQUITY_1KWC1 COMDTY_4,EXIT,,2013-08-30,,701.75,0,./Chagoi_wheat_futures_2013-05-01_2013-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50183.75,50183.75,45271.5,4912.25,1,0,54.25,0.0111671469740634,54.25,54.25,5.25,0,0.001085,0.000105,0.001085
