Unnamed: 0,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
0,2021-05-03,755.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1,2021-05-05,779.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,2021-05-17,715.0,BOT,6.0,736.5,2021-05-17,WEAT US EQUITY_MWEC1 COMDTY_0,ENTER,,2021-05-17,,736.5,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,6.0,4419.0,736.5,4290.0,0,-129.0,49871.0,45581.0,50000.0,-4419.0,0,0,0.0,0.0,0.0,-129.0,-129.0,1,-0.00258,-0.00258,0.0
3,2021-05-18,714.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,6.0,4419.0,736.5,4284.0,0,-135.0,49865.0,45581.0,45581.0,0.0,0,0,0.0,0.0,0.0,-135.0,-6.0,1,-0.0027,-0.00012,0.0
4,2021-05-19,697.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,6.0,4419.0,736.5,4185.0,0,-234.0,49766.0,45581.0,45581.0,0.0,0,0,0.0,0.0,0.0,-234.0,-99.0,1,-0.00468,-0.00198,0.0
5,2021-05-20,695.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,6.0,4419.0,736.5,4173.0,0,-246.0,49754.0,45581.0,45581.0,0.0,0,0,0.0,0.0,0.0,-246.0,-12.0,1,-0.00492,-0.00024,0.0
6,2021-05-21,700.5,BOT,7.0,695.5,2021-05-21,WEAT US EQUITY_MWEC1 COMDTY_1,ENTER,,2021-05-21,,695.5,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,13.0,9287.5,714.4230769230769,9106.5,0,-181.0,49819.0,40712.5,45581.0,-4868.5,0,0,0.0,0.0,0.0,-181.0,65.0,1,-0.00362,0.0013,0.0
7,2021-05-24,684.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,13.0,9287.5,714.4230769230769,8901.75,0,-385.75,49614.25,40712.5,40712.5,0.0,0,0,0.0,0.0,0.0,-385.75,-204.75,1,-0.007715,-0.004095,0.0
8,2021-05-25,682.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,13.0,9287.5,714.4230769230769,8875.75,0,-411.75,49588.25,40712.5,40712.5,0.0,0,0,0.0,0.0,0.0,-411.75,-26.0,1,-0.008235,-0.00052,0.0
9,2021-05-26,680.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,13.0,9287.5,714.4230769230769,8849.75,0,-437.75,49562.25,40712.5,40712.5,0.0,0,0,0.0,0.0,0.0,-437.75,-26.0,1,-0.008755,-0.00052,0.0
10,2021-05-27,717.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,13.0,9287.5,714.4230769230769,9324.25,0,36.75,50036.75,40712.5,40712.5,0.0,0,0,0.0,0.0,0.0,36.75,474.5,1,0.000735,0.00949,0.0
11,2021-05-28,727.5,SLD,-6.0,717.0,2021-05-28,WEAT US EQUITY_MWEC1 COMDTY_0,EXIT,,2021-05-28,,717.0,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,7.0,5000.961538461538,714.4230769230769,5092.5,0,91.53846153846189,50107.0,45014.5,40712.5,4302.0,1,0,15.461538461538566,0.0036069986541050047,15.461538461538566,107.00000000000045,70.25,1,0.002140000000000009,0.001405,0.00030923076923077133
12,2021-05-28,727.5,SLD,-7.0,717.0,2021-05-28,WEAT US EQUITY_MWEC1 COMDTY_1,EXIT,,2021-05-28,,717.0,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50033.5,50033.5,45014.5,5019.0,1,0,18.03846153846166,0.0036069986541050047,18.03846153846166,18.03846153846166,-73.5,0,0.0003607692307692332,-0.00147,0.0003607692307692332
13,2021-06-01,771.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50033.5,50033.5,50033.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,2021-06-02,783.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50033.5,50033.5,50033.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
15,2021-06-03,777.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50033.5,50033.5,50033.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16,2021-06-04,812.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2021-05-01_2021-10-31/signal_only_2WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50033.5,50033.5,50033.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
