,PX_HIGH,PX_LAST,PX_OPEN,PX_LOW,PX_VOLUME,TR.TSVWAP,date,dates,pxs,totalcost,end_capital,investment_mv,unrealized_gl,realized_gl,total_gl,dailyreturn,win,loss,realized_before_commission,realized_return_pertrade,holding,long_mv,short_mv,cashflow,net_mv,gross_mv,dailyreturn_realized_percent,dailyreturn_total_percent,realized_return,total_return
48,6.4335,6.4,6.16,6.13,634446.0,6.2618,2021-07-12,2021-07-12,6.4,20009.5,181273.0,20911.0,901.5,0.0,901.5,881.0,0,0,0.0,0.0,3,20911.0,0.0,0.0,20911.0,20911.0,0.0,0.04608870862269991,0.0,0.04608870862269991
49,6.43,6.34,6.36,6.313,382491.0,6.3797,2021-07-13,2021-07-13,6.34,20009.5,181273.0,20883.5,874.0,0.0,874.0,-27.5,0,0,0.0,0.0,3,20883.5,0.0,0.0,20883.5,20883.5,0.0,-0.0014386373293124263,0.0,-0.0014386373293124263
50,6.55,6.525,6.42,6.42,346202.0,6.4987,2021-07-14,2021-07-14,6.525,9853.5,91343.0,10473.0,619.5,0.0,619.5,132.0,0,0,0.0,0.0,1,10473.0,0.0,0.0,10473.0,10473.0,0.0,0.006905459180699646,0.0,0.006905459180699646
51,6.67,6.66,6.55,6.525,387410.0,6.6171,2021-07-15,2021-07-15,6.66,25247.5,226742.25,27074.25,1826.75,0.0,1826.75,820.75,0,0,0.0,0.0,4,27074.25,0.0,-5238.0,27074.25,27074.25,0.0,0.04293678501938814,0.0,0.04293678501938814
52,6.868,6.83,6.79,6.74,643482.0,6.8107,2021-07-16,2021-07-16,6.83,15163.5,237951.25,16299.0,1135.5,1125.0,2260.5,433.75,3,0,1125.0,0.22136902724102842,1,16299.0,0.0,11209.0,16299.0,16299.0,0.0588533452900538,0.022691234239609632,0.0588533452900538,0.022691234239609632
53,6.95,6.91,6.9,6.85,562128.0,6.8999,2021-07-19,2021-07-19,6.91,15163.5,237951.25,16398.0,1234.5,0.0,1234.5,99.0,0,0,0.0,0.0,1,16398.0,0.0,0.0,16398.0,16398.0,0.0,0.005179094385524734,0.0,0.005179094385524734
54,7.045,6.91,7.0,6.88,344621.0,6.9607,2021-07-20,2021-07-20,6.91,15163.5,237951.25,16281.0,1117.5,0.0,1117.5,-117.0,0,0,0.0,0.0,1,16281.0,0.0,0.0,16281.0,16281.0,0.0,-0.006120747910165595,0.0,-0.006120747910165595
55,7.0,6.98,6.96,6.89,202534.0,6.957,2021-07-21,2021-07-21,6.98,15163.5,237951.25,15970.5,807.0,0.0,807.0,-310.5,0,0,0.0,0.0,1,15970.5,0.0,0.0,15970.5,15970.5,0.0,-0.01624352330005485,0.0,-0.01624352330005485
56,6.86,6.82,6.83,6.74,191799.0,6.805,2021-07-22,2021-07-22,6.82,15163.5,237951.25,16056.0,892.5,0.0,892.5,85.5,0,0,0.0,0.0,1,16056.0,0.0,0.0,16056.0,16056.0,0.0,0.004472854242044089,0.0,0.004472854242044089
57,6.8679,6.71,6.82,6.7,148403.0,6.7776,2021-07-23,2021-07-23,6.71,35954.0,217160.75,36179.0,225.0,0.0,225.0,-667.5,0,0,0.0,0.0,4,36179.0,0.0,-20790.5,36179.0,36179.0,0.0,-0.03491965153876526,0.0,-0.03491965153876526
58,6.7371,6.7,6.67,6.6201,141917.0,6.6732,2021-07-26,2021-07-26,6.7,35954.0,217160.75,35937.5,-16.5,0.0,-16.5,-241.5,0,0,0.0,0.0,4,35937.5,0.0,0.0,35937.5,35937.5,0.0,-0.012633851455598215,0.0,-0.012633851455598215
59,6.82,6.66,6.71,6.66,196187.0,6.7191,2021-07-27,2021-07-27,6.66,35954.0,217160.75,35955.0,1.0,0.0,1.0,17.5,0,0,0.0,0.0,4,35955.0,0.0,0.0,35955.0,35955.0,0.0,0.0009154964822897258,0.0,0.0009154964822897258
60,6.858,6.82,6.8,6.785,198883.0,6.82,2021-07-28,2021-07-28,6.82,35954.0,217160.75,36897.75,943.75,0.0,943.75,942.75,0,0,0.0,0.0,4,36897.75,0.0,0.0,36897.75,36897.75,0.0,0.04931910335306509,0.0,0.04931910335306509
61,6.94,6.94,6.84,6.84,211512.0,6.9079,2021-07-29,2021-07-29,6.94,35954.0,217160.75,37521.75,1567.75,0.0,1567.75,624.0,0,0,0.0,0.0,4,37521.75,0.0,0.0,37521.75,37521.75,0.0,0.03264398885421651,0.0,0.03264398885421651
62,6.98,6.91,6.88,6.82,162551.0,6.9045,2021-07-30,2021-07-30,6.91,36516.5,216798.25,37502.0,985.5,200.0,1185.5,-382.25,2,0,200.0,0.03964706166168098,2,37502.0,0.0,-362.5,37502.0,37502.0,0.01046281694045401,-0.019997058877442724,0.01046281694045401,-0.019997058877442724
63,7.18,7.18,7.03,7.03,577770.0,7.122,2021-08-02,2021-08-02,7.18,36516.5,216798.25,38593.5,2077.0,0.0,2077.0,1091.5,0,0,0.0,0.0,2,38593.5,0.0,0.0,38593.5,38593.5,0.0,0.05710082345252775,0.0,0.05710082345252775
64,7.2,7.1,7.07,7.05,177912.0,7.1103,2021-08-03,2021-08-03,7.1,36516.5,216798.25,38530.0,2013.5,0.0,2013.5,-63.5,0,0,0.0,0.0,2,38530.0,0.0,0.0,38530.0,38530.0,0.0,-0.0033219443785941476,0.0,-0.0033219443785941476
65,7.23,7.07,7.14,7.04,150820.0,7.1091,2021-08-04,2021-08-04,7.07,36516.5,216798.25,37860.5,1344.0,0.0,1344.0,-669.5,0,0,0.0,0.0,2,37860.5,0.0,0.0,37860.5,37860.5,0.0,-0.03502427970816979,0.0,-0.03502427970816979
66,7.145,7.04,7.09,7.02,166640.0,7.0616,2021-08-05,2021-08-05,7.04,36516.5,216798.25,37831.5,1315.0,0.0,1315.0,-29.0,0,0,0.0,0.0,2,37831.5,0.0,0.0,37831.5,37831.5,0.0,-0.0015171084563658313,0.0,-0.0015171084563658313
67,7.15,7.13,7.1,7.08,171110.0,7.1354,2021-08-06,2021-08-06,7.13,5422.5,249199.75,5497.5,75.0,1307.4999999999993,1382.4999999999993,67.5,7,0,1307.4999999999993,0.25025473471933474,1,5497.5,0.0,32401.5,5497.5,5497.5,0.06840066574821804,0.003531200717403228,0.06840066574821804,0.003531200717403228
68,7.1122,7.08,7.07,7.0331,152102.0,7.0751,2021-08-09,2021-08-09,7.08,5422.5,249199.75,5452.5,30.0,0.0,30.0,-45.0,0,0,0.0,0.0,1,5452.5,0.0,0.0,5452.5,5452.5,0.0,-0.002354133811602152,0.0,-0.002354133811602152
69,7.21,7.19,7.12,7.09,149004.0,7.1674,2021-08-10,2021-08-10,7.19,5422.5,249199.75,5493.0,70.5,0.0,70.5,40.5,0,0,0.0,0.0,1,5493.0,0.0,0.0,5493.0,5493.0,0.0,0.002118720430441937,0.0,0.002118720430441937
70,7.22,7.15,7.17,7.12,139692.0,7.1656,2021-08-11,2021-08-11,7.15,5422.5,249199.75,5478.0,55.5,0.0,55.5,-15.0,0,0,0.0,0.0,1,5478.0,0.0,0.0,5478.0,5478.0,0.0,-0.0007847112705340507,0.0,-0.0007847112705340507
71,7.44,7.35,7.18,7.176,562854.0,7.3655,2021-08-12,2021-08-12,7.35,5422.5,249199.75,5596.5,174.0,0.0,174.0,118.5,0,0,0.0,0.0,1,5596.5,0.0,0.0,5596.5,5596.5,0.0,0.006199219037219,0.0,0.006199219037219
72,7.53,7.44,7.46,7.42,435424.0,7.4671,2021-08-13,2021-08-13,7.44,10654.0,244124.25,10772.75,118.75,156.0,274.75,100.75,1,0,156.0,0.028769017980636236,2,10772.75,0.0,-5075.5,10772.75,10772.75,0.008160997213554127,0.005270644033753707,0.008160997213554127,0.005270644033753707
73,7.5162,7.48,7.48,7.41,182217.0,7.4658,2021-08-16,2021-08-16,7.48,10654.0,244124.25,10717.5,63.5,0.0,63.5,-55.25,0,0,0.0,0.0,2,10717.5,0.0,0.0,10717.5,10717.5,0.0,-0.00289035317980042,0.0,-0.00289035317980042
74,7.3509,7.23,7.31,7.22,513581.0,7.2671,2021-08-17,2021-08-17,7.23,10654.0,244124.25,10462.25,-191.75,0.0,-191.75,-255.25,0,0,0.0,0.0,2,10462.25,0.0,0.0,10462.25,10462.25,0.0,-0.013353170120254429,0.0,-0.013353170120254429
75,7.29,7.25,7.25,7.2,225149.0,7.2515,2021-08-18,2021-08-18,7.25,10654.0,244124.25,10532.25,-121.75,0.0,-121.75,70.0,0,0,0.0,0.0,2,10532.25,0.0,0.0,10532.25,10532.25,0.0,0.003661985929158903,0.0,0.003661985929158903
76,7.2252,7.18,7.17,7.08,337207.0,7.1701,2021-08-19,2021-08-19,7.18,10654.0,244124.25,10435.5,-218.5,0.0,-218.5,-96.75,0,0,0.0,0.0,2,10435.5,0.0,0.0,10435.5,10435.5,0.0,-0.005061387694944627,0.0,-0.005061387694944627
77,7.1841,7.08,7.16,7.02,210897.0,7.0878,2021-08-20,2021-08-20,7.08,20617.0,234017.75,20419.25,-197.75,-143.5,-341.25,-122.75,0,1,-143.5,-0.027853260869565216,3,20419.25,0.0,-10106.5,20419.25,20419.25,-0.007507071154775752,-0.006421553897203648,-0.007507071154775752,-0.006421553897203648
78,7.2169,7.15,7.19,7.095,208839.0,7.1607,2021-08-23,2021-08-23,7.15,20617.0,234017.75,20531.0,-86.0,0.0,-86.0,111.75,0,0,0.0,0.0,3,20531.0,0.0,0.0,20531.0,20531.0,0.0,0.005846098965478677,0.0,0.005846098965478677
79,7.1689,7.11,7.1,7.05,136499.0,7.1105,2021-08-24,2021-08-24,7.11,20617.0,234017.75,20608.75,-8.25,0.0,-8.25,77.75,0,0,0.0,0.0,3,20608.75,0.0,0.0,20608.75,20608.75,0.0,0.004067420085601496,0.0,0.004067420085601496
80,7.1012,7.06,7.04,7.0,197688.0,7.0541,2021-08-25,2021-08-25,7.06,20617.0,234017.75,20501.0,-116.0,0.0,-116.0,-107.75,0,0,0.0,0.0,3,20501.0,0.0,0.0,20501.0,20501.0,0.0,-0.005636842626669598,0.0,-0.005636842626669598
81,7.17,7.17,7.08,7.08,151834.0,7.1465,2021-08-26,2021-08-26,7.17,20617.0,234017.75,20657.25,40.25,0.0,40.25,156.25,0,0,0.0,0.0,3,20657.25,0.0,0.0,20657.25,20657.25,0.0,0.008174075734729695,0.0,0.008174075734729695
82,7.1793,7.12,7.17,7.11,122057.0,7.1314,2021-08-27,2021-08-27,7.12,21411.0,233261.5,21505.25,94.25,37.75,132.0,91.75,1,1,37.75,0.008481817994750892,2,21505.25,0.0,-756.25,21505.25,21505.25,0.0019748566975106943,0.0047998172714332765,0.0019748566975106943,0.0047998172714332765
83,7.1782,7.05,7.15,7.04,374988.0,7.1171,2021-08-30,2021-08-30,7.05,21411.0,233261.5,21305.25,-105.75,0.0,-105.75,-200.0,0,0,0.0,0.0,2,21305.25,0.0,0.0,21305.25,21305.25,0.0,-0.01046281694045401,0.0,-0.01046281694045401
84,7.0999,7.08,7.05,6.94,233720.0,7.0209,2021-08-31,2021-08-31,7.08,21411.0,233261.5,21199.75,-211.25,0.0,-211.25,-105.5,0,0,0.0,0.0,2,21199.75,0.0,0.0,21199.75,21199.75,0.0,-0.0055191359360894894,0.0,-0.0055191359360894894
85,7.085,6.98,7.06,6.95,152001.0,7.0157,2021-09-01,2021-09-01,6.98,21411.0,233261.5,21044.25,-366.75,0.0,-366.75,-155.5,0,0,0.0,0.0,2,21044.25,0.0,0.0,21044.25,21044.25,0.0,-0.008134840171202992,0.0,-0.008134840171202992
86,7.04,6.99,7.0,6.97,128214.0,7.0052,2021-09-02,2021-09-02,6.99,21411.0,233261.5,21099.75,-311.25,0.0,-311.25,55.5,0,0,0.0,0.0,2,21099.75,0.0,0.0,21099.75,21099.75,0.0,0.0029034317009759875,0.0,0.0029034317009759875
87,7.08,7.07,7.0,7.0,121968.0,7.0504,2021-09-03,2021-09-03,7.07,32229.0,222349.0,32394.5,165.5,-94.5,71.0,382.25,0,1,-94.5,-0.018867924528301886,3,32394.5,0.0,-10912.5,32394.5,32394.5,-0.004943681004364519,0.019997058877442724,-0.004943681004364519,0.019997058877442724
88,7.07,6.99,7.07,6.96,232209.0,7.0007,2021-09-07,2021-09-07,6.99,26701.5,176726.25,26759.25,57.75,0.0,57.75,-142.25,0,0,0.0,0.0,2,26759.25,0.0,0.0,26759.25,26759.25,0.0,-0.007441678548897914,0.0,-0.007441678548897914
89,7.0,6.91,7.0,6.9,170842.0,6.9215,2021-09-08,2021-09-08,6.91,26701.5,176726.25,26355.75,-345.75,0.0,-345.75,-403.5,0,0,0.0,0.0,2,26355.75,0.0,0.0,26355.75,26355.75,0.0,-0.021108733177365963,0.0,-0.021108733177365963
90,6.84,6.73,6.81,6.73,447575.0,6.7797,2021-09-09,2021-09-09,6.73,32229.0,222349.0,30968.0,-1261.0,0.0,-1261.0,-880.75,0,0,0.0,0.0,3,30968.0,0.0,0.0,30968.0,30968.0,0.0,-0.046075630101524344,0.0,-0.046075630101524344
91,6.7999,6.71,6.73,6.64,240165.0,6.7071,2021-09-10,2021-09-10,6.71,52158.25,202419.75,51145.25,-1013.0,0.0,-1013.0,248.0,0,0,0.0,0.0,4,51145.25,0.0,-19929.25,51145.25,51145.25,0.0,0.012973893006162971,0.0,0.012973893006162971
92,6.75,6.72,6.67,6.66,186232.0,6.7131,2021-09-13,2021-09-13,6.72,41440.75,161987.0,40470.75,-970.0,0.0,-970.0,-75.5,0,0,0.0,0.0,3,40470.75,0.0,0.0,40470.75,40470.75,0.0,-0.0039497133950213885,0.0,-0.0039497133950213885
93,6.86,6.85,6.81,6.785,193147.0,6.8282,2021-09-14,2021-09-14,6.85,36714.0,115718.75,36207.5,-506.5,0.0,-506.5,484.5,0,0,0.0,0.0,2,36207.5,0.0,0.0,36207.5,36207.5,0.0,0.025346174038249836,0.0,0.025346174038249836
