Date,pxs,total_return,realized_return
2021-05-03,758.75,0.0,0.0
2021-05-04,768.25,0.0,0.0
2021-05-05,782.0,0.0,0.0
2021-05-06,790.5,0.0,0.0
2021-05-07,797.5,0.0,0.0
2021-05-10,753.25,0.0,0.0
2021-05-11,770.5,0.0,0.0
2021-05-12,765.5,0.0,0.0
2021-05-13,741.25,0.0,0.0
2021-05-14,740.75,-0.000455,0.0
2021-05-17,721.0,-0.002765,0.0
2021-05-18,720.75,-3.5e-05,0.0
2021-05-19,703.5,-0.002415,0.0
2021-05-20,702.0,-0.00021,0.0
2021-05-21,705.75,0.00098,0.0
2021-05-24,691.5,-0.00399,0.0
2021-05-25,689.5,-0.00056,0.0
2021-05-26,687.5,-0.00056,0.0
2021-05-27,723.75,0.01015,0.0
2021-05-28,733.5,0.001365,7e-05
2021-05-28,733.5,-0.001365,7e-05
2021-06-01,775.5,0.0,0.0
2021-06-02,788.25,0.0,0.0
2021-06-03,782.75,0.0,0.0
2021-06-04,815.75,0.00327,0.0
2021-06-07,788.25,-0.0033,0.0
2021-06-08,776.0,-0.00147,0.0
2021-06-09,769.75,-0.00075,0.0
2021-06-10,781.75,0.00144,0.0
2021-06-11,771.25,-0.00252,0.0
2021-06-14,754.0,-0.00414,0.0
2021-06-15,755.25,0.0003,0.0
2021-06-16,766.5,0.0027,0.0
2021-06-17,756.25,-0.00246,0.0
2021-06-18,766.25,0.00408,0.0
2021-06-21,767.5,0.000475,0.0
2021-06-22,782.75,0.005795,0.0
2021-06-23,802.25,0.00741,0.0
2021-06-24,805.25,0.00114,0.0
2021-06-25,808.0,0.001075,0.00414
2021-06-25,808.0,3e-05,0.00414
2021-06-25,808.0,3.5e-05,0.00483
2021-06-28,834.0,0.0,0.0
2021-06-29,814.5,0.0,0.0
2021-06-30,849.75,0.0,0.0
2021-07-01,836.75,0.0,0.0
2021-07-02,838.75,0.00024,0.0
2021-07-06,793.25,-0.00546,0.0
2021-07-07,808.0,0.00177,0.0
2021-07-08,805.0,-0.00036,0.0
2021-07-09,814.25,0.00216,0.0
2021-07-12,857.25,0.01032,0.0
2021-07-13,861.75,0.00108,0.0
2021-07-14,872.75,0.00264,0.0
2021-07-15,881.0,0.00198,0.0
2021-07-16,905.5,0.00834,0.0
2021-07-19,911.0,0.00198,0.0
2021-07-20,904.5,-0.00234,0.0
2021-07-21,887.25,-0.00621,0.0
2021-07-22,892.0,0.00171,0.0
2021-07-23,871.75,-0.00972,0.0
2021-07-26,867.25,-0.00216,0.0
2021-07-27,868.0,0.00036,0.0
2021-07-28,890.75,0.01092,0.0
2021-07-29,903.25,0.006,0.0
2021-07-30,891.0,-0.00726,0.0
2021-08-02,911.25,0.01215,0.0
2021-08-03,907.0,-0.00255,0.0
2021-08-04,891.75,-0.00915,0.0
2021-08-05,892.25,0.0003,0.0
2021-08-06,903.25,0.00525,0.003317999999999997
2021-08-06,903.25,-0.00135,0.003317999999999997
2021-08-06,903.25,-0.00135,0.003317999999999997
2021-08-06,903.25,-0.00135,0.003317999999999997
2021-08-06,903.25,-0.00135,0.003317999999999997
2021-08-09,895.5,0.0,0.0
2021-08-10,902.25,0.0,0.0
2021-08-11,900.5,0.0,0.0
2021-08-12,919.0,0.0,0.0
2021-08-13,929.5,0.0015,0.0
2021-08-16,927.0,-0.0003,0.0
2021-08-17,907.5,-0.00234,0.0
2021-08-18,911.0,0.00042,0.0
2021-08-19,904.5,-0.00078,0.0
2021-08-20,902.25,-0.0006,0.0
2021-08-23,905.75,0.00084,0.0
2021-08-24,910.75,0.0012,0.0
2021-08-25,908.0,-0.00066,0.0
2021-08-26,911.5,0.00084,0.0
2021-08-27,917.75,0.00222,0.0
2021-08-30,909.75,-0.00288,0.0
2021-08-31,903.5,-0.00225,0.0
2021-09-01,898.75,-0.00171,0.0
2021-09-02,899.5,0.00027,0.0
2021-09-03,912.5,0.00648,0.0
2021-09-07,908.25,-0.00204,0.0
2021-09-08,894.5,-0.0066,0.0
2021-09-09,872.5,-0.01056,0.0
2021-09-10,878.75,0.00375,0.0
2021-09-13,876.0,-0.00165,0.0
2021-09-14,887.25,0.00675,0.0
2021-09-15,893.5,0.00375,0.0
2021-09-16,894.0,0.0003,0.0
2021-09-17,888.75,-0.00252,-0.00081
2021-09-17,888.75,0.00063,-0.00081
2021-09-17,888.75,0.00063,-0.00081
2021-09-17,888.75,0.00063,-0.00081
2021-09-17,888.75,0.00063,-0.00081
2021-09-20,882.0,0.0,0.0
2021-09-21,876.75,0.0,0.0
2021-09-22,890.75,0.0,0.0
2021-09-23,898.25,0.0,0.0
2021-09-24,902.75,0.00051,0.0
2021-09-27,907.25,0.00054,0.0
2021-09-28,894.5,-0.00153,0.0
2021-09-29,890.25,-0.00051,0.0
2021-09-30,900.0,0.00117,0.0
2021-10-01,917.25,0.0039,0.0
2021-10-04,920.5,0.00078,0.0
2021-10-05,915.75,-0.00114,0.0
2021-10-06,927.75,0.00288,0.0
2021-10-07,931.25,0.00084,0.0
2021-10-08,935.75,0.001555,0.0
2021-10-11,935.0,-0.000255,0.0
2021-10-12,943.75,0.002975,0.0
2021-10-13,938.0,-0.001955,0.0
2021-10-14,948.0,0.0034,0.0
2021-10-15,957.25,0.001765,0.004374705882352946
2021-10-15,957.25,-0.00138,0.004374705882352946
2021-10-15,957.25,-0.00115,0.003645588235294122
2021-10-18,955.0,0.0,0.0
2021-10-19,961.0,0.0,0.0
2021-10-20,975.25,0.0,0.0
2021-10-21,967.75,0.0,0.0
2021-10-22,988.5,0.002075,0.0
2021-10-25,1003.0,0.00145,0.0
2021-10-26,1002.25,-7.5e-05,0.0
2021-10-27,1005.5,0.000325,0.0
2021-10-28,1018.75,0.001325,0.0
2021-10-29,1033.0,0.00285,0.0
