Unnamed: 0,dates,pxs,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,total_return,realized_return
66,2022-08-05,837.0,BOT,6.0,844.0,2022-08-05,WEAT US EQUITY_WZ3 COMDTY_13,ENTER,,2022-08-05,,844.0,0,./no_tpsl_wheat_futures_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WZ3 COMDTY.csv,75.0,71396.0,951.9466666666667,62775.0,0,-8621.0,41379.0,-21396.0,-16332.0,-5064.0,0,0,0.0,0.0,0.0,-8621.0,216.75,1,-0.17242,0.004335,0.0
59,2022-08-05,886.5,BOT,6.0,890.75,2022-08-05,WEAT US EQUITY_MWEC1 COMDTY_8,ENTER,,2022-08-05,,890.75,0,./no_tpsl_wheat_futures_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,6.0,5344.5,890.75,5319.0,0,-25.5,47544.5,42225.5,47570.0,-5344.5,0,0,0.0,0.0,0.0,-25.5,-25.5,1,-0.00051,-0.00051,0.0
66,2022-08-05,900.5,BOT,6.0,908.75,2022-08-05,WEAT US EQUITY_MWEC2 COMDTY_1,ENTER,,2022-08-05,,908.75,0,./no_tpsl_wheat_futures_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,6.0,5452.5,908.75,5403.0,0,-49.5,49941.75,44538.75,49991.25,-5452.5,0,0,0.0,0.0,0.0,-49.5,-49.5,1,-0.00099,-0.00099,0.0
72,2022-08-05,795.25,BOT,6.0,802.0,2022-08-05,WEAT US EQUITY_WC2 COMDTY_9,ENTER,,2022-08-05,,802.0,0,./no_tpsl_wheat_futures_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,6.0,4812.0,802.0,4771.5,0,-40.5,47035.75,42264.25,47076.25,-4812.0,0,0,0.0,0.0,0.0,-40.5,-40.5,1,-0.00081,-0.00081,0.0
