,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2017-05-01,442.75,,,,,,,,,,,0
1,2017-05-02,441.5,,,,,,,,,,,0
2,2017-05-03,443.0,,,,,,,,,,,0
3,2017-05-04,426.0,,,,,,,,,,,0
4,2017-05-05,427.5,,,,,,,,,,,0
5,2017-05-08,418.0,,,,,,,,,,,0
6,2017-05-09,421.75,,,,,,,,,,,0
7,2017-05-10,424.0,,,,,,,,,,,0
8,2017-05-11,426.0,,,,,,,,,,,0
9,2017-05-12,425.0,BOT,12.0,445.25,2017-05-12,WEAT US EQUITY_WC1 COMDTY_0,ENTER,,2017-05-12,,445.25,0
10,2017-05-15,423.25,,,,,,,,,,,0
11,2017-05-16,424.25,,,,,,,,,,,0
12,2017-05-17,427.0,,,,,,,,,,,0
13,2017-05-18,425.75,,,,,,,,,,,0
14,2017-05-19,435.25,SLD,-12.0,425.25,2017-05-19,WEAT US EQUITY_WC1 COMDTY_0,EXIT,,2017-05-19,,425.25,0
15,2017-05-22,434.25,,,,,,,,,,,0
16,2017-05-23,429.5,,,,,,,,,,,0
17,2017-05-24,432.5,,,,,,,,,,,0
18,2017-05-25,430.75,,,,,,,,,,,0
19,2017-05-26,438.25,,,,,,,,,,,0
20,2017-05-30,429.5,,,,,,,,,,,0
21,2017-05-31,429.25,,,,,,,,,,,0
22,2017-06-01,429.0,,,,,,,,,,,0
23,2017-06-02,429.5,BOT,12.0,428.0,2017-06-02,WEAT US EQUITY_WC1 COMDTY_1,ENTER,,2017-06-02,,428.0,0
24,2017-06-05,429.5,,,,,,,,,,,0
25,2017-06-06,435.75,,,,,,,,,,,0
26,2017-06-07,444.75,,,,,,,,,,,0
27,2017-06-08,449.25,,,,,,,,,,,0
28,2017-06-09,445.75,BOT,11.0,448.75,2017-06-09,WEAT US EQUITY_WC1 COMDTY_2,ENTER,,2017-06-09,,448.75,0
29,2017-06-12,434.0,,,,,,,,,,,0
30,2017-06-13,445.0,,,,,,,,,,,0
31,2017-06-14,443.0,,,,,,,,,,,0
32,2017-06-15,453.75,,,,,,,,,,,0
33,2017-06-16,465.25,SLD,-12.0,456.0,2017-06-16,WEAT US EQUITY_WC1 COMDTY_1,EXIT,,2017-06-16,,456.0,0
34,2017-06-16,465.25,SLD,-11.0,456.0,2017-06-16,WEAT US EQUITY_WC1 COMDTY_2,EXIT,,2017-06-16,,456.0,0
35,2017-06-19,467.0,,,,,,,,,,,0
36,2017-06-20,472.5,,,,,,,,,,,0
37,2017-06-21,464.5,,,,,,,,,,,0
38,2017-06-22,461.25,,,,,,,,,,,0
39,2017-06-23,459.75,BOT,11.0,464.75,2017-06-23,WEAT US EQUITY_WC1 COMDTY_3,ENTER,,2017-06-23,,464.75,0
40,2017-06-26,450.0,,,,,,,,,,,0
41,2017-06-27,453.25,,,,,,,,,,,0
42,2017-06-28,457.25,,,,,,,,,,,0
43,2017-06-29,480.25,,,,,,,,,,,0
44,2017-06-30,511.0,SLD,-11.0,480.25,2017-06-30,WEAT US EQUITY_WC1 COMDTY_3,EXIT,,2017-06-30,,480.25,0
45,2017-07-03,536.75,,,,,,,,,,,0
46,2017-07-05,539.25,,,,,,,,,,,0
47,2017-07-06,519.0,,,,,,,,,,,0
48,2017-07-07,515.25,,,,,,,,,,,0
49,2017-07-10,530.5,,,,,,,,,,,0
50,2017-07-11,535.5,,,,,,,,,,,0
51,2017-07-12,522.5,,,,,,,,,,,0
52,2017-07-13,495.5,,,,,,,,,,,0
53,2017-07-17,506.0,BOT,10.0,509.5,2017-07-17,WEAT US EQUITY_WC1 COMDTY_4,ENTER,,2017-07-17,,509.5,0
54,2017-07-18,503.75,,,,,,,,,,,0
55,2017-07-19,503.0,,,,,,,,,,,0
56,2017-07-20,505.75,,,,,,,,,,,0
57,2017-07-21,499.25,SLD,-10.0,506.5,2017-07-21,WEAT US EQUITY_WC1 COMDTY_4,EXIT,,2017-07-21,,506.5,0
58,2017-07-24,488.75,,,,,,,,,,,0
59,2017-07-25,474.0,,,,,,,,,,,0
60,2017-07-26,477.75,,,,,,,,,,,0
61,2017-07-27,479.75,,,,,,,,,,,0
62,2017-07-28,481.0,BOT,10.0,480.25,2017-07-28,WEAT US EQUITY_WC1 COMDTY_5,ENTER,,2017-07-28,,480.25,0
63,2017-07-31,474.5,,,,,,,,,,,0
64,2017-08-01,461.25,,,,,,,,,,,0
65,2017-08-02,460.75,,,,,,,,,,,0
66,2017-08-03,457.75,,,,,,,,,,,0
67,2017-08-04,454.75,BOT,11.0,457.75,2017-08-04,WEAT US EQUITY_WC1 COMDTY_6,ENTER,,2017-08-04,,457.75,0
68,2017-08-07,463.5,,,,,,,,,,,0
69,2017-08-08,457.0,,,,,,,,,,,0
70,2017-08-09,459.5,,,,,,,,,,,0
71,2017-08-10,440.5,,,,,,,,,,,0
72,2017-08-11,439.25,SLD,-10.0,441.5,2017-08-11,WEAT US EQUITY_WC1 COMDTY_5,EXIT,,2017-08-11,,441.5,0
73,2017-08-11,439.25,SLD,-11.0,441.5,2017-08-11,WEAT US EQUITY_WC1 COMDTY_6,EXIT,,2017-08-11,,441.5,0
74,2017-08-14,441.0,,,,,,,,,,,0
75,2017-08-15,429.5,,,,,,,,,,,0
76,2017-08-16,419.25,,,,,,,,,,,0
77,2017-08-17,414.0,,,,,,,,,,,0
78,2017-08-18,416.0,BOT,12.0,414.0,2017-08-18,WEAT US EQUITY_WC1 COMDTY_7,ENTER,,2017-08-18,,414.0,0
79,2017-08-21,409.5,,,,,,,,,,,0
80,2017-08-22,402.25,,,,,,,,,,,0
81,2017-08-23,403.25,,,,,,,,,,,0
82,2017-08-24,409.0,,,,,,,,,,,0
83,2017-08-25,409.5,BOT,12.0,409.0,2017-08-25,WEAT US EQUITY_WC1 COMDTY_8,ENTER,,2017-08-25,,409.0,0
84,2017-08-28,400.0,,,,,,,,,,,0
85,2017-08-29,402.75,,,,,,,,,,,0
86,2017-08-30,403.5,,,,,,,,,,,0
87,2017-08-31,410.25,,,,,,,,,,,0
88,2017-09-01,420.5,BOT,12.0,410.75,2017-09-01,WEAT US EQUITY_WC1 COMDTY_9,ENTER,,2017-09-01,,410.75,0
89,2017-09-05,430.5,,,,,,,,,,,0
90,2017-09-06,421.75,,,,,,,,,,,0
91,2017-09-07,413.5,,,,,,,,,,,0
92,2017-09-08,413.75,BOT,12.0,415.75,2017-09-08,WEAT US EQUITY_WC1 COMDTY_10,ENTER,,2017-09-08,,415.75,0
93,2017-09-11,412.25,,,,,,,,,,,0
94,2017-09-12,419.5,,,,,,,,,,,0
95,2017-09-13,420.75,,,,,,,,,,,0
96,2017-09-15,449.0,BOT,12.0,443.5,2017-09-15,WEAT US EQUITY_WC1 COMDTY_11,ENTER,,2017-09-15,,443.5,0
97,2017-09-18,443.5,,,,,,,,,,,0
98,2017-09-19,443.0,,,,,,,,,,,0
99,2017-09-20,449.75,,,,,,,,,,,0
100,2017-09-21,452.5,,,,,,,,,,,0
101,2017-09-22,449.5,SLD,-12.0,452.5,2017-09-22,WEAT US EQUITY_WC1 COMDTY_7,EXIT,,2017-09-22,,452.5,0
102,2017-09-22,449.5,SLD,-12.0,452.5,2017-09-22,WEAT US EQUITY_WC1 COMDTY_8,EXIT,,2017-09-22,,452.5,0
103,2017-09-22,449.5,SLD,-12.0,452.5,2017-09-22,WEAT US EQUITY_WC1 COMDTY_9,EXIT,,2017-09-22,,452.5,0
104,2017-09-22,449.5,SLD,-12.0,452.5,2017-09-22,WEAT US EQUITY_WC1 COMDTY_10,EXIT,,2017-09-22,,452.5,0
105,2017-09-22,449.5,SLD,-12.0,452.5,2017-09-22,WEAT US EQUITY_WC1 COMDTY_11,EXIT,,2017-09-22,,452.5,0
106,2017-09-25,454.0,,,,,,,,,,,0
107,2017-09-26,453.75,,,,,,,,,,,0
108,2017-09-27,461.5,,,,,,,,,,,0
109,2017-09-28,455.0,,,,,,,,,,,0
110,2017-09-29,448.25,BOT,11.0,455.5,2017-09-29,WEAT US EQUITY_WC1 COMDTY_12,ENTER,,2017-09-29,,455.5,0
111,2017-10-02,444.75,,,,,,,,,,,0
112,2017-10-03,448.0,,,,,,,,,,,0
113,2017-10-04,442.0,,,,,,,,,,,0
114,2017-10-05,440.75,,,,,,,,,,,0
