,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2017-05-01,456.0,,,,,,,,,,,0
1,2017-05-02,454.0,,,,,,,,,,,0
2,2017-05-03,454.0,,,,,,,,,,,0
3,2017-05-04,437.75,,,,,,,,,,,0
4,2017-05-05,442.25,,,,,,,,,,,0
5,2017-05-08,433.5,,,,,,,,,,,0
6,2017-05-09,429.5,,,,,,,,,,,0
7,2017-05-10,431.75,,,,,,,,,,,0
8,2017-05-11,433.75,,,,,,,,,,,0
9,2017-05-12,432.75,BOT,12.0,434.25,2017-05-12,WEAT US EQUITY_WC2 COMDTY_0,ENTER,,2017-05-12,,434.25,0
10,2017-05-15,438.0,,,,,,,,,,,0
11,2017-05-16,438.25,,,,,,,,,,,0
12,2017-05-17,440.25,,,,,,,,,,,0
13,2017-05-18,439.75,,,,,,,,,,,0
14,2017-05-19,448.5,SLD,-12.0,439.5,2017-05-19,WEAT US EQUITY_WC2 COMDTY_0,EXIT,,2017-05-19,,439.5,0
15,2017-05-22,448.0,,,,,,,,,,,0
16,2017-05-23,444.0,,,,,,,,,,,0
17,2017-05-24,446.0,,,,,,,,,,,0
18,2017-05-25,444.25,,,,,,,,,,,0
19,2017-05-26,451.25,BOT,11.0,443.75,2017-05-26,WEAT US EQUITY_WC2 COMDTY_1,ENTER,,2017-05-26,,443.75,0
20,2017-05-30,444.0,,,,,,,,,,,0
21,2017-05-31,443.75,,,,,,,,,,,0
22,2017-06-01,443.5,,,,,,,,,,,0
23,2017-06-02,443.75,BOT,11.0,442.5,2017-06-02,WEAT US EQUITY_WC2 COMDTY_2,ENTER,,2017-06-02,,442.5,0
24,2017-06-05,443.75,,,,,,,,,,,0
25,2017-06-06,450.25,,,,,,,,,,,0
26,2017-06-07,459.25,,,,,,,,,,,0
27,2017-06-08,463.25,,,,,,,,,,,0
28,2017-06-09,460.0,SLD,-11.0,463.0,2017-06-09,WEAT US EQUITY_WC2 COMDTY_1,EXIT,,2017-06-09,,463.0,0
29,2017-06-09,460.0,SLD,-11.0,463.0,2017-06-09,WEAT US EQUITY_WC2 COMDTY_2,EXIT,,2017-06-09,,463.0,0
30,2017-06-12,448.5,,,,,,,,,,,0
31,2017-06-13,459.25,,,,,,,,,,,0
32,2017-06-14,457.25,,,,,,,,,,,0
33,2017-06-15,469.0,,,,,,,,,,,0
34,2017-06-16,481.5,,,,,,,,,,,0
35,2017-06-19,483.0,,,,,,,,,,,0
36,2017-06-20,487.75,,,,,,,,,,,0
37,2017-06-21,479.5,,,,,,,,,,,0
38,2017-06-22,475.25,,,,,,,,,,,0
39,2017-06-23,473.5,BOT,10.0,477.5,2017-06-23,WEAT US EQUITY_WC2 COMDTY_3,ENTER,,2017-06-23,,477.5,0
40,2017-06-26,465.5,,,,,,,,,,,0
41,2017-06-27,469.0,,,,,,,,,,,0
42,2017-06-28,473.0,,,,,,,,,,,0
43,2017-06-29,496.0,,,,,,,,,,,0
44,2017-06-30,526.0,SLD,-10.0,496.0,2017-06-30,WEAT US EQUITY_WC2 COMDTY_3,EXIT,,2017-06-30,,496.0,0
45,2017-07-03,555.0,,,,,,,,,,,0
46,2017-07-05,560.0,,,,,,,,,,,0
47,2017-07-06,539.0,,,,,,,,,,,0
48,2017-07-07,535.0,,,,,,,,,,,0
49,2017-07-10,550.0,,,,,,,,,,,0
50,2017-07-11,553.0,,,,,,,,,,,0
51,2017-07-12,537.0,,,,,,,,,,,0
52,2017-07-13,511.75,,,,,,,,,,,0
53,2017-07-14,510.75,BOT,9.0,512.5,2017-07-14,WEAT US EQUITY_WC2 COMDTY_4,ENTER,,2017-07-14,,512.5,0
54,2017-07-17,530.25,,,,,,,,,,,0
55,2017-07-18,526.75,,,,,,,,,,,0
56,2017-07-19,526.75,,,,,,,,,,,0
57,2017-07-20,529.25,,,,,,,,,,,0
58,2017-07-21,522.5,SLD,-9.0,530.5,2017-07-21,WEAT US EQUITY_WC2 COMDTY_4,EXIT,,2017-07-21,,530.5,0
59,2017-07-24,513.5,,,,,,,,,,,0
60,2017-07-25,499.0,,,,,,,,,,,0
61,2017-07-26,502.75,,,,,,,,,,,0
62,2017-07-27,504.75,,,,,,,,,,,0
63,2017-07-28,506.0,BOT,10.0,505.5,2017-07-28,WEAT US EQUITY_WC2 COMDTY_5,ENTER,,2017-07-28,,505.5,0
64,2017-07-31,499.75,,,,,,,,,,,0
65,2017-08-01,487.75,,,,,,,,,,,0
66,2017-08-02,487.75,,,,,,,,,,,0
67,2017-08-03,485.0,,,,,,,,,,,0
68,2017-08-04,482.5,BOT,10.0,485.5,2017-08-04,WEAT US EQUITY_WC2 COMDTY_6,ENTER,,2017-08-04,,485.5,0
69,2017-08-07,490.75,,,,,,,,,,,0
70,2017-08-08,484.0,,,,,,,,,,,0
71,2017-08-09,486.75,,,,,,,,,,,0
72,2017-08-10,468.75,,,,,,,,,,,0
73,2017-08-11,467.0,BOT,10.0,469.0,2017-08-11,WEAT US EQUITY_WC2 COMDTY_7,ENTER,,2017-08-11,,469.0,0
74,2017-08-14,467.75,,,,,,,,,,,0
75,2017-08-15,456.0,,,,,,,,,,,0
76,2017-08-16,447.0,,,,,,,,,,,0
77,2017-08-17,440.75,,,,,,,,,,,0
78,2017-08-18,442.5,BOT,11.0,440.75,2017-08-18,WEAT US EQUITY_WC2 COMDTY_8,ENTER,,2017-08-18,,440.75,0
79,2017-08-21,437.0,,,,,,,,,,,0
80,2017-08-22,429.0,,,,,,,,,,,0
81,2017-08-23,430.0,,,,,,,,,,,0
82,2017-08-24,434.5,,,,,,,,,,,0
83,2017-08-25,435.25,BOT,12.0,434.5,2017-08-25,WEAT US EQUITY_WC2 COMDTY_9,ENTER,,2017-08-25,,434.5,0
84,2017-08-28,428.0,,,,,,,,,,,0
85,2017-08-29,429.75,,,,,,,,,,,0
86,2017-08-30,429.75,,,,,,,,,,,0
87,2017-08-31,434.5,,,,,,,,,,,0
88,2017-09-01,438.75,BOT,12.0,434.5,2017-09-01,WEAT US EQUITY_WC2 COMDTY_10,ENTER,,2017-09-01,,434.5,0
89,2017-09-05,443.0,,,,,,,,,,,0
90,2017-09-06,445.75,,,,,,,,,,,0
91,2017-09-07,437.25,,,,,,,,,,,0
