,Date,closeprice,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
45,2015-07-09,565.0,,,,,,,,,,,0
46,2015-07-10,557.5,,,,,,,,,,,0
47,2015-07-13,558.0,,,,,,,,,,,0
48,2015-07-14,550.0,,,,,,,,,,,0
49,2015-07-15,559.0,,,,,,,,,,,0
50,2015-07-16,553.25,,,,,,,,,,,0
51,2015-07-17,546.5,2015-07-17,BOT,9.0,552.75,WEAT US EQUITY_1KWC1 COMDTY_2,ENTER,,2015-07-17,,552.75,0
52,2015-07-20,525.5,,,,,,,,,,,0
53,2015-07-21,518.0,,,,,,,,,,,0
54,2015-07-22,512.25,,,,,,,,,,,0
55,2015-07-23,517.0,,,,,,,,,,,0
56,2015-07-24,507.25,,,,,,,,,,,0
57,2015-07-27,499.25,,,,,,,,,,,0
58,2015-07-28,504.75,,,,,,,,,,,0
59,2015-07-29,495.25,,,,,,,,,,,0
60,2015-07-30,491.0,,,,,,,,,,,0
61,2015-07-31,492.25,,,,,,,,,,,0
62,2015-08-03,489.0,,,,,,,,,,,0
63,2015-08-04,485.0,,,,,,,,,,,0
64,2015-08-05,489.5,,,,,,,,,,,0
65,2015-08-06,489.5,,,,,,,,,,,0
66,2015-08-07,493.0,2015-08-07,BOT,10.0,489.5,WEAT US EQUITY_1KWC1 COMDTY_3,ENTER,,2015-08-07,,489.5,0
67,2015-08-10,504.5,,,,,,,,,,,0
68,2015-08-11,488.0,,,,,,,,,,,0
69,2015-08-12,475.25,,,,,,,,,,,0
70,2015-08-13,485.25,,,,,,,,,,,0
71,2015-08-14,489.75,2015-08-14,BOT,11.0,485.25,WEAT US EQUITY_1KWC1 COMDTY_4,ENTER,,2015-08-14,,485.25,0
72,2015-08-17,482.25,,,,,,,,,,,0
73,2015-08-18,476.0,,,,,,,,,,,0
74,2015-08-19,474.25,,,,,,,,,,,0
75,2015-08-20,481.25,,,,,,,,,,,0
76,2015-08-21,471.0,2015-08-21,BOT,11.0,479.5,WEAT US EQUITY_1KWC1 COMDTY_5,ENTER,,2015-08-21,,479.5,0
77,2015-08-24,475.75,,,,,,,,,,,0
78,2015-08-25,466.0,,,,,,,,,,,0
79,2015-08-26,466.5,,,,,,,,,,,0
80,2015-08-27,464.5,,,,,,,,,,,0
81,2015-08-28,457.75,,,,,,,,,,,0
82,2015-08-31,463.75,,,,,,,,,,,0
83,2015-09-01,458.5,,,,,,,,,,,0
84,2015-09-02,448.0,,,,,,,,,,,0
85,2015-09-03,441.5,,,,,,,,,,,0
86,2015-09-04,448.5,,,,,,,,,,,0
87,2015-09-08,452.0,,,,,,,,,,,0
88,2015-09-09,448.25,,,,,,,,,,,0
89,2015-09-10,453.5,,,,,,,,,,,0
90,2015-09-11,459.0,2015-09-11,SLD,-9.0,452.75,WEAT US EQUITY_1KWC1 COMDTY_2,EXIT,,2015-09-11,,452.75,0
91,2015-09-11,459.0,2015-09-11,SLD,-10.0,452.75,WEAT US EQUITY_1KWC1 COMDTY_3,EXIT,,2015-09-11,,452.75,0
92,2015-09-11,459.0,2015-09-11,SLD,-11.0,452.75,WEAT US EQUITY_1KWC1 COMDTY_4,EXIT,,2015-09-11,,452.75,0
93,2015-09-11,459.0,2015-09-11,SLD,-11.0,452.75,WEAT US EQUITY_1KWC1 COMDTY_5,EXIT,,2015-09-11,,452.75,0
94,2015-09-14,470.75,,,,,,,,,,,0
95,2015-09-15,492.5,,,,,,,,,,,0
96,2015-09-16,486.5,,,,,,,,,,,0
97,2015-09-17,479.25,,,,,,,,,,,0
98,2015-09-18,482.25,,,,,,,,,,,0
99,2015-09-21,490.5,,,,,,,,,,,0
100,2015-09-22,488.0,,,,,,,,,,,0
101,2015-09-23,501.75,,,,,,,,,,,0
102,2015-09-24,490.0,,,,,,,,,,,0
103,2015-09-25,500.25,,,,,,,,,,,0
104,2015-09-28,497.5,,,,,,,,,,,0
105,2015-09-29,494.75,,,,,,,,,,,0
106,2015-09-30,501.75,,,,,,,,,,,0
107,2015-10-01,507.5,,,,,,,,,,,0
108,2015-10-02,500.5,,,,,,,,,,,0
109,2015-10-05,502.0,,,,,,,,,,,0
110,2015-10-06,515.75,,,,,,,,,,,0
111,2015-10-07,508.0,,,,,,,,,,,0
112,2015-10-08,503.5,,,,,,,,,,,0
113,2015-10-09,500.25,,,,,,,,,,,0
114,2015-10-12,497.75,,,,,,,,,,,0
115,2015-10-13,511.0,,,,,,,,,,,0
116,2015-10-14,500.75,,,,,,,,,,,0
117,2015-10-15,496.25,,,,,,,,,,,0
118,2015-10-16,483.5,,,,,,,,,,,0
119,2015-10-19,472.25,,,,,,,,,,,0
120,2015-10-20,476.5,,,,,,,,,,,0
121,2015-10-21,480.5,,,,,,,,,,,0
122,2015-10-22,475.5,,,,,,,,,,,0
123,2015-10-23,475.5,2015-10-23,BOT,10.0,475.0,WEAT US EQUITY_1KWC1 COMDTY_6,ENTER,,2015-10-23,,475.0,0
124,2015-10-26,492.25,,,,,,,,,,,0
125,2015-10-27,488.0,,,,,,,,,,,0
126,2015-10-28,485.5,,,,,,,,,,,0
127,2015-10-29,488.25,,,,,,,,,,,0
128,2015-10-30,493.75,2015-10-30,SLD,-10.0,488.0,WEAT US EQUITY_1KWC1 COMDTY_6,EXIT,,2015-10-30,,488.0,0
