,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2021-05-03,758.75,,,,,,,,,,,0
1,2021-05-04,768.25,,,,,,,,,,,0
2,2021-05-05,782.0,,,,,,,,,,,0
3,2021-05-06,790.5,,,,,,,,,,,0
4,2021-05-07,797.5,,,,,,,,,,,0
5,2021-05-10,753.25,,,,,,,,,,,0
6,2021-05-11,770.5,,,,,,,,,,,0
7,2021-05-12,765.5,,,,,,,,,,,0
8,2021-05-13,741.25,,,,,,,,,,,0
9,2021-05-14,740.75,BOT,7.0,744.0,2021-05-14,WEAT US EQUITY_MWEC2 COMDTY_0,ENTER,,2021-05-14,,744.0,0
10,2021-05-17,721.0,,,,,,,,,,,0
11,2021-05-18,720.75,,,,,,,,,,,0
12,2021-05-19,703.5,,,,,,,,,,,0
13,2021-05-20,702.0,,,,,,,,,,,0
14,2021-05-21,705.75,BOT,7.0,702.5,2021-05-21,WEAT US EQUITY_MWEC2 COMDTY_1,ENTER,,2021-05-21,,702.5,0
15,2021-05-24,691.5,,,,,,,,,,,0
16,2021-05-25,689.5,,,,,,,,,,,0
17,2021-05-26,687.5,,,,,,,,,,,0
18,2021-05-27,723.75,,,,,,,,,,,0
19,2021-05-28,733.5,SLD,-7.0,723.75,2021-05-28,WEAT US EQUITY_MWEC2 COMDTY_0,EXIT,,2021-05-28,,723.75,0
20,2021-05-28,733.5,SLD,-7.0,723.75,2021-05-28,WEAT US EQUITY_MWEC2 COMDTY_1,EXIT,,2021-05-28,,723.75,0
21,2021-06-01,775.5,,,,,,,,,,,0
22,2021-06-02,788.25,,,,,,,,,,,0
23,2021-06-03,782.75,,,,,,,,,,,0
24,2021-06-04,815.75,BOT,6.0,788.5,2021-06-04,WEAT US EQUITY_MWEC2 COMDTY_2,ENTER,,2021-06-04,,788.5,0
25,2021-06-07,788.25,,,,,,,,,,,0
26,2021-06-08,776.0,,,,,,,,,,,0
27,2021-06-09,769.75,,,,,,,,,,,0
28,2021-06-10,781.75,,,,,,,,,,,0
29,2021-06-11,771.25,BOT,6.0,781.75,2021-06-11,WEAT US EQUITY_MWEC2 COMDTY_3,ENTER,,2021-06-11,,781.75,0
30,2021-06-14,754.0,,,,,,,,,,,0
31,2021-06-15,755.25,,,,,,,,,,,0
32,2021-06-16,766.5,,,,,,,,,,,0
33,2021-06-17,756.25,,,,,,,,,,,0
34,2021-06-18,766.25,BOT,7.0,754.25,2021-06-18,WEAT US EQUITY_MWEC2 COMDTY_4,ENTER,,2021-06-18,,754.25,0
35,2021-06-21,767.5,,,,,,,,,,,0
36,2021-06-22,782.75,,,,,,,,,,,0
37,2021-06-23,802.25,,,,,,,,,,,0
38,2021-06-24,805.25,,,,,,,,,,,0
39,2021-06-25,808.0,SLD,-6.0,808.25,2021-06-25,WEAT US EQUITY_MWEC2 COMDTY_2,EXIT,,2021-06-25,,808.25,0
40,2021-06-25,808.0,SLD,-6.0,808.25,2021-06-25,WEAT US EQUITY_MWEC2 COMDTY_3,EXIT,,2021-06-25,,808.25,0
41,2021-06-25,808.0,SLD,-7.0,808.25,2021-06-25,WEAT US EQUITY_MWEC2 COMDTY_4,EXIT,,2021-06-25,,808.25,0
42,2021-06-28,834.0,,,,,,,,,,,0
43,2021-06-29,814.5,,,,,,,,,,,0
44,2021-06-30,849.75,,,,,,,,,,,0
45,2021-07-01,836.75,,,,,,,,,,,0
46,2021-07-02,838.75,BOT,6.0,836.75,2021-07-02,WEAT US EQUITY_MWEC2 COMDTY_5,ENTER,,2021-07-02,,836.75,0
47,2021-07-06,793.25,,,,,,,,,,,0
48,2021-07-07,808.0,,,,,,,,,,,0
49,2021-07-08,805.0,,,,,,,,,,,0
50,2021-07-09,814.25,BOT,6.0,805.5,2021-07-09,WEAT US EQUITY_MWEC2 COMDTY_6,ENTER,,2021-07-09,,805.5,0
51,2021-07-12,857.25,,,,,,,,,,,0
52,2021-07-13,861.75,,,,,,,,,,,0
53,2021-07-14,872.75,,,,,,,,,,,0
54,2021-07-15,881.0,,,,,,,,,,,0
55,2021-07-16,905.5,BOT,6.0,885.0,2021-07-16,WEAT US EQUITY_MWEC2 COMDTY_7,ENTER,,2021-07-16,,885.0,0
56,2021-07-19,911.0,,,,,,,,,,,0
57,2021-07-20,904.5,,,,,,,,,,,0
58,2021-07-21,887.25,,,,,,,,,,,0
59,2021-07-22,892.0,,,,,,,,,,,0
60,2021-07-23,871.75,BOT,6.0,892.0,2021-07-23,WEAT US EQUITY_MWEC2 COMDTY_8,ENTER,,2021-07-23,,892.0,0
61,2021-07-26,867.25,,,,,,,,,,,0
62,2021-07-27,868.0,,,,,,,,,,,0
63,2021-07-28,890.75,,,,,,,,,,,0
64,2021-07-29,903.25,,,,,,,,,,,0
65,2021-07-30,891.0,BOT,6.0,902.5,2021-07-30,WEAT US EQUITY_MWEC2 COMDTY_9,ENTER,,2021-07-30,,902.5,0
66,2021-08-02,911.25,,,,,,,,,,,0
67,2021-08-03,907.0,,,,,,,,,,,0
68,2021-08-04,891.75,,,,,,,,,,,0
69,2021-08-05,892.25,,,,,,,,,,,0
70,2021-08-06,903.25,SLD,-6.0,892.0,2021-08-06,WEAT US EQUITY_MWEC2 COMDTY_5,EXIT,,2021-08-06,,892.0,0
71,2021-08-06,903.25,SLD,-6.0,892.0,2021-08-06,WEAT US EQUITY_MWEC2 COMDTY_6,EXIT,,2021-08-06,,892.0,0
72,2021-08-06,903.25,SLD,-6.0,892.0,2021-08-06,WEAT US EQUITY_MWEC2 COMDTY_7,EXIT,,2021-08-06,,892.0,0
73,2021-08-06,903.25,SLD,-6.0,892.0,2021-08-06,WEAT US EQUITY_MWEC2 COMDTY_8,EXIT,,2021-08-06,,892.0,0
74,2021-08-06,903.25,SLD,-6.0,892.0,2021-08-06,WEAT US EQUITY_MWEC2 COMDTY_9,EXIT,,2021-08-06,,892.0,0
75,2021-08-09,895.5,,,,,,,,,,,0
76,2021-08-10,902.25,,,,,,,,,,,0
77,2021-08-11,900.5,,,,,,,,,,,0
78,2021-08-12,919.0,,,,,,,,,,,0
79,2021-08-13,929.5,BOT,6.0,917.0,2021-08-13,WEAT US EQUITY_MWEC2 COMDTY_10,ENTER,,2021-08-13,,917.0,0
80,2021-08-16,927.0,,,,,,,,,,,0
81,2021-08-17,907.5,,,,,,,,,,,0
82,2021-08-18,911.0,,,,,,,,,,,0
83,2021-08-19,904.5,,,,,,,,,,,0
84,2021-08-20,902.25,BOT,6.0,905.0,2021-08-20,WEAT US EQUITY_MWEC2 COMDTY_11,ENTER,,2021-08-20,,905.0,0
85,2021-08-23,905.75,,,,,,,,,,,0
86,2021-08-24,910.75,,,,,,,,,,,0
87,2021-08-25,908.0,,,,,,,,,,,0
88,2021-08-26,911.5,,,,,,,,,,,0
89,2021-08-27,917.75,BOT,6.0,911.75,2021-08-27,WEAT US EQUITY_MWEC2 COMDTY_12,ENTER,,2021-08-27,,911.75,0
90,2021-08-30,909.75,,,,,,,,,,,0
91,2021-08-31,903.5,,,,,,,,,,,0
92,2021-09-01,898.75,,,,,,,,,,,0
93,2021-09-02,899.5,,,,,,,,,,,0
94,2021-09-03,912.5,BOT,6.0,897.5,2021-09-03,WEAT US EQUITY_MWEC2 COMDTY_13,ENTER,,2021-09-03,,897.5,0
95,2021-09-07,908.25,,,,,,,,,,,0
96,2021-09-08,894.5,,,,,,,,,,,0
97,2021-09-09,872.5,,,,,,,,,,,0
98,2021-09-10,878.75,BOT,6.0,872.5,2021-09-10,WEAT US EQUITY_MWEC2 COMDTY_14,ENTER,,2021-09-10,,872.5,0
99,2021-09-13,876.0,,,,,,,,,,,0
100,2021-09-14,887.25,,,,,,,,,,,0
101,2021-09-15,893.5,,,,,,,,,,,0
102,2021-09-16,894.0,,,,,,,,,,,0
103,2021-09-17,888.75,SLD,-6.0,894.0,2021-09-17,WEAT US EQUITY_MWEC2 COMDTY_10,EXIT,,2021-09-17,,894.0,0
104,2021-09-17,888.75,SLD,-6.0,894.0,2021-09-17,WEAT US EQUITY_MWEC2 COMDTY_11,EXIT,,2021-09-17,,894.0,0
105,2021-09-17,888.75,SLD,-6.0,894.0,2021-09-17,WEAT US EQUITY_MWEC2 COMDTY_12,EXIT,,2021-09-17,,894.0,0
106,2021-09-17,888.75,SLD,-6.0,894.0,2021-09-17,WEAT US EQUITY_MWEC2 COMDTY_13,EXIT,,2021-09-17,,894.0,0
107,2021-09-17,888.75,SLD,-6.0,894.0,2021-09-17,WEAT US EQUITY_MWEC2 COMDTY_14,EXIT,,2021-09-17,,894.0,0
108,2021-09-20,882.0,,,,,,,,,,,0
109,2021-09-21,876.75,,,,,,,,,,,0
110,2021-09-22,890.75,,,,,,,,,,,0
111,2021-09-23,898.25,,,,,,,,,,,0
