,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2021-05-03,864.0,,,,,,,,,,,0
1,2021-05-04,894.0,,,,,,,,,,,0
2,2021-05-05,933.5,,,,,,,,,,,0
3,2021-05-06,963.5,,,,,,,,,,,0
4,2021-05-07,1005.9,,,,,,,,,,,0
5,2021-05-10,975.9,,,,,,,,,,,0
6,2021-05-11,932.3,,,,,,,,,,,0
7,2021-05-12,902.3,,,,,,,,,,,0
8,2021-05-13,857.3,,,,,,,,,,,0
9,2021-05-14,871.8,BOT,6.0,842.3,2021-05-14,WEAT US EQUITY_RSC2 COMDTY_0,ENTER,,2021-05-14,,842.3,0
10,2021-05-17,734.7,,,,,,,,,,,0
11,2021-05-18,733.7,,,,,,,,,,,0
12,2021-05-19,721.7,,,,,,,,,,,0
13,2021-05-20,717.7,,,,,,,,,,,0
14,2021-05-21,706.8,BOT,7.0,711.8,2021-05-21,WEAT US EQUITY_RSC2 COMDTY_1,ENTER,,2021-05-21,,711.8,0
15,2021-05-25,697.3,,,,,,,,,,,0
16,2021-05-26,691.3,,,,,,,,,,,0
17,2021-05-27,716.6,,,,,,,,,,,0
18,2021-05-28,714.2,SLD,-6.0,716.6,2021-05-28,WEAT US EQUITY_RSC2 COMDTY_0,EXIT,,2021-05-28,,716.6,0
19,2021-05-28,714.2,SLD,-7.0,716.6,2021-05-28,WEAT US EQUITY_RSC2 COMDTY_1,EXIT,,2021-05-28,,716.6,0
20,2021-06-01,738.8,,,,,,,,,,,0
21,2021-06-02,750.0,,,,,,,,,,,0
22,2021-06-03,743.7,,,,,,,,,,,0
23,2021-06-04,763.6,,,,,,,,,,,0
24,2021-06-07,771.6,,,,,,,,,,,0
25,2021-06-08,774.2,,,,,,,,,,,0
26,2021-06-09,763.2,,,,,,,,,,,0
27,2021-06-10,761.3,,,,,,,,,,,0
28,2021-06-11,744.3,BOT,7.0,760.2,2021-06-11,WEAT US EQUITY_RSC2 COMDTY_2,ENTER,,2021-06-11,,760.2,0
29,2021-06-14,727.6,,,,,,,,,,,0
30,2021-06-15,724.2,,,,,,,,,,,0
31,2021-06-16,696.4,,,,,,,,,,,0
32,2021-06-17,666.4,,,,,,,,,,,0
33,2021-06-18,694.0,BOT,7.0,656.0,2021-06-18,WEAT US EQUITY_RSC2 COMDTY_3,ENTER,,2021-06-18,,656.0,0
34,2021-06-21,700.2,,,,,,,,,,,0
35,2021-06-22,707.9,,,,,,,,,,,0
36,2021-06-23,737.9,,,,,,,,,,,0
37,2021-06-24,738.6,,,,,,,,,,,0
38,2021-06-25,739.5,SLD,-7.0,739.0,2021-06-25,WEAT US EQUITY_RSC2 COMDTY_2,EXIT,,2021-06-25,,739.0,0
39,2021-06-25,739.5,SLD,-7.0,739.0,2021-06-25,WEAT US EQUITY_RSC2 COMDTY_3,EXIT,,2021-06-25,,739.0,0
40,2021-06-28,769.5,,,,,,,,,,,0
41,2021-06-29,794.6,,,,,,,,,,,0
42,2021-06-30,811.7,,,,,,,,,,,0
43,2021-07-02,830.9,,,,,,,,,,,0
44,2021-07-06,771.4,,,,,,,,,,,0
45,2021-07-07,790.9,,,,,,,,,,,0
46,2021-07-08,814.0,,,,,,,,,,,0
47,2021-07-09,844.0,,,,,,,,,,,0
48,2021-07-12,889.0,,,,,,,,,,,0
49,2021-07-13,916.8,,,,,,,,,,,0
50,2021-07-14,893.5,,,,,,,,,,,0
51,2021-07-15,897.6,,,,,,,,,,,0
52,2021-07-16,899.4,,,,,,,,,,,0
53,2021-07-19,879.7,,,,,,,,,,,0
54,2021-07-20,891.4,,,,,,,,,,,0
55,2021-07-21,867.1,,,,,,,,,,,0
56,2021-07-22,866.7,,,,,,,,,,,0
57,2021-07-23,867.4,BOT,6.0,870.9,2021-07-23,WEAT US EQUITY_RSC2 COMDTY_4,ENTER,,2021-07-23,,870.9,0
58,2021-07-26,880.9,,,,,,,,,,,0
59,2021-07-27,879.5,,,,,,,,,,,0
60,2021-07-28,869.2,,,,,,,,,,,0
61,2021-07-29,865.2,,,,,,,,,,,0
62,2021-07-30,835.9,BOT,6.0,857.7,2021-07-30,WEAT US EQUITY_RSC2 COMDTY_5,ENTER,,2021-07-30,,857.7,0
63,2021-08-03,844.5,,,,,,,,,,,0
64,2021-08-04,858.9,,,,,,,,,,,0
65,2021-08-05,864.3,,,,,,,,,,,0
66,2021-08-06,876.8,SLD,-6.0,869.0,2021-08-06,WEAT US EQUITY_RSC2 COMDTY_4,EXIT,,2021-08-06,,869.0,0
67,2021-08-06,876.8,SLD,-6.0,869.0,2021-08-06,WEAT US EQUITY_RSC2 COMDTY_5,EXIT,,2021-08-06,,869.0,0
68,2021-08-09,866.8,,,,,,,,,,,0
69,2021-08-10,864.4,,,,,,,,,,,0
70,2021-08-11,877.6,,,,,,,,,,,0
71,2021-08-12,872.7,,,,,,,,,,,0
72,2021-08-13,882.8,,,,,,,,,,,0
73,2021-08-16,898.2,,,,,,,,,,,0
74,2021-08-17,901.6,,,,,,,,,,,0
75,2021-08-18,890.5,,,,,,,,,,,0
76,2021-08-19,877.3,,,,,,,,,,,0
77,2021-08-20,853.4,BOT,6.0,875.9,2021-08-20,WEAT US EQUITY_RSC2 COMDTY_6,ENTER,,2021-08-20,,875.9,0
78,2021-08-23,862.8,,,,,,,,,,,0
79,2021-08-24,883.6,,,,,,,,,,,0
80,2021-08-25,897.6,,,,,,,,,,,0
81,2021-08-26,894.9,,,,,,,,,,,0
