Unnamed: 0,dates,pxs,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,total_return,realized_return
56,2015-07-20,545.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC2 COMDTY.csv,18.0,10359.0,575.5,9814.5,0,-544.5,49999.5,40185.0,40185.0,0.0,0,0,0.0,0.0,0.0,-544.5,-373.5,1,-0.01089,-0.00747,0.0
52,2015-07-20,525.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,9.0,4974.75,552.75,4729.5,0,-245.25,50269.75,45540.25,45540.25,0.0,0,0,0.0,0.0,0.0,-245.25,-189.0,1,-0.004905,-0.00378,0.0
55,2015-07-20,576.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,16.0,9686.0,605.375,9216.0,0,-470.0,50153.25,40937.25,40937.25,0.0,0,0,0.0,0.0,0.0,-470.0,-240.0,1,-0.0094,-0.0048,0.0
55,2015-07-20,542.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,9.0,5134.5,570.5,4882.5,0,-252.0,50855.5,45973.0,45973.0,0.0,0,0,0.0,0.0,0.0,-252.0,-189.0,1,-0.00504,-0.00378,0.0
56,2015-07-20,532.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,68.0,35582.25,523.2683823529412,36227.0,0,644.75,51818.25,15591.25,15591.25,0.0,0,0,0.0,0.0,0.0,644.75,-1445.0,1,0.012895,-0.0289,0.0
