Date,pxs,total_return,realized_return
2018-05-01,623.5,0.0,0.0
2018-05-02,624.5,0.0,0.0
2018-05-03,630.0,0.0,0.0
2018-05-04,623.0,0.0,0.0
2018-05-07,611.0,0.0,0.0
2018-05-08,614.0,0.0,0.0
2018-05-09,611.25,0.0,0.0
2018-05-10,609.0,0.0,0.0
2018-05-11,605.0,-0.00044,0.0
2018-05-14,601.5,-0.00056,0.0
2018-05-15,613.25,0.00188,0.0
2018-05-16,617.75,0.00072,0.0
2018-05-17,620.5,0.00044,0.0
2018-05-18,633.25,0.0,0.00204
2018-05-21,628.5,0.0,0.0
2018-05-22,638.75,0.0,0.0
2018-05-23,646.75,0.0,0.0
2018-05-24,639.75,0.0,0.0
2018-05-25,648.75,0.0,0.0
2018-05-29,635.75,0.0,0.0
2018-05-30,619.25,0.0,0.0
2018-05-31,619.75,0.0,0.0
2018-06-01,612.75,-0.00104,0.0
2018-06-04,602.5,-0.00164,0.0
2018-06-05,606.0,0.00056,0.0
2018-06-06,607.5,0.00024,0.0
2018-06-07,607.5,0.0,0.0
2018-06-08,604.0,-0.00124,0.0
2018-06-11,601.5,-0.0008,0.0
2018-06-12,604.5,0.00096,0.0
2018-06-13,597.25,-0.00232,0.0
2018-06-14,589.75,-0.0024,0.0
2018-06-15,581.0,-0.00456,0.0
2018-06-18,572.0,-0.00432,0.0
2018-06-19,560.5,-0.00552,0.0
2018-06-20,563.25,0.00132,0.0
2018-06-21,564.75,0.00072,0.0
2018-06-22,561.0,-0.002475,0.0
2018-06-25,551.25,-0.006435,0.0
2018-06-26,545.5,-0.003795,0.0
2018-06-27,541.25,-0.002805,0.0
2018-06-28,537.5,-0.002475,0.0
2018-06-29,536.75,-0.00063,0.0
2018-07-02,527.0,-0.00819,0.0
2018-07-03,535.25,0.00693,0.0
2018-07-05,547.5,0.01029,0.0
2018-07-06,558.25,0.011145,0.0
2018-07-09,548.0,-0.010455,0.0
2018-07-10,537.5,-0.01071,0.0
2018-07-11,525.5,-0.01224,0.0
2018-07-12,530.5,0.0051,0.0
2018-07-13,531.75,0.001525,0.0
2018-07-16,546.0,0.017385,0.0
2018-07-17,551.0,0.0061,0.0
2018-07-18,546.25,-0.005795,0.0
2018-07-19,554.75,0.01037,0.0
2018-07-20,571.25,0.02301,0.0
2018-07-23,578.5,0.01015,0.0
2018-07-24,572.5,-0.0084,0.0
2018-07-25,603.0,0.0427,0.0
2018-07-26,601.75,-0.00175,0.0
2018-07-27,606.25,0.00534,0.005303999999999996
2018-07-27,606.25,-0.00096,0.005304000000000014
2018-07-27,606.25,-0.00096,0.005304000000000014
2018-07-27,606.25,-0.00108,0.005966999999999996
2018-07-27,606.25,-0.00108,0.0059670000000000166
2018-07-27,606.25,-0.00108,0.0059670000000000166
2018-07-27,606.25,-0.0012,0.006630000000000018
2018-07-27,606.25,-0.00108,0.0059670000000000166
2018-07-30,615.5,0.0,0.0
2018-07-31,622.75,0.0,0.0
2018-08-01,626.0,0.0,0.0
2018-08-02,627.75,0.0,0.0
2018-08-03,629.75,0.0,0.0
2018-08-06,645.5,0.0,0.0
2018-08-07,644.75,0.0,0.0
2018-08-08,648.75,0.0,0.0
2018-08-09,647.0,0.0,0.0
2018-08-10,626.0,0.0,0.0
2018-08-13,610.25,0.0,0.0
2018-08-14,613.25,0.0,0.0
2018-08-15,600.75,0.0,0.0
2018-08-16,613.25,0.0,0.0
2018-08-17,625.25,0.00196,0.0
2018-08-20,612.0,-0.00212,0.0
2018-08-21,606.25,-0.00092,0.0
2018-08-22,603.5,-0.00044,0.0
2018-08-23,599.25,-0.00068,0.0
2018-08-24,590.25,-0.00012,-0.00232
2018-08-27,578.75,0.0,0.0
2018-08-28,577.0,0.0,0.0
2018-08-29,591.5,0.0,0.0
2018-08-30,583.75,0.0,0.0
2018-08-31,598.75,0.00236,0.0
2018-09-04,584.75,-0.00224,0.0
2018-09-05,580.25,-0.00072,0.0
2018-09-06,571.75,-0.00136,0.0
2018-09-07,570.0,-0.000595,0.0
2018-09-10,580.0,0.0034,0.0
2018-09-11,575.25,-0.001615,0.0
2018-09-12,565.0,-0.003485,0.0
2018-09-13,562.0,-0.00102,0.0
2018-09-14,572.25,0.00524,0.0
2018-09-17,590.0,0.00923,0.0
2018-09-18,594.75,0.00247,0.0
2018-09-19,601.25,0.00338,0.0
2018-09-20,602.5,0.00065,0.0
2018-09-21,597.5,-0.00192,0.0047092307692307624
2018-09-21,597.5,0.000765,0.005297884615384607
2018-09-21,597.5,0.000765,0.005297884615384607
2018-09-24,599.25,0.0,0.0
2018-09-25,595.5,0.0,0.0
2018-09-26,592.0,0.0,0.0
2018-09-27,594.0,0.0,0.0
2018-09-28,587.25,-0.00108,0.0
2018-10-01,591.25,0.00064,0.0
2018-10-02,604.25,0.00208,0.0
2018-10-03,602.25,-0.00032,0.0
2018-10-04,602.75,8e-05,0.0
2018-10-05,603.5,0.0,0.0014
2018-10-08,601.0,0.0,0.0
2018-10-09,605.0,0.0,0.0
2018-10-10,602.25,0.0,0.0
2018-10-11,598.75,0.0,0.0
2018-10-12,602.25,0.00068,0.0
2018-10-15,608.25,0.00096,0.0
2018-10-16,604.75,-0.00056,0.0
2018-10-17,597.25,-0.0012,0.0
2018-10-18,595.0,-0.00036,0.0
2018-10-19,598.5,0.00096,0.0
2018-10-22,594.75,-0.0012,0.0
2018-10-23,593.25,-0.00048,0.0
2018-10-24,586.25,-0.00224,0.0
2018-10-25,578.25,-0.00256,0.0
2018-10-26,586.0,0.00374,0.0
2018-10-29,586.0,0.0,0.0
2018-10-30,581.75,-0.002125,0.0
2018-10-31,579.5,-0.001125,0.0
