Date,pxs,total_return,realized_return
2018-05-01,553.0,0.0,0.0
2018-05-02,555.25,0.0,0.0
2018-05-03,567.75,0.0,0.0
2018-05-04,555.75,-0.002115,0.0
2018-05-07,539.5,-0.002925,0.0
2018-05-08,538.25,-0.000225,0.0
2018-05-09,531.5,-0.001215,0.0
2018-05-10,527.0,-0.00081,0.0
2018-05-11,518.0,-0.0027,0.0
2018-05-14,509.75,-0.00297,0.0
2018-05-15,528.5,0.00675,0.0
2018-05-16,532.5,0.00144,0.0
2018-05-17,537.75,0.00189,0.0
2018-05-18,557.5,0.010755,0.0
2018-05-21,545.25,-0.006615,0.0
2018-05-22,559.25,0.00756,0.0
2018-05-23,570.25,0.00594,0.0
2018-05-24,567.5,-0.001485,0.0
2018-05-25,582.5,0.0108,0.0
2018-05-29,574.5,-0.00576,0.0
2018-05-30,559.25,-0.01098,0.0
2018-05-31,560.75,0.00108,0.0
2018-06-01,559.0,-0.00135,0.0
2018-06-04,540.5,-0.01665,0.0
2018-06-05,548.25,0.006975,0.0
2018-06-06,559.0,0.009675,0.0
2018-06-07,563.0,0.0036,0.0
2018-06-08,555.25,-0.00873,0.0
2018-06-11,550.0,-0.00567,0.0
2018-06-12,568.0,0.01944,0.0
2018-06-13,555.0,-0.01404,0.0
2018-06-14,538.25,-0.01809,0.0
2018-06-15,534.25,-0.004995,0.0
2018-06-18,515.0,-0.024255,0.0
2018-06-19,499.0,-0.02016,0.0
2018-06-20,505.75,0.008505,0.0
2018-06-21,510.0,0.005355,0.0
2018-06-22,505.5,-0.00652,0.0
2018-06-25,487.5,-0.02628,0.0
2018-06-26,475.5,-0.01752,0.0
2018-06-27,478.25,0.004015,0.0
2018-06-28,472.0,-0.009125,0.0
2018-06-29,488.5,0.02739,0.0
2018-07-02,470.75,-0.029465,0.0
2018-07-03,484.0,0.021995,0.0
2018-07-05,503.25,0.031955,0.0
2018-07-06,513.0,0.018185,0.0
2018-07-09,506.0,-0.01302,0.0
2018-07-10,494.75,-0.020925,0.0
2018-07-11,474.0,-0.038595,0.0
2018-07-12,481.25,0.013485,0.0
2018-07-13,491.75,0.02173,0.0
2018-07-16,509.0,0.035535,0.0
2018-07-17,515.0,0.01236,0.0
2018-07-18,513.0,-0.00412,0.0
2018-07-19,521.5,0.01751,0.0
2018-07-20,533.75,0.027685,0.0
2018-07-23,536.75,0.00678,0.0
2018-07-24,535.5,-0.002825,0.0
2018-07-25,566.25,0.069495,0.0
2018-07-26,560.5,-0.012995,0.0
2018-07-27,559.5,-0.00199,0.006043938053097338
2018-07-27,559.5,0.00027,0.006043938053097338
2018-07-27,559.5,0.00027,0.006043938053097338
2018-07-27,559.5,0.00027,0.006043938053097338
2018-07-27,559.5,0.00027,0.006043938053097338
2018-07-27,559.5,0.00027,0.006043938053097318
2018-07-27,559.5,0.00027,0.006043938053097318
2018-07-27,559.5,0.0003,0.006715486725663686
2018-07-27,559.5,0.0003,0.006715486725663686
2018-07-27,559.5,0.0003,0.006715486725663686
2018-07-27,559.5,0.0003,0.006715486725663686
2018-07-27,559.5,0.0003,0.006715486725663686
2018-07-30,574.75,0.0,0.0
2018-07-31,584.25,0.0,0.0
2018-08-01,591.25,0.0,0.0
2018-08-02,596.75,0.0,0.0
2018-08-03,595.25,-0.00076,0.0
2018-08-06,614.0,0.003,0.0
2018-08-07,607.25,-0.00108,0.0
2018-08-08,610.75,0.00056,0.0
2018-08-09,604.25,-0.00104,0.0
2018-08-10,585.0,-0.00624,0.0
2018-08-13,567.0,-0.00576,0.0
2018-08-14,572.5,0.00176,0.0
2018-08-15,562.75,-0.00312,0.0
2018-08-16,575.0,0.00392,0.0
2018-08-17,592.0,0.00814,0.0
2018-08-20,574.75,-0.008625,0.0
2018-08-21,562.25,-0.00625,0.0
2018-08-22,557.25,-0.0025,0.0
2018-08-23,554.5,-0.001375,0.0
2018-08-24,546.75,-0.00545,0.0
2018-08-27,530.0,-0.01139,0.0
2018-08-28,527.75,-0.00153,0.0
2018-08-29,549.25,0.01462,0.0
2018-08-30,541.0,-0.00561,0.0
2018-08-31,553.25,0.00657,-0.00656
2018-08-31,553.25,-0.00176,-0.00656
2018-08-31,553.25,-0.00198,-0.00738
2018-08-31,553.25,-0.00198,-0.00738
2018-09-04,537.0,0.0,0.0
2018-09-05,528.0,0.0,0.0
2018-09-06,516.75,0.0,0.0
2018-09-07,514.75,-0.000315,0.0
2018-09-10,530.75,0.00288,0.0
2018-09-11,522.75,-0.00144,0.0
2018-09-12,506.75,-0.00288,0.0
2018-09-13,501.75,-0.0009,0.0
2018-09-14,516.25,0.00556,0.0
2018-09-17,534.0,0.006745,0.0
2018-09-18,537.75,0.001425,0.0
2018-09-19,549.75,0.00456,0.0
2018-09-20,550.75,0.00038,0.0
2018-09-21,548.75,-0.00076,0.007226052631578946
