Date,pxs,total_return,realized_return
2019-05-01,389.25,0.0,0.0
2019-05-02,393.0,0.0,0.0
2019-05-03,393.0,0.0,0.0
2019-05-06,394.25,0.0,0.0
2019-05-07,394.75,0.0,0.0
2019-05-08,394.25,0.0,0.0
2019-05-13,397.0,0.0,0.0
2019-05-14,401.75,0.0,0.0
2019-05-15,402.0,0.0,0.0
2019-05-16,416.75,0.0,0.0
2019-05-17,420.25,0.0,0.0
2019-05-20,434.5,0.0,0.0
2019-05-21,436.0,0.0,0.0
2019-05-22,432.25,0.0,0.0
2019-05-23,425.25,0.0,0.0
2019-05-24,442.0,0.0,0.0
2019-05-28,460.75,0.0,0.0
2019-05-29,453.25,0.0,0.0
2019-05-30,479.0,0.0,0.0
2019-05-31,473.0,0.0,0.0
2019-06-03,486.75,0.0,0.0
2019-06-04,468.5,0.0,0.0
2019-06-05,445.75,0.0,0.0
2019-06-06,455.25,0.0,0.0
2019-06-07,449.0,0.0,0.0
2019-06-10,453.0,0.0,0.0
2019-06-11,457.5,0.0,0.0
2019-06-12,462.75,0.0,0.0
2019-06-13,468.25,0.0,0.0
2019-06-14,476.25,0.0,0.0
2019-06-17,475.5,0.0,0.0
2019-06-18,465.25,0.0,0.0
2019-06-19,457.5,0.0,0.0
2019-06-20,460.5,0.0,0.0
2019-06-21,452.5,0.0,0.0
2019-06-24,465.5,0.0,0.0
2019-06-25,465.25,0.0,0.0
2019-06-26,469.0,0.0,0.0
2019-06-27,468.0,0.0,0.0
2019-06-28,451.5,0.0,0.0
2019-07-01,434.75,0.0,0.0
2019-07-02,424.0,0.0,0.0
2019-07-03,436.0,0.0,0.0
2019-07-05,439.0,0.0,0.0
2019-07-08,442.0,0.0,0.0
2019-07-09,440.5,0.0,0.0
2019-07-10,441.25,0.0,0.0
2019-07-11,461.25,0.0,0.0
2019-07-15,449.0,0.0,0.0
2019-07-16,446.25,0.0,0.0
2019-07-17,441.75,0.0,0.0
2019-07-18,432.75,0.0,0.0
2019-07-19,440.0,0.0,0.0
2019-07-22,429.25,0.0,0.0
2019-07-23,431.5,0.0,0.0
2019-07-24,439.5,0.0,0.0
2019-07-25,437.5,0.0,0.0
2019-07-26,432.0,-0.0011,0.0
2019-07-29,436.5,0.00099,0.0
2019-07-30,433.5,-0.00066,0.0
2019-07-31,422.75,-0.002365,0.0
2019-08-01,415.75,-0.00154,0.0
2019-08-02,421.75,0.0,-0.004675
2019-08-05,426.75,0.0,0.0
2019-08-06,418.0,0.0,0.0
2019-08-07,417.75,0.0,0.0
2019-08-08,418.5,0.0,0.0
2019-08-09,417.0,0.0,0.0
2019-08-12,392.25,0.0,0.0
2019-08-13,383.5,0.0,0.0
2019-08-14,384.75,0.0,0.0
2019-08-15,389.75,0.0,0.0
2019-08-16,394.25,0.0,0.0
2019-08-19,391.25,0.0,0.0
2019-08-20,386.75,0.0,0.0
2019-08-21,386.25,0.0,0.0
2019-08-22,393.25,0.0,0.0
2019-08-23,391.5,0.0,0.0
2019-08-26,389.0,0.0,0.0
2019-08-27,392.75,0.0,0.0
2019-08-28,392.25,0.0,0.0
2019-08-29,387.25,0.0,0.0
2019-08-30,378.25,0.0,0.0
2019-09-03,362.0,0.0,0.0
2019-09-04,374.0,0.0,0.0
2019-09-05,382.0,0.0,0.0
2019-09-06,375.25,0.0,0.0
2019-09-09,380.0,0.0,0.0
2019-09-10,382.0,0.0,0.0
2019-09-13,383.5,0.0,0.0
2019-09-16,409.0,0.0,0.0
2019-09-17,402.25,0.0,0.0
2019-09-18,409.75,0.0,0.0
2019-09-19,409.5,0.0,0.0
2019-09-20,407.5,0.0,0.0
2019-09-23,406.5,0.0,0.0
2019-09-24,405.0,0.0,0.0
2019-09-25,404.0,0.0,0.0
2019-09-26,408.25,0.0,0.0
2019-09-27,407.5,0.0,0.0
2019-09-30,415.0,0.0,0.0
2019-10-01,411.5,0.0,0.0
2019-10-02,405.75,0.0,0.0
2019-10-03,405.75,0.0,0.0
2019-10-04,404.0,0.0,0.0
2019-10-07,402.25,0.0,0.0
2019-10-08,410.25,0.0,0.0
2019-10-09,413.25,0.0,0.0
2019-10-10,403.25,0.0,0.0
2019-10-11,419.5,0.0,0.0
2019-10-14,425.75,0.0,0.0
2019-10-15,421.25,0.0,0.0
2019-10-16,425.0,0.0,0.0
2019-10-17,431.25,0.0,0.0
2019-10-18,433.75,0.0,0.0
2019-10-21,425.5,0.0,0.0
2019-10-22,421.25,0.0,0.0
2019-10-23,423.25,0.0,0.0
2019-10-24,419.5,0.0,0.0
2019-10-25,422.75,0.0,0.0
2019-10-28,417.0,0.0,0.0
2019-10-29,419.0,0.0,0.0
2019-10-30,418.25,0.0,0.0
2019-10-31,419.75,0.0,0.0
