,PX_HIGH,PX_LAST,PX_OPEN,PX_LOW,PX_VOLUME,TR.TSVWAP,date,dates,pxs,totalcost,end_capital,investment_mv,unrealized_gl,realized_gl,total_gl,dailyreturn,win,loss,realized_before_commission,realized_return_pertrade,holding,long_mv,short_mv,cashflow,net_mv,gross_mv,dailyreturn_realized_percent,dailyreturn_total_percent,realized_return,total_return
0,5.01,5.01,4.97,4.9639,138139.0,4.9925,2019-05-01,2019-05-01,5.01,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.1299,5.1,5.05,5.05,249644.0,5.1,2019-05-02,2019-05-02,5.1,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.05,5.01,5.05,5.01,55688.0,5.0267,2019-05-03,2019-05-03,5.01,10025.0,189975.0,9954.0,-71.0,0.0,-71.0,-71.0,0,0,0.0,0.0,2,9954.0,0.0,-10025.0,9954.0,9954.0,0.0,-0.0030247168806876498,0.0,-0.0030247168806876498
3,5.03,5.01,4.96,4.93,87696.0,4.9878,2019-05-06,2019-05-06,5.01,10025.0,189975.0,9945.75,-79.25,0.0,-79.25,-8.25,0,0,0.0,0.0,2,9945.75,0.0,0.0,9945.75,9945.75,0.0,-0.00035146358120666357,0.0,-0.00035146358120666357
4,5.0565,5.04,4.95,4.95,46999.0,5.0231,2019-05-07,2019-05-07,5.04,10025.0,189975.0,10000.5,-24.5,0.0,-24.5,54.75,0,0,0.0,0.0,2,10000.5,0.0,0.0,10000.5,10000.5,0.0,0.00233244012982604,0.0,0.00233244012982604
5,5.05,5.02,5.04,4.99,75810.0,5.0098,2019-05-08,2019-05-08,5.02,10025.0,189975.0,10004.0,-21.0,0.0,-21.0,3.5,0,0,0.0,0.0,2,10004.0,0.0,0.0,10004.0,10004.0,0.0,0.00014910576172403909,0.0,0.00014910576172403909
6,4.99,4.935,4.99,4.92,142997.0,4.935,2019-05-09,2019-05-09,4.935,10025.0,139975.0,9785.5,-239.5,0.0,-239.5,-218.5,0,0,0.0,0.0,2,9785.5,0.0,0.0,9785.5,9785.5,0.0,-0.009308459696200725,0.0,-0.009308459696200725
7,4.96,4.88,4.93,4.86,286688.0,4.9077,2019-05-10,2019-05-10,4.88,19823.0,130177.0,19400.5,-422.5,0.0,-422.5,-183.0,0,0,0.0,0.0,2,19400.5,0.0,-9798.0,19400.5,19400.5,0.0,-0.0077961012558569005,0.0,-0.0077961012558569005
8,5.015,4.98,4.88,4.83,257951.0,4.9249,2019-05-13,2019-05-13,4.98,19823.0,180177.0,19964.0,141.0,0.0,141.0,563.5,0,0,0.0,0.0,2,19964.0,0.0,0.0,19964.0,19964.0,0.0,0.02400602763757029,0.0,0.02400602763757029
9,5.13,5.13,5.02,5.02,144387.0,5.0788,2019-05-14,2019-05-14,5.13,9647.0,140353.0,9867.0,220.0,0.0,220.0,253.0,0,0,0.0,0.0,1,9867.0,0.0,0.0,9867.0,9867.0,0.0,0.010778216490337682,0.0,0.010778216490337682
10,5.2435,5.1,5.15,5.09,170391.0,5.1805,2019-05-15,2019-05-15,5.1,19823.0,180177.0,20807.5,984.5,0.0,984.5,590.5,0,0,0.0,0.0,2,20807.5,0.0,0.0,20807.5,20807.5,0.0,0.025156272085155737,0.0,0.025156272085155737
11,5.28,5.28,5.18,5.18,157724.0,5.2243,2019-05-16,2019-05-16,5.28,19823.0,180177.0,21625.0,1802.0,0.0,1802.0,817.5,0,0,0.0,0.0,2,21625.0,0.0,0.0,21625.0,21625.0,0.0,0.034826845774114844,0.0,0.034826845774114844
12,5.3,5.23,5.3,5.21,146949.0,5.2532,2019-05-17,2019-05-17,5.23,20707.5,180106.5,21642.5,935.0,814.0,1749.0,-53.0,2,0,814.0,0.16875712656784492,2,21642.5,0.0,-70.5,21642.5,21642.5,0.0346777400123908,-0.0022578872489640205,0.0346777400123908,-0.0022578872489640205
13,5.42,5.39,5.34,5.34,249996.0,5.3843,2019-05-20,2019-05-20,5.39,20707.5,180106.5,22263.75,1556.25,0.0,1556.25,621.25,0,0,0.0,0.0,2,22263.75,0.0,0.0,22263.75,22263.75,0.0,0.02646627270601694,0.0,0.02646627270601694
14,5.48,5.32,5.44,5.31,209289.0,5.4121,2019-05-21,2019-05-21,5.32,20707.5,180106.5,22276.25,1568.75,0.0,1568.75,12.5,0,0,0.0,0.0,2,22276.25,0.0,0.0,22276.25,22276.25,0.0,0.0005325205775858539,0.0,0.0005325205775858539
15,5.35,5.3,5.31,5.28,106913.0,5.3079,2019-05-22,2019-05-22,5.3,20707.5,180106.5,22066.25,1358.75,0.0,1358.75,-210.0,0,0,0.0,0.0,2,22066.25,0.0,0.0,22066.25,22066.25,0.0,-0.008946345703442346,0.0,-0.008946345703442346
