Unnamed: 0,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
0,2016-05-03,534.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1,2016-05-05,531.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,2016-05-09,529.0,BOT,9.0,525.25,2016-05-09,WEAT US EQUITY_MWEC1 COMDTY_0,ENTER,,2016-05-09,,525.25,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,9.0,4727.25,525.25,4761.0,0,33.75,50033.75,45272.75,50000.0,-4727.25,0,0,0.0,0.0,0.0,33.75,33.75,1,0.000675,0.000675,0.0
3,2016-05-16,537.25,BOT,10.0,533.75,2016-05-16,WEAT US EQUITY_MWEC1 COMDTY_1,ENTER,,2016-05-16,,533.75,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,19.0,10064.75,529.7236842105264,10207.75,0,143.0,50143.0,39935.25,45272.75,-5337.5,0,0,0.0,0.0,0.0,143.0,109.25,1,0.00286,0.002185,0.0
4,2016-05-17,539.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,19.0,10064.75,529.7236842105264,10245.75,0,181.0,50181.0,39935.25,39935.25,0.0,0,0,0.0,0.0,0.0,181.0,38.0,1,0.00362,0.00076,0.0
5,2016-05-18,536.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,19.0,10064.75,529.7236842105264,10198.25,0,133.5,50133.5,39935.25,39935.25,0.0,0,0,0.0,0.0,0.0,133.5,-47.5,1,0.00267,-0.00095,0.0
6,2016-05-19,528.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,19.0,10064.75,529.7236842105264,10041.5,0,-23.25,49976.75,39935.25,39935.25,0.0,0,0,0.0,0.0,0.0,-23.25,-156.75,1,-0.000465,-0.003135,0.0
7,2016-05-20,527.75,SLD,-9.0,527.5,2016-05-20,WEAT US EQUITY_MWEC1 COMDTY_0,EXIT,,2016-05-20,,527.5,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,10.0,5297.236842105263,529.7236842105264,5277.5,0,-19.73684210526335,49960.25,44682.75,39935.25,4747.5,0,1,-20.01315789473722,-0.004197819121190371,-20.01315789473722,-39.75000000000057,-16.5,1,-0.0007950000000000114,-0.00033,-0.00040026315789474436
8,2016-05-20,527.75,SLD,-10.0,527.5,2016-05-20,WEAT US EQUITY_MWEC1 COMDTY_1,EXIT,,2016-05-20,,527.5,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,49957.75,49957.75,44682.75,5275.0,0,1,-22.236842105263577,-0.004197819121190372,-22.236842105263577,-22.236842105263577,-2.5,0,-0.0004447368421052715,-5e-05,-0.0004447368421052715
9,2016-05-23,523.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,49957.75,49957.75,49957.75,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
