Date,pxs,total_return,realized_return
2016-05-02,548.75,0.0,0.0
2016-05-03,536.25,0.0,0.0
2016-05-04,541.0,0.0,0.0
2016-05-05,531.75,0.0,0.0
2016-05-06,535.0,0.00072,0.0
2016-05-09,530.25,-0.000855,0.0
2016-05-10,533.75,0.00063,0.0
2016-05-11,527.25,-0.00117,0.0
2016-05-12,530.0,0.000495,0.0
2016-05-13,535.5,-0.00018,-0.00036
2016-05-16,544.25,0.0,0.0
2016-05-17,545.75,0.0,0.0
2016-05-18,544.0,0.0,0.0
2016-05-19,535.75,0.0,0.0
2016-05-20,535.25,0.0,0.0
2016-05-23,531.25,0.0,0.0
2016-05-24,530.0,0.0,0.0
2016-05-25,529.75,0.0,0.0
2016-05-26,542.25,0.0,0.0
2016-05-27,535.5,-0.0009,0.0
2016-05-31,528.5,-0.00126,0.0
2016-06-01,536.75,0.001485,0.0
2016-06-02,540.75,0.00072,0.0
2016-06-03,547.75,0.0,4.5e-05
2016-06-06,554.5,0.0,0.0
2016-06-07,555.0,0.0,0.0
2016-06-08,564.5,0.0,0.0
2016-06-09,562.5,0.0,0.0
2016-06-10,546.75,-0.002565,0.0
2016-06-13,550.0,0.000585,0.0
2016-06-14,543.25,-0.001215,0.0
2016-06-15,540.5,-0.000495,0.0
2016-06-16,538.75,-0.000315,0.0
2016-06-17,548.75,-0.000315,-0.00432
2016-06-20,543.75,0.0,0.0
2016-06-21,534.5,0.0,0.0
2016-06-22,534.75,0.0,0.0
2016-06-23,531.0,0.0,0.0
2016-06-24,526.5,-0.00081,0.0
2016-06-27,514.75,-0.002115,0.0
2016-06-28,513.25,-0.00027,0.0
2016-06-29,506.0,-0.001305,0.0
2016-06-30,508.25,0.000405,0.0
2016-07-01,500.0,-0.002885,0.0
2016-07-05,508.25,0.003135,0.0
2016-07-06,502.25,-0.00228,0.0
2016-07-07,495.25,-0.00266,0.0
2016-07-08,501.0,0.001465,-0.0038463157894736808
2016-07-08,501.0,-0.0008,-0.004273684210526312
2016-07-11,499.75,0.0,0.0
2016-07-12,502.5,0.0,0.0
2016-07-13,502.5,0.0,0.0
2016-07-14,500.0,0.0,0.0
2016-07-15,512.0,-0.0005,0.0
2016-07-18,513.75,0.00035,0.0
2016-07-19,504.0,-0.00195,0.0
2016-07-20,501.0,-0.0006,0.0
2016-07-21,502.25,0.00025,0.0
2016-07-22,511.0,0.00365,0.0
2016-07-25,513.0,0.0008,0.0
2016-07-26,502.5,-0.0042,0.0
2016-07-27,503.75,0.0005,0.0
2016-07-28,501.75,-0.0008,0.0
2016-07-29,503.75,0.00115,0.0
2016-08-01,500.25,-0.0021,0.0
2016-08-02,500.75,0.0003,0.0
2016-08-03,505.75,0.003,0.0
2016-08-04,501.0,-0.00285,0.0
2016-08-05,504.75,0.0013,-0.0012
2016-08-05,504.75,-0.00095,-0.0012
2016-08-05,504.75,-0.00095,-0.0012
2016-08-08,507.5,0.0,0.0
2016-08-09,507.5,0.0,0.0
2016-08-10,508.5,0.0,0.0
2016-08-11,509.5,0.0,0.0
2016-08-12,516.0,0.0,0.0
2016-08-15,517.0,0.0,0.0
2016-08-16,516.5,0.0,0.0
2016-08-17,524.0,0.0,0.0
2016-08-18,526.0,0.0,0.0
2016-08-19,527.25,0.00025,0.0
2016-08-22,524.5,-0.00055,0.0
2016-08-23,515.75,-0.00175,0.0
2016-08-24,508.75,-0.0014,0.0
2016-08-25,504.5,-0.00085,0.0
2016-08-26,492.75,-0.00455,0.0
2016-08-29,484.25,-0.0034,0.0
2016-08-30,485.75,0.0006,0.0
2016-08-31,481.5,-0.0017,0.0
2016-09-01,486.0,0.0018,0.0
2016-09-02,491.5,0.0007,-0.006175
2016-09-02,491.5,-0.0015,-0.006175
2016-09-06,486.0,0.0,0.0
2016-09-07,488.0,0.0,0.0
2016-09-08,492.0,0.0,0.0
2016-09-09,494.0,0.0,0.0
2016-09-12,499.0,0.0,0.0
2016-09-13,493.25,0.0,0.0
2016-09-14,493.0,0.0,0.0
2016-09-15,501.75,0.0,0.0
2016-09-16,502.75,0.00025,0.0
2016-09-19,502.0,-0.00015,0.0
2016-09-20,501.25,-0.00015,0.0
2016-09-21,504.0,0.00055,0.0
2016-09-22,509.5,0.0011,0.0
2016-09-23,510.5,-0.0003,0.0013
2016-09-26,502.0,0.0,0.0
2016-09-27,511.0,0.0,0.0
2016-09-28,516.0,0.0,0.0
2016-09-29,517.25,0.0,0.0
2016-09-30,521.0,0.0,0.0
2016-10-03,521.5,0.0,0.0
2016-10-04,523.0,0.0,0.0
2016-10-05,527.25,0.0,0.0
2016-10-06,528.0,0.0,0.0
2016-10-07,525.25,0.0,0.0
2016-10-10,526.25,0.0,0.0
2016-10-11,526.5,0.0,0.0
2016-10-12,522.5,0.0,0.0
2016-10-13,531.75,0.0,0.0
2016-10-14,532.25,0.0,0.0
2016-10-17,533.5,0.0,0.0
2016-10-18,532.25,0.0,0.0
2016-10-19,534.0,0.0,0.0
2016-10-20,534.75,0.0,0.0
2016-10-21,532.25,-0.00063,0.0
2016-10-24,529.75,-0.00045,0.0
2016-10-25,528.75,-0.00018,0.0
2016-10-26,531.0,0.000405,0.0
2016-10-27,531.5,9e-05,0.0
2016-10-28,530.75,-0.000135,0.0
2016-10-31,533.5,0.00099,0.0
