Unnamed: 0,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
0,2016-05-02,487.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1,2016-05-03,470.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,2016-05-04,471.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,2016-05-05,463.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,2016-05-06,463.75,BOT,11.0,463.0,2016-05-06,WEAT US EQUITY_WC2 COMDTY_0,ENTER,,2016-05-06,,463.0,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,11.0,5093.0,463.0,5101.25,0,8.25,50008.25,44907.0,50000.0,-5093.0,0,0,0.0,0.0,0.0,8.25,8.25,1,0.000165,0.000165,0.0
5,2016-05-09,456.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,11.0,5093.0,463.0,5021.5,0,-71.5,49928.5,44907.0,44907.0,0.0,0,0,0.0,0.0,0.0,-71.5,-79.75,1,-0.00143,-0.001595,0.0
6,2016-05-10,461.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,11.0,5093.0,463.0,5073.75,0,-19.25,49980.75,44907.0,44907.0,0.0,0,0,0.0,0.0,0.0,-19.25,52.25,1,-0.000385,0.001045,0.0
7,2016-05-11,459.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,11.0,5093.0,463.0,5049.0,0,-44.0,49956.0,44907.0,44907.0,0.0,0,0,0.0,0.0,0.0,-44.0,-24.75,1,-0.00088,-0.000495,0.0
8,2016-05-12,468.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,11.0,5093.0,463.0,5148.0,0,55.0,50055.0,44907.0,44907.0,0.0,0,0,0.0,0.0,0.0,55.0,99.0,1,0.0011,0.00198,0.0
9,2016-05-13,474.75,SLD,-11.0,468.0,2016-05-13,WEAT US EQUITY_WC2 COMDTY_0,EXIT,,2016-05-13,,468.0,0,./Chagoi_wheat_futures_2016-05-01_2016-10-31/signal_only_0WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50055.0,50055.0,44907.0,5148.0,1,0,55.0,0.01079913606911447,55.0,55.0,0.0,0,0.0011,0.0,0.0011
