,PX_HIGH,PX_LAST,PX_OPEN,PX_LOW,PX_VOLUME,TR.TSVWAP,date,dates,pxs,totalcost,end_capital,investment_mv,unrealized_gl,realized_gl,total_gl,dailyreturn,win,loss,realized_before_commission,realized_return_pertrade,holding,long_mv,short_mv,cashflow,net_mv,gross_mv,dailyreturn_realized_percent,dailyreturn_total_percent,realized_return,total_return
10,5.21,5.17,5.2,5.12,115800.0,5.1633,2020-05-15,2020-05-15,5.17,23690.0,275788.75,23129.0,-561.0,-521.2499999999997,-1082.2499999999995,-318.25,3,3,-521.2499999999997,-0.11530680996207218,2,23129.0,0.0,18002.75,23129.0,23129.0,-0.015142110477037746,-0.009245039154565498,-0.015142110477037746,-0.009245039154565498
11,5.15,5.12,5.15,5.1,103271.0,5.109,2020-05-18,2020-05-18,5.12,23690.0,275788.75,22925.0,-765.0,0.0,-765.0,-204.0,0,0,0.0,0.0,2,22925.0,0.0,0.0,22925.0,22925.0,0.0,-0.00592612093489823,0.0,-0.00592612093489823
12,5.17,5.13,5.17,5.12,79296.0,5.1341,2020-05-19,2020-05-19,5.13,23690.0,275788.75,22872.0,-818.0,0.0,-818.0,-53.0,0,0,0.0,0.0,2,22872.0,0.0,0.0,22872.0,22872.0,0.0,-0.0015396294585765008,0.0,-0.0015396294585765008
13,5.27,5.27,5.16,5.15,95302.0,5.2287,2020-05-20,2020-05-20,5.27,23690.0,275788.75,23492.0,-198.0,0.0,-198.0,620.0,0,0,0.0,0.0,2,23492.0,0.0,0.0,23492.0,23492.0,0.0,0.018010759704102465,0.0,0.018010759704102465
14,5.34,5.3,5.27,5.24,74034.0,5.2953,2020-05-21,2020-05-21,5.3,23690.0,275788.75,23615.0,-75.0,0.0,-75.0,123.0,0,0,0.0,0.0,2,23615.0,0.0,0.0,23615.0,23615.0,0.0,0.003573102328394521,0.0,0.003573102328394521
15,5.25,5.2249,5.22,5.18,38935.0,5.2073,2020-05-22,2020-05-22,5.2249,34401.25,265159.0,33684.5,-716.75,81.50000000000136,-635.2499999999986,-560.25,3,0,81.50000000000136,0.01695267810712457,5,33684.5,0.0,-10629.75,33684.5,33684.5,0.0023675434127167342,-0.016275045361650652,0.0023675434127167342,-0.016275045361650652
16,5.25,5.21,5.2,5.2,46677.0,5.2269,2020-05-26,2020-05-26,5.21,34401.25,265159.0,33862.5,-538.75,0.0,-538.75,178.0,0,0,0.0,0.0,5,33862.5,0.0,0.0,33862.5,33862.5,0.0,0.005170831011822965,0.0,0.005170831011822965
17,5.25,5.19,5.25,5.16,109059.0,5.2037,2020-05-27,2020-05-27,5.19,34401.25,265159.0,33943.0,-458.25,0.0,-458.25,80.5,0,0,0.0,0.0,5,33943.0,0.0,0.0,33943.0,33943.0,0.0,0.002338493800290723,0.0,0.002338493800290723
18,5.32,5.27,5.16,5.16,147811.0,5.2833,2020-05-28,2020-05-28,5.27,34401.25,265159.0,34673.75,272.5,0.0,272.5,730.75,0,0,0.0,0.0,5,34673.75,0.0,0.0,34673.75,34673.75,0.0,0.02122800428027883,0.0,0.02122800428027883
19,5.36,5.35,5.3,5.27,115088.0,5.3231,2020-05-29,2020-05-29,5.35,0.0,299799.75,0.0,0.0,239.50000000000108,239.50000000000108,-33.0,6,1,239.50000000000108,0.04920791227177022,0,0.0,0.0,34640.75,0.0,0.0,0.006957382176020257,-0.0009586372100570666,0.006957382176020257,-0.0009586372100570666
20,5.33,5.31,5.29,5.25,84874.0,5.3,2020-06-01,2020-06-01,5.31,0.0,299799.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.3,5.255,5.3,5.24,70048.0,5.2639,2020-06-02,2020-06-02,5.255,0.0,299799.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5.32,5.263,5.3,5.26,65880.0,5.2984,2020-06-03,2020-06-03,5.263,0.0,299799.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5.45,5.4085,5.31,5.31,184165.0,5.394,2020-06-04,2020-06-04,5.4085,0.0,299799.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,5.4,5.33,5.4,5.301,174945.0,5.334,2020-06-05,2020-06-05,5.33,25891.75,273908.0,25393.0,-498.75,0.0,-498.75,-498.75,0,0,0.0,0.0,5,25393.0,0.0,-25891.75,25393.0,25393.0,0.0,-0.014488494197453393,0.0,-0.014488494197453393
25,5.32,5.29,5.32,5.27,102980.0,5.2977,2020-06-08,2020-06-08,5.29,25891.75,273908.0,25424.0,-467.75,0.0,-467.75,31.0,0,0,0.0,0.0,5,25424.0,0.0,0.0,25424.0,25424.0,0.0,0.0009005379852051232,0.0,0.0009005379852051232
26,5.26,5.22,5.26,5.2,157962.0,5.224,2020-06-09,2020-06-09,5.22,25891.75,273908.0,25258.75,-633.0,0.0,-633.0,-165.25,0,0,0.0,0.0,5,25258.75,0.0,0.0,25258.75,25258.75,0.0,-0.0048004484533918255,0.0,-0.0048004484533918255
27,5.2999,5.23,5.26,5.22,28578.0,5.251,2020-06-10,2020-06-10,5.23,25891.75,273908.0,25190.75,-701.0,0.0,-701.0,-68.0,0,0,0.0,0.0,5,25190.75,0.0,0.0,25190.75,25190.75,0.0,-0.0019753736449660765,0.0,-0.0019753736449660765
28,5.2317,5.17,5.22,5.17,142411.0,5.189,2020-06-11,2020-06-11,5.17,25891.75,273908.0,24833.5,-1058.25,0.0,-1058.25,-357.25,0,0,0.0,0.0,5,24833.5,0.0,0.0,24833.5,24833.5,0.0,-0.010377974039178395,0.0,-0.010377974039178395
29,5.21,5.209,5.16,5.16,45398.0,5.1963,2020-06-12,2020-06-12,5.209,55729.25,244070.5,54808.5,-920.75,0.0,-920.75,137.5,0,0,0.0,0.0,6,54808.5,0.0,-29837.5,54808.5,54808.5,0.0,0.003994321708571111,0.0,0.003994321708571111
30,5.22,5.19,5.18,5.16,54192.0,5.1815,2020-06-15,2020-06-15,5.19,55729.25,244070.5,54870.25,-859.0,0.0,-859.0,61.75,0,0,0.0,0.0,6,54870.25,0.0,0.0,54870.25,54870.25,0.0,0.0017938135673037535,0.0,0.0017938135673037535
31,5.2,5.12,5.2,5.1,176459.0,5.1306,2020-06-16,2020-06-16,5.12,55729.25,244070.5,54276.0,-1453.25,0.0,-1453.25,-594.25,0,0,0.0,0.0,6,54276.0,0.0,0.0,54276.0,54276.0,0.0,-0.01726273218413369,0.0,-0.01726273218413369
32,5.12,5.08,5.12,5.06,65334.0,5.0871,2020-06-17,2020-06-17,5.08,55729.25,244070.5,53979.5,-1749.75,0.0,-1749.75,-296.5,0,0,0.0,0.0,6,53979.5,0.0,0.0,53979.5,53979.5,0.0,-0.008613210084300613,0.0,-0.008613210084300613
33,5.08,5.02,5.08,5.01,122867.0,5.0415,2020-06-18,2020-06-18,5.02,55729.25,244070.5,53814.75,-1914.5,0.0,-1914.5,-164.75,0,0,0.0,0.0,6,53814.75,0.0,0.0,53814.75,53814.75,0.0,-0.00478592364717884,0.0,-0.00478592364717884
34,5.04,5.01,5.04,4.9672,118679.0,4.9978,2020-06-19,2020-06-19,5.01,45577.0,254153.5,43555.5,-2021.5,-69.25,-2090.75,-176.25,4,1,-69.25,-0.013999618226785379,3,43555.5,0.0,10083.0,43555.5,43555.5,-0.0020116856604985413,-0.005119994190077515,-0.0020116856604985413,-0.005119994190077515
35,5.05,5.045,5.01,4.97,154683.0,5.0155,2020-06-22,2020-06-22,5.045,45577.0,254153.5,43897.5,-1679.5,0.0,-1679.5,342.0,0,0,0.0,0.0,3,43897.5,0.0,0.0,43897.5,43897.5,0.0,0.009934967449682327,0.0,0.009934967449682327
36,5.06,5.05,5.03,5.0,181986.0,5.0422,2020-06-23,2020-06-23,5.05,45577.0,254153.5,44100.0,-1477.0,0.0,-1477.0,202.5,0,0,0.0,0.0,3,44100.0,0.0,0.0,44100.0,44100.0,0.0,0.005882546516259272,0.0,0.005882546516259272
37,5.049,4.995,5.03,4.99,169642.0,5.0144,2020-06-24,2020-06-24,4.995,45577.0,254153.5,43672.5,-1904.5,0.0,-1904.5,-427.5,0,0,0.0,0.0,3,43672.5,0.0,0.0,43672.5,43672.5,0.0,-0.012418709312102908,0.0,-0.012418709312102908
38,5.02,5.0,4.98,4.96,59617.0,4.9928,2020-06-25,2020-06-25,5.0,45577.0,254153.5,43861.5,-1715.5,0.0,-1715.5,189.0,0,0,0.0,0.0,3,43861.5,0.0,0.0,43861.5,43861.5,0.0,0.005490376748508654,0.0,0.005490376748508654
39,4.99,4.86,4.99,4.85,261410.0,4.9073,2020-06-26,2020-06-26,4.86,75580.75,224149.75,72145.25,-3435.5,0.0,-3435.5,-1720.0,0,0,0.0,0.0,6,72145.25,0.0,-30003.75,72145.25,72145.25,0.0,-0.04996533337267135,0.0,-0.04996533337267135
40,5.0299,4.99,4.93,4.905,203252.0,4.9762,2020-06-29,2020-06-29,4.99,75580.75,224149.75,73471.5,-2109.25,0.0,-2109.25,1326.25,0,0,0.0,0.0,6,73471.5,0.0,0.0,73471.5,73471.5,0.0,0.03852704847994499,0.0,0.03852704847994499
41,5.1,5.06,5.03,4.97,275988.0,5.0457,2020-06-30,2020-06-30,5.06,75580.75,224149.75,74435.25,-1145.5,0.0,-1145.5,963.75,0,0,0.0,0.0,6,74435.25,0.0,0.0,74435.25,74435.25,0.0,0.027996563975530242,0.0,0.027996563975530242
42,5.11,5.11,5.09,5.01,175267.0,5.0777,2020-07-01,2020-07-01,5.11,75580.75,224149.75,75372.75,-208.0,0.0,-208.0,937.5,0,0,0.0,0.0,6,75372.75,0.0,0.0,75372.75,75372.75,0.0,0.027234011649348484,0.0,0.027234011649348484
43,5.09,5.04,5.08,5.02,155222.0,5.0589,2020-07-02,2020-07-02,5.04,75580.75,224149.75,73767.5,-1813.25,0.0,-1813.25,-1605.25,0,0,0.0,0.0,6,73767.5,0.0,0.0,73767.5,73767.5,0.0,-0.0466318903467911,0.0,-0.0466318903467911
44,5.08,5.05,5.06,5.01,170954.0,5.0501,2020-07-06,2020-07-06,5.05,70470.75,179147.0,69167.5,-1303.25,0.0,-1303.25,357.5,0,0,0.0,0.0,5,69167.5,0.0,0.0,69167.5,69167.5,0.0,0.010385236442284888,0.0,0.010385236442284888
45,5.1,5.05,5.02,5.02,76148.0,5.0663,2020-07-07,2020-07-07,5.05,75580.75,224149.75,74546.75,-1034.0,0.0,-1034.0,421.75,0,0,0.0,0.0,6,74546.75,0.0,0.0,74546.75,74546.75,0.0,0.012251674040653571,0.0,0.012251674040653571
46,5.27,5.27,5.06,5.06,228136.0,5.1952,2020-07-08,2020-07-08,5.27,50520.75,149596.5,51708.75,1188.0,0.0,1188.0,1864.5,0,0,0.0,0.0,4,51708.75,0.0,0.0,51708.75,51708.75,0.0,0.054163002368224265,0.0,0.054163002368224265
47,5.38,5.315,5.29,5.245,226554.0,5.3077,2020-07-09,2020-07-09,5.315,70470.75,179147.0,73126.25,2655.5,0.0,2655.5,1727.5,0,0,0.0,0.0,5,73126.25,0.0,0.0,73126.25,73126.25,0.0,0.05018320546586614,0.0,0.05018320546586614
48,5.43,5.41,5.3,5.2901,188047.0,5.3717,2020-07-10,2020-07-10,5.41,55547.75,195635.0,57165.25,1617.5,1565.0,3182.5,527.0,5,0,1565.0,0.3134407861505258,3,57165.25,0.0,16488.0,57165.25,57165.25,0.04546264344664573,0.015309145748487093,0.04546264344664573,0.015309145748487093
49,5.41,5.31,5.4,5.3,162742.0,5.353,2020-07-13,2020-07-13,5.31,30159.75,170895.0,31176.5,1016.75,0.0,1016.75,-495.5,0,0,0.0,0.0,2,31176.5,0.0,0.0,31176.5,31176.5,0.0,-0.014394082957068986,0.0,-0.014394082957068986
50,5.39,5.34,5.34,5.34,40537.0,5.3704,2020-07-14,2020-07-14,5.34,55547.75,144614.5,56182.5,634.75,0.0,634.75,-487.25,0,0,0.0,0.0,3,56182.5,0.0,0.0,56182.5,56182.5,0.0,-0.014154423654554719,0.0,-0.014154423654554719
51,5.52,5.52,5.35,5.35,194553.0,5.4606,2020-07-15,2020-07-15,5.52,55547.75,245825.25,59057.25,3509.5,77.5,3587.0,3049.75,1,0,77.5,0.015166340508806261,3,59057.25,0.0,5187.5,59057.25,59057.25,0.002251344963012808,0.08859405549610724,0.002251344963012808,0.08859405549610724
52,5.51,5.41,5.5,5.39,168771.0,5.4361,2020-07-16,2020-07-16,5.41,55547.75,245825.25,57679.0,2131.25,0.0,2131.25,-1378.25,0,0,0.0,0.0,3,57679.0,0.0,0.0,57679.0,57679.0,0.0,-0.04003762832609552,0.0,-0.04003762832609552
53,5.4365,5.39,5.4233,5.375,95246.0,5.3985,2020-07-17,2020-07-17,5.39,49896.75,253163.75,50258.25,361.5,1687.5,2049.0,-82.25,5,0,1687.5,0.33284023668639057,5,50258.25,0.0,7338.5,50258.25,50258.25,0.04902122096882727,-0.0023893306220361737,0.04902122096882727,-0.0023893306220361737
54,5.37,5.29,5.37,5.26,183634.0,5.286,2020-07-20,2020-07-20,5.29,49896.75,253163.75,48943.5,-953.25,0.0,-953.25,-1314.75,0,0,0.0,0.0,5,48943.5,0.0,0.0,48943.5,48943.5,0.0,-0.03819297793704631,0.0,-0.03819297793704631
55,5.3799,5.34,5.35,5.3,61232.0,5.3486,2020-07-21,2020-07-21,5.34,49896.75,253163.75,49661.0,-235.75,0.0,-235.75,717.5,0,0,0.0,0.0,5,49661.0,0.0,0.0,49661.0,49661.0,0.0,0.020843096915634705,0.0,0.020843096915634705
56,5.42,5.4,5.38,5.3427,132381.0,5.3842,2020-07-22,2020-07-22,5.4,49896.75,253163.75,50264.75,368.0,0.0,368.0,603.75,0,0,0.0,0.0,5,50264.75,0.0,0.0,50264.75,50264.75,0.0,0.01753870350218042,0.0,0.01753870350218042
57,5.39,5.345,5.39,5.325,132619.0,5.3436,2020-07-23,2020-07-23,5.345,49896.75,253163.75,49556.75,-340.0,0.0,-340.0,-708.0,0,0,0.0,0.0,5,49556.75,0.0,0.0,49556.75,49556.75,0.0,-0.020567125597587974,0.0,-0.020567125597587974
58,5.47,5.46,5.39,5.39,152675.0,5.4432,2020-07-24,2020-07-24,5.46,23887.5,278790.75,24285.0,397.5,-382.2500000000003,15.249999999999716,355.25,0,7,-382.2500000000003,-0.07537492622437157,3,24285.0,0.0,25627.0,24285.0,24285.0,-0.011104214349827696,0.010319874814326451,-0.011104214349827696,0.010319874814326451
59,5.46,5.35,5.46,5.35,154027.0,5.3759,2020-07-27,2020-07-27,5.35,23887.5,278790.75,23851.0,-36.5,0.0,-36.5,-434.0,0,0,0.0,0.0,3,23851.0,0.0,0.0,23851.0,23851.0,0.0,-0.012607531792871725,0.0,-0.012607531792871725
60,5.36,5.32,5.36,5.2801,53385.0,5.3195,2020-07-28,2020-07-28,5.32,23887.5,278790.75,23701.0,-186.5,0.0,-186.5,-150.0,0,0,0.0,0.0,3,23701.0,0.0,0.0,23701.0,23701.0,0.0,-0.004357441863895757,0.0,-0.004357441863895757
61,5.4,5.39,5.35,5.35,82884.0,5.3829,2020-07-29,2020-07-29,5.39,23887.5,278790.75,24051.0,163.5,0.0,163.5,350.0,0,0,0.0,0.0,3,24051.0,0.0,0.0,24051.0,24051.0,0.0,0.0101673643490901,0.0,0.0101673643490901
62,5.4,5.355,5.35,5.35,166685.0,5.3778,2020-07-30,2020-07-30,5.355,23887.5,278790.75,23959.0,71.5,0.0,71.5,-92.0,0,0,0.0,0.0,3,23959.0,0.0,0.0,23959.0,23959.0,0.0,-0.002672564343189398,0.0,-0.002672564343189398
63,5.428,5.41,5.39,5.38,131038.0,5.3999,2020-07-31,2020-07-31,5.41,53638.0,249040.25,53943.0,305.0,0.0,305.0,233.5,0,0,0.0,0.0,6,53943.0,0.0,-29750.5,53943.0,53943.0,0.0,0.006783084501464395,0.0,0.006783084501464395
64,5.37,5.315,5.37,5.2727,340164.0,5.3214,2020-08-03,2020-08-03,5.315,53638.0,249040.25,52913.5,-724.5,0.0,-724.5,-1029.5,0,0,0.0,0.0,6,52913.5,0.0,0.0,52913.5,52913.5,0.0,-0.02990657599253788,0.0,-0.02990657599253788
65,5.29,5.21,5.29,5.2,370077.0,5.2437,2020-08-04,2020-08-04,5.21,53638.0,249040.25,52007.5,-1630.5,0.0,-1630.5,-906.0,0,0,0.0,0.0,6,52007.5,0.0,0.0,52007.5,52007.5,0.0,-0.026318948857930374,0.0,-0.026318948857930374
66,5.25,5.22,5.24,5.18,203408.0,5.2092,2020-08-05,2020-08-05,5.22,53638.0,249040.25,52221.75,-1416.25,0.0,-1416.25,214.25,0,0,0.0,0.0,6,52221.75,0.0,0.0,52221.75,52221.75,0.0,0.00622387946226444,0.0,0.00622387946226444
67,5.24,5.14,5.21,5.13,288274.0,5.1577,2020-08-06,2020-08-06,5.14,53638.0,249040.25,51380.25,-2257.75,0.0,-2257.75,-841.5,0,0,0.0,0.0,6,51380.25,0.0,0.0,51380.25,51380.25,0.0,-0.024445248856455198,0.0,-0.024445248856455198
68,5.11,5.07,5.11,5.04,171665.0,5.0753,2020-08-07,2020-08-07,5.07,83935.0,218743.25,81272.0,-2663.0,0.0,-2663.0,-405.25,0,0,0.0,0.0,6,81272.0,0.0,-30297.0,81272.0,81272.0,0.0,-0.011772355435625038,0.0,-0.011772355435625038
69,5.0859,5.05,5.07,5.04,135436.0,5.06,2020-08-10,2020-08-10,5.05,83935.0,218743.25,80749.25,-3185.75,0.0,-3185.75,-522.75,0,0,0.0,0.0,6,80749.25,0.0,0.0,80749.25,80749.25,0.0,-0.015185684895676715,0.0,-0.015185684895676715
70,5.12,5.06,5.09,5.06,272142.0,5.0901,2020-08-11,2020-08-11,5.06,83935.0,218743.25,81219.5,-2715.5,0.0,-2715.5,470.25,0,0,0.0,0.0,6,81219.5,0.0,0.0,81219.5,81219.5,0.0,0.0136605802433132,0.0,0.0136605802433132
71,5.09,5.05,5.07,5.0201,133741.0,5.0506,2020-08-12,2020-08-12,5.05,83935.0,218743.25,80981.5,-2953.5,0.0,-2953.5,-238.0,0,0,0.0,0.0,6,80981.5,0.0,0.0,80981.5,80981.5,0.0,-0.006913807757381268,0.0,-0.006913807757381268
72,5.14,5.11,5.05,5.035,454919.0,5.1037,2020-08-13,2020-08-13,5.11,83935.0,218743.25,81960.25,-1974.75,0.0,-1974.75,978.75,0,0,0.0,0.0,6,81960.25,0.0,0.0,81960.25,81960.25,0.0,0.028432308161919818,0.0,0.028432308161919818
73,5.2,5.14,5.13,5.12,323247.0,5.1651,2020-08-14,2020-08-14,5.14,24959.25,275991.5,24588.0,-371.25,-1727.5,-2098.75,-124.0,0,13,-1727.5,-0.35312125485182266,1,24588.0,0.0,57248.25,24588.0,24588.0,-0.05018320546586614,-0.0036021519408204927,-0.05018320546586614,-0.0036021519408204927
74,5.3,5.3,5.2,5.195,660935.0,5.2678,2020-08-17,2020-08-17,5.3,24959.25,275991.5,24960.0,0.75,0.0,0.75,372.0,0,0,0.0,0.0,1,24960.0,0.0,0.0,24960.0,24960.0,0.0,0.010806455822461479,0.0,0.010806455822461479
75,5.28,5.225,5.28,5.18,267985.0,5.2233,2020-08-18,2020-08-18,5.225,24959.25,275991.5,25008.0,48.75,0.0,48.75,48.0,0,0,0.0,0.0,1,25008.0,0.0,0.0,25008.0,25008.0,0.0,0.0013943813964466423,0.0,0.0013943813964466423
76,5.265,5.235,5.25,5.215,79216.0,5.2471,2020-08-19,2020-08-19,5.235,24959.25,275991.5,25140.0,180.75,0.0,180.75,132.0,0,0,0.0,0.0,1,25140.0,0.0,0.0,25140.0,25140.0,0.0,0.0038345488402282664,0.0,0.0038345488402282664
77,5.32,5.32,5.29,5.22,174784.0,5.2675,2020-08-20,2020-08-20,5.32,24959.25,275991.5,25320.0,360.75,0.0,360.75,180.0,0,0,0.0,0.0,1,25320.0,0.0,0.0,25320.0,25320.0,0.0,0.0052289302366749085,0.0,0.0052289302366749085
78,5.365,5.35,5.32,5.27,353233.0,5.3317,2020-08-21,2020-08-21,5.35,50687.0,250263.75,51357.75,670.75,0.0,670.75,310.0,0,0,0.0,0.0,5,51357.75,0.0,-25727.75,51357.75,51357.75,0.0,0.009005379852051233,0.0,0.009005379852051233
79,5.4,5.305,5.4,5.2707,273600.0,5.3358,2020-08-24,2020-08-24,5.305,50687.0,250263.75,50487.75,-199.25,0.0,-199.25,-870.0,0,0,0.0,0.0,5,50487.75,0.0,0.0,50487.75,50487.75,0.0,-0.02527316281059539,0.0,-0.02527316281059539
80,5.43,5.38,5.33,5.32,366335.0,5.3925,2020-08-25,2020-08-25,5.38,50687.0,250263.75,51433.75,746.75,0.0,746.75,946.0,0,0,0.0,0.0,5,51433.75,0.0,0.0,51433.75,51433.75,0.0,0.027480933354969244,0.0,0.027480933354969244
81,5.42,5.415,5.37,5.33,144351.0,5.3777,2020-08-26,2020-08-26,5.415,50687.0,250263.75,51756.75,1069.75,0.0,1069.75,323.0,0,0,0.0,0.0,5,51756.75,0.0,0.0,51756.75,51756.75,0.0,0.009383024813588863,0.0,0.009383024813588863
82,5.54,5.53,5.46,5.44,340330.0,5.4907,2020-08-27,2020-08-27,5.53,50687.0,250263.75,52577.25,1890.25,0.0,1890.25,820.5,0,0,0.0,0.0,5,52577.25,0.0,0.0,52577.25,52577.25,0.0,0.023835206995509794,0.0,0.023835206995509794
83,5.54,5.51,5.53,5.49,377156.0,5.5055,2020-08-28,2020-08-28,5.51,40278.5,261434.25,41324.5,1046.0,762.0,1808.0,-82.25,4,0,762.0,0.14912086142220424,2,41324.5,0.0,11170.5,41324.5,41324.5,0.022135804668590445,-0.0023893306220361737,0.022135804668590445,-0.0023893306220361737
84,5.59,5.52,5.57,5.51,278418.0,5.5632,2020-08-31,2020-08-31,5.52,40278.5,261434.25,41374.25,1095.75,0.0,1095.75,49.75,0,0,0.0,0.0,2,41374.25,0.0,0.0,41374.25,41374.25,0.0,0.001445218218192093,0.0,0.001445218218192093
85,5.67,5.63,5.55,5.5301,324463.0,5.5991,2020-09-01,2020-09-01,5.63,40278.5,261434.25,41939.25,1660.75,0.0,1660.75,565.0,0,0,0.0,0.0,2,41939.25,0.0,0.0,41939.25,41939.25,0.0,0.01641303102067402,0.0,0.01641303102067402
86,5.64,5.59,5.64,5.55,444506.0,5.5731,2020-09-02,2020-09-02,5.59,40278.5,261434.25,41954.25,1675.75,0.0,1675.75,15.0,0,0,0.0,0.0,2,41954.25,0.0,0.0,41954.25,41954.25,0.0,0.0004357441863895757,0.0,0.0004357441863895757
87,5.6,5.53,5.6,5.5,404682.0,5.5208,2020-09-03,2020-09-03,5.53,40278.5,261434.25,41899.0,1620.5,0.0,1620.5,-55.25,0,0,0.0,0.0,2,41899.0,0.0,0.0,41899.0,41899.0,0.0,-0.0016049910865349373,0.0,-0.0016049910865349373
88,5.55,5.525,5.53,5.46,210212.0,5.5066,2020-09-04,2020-09-04,5.525,14822.25,288433.5,14780.25,-42.0,1543.0000000000011,1501.0000000000011,-119.5,7,0,1543.0000000000011,0.3078150715675031,2,14780.25,0.0,26999.25,14780.25,14780.25,0.04482355197327439,-0.00347142868490362,0.04482355197327439,-0.00347142868490362
89,5.48,5.46,5.45,5.435,328629.0,5.4543,2020-09-08,2020-09-08,5.46,14822.25,238345.75,14658.75,-163.5,0.0,-163.5,-121.5,0,0,0.0,0.0,2,14658.75,0.0,0.0,14658.75,14658.75,0.0,-0.0035295279097555636,0.0,-0.0035295279097555636
90,5.505,5.45,5.46,5.44,182479.0,5.4726,2020-09-09,2020-09-09,5.45,14822.25,288433.5,14697.0,-125.25,0.0,-125.25,38.25,0,0,0.0,0.0,2,14697.0,0.0,0.0,14697.0,14697.0,0.0,0.001111147675293418,0.0,0.001111147675293418
91,5.57,5.49,5.52,5.48,197088.0,5.5219,2020-09-10,2020-09-10,5.49,14822.25,238345.75,14814.0,-8.25,0.0,-8.25,117.0,0,0,0.0,0.0,2,14814.0,0.0,0.0,14814.0,14814.0,0.0,0.0033988046538386907,0.0,0.0033988046538386907
92,5.5299,5.45,5.52,5.43,241417.0,5.4711,2020-09-11,2020-09-11,5.45,39491.0,213677.0,39090.75,-400.25,0.0,-400.25,-392.0,0,0,0.0,0.0,5,39090.75,0.0,-24668.75,39090.75,39090.75,0.0,-0.011387448070980912,0.0,-0.011387448070980912
