Date,pxs,total_return,realized_return
2020-05-01,482.0,0.0,0.0
2020-05-04,483.75,0.0,0.0
2020-05-05,483.0,0.0,0.0
2020-05-06,476.5,0.0,0.0
2020-05-07,477.5,0.0,0.0
2020-05-08,504.0,0.0058,0.0
2020-05-11,496.0,-0.0016,0.0
2020-05-12,483.5,-0.0025,0.0
2020-05-15,452.25,-0.00615,0.0
2020-05-18,446.25,-0.0024,0.0
2020-05-19,441.5,-0.0019,0.0
2020-05-20,453.25,0.0047,0.0
2020-05-21,454.5,0.0005,0.0
2020-05-22,444.5,-0.00598,0.0
2020-05-26,447.25,0.001705,0.0
2020-05-27,451.75,0.00279,0.0
2020-05-28,464.0,0.007595,0.0
2020-05-29,470.5,0.00273,0.0008258064516129025
2020-05-29,470.5,-0.0013,0.0008258064516129138
2020-05-29,470.5,-0.00143,0.0009083870967742053
2020-06-01,462.5,0.0,0.0
2020-06-02,450.75,0.0,0.0
2020-06-03,457.75,0.0,0.0
2020-06-04,472.25,0.0,0.0
2020-06-05,461.25,-0.002695,0.0
2020-06-08,460.5,-0.000165,0.0
2020-06-09,457.75,-0.000605,0.0
2020-06-10,457.5,-5.5e-05,0.0
2020-06-11,447.0,-0.00231,0.0
2020-06-12,448.5,0.00077,0.0
2020-06-15,445.75,-0.00121,0.0
2020-06-16,438.25,-0.0033,0.0
2020-06-17,432.5,-0.00253,0.0
2020-06-18,428.5,-0.00176,0.0
2020-06-19,428.25,-0.00017,0.0
2020-06-22,431.25,0.00204,0.0
2020-06-23,435.0,0.00255,0.0
2020-06-24,431.25,-0.00255,0.0
2020-06-25,429.75,-0.00102,0.0
2020-06-26,421.25,-0.00776,0.0
2020-06-29,428.75,0.0069,0.0
2020-06-30,435.5,0.00621,0.0
2020-07-01,442.5,0.00644,0.0
2020-07-02,427.25,-0.01403,0.0
2020-07-06,432.75,0.00506,0.0
2020-07-07,436.0,0.00299,0.0
2020-07-08,452.0,0.01472,0.0
2020-07-09,452.0,0.0,0.0
2020-07-10,447.25,-0.005415,0.0
2020-07-14,438.25,-0.01026,0.0
2020-07-15,459.5,0.024225,0.0
2020-07-16,448.75,-0.012255,0.0
2020-07-17,448.75,-0.00055,0.0
2020-07-20,435.0,-0.0187,0.0
2020-07-21,442.5,0.0102,0.0
2020-07-22,448.5,0.00816,0.0
2020-07-23,441.25,-0.00986,0.0
2020-07-24,449.5,0.00946,-0.0010668382352941228
2020-07-24,449.5,-0.00176,-0.0010668382352941102
2020-07-24,449.5,-0.00192,-0.0011638235294117566
2020-07-24,449.5,-0.00192,-0.0011638235294117703
2020-07-24,449.5,-0.00176,-0.0010668382352941228
2020-07-24,449.5,-0.00176,-0.0010668382352941228
2020-07-27,439.5,0.0,0.0
2020-07-28,436.75,0.0,0.0
2020-07-29,445.75,0.0,0.0
2020-07-30,440.0,0.0,0.0
2020-07-31,442.5,0.00055,0.0
2020-08-03,430.75,-0.002585,0.0
2020-08-04,422.25,-0.00187,0.0
2020-08-05,426.5,0.000935,0.0
2020-08-06,417.25,-0.002035,0.0
2020-08-07,415.5,-0.000745,0.0
2020-08-10,414.0,-0.00069,0.0
2020-08-11,416.75,0.001265,0.0
2020-08-12,417.75,0.00046,0.0
2020-08-13,425.0,0.003335,0.0
2020-08-14,425.25,-0.000215,-0.000935
2020-08-14,425.25,-0.00036,-0.00102
2020-08-17,437.25,0.0,0.0
2020-08-18,430.0,0.0,0.0
2020-08-19,437.5,0.0,0.0
2020-08-20,441.5,0.0,0.0
2020-08-21,445.75,0.00121,0.0
2020-08-24,435.25,-0.00231,0.0
2020-08-25,444.25,0.00198,0.0
2020-08-26,450.25,0.00132,0.0
2020-08-27,460.75,0.00231,0.0
2020-08-28,461.75,-0.00022,0.00429
2020-08-31,470.5,0.0,0.0
2020-09-01,483.5,0.0,0.0
2020-09-02,476.75,0.0,0.0
2020-09-03,475.0,0.0,0.0
2020-09-04,474.5,0.0,0.0
2020-09-08,471.5,0.0,0.0
2020-09-09,473.25,0.0,0.0
2020-09-10,476.25,0.0,0.0
2020-09-11,473.5,-0.0007,0.0
2020-09-14,474.75,0.00025,0.0
2020-09-15,468.0,-0.00135,0.0
2020-09-16,475.0,0.0014,0.0
2020-09-17,487.5,0.0025,0.0
2020-09-18,504.25,0.00015,0.00225
2020-09-21,487.25,0.0,0.0
2020-09-22,491.75,0.0,0.0
2020-09-23,484.25,0.0,0.0
2020-09-24,483.0,0.0,0.0
2020-09-25,475.25,-0.00185,0.0
2020-09-28,482.75,0.0015,0.0
2020-09-29,476.0,-0.00135,0.0
2020-09-30,509.75,0.00675,0.0
2020-10-01,506.5,-0.00065,0.0
2020-10-02,509.5,0.0,0.0044
2020-10-05,524.25,0.0,0.0
2020-10-06,534.25,0.0,0.0
2020-10-07,544.5,0.0,0.0
2020-10-08,528.75,0.0,0.0
2020-10-09,535.5,0.0,0.0
2020-10-12,530.5,0.0,0.0
2020-10-13,531.25,0.0,0.0
2020-10-14,535.25,0.0,0.0
2020-10-15,558.0,0.0,0.0
2020-10-16,558.75,0.0,0.0
2020-10-19,563.0,0.0,0.0
2020-10-20,571.0,0.0,0.0
2020-10-21,569.75,0.0,0.0
2020-10-22,560.25,0.0,0.0
2020-10-23,569.75,0.0,0.0
2020-10-26,552.0,0.0,0.0
2020-10-27,549.25,0.0,0.0
2020-10-28,543.25,0.0,0.0
2020-10-29,542.0,0.0,0.0
2020-10-30,541.25,-4.5e-05,0.0
