Unnamed: 0,Date,closeprice,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
40,2020-07-01,498.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,19950.0,498.75,19950.0,0,0.0,49500.5,29550.5,29550.5,0.0,0,0,0.0,0.0,0.0,0.0,350.0,1,0.0,0.007,0.0
41,2020-07-02,490.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,19950.0,498.75,19600.0,0,-350.0,49150.5,29550.5,29550.5,0.0,0,0,0.0,0.0,0.0,-350.0,-350.0,1,-0.007,-0.007,0.0
42,2020-07-06,489.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,19950.0,498.75,19580.0,0,-370.0,49130.5,29550.5,29550.5,0.0,0,0,0.0,0.0,0.0,-370.0,-20.0,1,-0.0074,-0.0004,0.0
43,2020-07-07,492.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,19950.0,498.75,19690.0,0,-260.0,49240.5,29550.5,29550.5,0.0,0,0,0.0,0.0,0.0,-260.0,110.0,1,-0.0052,0.0022,0.0
44,2020-07-09,526.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,19950.0,498.75,21050.0,0,1100.0,50600.5,29550.5,29550.5,0.0,0,0,0.0,0.0,0.0,1100.0,1360.0,1,0.022,0.0272,0.0
45,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_3,EXIT,,2020-07-10,,536.75,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,30.0,14962.5,498.75,16072.5,0,1110.0,50990.5,34918.0,29550.5,5367.5,1,0,380.0,0.0761904761904762,380.0,1490.0,390.0,1,0.0298,0.0078,0.0076
46,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_4,EXIT,,2020-07-10,,536.75,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,20.0,9975.0,498.75,10715.0,0,740.0,51000.5,40285.5,34918.0,5367.5,1,0,380.0,0.0761904761904762,380.0,1120.0,10.0,1,0.0224,0.0002,0.0076
47,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_5,EXIT,,2020-07-10,,536.75,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,10.0,4987.5,498.75,5357.5,0,370.0,51010.5,45653.0,40285.5,5367.5,1,0,380.0,0.0761904761904762,380.0,750.0,10.0,1,0.015,0.0002,0.0076
48,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_6,EXIT,,2020-07-10,,536.75,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,51020.5,51020.5,45653.0,5367.5,1,0,380.0,0.0761904761904762,380.0,380.0,10.0,0,0.0076,0.0002,0.0076
49,2020-07-13,524.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,51020.5,51020.5,51020.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
50,2020-07-15,550.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,51020.5,51020.5,51020.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
51,2020-07-16,535.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,51020.5,51020.5,51020.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
52,2020-07-17,534.75,2020-07-17,BOT,9.0,535.75,WEAT US EQUITY_WC1 COMDTY_8,ENTER,,2020-07-17,,535.75,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,9.0,4821.75,535.75,4812.75,0,-9.0,51011.5,46198.75,51020.5,-4821.75,0,0,0.0,0.0,0.0,-9.0,-9.0,1,-0.00018,-0.00018,0.0
53,2020-07-20,522.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,9.0,4821.75,535.75,4698.0,0,-123.75,50896.75,46198.75,46198.75,0.0,0,0,0.0,0.0,0.0,-123.75,-114.75,1,-0.002475,-0.002295,0.0
54,2020-07-21,527.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,9.0,4821.75,535.75,4749.75,0,-72.0,50948.5,46198.75,46198.75,0.0,0,0,0.0,0.0,0.0,-72.0,51.75,1,-0.00144,0.001035,0.0
55,2020-07-22,534.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,9.0,4821.75,535.75,4810.5,0,-11.25,51009.25,46198.75,46198.75,0.0,0,0,0.0,0.0,0.0,-11.25,60.75,1,-0.000225,0.001215,0.0
56,2020-07-23,529.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,9.0,4821.75,535.75,4765.5,0,-56.25,50964.25,46198.75,46198.75,0.0,0,0,0.0,0.0,0.0,-56.25,-45.0,1,-0.001125,-0.0009,0.0
57,2020-07-24,539.5,2020-07-24,BOT,9.0,530.75,WEAT US EQUITY_WC1 COMDTY_9,ENTER,,2020-07-24,,530.75,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,18.0,9598.5,533.25,9711.0,0,112.5,51133.0,41422.0,46198.75,-4776.75,0,0,0.0,0.0,0.0,112.5,168.75,1,0.00225,0.003375,0.0
58,2020-07-27,527.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,18.0,9598.5,533.25,9499.5,0,-99.0,50921.5,41422.0,41422.0,0.0,0,0,0.0,0.0,0.0,-99.0,-211.5,1,-0.00198,-0.00423,0.0
59,2020-07-28,523.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,18.0,9598.5,533.25,9423.0,0,-175.5,50845.0,41422.0,41422.0,0.0,0,0,0.0,0.0,0.0,-175.5,-76.5,1,-0.00351,-0.00153,0.0
60,2020-07-29,532.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,18.0,9598.5,533.25,9589.5,0,-9.0,51011.5,41422.0,41422.0,0.0,0,0,0.0,0.0,0.0,-9.0,166.5,1,-0.00018,0.00333,0.0
61,2020-07-30,529.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,18.0,9598.5,533.25,9531.0,0,-67.5,50953.0,41422.0,41422.0,0.0,0,0,0.0,0.0,0.0,-67.5,-58.5,1,-0.00135,-0.00117,0.0
62,2020-07-31,531.25,2020-07-31,BOT,9.0,528.5,WEAT US EQUITY_WC1 COMDTY_10,ENTER,,2020-07-31,,528.5,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,27.0,14355.0,531.6666666666666,14343.75,0,-11.25,51009.25,36665.5,41422.0,-4756.5,0,0,0.0,0.0,0.0,-11.25,56.25,1,-0.000225,0.001125,0.0
63,2020-08-03,521.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,27.0,14355.0,531.6666666666666,14067.0,0,-288.0,50732.5,36665.5,36665.5,0.0,0,0,0.0,0.0,0.0,-288.0,-276.75,1,-0.00576,-0.005535,0.0
64,2020-08-04,508.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,27.0,14355.0,531.6666666666666,13722.75,0,-632.25,50388.25,36665.5,36665.5,0.0,0,0,0.0,0.0,0.0,-632.25,-344.25,1,-0.012645,-0.006885,0.0
65,2020-08-05,510.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,27.0,14355.0,531.6666666666666,13790.25,0,-564.75,50455.75,36665.5,36665.5,0.0,0,0,0.0,0.0,0.0,-564.75,67.5,1,-0.011295,0.00135,0.0
66,2020-08-06,501.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,27.0,14355.0,531.6666666666666,13533.75,0,-821.25,50199.25,36665.5,36665.5,0.0,0,0,0.0,0.0,0.0,-821.25,-256.5,1,-0.016425,-0.00513,0.0
67,2020-08-07,495.5,2020-08-07,BOT,10.0,501.25,WEAT US EQUITY_WC1 COMDTY_11,ENTER,,2020-08-07,,501.25,0,./Chagoi_wheat_futures_2020-05-01_2020-10-31/signal_only_5WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,37.0,19367.5,523.4459459459459,18333.5,0,-1034.0,49986.5,31653.0,36665.5,-5012.5,0,0,0.0,0.0,0.0,-1034.0,-212.75,1,-0.02068,-0.004255,0.0
