,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2013-05-01,710.5,,,,,,,,,,,0
1,2013-05-02,718.75,,,,,,,,,,,0
2,2013-05-03,711.25,,,,,,,,,,,0
3,2013-05-06,693.0,,,,,,,,,,,0
4,2013-05-07,699.5,,,,,,,,,,,0
5,2013-05-08,696.75,,,,,,,,,,,0
6,2013-05-09,716.25,,,,,,,,,,,0
7,2013-05-10,696.75,,,,,,,,,,,0
8,2013-05-13,701.5,,,,,,,,,,,0
9,2013-05-14,701.5,,,,,,,,,,,0
10,2013-05-15,693.75,,,,,,,,,,,0
11,2013-05-16,687.75,,,,,,,,,,,0
12,2013-05-17,683.25,,,,,,,,,,,0
13,2013-05-20,685.25,,,,,,,,,,,0
14,2013-05-21,680.5,,,,,,,,,,,0
15,2013-05-22,688.5,,,,,,,,,,,0
16,2013-05-23,703.25,,,,,,,,,,,0
17,2013-05-24,697.5,,,,,,,,,,,0
18,2013-05-28,693.75,,,,,,,,,,,0
19,2013-05-29,702.75,,,,,,,,,,,0
20,2013-05-30,698.75,,,,,,,,,,,0
21,2013-05-31,705.5,,,,,,,,,,,0
22,2013-06-03,708.75,,,,,,,,,,,0
23,2013-06-04,709.0,,,,,,,,,,,0
24,2013-06-05,701.5,,,,,,,,,,,0
25,2013-06-06,697.75,,,,,,,,,,,0
26,2013-06-07,696.25,,,,,,,,,,,0
27,2013-06-10,689.75,,,,,,,,,,,0
28,2013-06-11,696.75,,,,,,,,,,,0
29,2013-06-12,683.0,,,,,,,,,,,0
30,2013-06-13,685.5,,,,,,,,,,,0
31,2013-06-14,680.75,,,,,,,,,,,0
32,2013-06-17,680.5,,,,,,,,,,,0
33,2013-06-18,687.5,,,,,,,,,,,0
34,2013-06-19,707.0,,,,,,,,,,,0
35,2013-06-20,700.5,,,,,,,,,,,0
36,2013-06-21,698.0,,,,,,,,,,,0
37,2013-06-24,679.0,,,,,,,,,,,0
38,2013-06-25,675.75,,,,,,,,,,,0
39,2013-06-26,667.0,,,,,,,,,,,0
40,2013-06-27,663.5,,,,,,,,,,,0
41,2013-06-28,648.5,,,,,,,,,,,0
42,2013-07-01,645.75,,,,,,,,,,,0
43,2013-07-02,649.5,,,,,,,,,,,0
44,2013-07-03,657.75,,,,,,,,,,,0
45,2013-07-05,656.0,,,,,,,,,,,0
46,2013-07-08,660.0,,,,,,,,,,,0
47,2013-07-09,675.5,,,,,,,,,,,0
48,2013-07-10,672.0,,,,,,,,,,,0
49,2013-07-11,679.25,,,,,,,,,,,0
50,2013-07-12,675.5,,,,,,,,,,,0
51,2013-07-15,669.5,,,,,,,,,,,0
52,2013-07-16,669.5,,,,,,,,,,,0
53,2013-07-17,665.0,,,,,,,,,,,0
54,2013-07-18,660.5,,,,,,,,,,,0
55,2013-07-19,664.5,,,,,,,,,,,0
56,2013-07-22,659.75,,,,,,,,,,,0
57,2013-07-23,653.75,,,,,,,,,,,0
58,2013-07-24,653.25,,,,,,,,,,,0
59,2013-07-25,649.25,,,,,,,,,,,0
60,2013-07-26,650.25,BOT,8.0,649.0,2013-07-26,WEAT US EQUITY_WC1 COMDTY_0,ENTER,,2013-07-26,,649.0,0
61,2013-07-29,651.5,,,,,,,,,,,0
62,2013-07-30,655.25,,,,,,,,,,,0
63,2013-07-31,664.25,,,,,,,,,,,0
64,2013-08-01,658.0,,,,,,,,,,,0
65,2013-08-02,660.5,SLD,-8.0,657.5,2013-08-02,WEAT US EQUITY_WC1 COMDTY_0,EXIT,,2013-08-02,,657.5,0
66,2013-08-05,645.25,,,,,,,,,,,0
67,2013-08-06,650.5,,,,,,,,,,,0
68,2013-08-07,643.5,,,,,,,,,,,0
69,2013-08-08,641.25,,,,,,,,,,,0
70,2013-08-09,633.5,,,,,,,,,,,0
71,2013-08-12,635.0,,,,,,,,,,,0
72,2013-08-13,628.25,,,,,,,,,,,0
73,2013-08-14,630.5,,,,,,,,,,,0
74,2013-08-15,637.5,,,,,,,,,,,0
75,2013-08-16,631.0,,,,,,,,,,,0
76,2013-08-19,641.5,,,,,,,,,,,0
77,2013-08-20,634.25,,,,,,,,,,,0
78,2013-08-21,638.75,,,,,,,,,,,0
79,2013-08-22,630.5,,,,,,,,,,,0
80,2013-08-23,634.5,,,,,,,,,,,0
81,2013-08-26,654.75,,,,,,,,,,,0
82,2013-08-27,650.75,,,,,,,,,,,0
83,2013-08-28,646.5,,,,,,,,,,,0
84,2013-08-29,641.25,,,,,,,,,,,0
85,2013-08-30,643.25,,,,,,,,,,,0
86,2013-09-03,636.5,,,,,,,,,,,0
87,2013-09-04,634.25,,,,,,,,,,,0
88,2013-09-05,627.25,,,,,,,,,,,0
89,2013-09-06,635.0,,,,,,,,,,,0
90,2013-09-09,628.75,,,,,,,,,,,0
91,2013-09-10,633.75,,,,,,,,,,,0
92,2013-09-11,635.0,,,,,,,,,,,0
93,2013-09-12,641.75,,,,,,,,,,,0
94,2013-09-13,627.75,,,,,,,,,,,0
95,2013-09-16,641.25,,,,,,,,,,,0
96,2013-09-17,643.0,,,,,,,,,,,0
97,2013-09-18,646.5,,,,,,,,,,,0
98,2013-09-19,657.0,,,,,,,,,,,0
99,2013-09-20,646.25,,,,,,,,,,,0
100,2013-09-23,653.5,,,,,,,,,,,0
