,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
66,2013-08-06,480.3,,,,,,,,,,,0
67,2013-08-07,483.3,,,,,,,,,,,0
68,2013-08-08,490.6,,,,,,,,,,,0
69,2013-08-09,489.2,BOT,10.0,491.0,2013-08-09,WEAT US EQUITY_RSC2 COMDTY_8,ENTER,,2013-08-09,,491.0,0
70,2013-08-12,499.5,,,,,,,,,,,0
71,2013-08-13,501.7,,,,,,,,,,,0
72,2013-08-14,500.0,,,,,,,,,,,0
73,2013-08-15,508.5,,,,,,,,,,,0
74,2013-08-16,506.3,SLD,-10.0,508.3,2013-08-16,WEAT US EQUITY_RSC2 COMDTY_8,EXIT,,2013-08-16,,508.3,0
75,2013-08-19,523.1,,,,,,,,,,,0
76,2013-08-20,513.3,,,,,,,,,,,0
77,2013-08-21,515.9,,,,,,,,,,,0
78,2013-08-22,515.3,,,,,,,,,,,0
79,2013-08-23,521.1,,,,,,,,,,,0
80,2013-08-26,543.5,,,,,,,,,,,0
81,2013-08-27,535.9,,,,,,,,,,,0
82,2013-08-28,533.6,,,,,,,,,,,0
83,2013-08-29,532.1,,,,,,,,,,,0
84,2013-08-30,527.7,,,,,,,,,,,0
85,2013-09-03,528.1,,,,,,,,,,,0
86,2013-09-04,523.2,,,,,,,,,,,0
87,2013-09-05,516.5,,,,,,,,,,,0
88,2013-09-06,505.9,BOT,10.0,515.0,2013-09-06,WEAT US EQUITY_RSC2 COMDTY_9,ENTER,,2013-09-06,,515.0,0
89,2013-09-09,506.5,,,,,,,,,,,0
90,2013-09-10,503.8,,,,,,,,,,,0
91,2013-09-11,504.2,,,,,,,,,,,0
92,2013-09-12,511.4,,,,,,,,,,,0
93,2013-09-13,507.4,SLD,-10.0,510.2,2013-09-13,WEAT US EQUITY_RSC2 COMDTY_9,EXIT,,2013-09-13,,510.2,0
94,2013-09-16,498.2,,,,,,,,,,,0
95,2013-09-17,498.1,,,,,,,,,,,0
96,2013-09-18,501.2,,,,,,,,,,,0
97,2013-09-19,501.0,,,,,,,,,,,0
98,2013-09-20,493.8,BOT,10.0,499.7,2013-09-20,WEAT US EQUITY_RSC2 COMDTY_10,ENTER,,2013-09-20,,499.7,0
99,2013-09-23,487.8,,,,,,,,,,,0
100,2013-09-24,489.8,,,,,,,,,,,0
101,2013-09-25,494.6,,,,,,,,,,,0
102,2013-09-26,492.5,,,,,,,,,,,0
103,2013-09-27,493.3,SLD,-10.0,490.9,2013-09-27,WEAT US EQUITY_RSC2 COMDTY_10,EXIT,,2013-09-27,,490.9,0
104,2013-09-30,491.0,,,,,,,,,,,0
105,2013-10-01,486.9,,,,,,,,,,,0
106,2013-10-02,487.1,,,,,,,,,,,0
107,2013-10-03,493.3,,,,,,,,,,,0
108,2013-10-04,486.9,BOT,10.0,493.2,2013-10-04,WEAT US EQUITY_RSC2 COMDTY_11,ENTER,,2013-10-04,,493.2,0
109,2013-10-07,487.8,,,,,,,,,,,0
110,2013-10-08,492.7,,,,,,,,,,,0
111,2013-10-09,491.8,,,,,,,,,,,0
112,2013-10-10,496.9,,,,,,,,,,,0
113,2013-10-11,490.3,SLD,-10.0,495.7,2013-10-11,WEAT US EQUITY_RSC2 COMDTY_11,EXIT,,2013-10-11,,495.7,0
114,2013-10-15,487.2,,,,,,,,,,,0
115,2013-10-16,493.5,,,,,,,,,,,0
116,2013-10-17,491.8,,,,,,,,,,,0
117,2013-10-18,494.8,,,,,,,,,,,0
118,2013-10-21,499.7,,,,,,,,,,,0
119,2013-10-22,502.1,,,,,,,,,,,0
120,2013-10-23,503.8,,,,,,,,,,,0
121,2013-10-24,500.0,,,,,,,,,,,0
122,2013-10-25,495.9,,,,,,,,,,,0
123,2013-10-28,491.2,,,,,,,,,,,0
124,2013-10-29,495.0,,,,,,,,,,,0
125,2013-10-30,495.3,,,,,,,,,,,0
126,2013-10-31,494.4,,,,,,,,,,,0
