,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2013-05-01,794.25,,,,,,,,,,,0
1,2013-05-02,802.25,,,,,,,,,,,0
2,2013-05-03,790.0,,,,,,,,,,,0
3,2013-05-06,768.75,,,,,,,,,,,0
4,2013-05-07,769.75,,,,,,,,,,,0
5,2013-05-08,771.75,,,,,,,,,,,0
6,2013-05-09,792.0,,,,,,,,,,,0
7,2013-05-13,760.5,,,,,,,,,,,0
8,2013-05-15,751.75,,,,,,,,,,,0
9,2013-05-16,743.5,,,,,,,,,,,0
10,2013-05-17,737.25,BOT,7.0,745.0,2013-05-17,WEAT US EQUITY_1KWC1 COMDTY_0,ENTER,,2013-05-17,,745.0,0
11,2013-05-20,745.0,,,,,,,,,,,0
12,2013-05-21,738.5,,,,,,,,,,,0
13,2013-05-22,743.25,,,,,,,,,,,0
14,2013-05-23,754.5,,,,,,,,,,,0
15,2013-05-24,745.75,SLD,-7.0,755.0,2013-05-24,WEAT US EQUITY_1KWC1 COMDTY_0,EXIT,,2013-05-24,,755.0,0
16,2013-05-28,743.5,,,,,,,,,,,0
17,2013-05-29,747.75,,,,,,,,,,,0
18,2013-05-30,746.0,,,,,,,,,,,0
19,2013-05-31,751.0,,,,,,,,,,,0
20,2013-06-03,751.5,,,,,,,,,,,0
21,2013-06-04,750.75,,,,,,,,,,,0
22,2013-06-05,743.25,,,,,,,,,,,0
23,2013-06-06,738.5,,,,,,,,,,,0
24,2013-06-07,735.0,,,,,,,,,,,0
25,2013-06-10,726.0,,,,,,,,,,,0
26,2013-06-11,730.0,,,,,,,,,,,0
27,2013-06-12,716.5,,,,,,,,,,,0
28,2013-06-13,718.5,,,,,,,,,,,0
29,2013-06-14,711.5,,,,,,,,,,,0
30,2013-06-17,713.75,,,,,,,,,,,0
31,2013-06-18,719.25,,,,,,,,,,,0
32,2013-06-19,739.75,,,,,,,,,,,0
33,2013-06-20,737.0,,,,,,,,,,,0
34,2013-06-21,736.5,,,,,,,,,,,0
35,2013-06-24,715.25,,,,,,,,,,,0
36,2013-06-25,704.25,,,,,,,,,,,0
37,2013-06-26,694.25,,,,,,,,,,,0
38,2013-06-27,686.5,,,,,,,,,,,0
39,2013-06-28,676.25,BOT,7.0,685.5,2013-06-28,WEAT US EQUITY_1KWC1 COMDTY_1,ENTER,,2013-06-28,,685.5,0
40,2013-07-01,676.75,,,,,,,,,,,0
41,2013-07-02,674.0,,,,,,,,,,,0
42,2013-07-03,683.5,,,,,,,,,,,0
43,2013-07-05,676.5,SLD,-7.0,689.0,2013-07-05,WEAT US EQUITY_1KWC1 COMDTY_1,EXIT,,2013-07-05,,689.0,0
44,2013-07-08,691.25,,,,,,,,,,,0
45,2013-07-09,706.75,,,,,,,,,,,0
46,2013-07-10,712.0,,,,,,,,,,,0
47,2013-07-11,711.5,,,,,,,,,,,0
48,2013-07-12,712.75,,,,,,,,,,,0
49,2013-07-15,701.0,,,,,,,,,,,0
50,2013-07-16,703.75,,,,,,,,,,,0
51,2013-07-17,702.75,,,,,,,,,,,0
52,2013-07-18,702.25,,,,,,,,,,,0
53,2013-07-19,705.25,,,,,,,,,,,0
54,2013-07-22,702.0,,,,,,,,,,,0
55,2013-07-23,699.0,,,,,,,,,,,0
56,2013-07-24,697.25,,,,,,,,,,,0
57,2013-07-25,692.25,,,,,,,,,,,0
58,2013-07-26,691.5,BOT,7.0,692.0,2013-07-26,WEAT US EQUITY_1KWC1 COMDTY_2,ENTER,,2013-07-26,,692.0,0
59,2013-07-29,690.25,,,,,,,,,,,0
60,2013-07-30,696.25,,,,,,,,,,,0
61,2013-07-31,706.75,,,,,,,,,,,0
62,2013-08-01,706.75,,,,,,,,,,,0
