Date,pxs,total_return,realized_return
2022-05-02,1055.5,0.0,0.0
2022-05-03,1045.5,0.0,0.0
2022-05-04,1076.5,0.0,0.0
2022-05-05,1106.5,0.0,0.0
2022-05-06,1108.5,0.0,0.0
2022-05-09,1092.75,0.0,0.0
2022-05-10,1092.75,0.0,0.0
2022-05-11,1113.0,0.0,0.0
2022-05-12,1178.75,0.0,0.0
2022-05-13,1177.5,0.00038,0.0
2022-05-16,1251.0,0.00588,0.0
2022-05-17,1278.75,0.00222,0.0
2022-05-18,1233.0,-0.00366,0.0
2022-05-19,1206.0,-0.00216,0.0
2022-05-20,1174.5,-0.00566,0.0
2022-05-23,1197.5,0.00368,0.0
2022-05-24,1163.25,-0.00548,0.0
2022-05-25,1156.75,-0.00104,0.0
2022-05-26,1152.0,-0.00076,0.0
2022-05-27,1166.25,0.00344,0.0
2022-05-31,1097.5,-0.0165,0.0
2022-06-01,1052.25,-0.01086,0.0
2022-06-02,1069.75,0.0042,0.0
2022-06-03,1051.75,-0.006445,0.0
2022-06-06,1104.5,0.017935,0.0
2022-06-07,1084.5,-0.0068,0.0
2022-06-08,1088.25,0.001275,0.0
2022-06-09,1084.75,-0.00119,0.0
2022-06-10,1084.75,0.0,-0.0050694117647058735
2022-06-10,1084.75,0.0,-0.005069411764705892
2022-06-10,1084.75,0.0,-0.005069411764705892
2022-06-10,1084.75,0.0,-0.006336764705882365
2022-06-13,1086.0,0.0,0.0
2022-06-14,1065.25,0.0,0.0
2022-06-15,1063.5,0.0,0.0
2022-06-16,1090.5,0.0,0.0
2022-06-17,1046.75,-0.004325,0.0
2022-06-21,987.25,-0.00595,0.0
2022-06-22,988.75,0.00015,0.0
2022-06-23,949.25,-0.00395,0.0
2022-06-24,936.5,-0.0022,0.0
2022-06-27,917.5,-0.0038,0.0
2022-06-28,936.0,0.0037,0.0
2022-06-29,930.0,-0.0012,0.0
2022-06-30,884.0,-0.0092,0.0
2022-07-01,846.0,-0.012,0.0
2022-07-05,807.0,-0.0117,0.0
2022-07-06,804.5,-0.00075,0.0
2022-07-07,836.5,0.0096,0.0
2022-07-08,891.5,0.011175,-0.0137
2022-07-08,891.5,-0.005325,-0.0137
2022-07-08,891.5,-0.005325,-0.0137
2022-07-11,856.5,0.0,0.0
2022-07-12,814.25,0.0,0.0
2022-07-13,810.75,0.0,0.0
2022-07-14,795.0,0.0,0.0
2022-07-15,794.0,-0.00273,0.0
2022-07-18,829.5,0.00426,0.0
2022-07-19,828.0,-0.00018,0.0
2022-07-20,835.25,0.00087,0.0
2022-07-21,821.75,-0.00162,0.0
2022-07-22,777.5,-0.01011,0.0
2022-07-25,788.5,0.00264,0.0
2022-07-26,822.0,0.00804,0.0
2022-07-27,808.5,-0.00324,0.0
2022-07-28,835.25,0.00642,0.0
2022-07-29,825.75,-0.00123,0.002085
2022-07-29,825.75,0.00105,0.002085
2022-08-01,819.0,0.0,0.0
2022-08-02,794.0,0.0,0.0
2022-08-03,783.5,0.0,0.0
2022-08-04,802.0,0.0,0.0
2022-08-05,795.25,-0.00081,0.0
2022-08-08,799.25,0.00048,0.0
2022-08-09,799.25,0.0,0.0
2022-08-10,816.25,0.00204,0.0
2022-08-11,826.25,0.0012,0.0
2022-08-12,822.5,-0.00075,0.0
2022-08-15,817.75,-0.00114,0.0
2022-08-16,802.75,-0.0036,0.0
2022-08-17,780.5,-0.00534,0.0
2022-08-18,749.0,-0.00756,0.0
2022-08-19,771.0,0.00768,0.0
2022-08-22,788.25,0.00621,0.0
2022-08-23,800.5,0.00441,0.0
2022-08-24,813.25,0.00459,0.0
2022-08-25,789.0,-0.00873,0.0
2022-08-26,805.25,0.0084,0.0
2022-08-29,842.75,0.018,0.0
2022-08-30,820.25,-0.0108,0.0
2022-08-31,831.5,0.0054,0.0
2022-09-01,794.25,-0.01788,0.0
2022-09-02,811.0,0.00645,0.00087
2022-09-02,811.0,-0.00159,0.00087
2022-09-02,811.0,-0.00159,0.00087
2022-09-02,811.0,-0.00159,0.00087
2022-09-06,817.0,0.0,0.0
2022-09-07,844.25,0.0,0.0
2022-09-08,829.0,0.0,0.0
2022-09-09,869.5,0.00486,0.0
2022-09-12,858.75,-0.00129,0.0
2022-09-13,860.5,0.00021,0.0
2022-09-14,872.25,0.00141,0.0
2022-09-15,860.5,-0.00141,0.0
2022-09-16,874.75,0.00318,0.0
2022-09-19,846.5,-0.00678,0.0
2022-09-20,907.25,0.01458,0.0
2022-09-21,915.25,0.00192,0.0
2022-09-22,922.0,0.00162,0.0
2022-09-23,893.75,-0.0036,0.00894
2022-09-23,893.75,0.00318,0.00894
2022-09-26,871.25,0.0,0.0
2022-09-27,884.25,0.0,0.0
2022-09-28,915.0,0.0,0.0
2022-09-29,908.0,0.0,0.0
2022-09-30,932.0,0.002175,0.0
2022-10-03,925.0,-0.0007,0.0
2022-10-04,915.5,-0.00095,0.0
2022-10-05,915.25,-2.5e-05,0.0
2022-10-06,892.75,-0.00225,0.0
2022-10-07,895.0,0.000125,0.0
2022-10-10,951.5,0.0113,0.0
2022-10-11,917.0,-0.0069,0.0
2022-10-12,899.0,-0.0036,0.0
2022-10-13,908.5,0.0019,0.0
2022-10-14,877.0,-0.01017,0.0
2022-10-17,878.75,0.00056,0.0
2022-10-18,867.75,-0.00352,0.0
2022-10-19,859.5,-0.00264,0.0
2022-10-20,868.0,0.00272,0.0
2022-10-21,869.5,0.00045,0.0
2022-10-24,858.25,-0.00495,0.0
2022-10-25,854.25,-0.00176,0.0
2022-10-26,859.5,0.00231,0.0
2022-10-27,858.0,-0.00066,0.0
2022-10-28,849.0,-0.00513,0.0
2022-10-31,899.25,0.02814,0.0
