,PX_HIGH,PX_LAST,PX_OPEN,PX_LOW,PX_VOLUME,TR.TSVWAP,date,dates,pxs,totalcost,end_capital,investment_mv,unrealized_gl,realized_gl,total_gl,dailyreturn,win,loss,realized_before_commission,realized_return_pertrade,holding,long_mv,short_mv,cashflow,net_mv,gross_mv,dailyreturn_realized_percent,dailyreturn_total_percent,realized_return,total_return
15,11.93,11.9,11.75,11.63,5717090.0,11.798,2022-05-23,2022-05-23,11.9,30828.5,169171.5,31112.75,284.25,0.0,284.25,562.0,0,0,0.0,0.0,3,31112.75,0.0,0.0,31112.75,31112.75,0.0,0.0033699813811526895,0.0,0.0033699813811526895
16,11.93,11.52,11.91,11.28,5495954.0,11.5529,2022-05-24,2022-05-24,11.52,30828.5,169171.5,30558.75,-269.75,0.0,-269.75,-554.0,0,0,0.0,0.0,3,30558.75,0.0,0.0,30558.75,30558.75,0.0,-0.0033220101159405517,0.0,-0.0033220101159405517
17,11.43,11.41,11.1901,11.1,5643130.0,11.2237,2022-05-25,2022-05-25,11.41,30828.5,169171.5,30238.5,-590.0,0.0,-590.0,-320.25,0,0,0.0,0.0,3,30238.5,0.0,0.0,30238.5,30238.5,0.0,-0.0019203497105233964,0.0,-0.0019203497105233964
18,11.5199,11.35,11.27,11.17,3442760.0,11.3615,2022-05-26,2022-05-26,11.35,30828.5,169171.5,30363.75,-464.75,0.0,-464.75,125.25,0,0,0.0,0.0,3,30363.75,0.0,0.0,30363.75,30363.75,0.0,0.0007510501209775345,0.0,0.0007510501209775345
19,11.63,11.58,11.37,11.37,3204620.0,11.5447,2022-05-27,2022-05-27,11.58,35440.5,164400.5,35620.0,179.5,-159.0,20.5,485.25,0,1,-159.0,-0.02988721804511278,2,35620.0,0.0,-4771.0,35620.0,35620.0,-0.0009534288960912413,0.002909757055523741,-0.0009534288960912413,0.002909757055523741
20,11.29,10.97,11.29,10.88,8554300.0,11.0214,2022-05-31,2022-05-31,10.97,35440.5,164400.5,33865.0,-1575.5,0.0,-1575.5,-1755.0,0,0,0.0,0.0,2,33865.0,0.0,0.0,33865.0,33865.0,0.0,-0.010523696305912758,0.0,-0.010523696305912758
21,11.0,10.49,10.97,10.385,10980532.0,10.6058,2022-06-01,2022-06-01,10.49,35440.5,164400.5,32552.0,-2888.5,0.0,-2888.5,-1313.0,0,0,0.0,0.0,2,32552.0,0.0,0.0,32552.0,32552.0,0.0,-0.007873283902942138,0.0,-0.007873283902942138
22,10.81,10.74,10.67,10.63,3157848.0,10.7226,2022-06-02,2022-06-02,10.74,35440.5,164400.5,33337.0,-2103.5,0.0,-2103.5,785.0,0,0,0.0,0.0,2,33337.0,0.0,0.0,33337.0,33337.0,0.0,0.004707180398941034,0.0,0.004707180398941034
23,10.695,10.68,10.54,10.5,3323602.0,10.5999,2022-06-03,2022-06-03,10.68,50744.25,149096.75,48371.75,-2372.5,0.0,-2372.5,-269.0,0,0,0.0,0.0,3,48371.75,0.0,-15303.75,48371.75,48371.75,0.0,-0.0016130337927581378,0.0,-0.0016130337927581378
24,11.28,11.21,10.97,10.93,9524657.0,11.173,2022-06-06,2022-06-06,11.21,50744.25,149096.75,50573.5,-170.75,0.0,-170.75,2201.75,0,0,0.0,0.0,3,50573.5,0.0,0.0,50573.5,50573.5,0.0,0.013202591647603085,0.0,0.013202591647603085
25,11.11,11.07,11.11,10.8301,3970389.0,10.9789,2022-06-07,2022-06-07,11.07,50744.25,149096.75,50195.5,-548.75,0.0,-548.75,-378.0,0,0,0.0,0.0,3,50195.5,0.0,0.0,50195.5,50195.5,0.0,-0.002266642281273517,0.0,-0.002266642281273517
26,11.12,11.07,11.08,10.92,1745593.0,11.0147,2022-06-08,2022-06-08,11.07,50744.25,149096.75,50450.75,-293.5,0.0,-293.5,255.25,0,0,0.0,0.0,3,50450.75,0.0,0.0,50450.75,50450.75,0.0,0.0015305831806747758,0.0,0.0015305831806747758
27,11.02,10.99,10.85,10.74,5000011.0,10.9173,2022-06-09,2022-06-09,10.99,50744.25,149096.75,50124.25,-620.0,0.0,-620.0,-326.5,0,0,0.0,0.0,3,50124.25,0.0,0.0,50124.25,50124.25,0.0,-0.0019578272614703793,0.0,-0.0019578272614703793
28,11.05,11.05,10.88,10.8,4241693.0,10.9628,2022-06-10,2022-06-10,11.05,31778.75,167070.0,32077.5,298.75,-992.2500000000011,-693.5000000000011,-73.5,1,4,-992.2500000000011,-0.2030990530836829,1,32077.5,0.0,17973.25,32077.5,32077.5,-0.005949935988342989,-0.0004407359991365172,-0.005949935988342989,-0.0004407359991365172
29,11.15,10.96,11.1,10.83,5422956.0,10.9771,2022-06-13,2022-06-13,10.96,31778.75,167070.0,32452.5,673.75,0.0,673.75,375.0,0,0,0.0,0.0,1,32452.5,0.0,0.0,32452.5,32452.5,0.0,0.0022486530568189655,0.0,0.0022486530568189655
30,10.95,10.77,10.92,10.75,3409750.0,10.8258,2022-06-14,2022-06-14,10.77,31778.75,167070.0,31650.0,-128.75,0.0,-128.75,-802.5,0,0,0.0,0.0,1,31650.0,0.0,0.0,31650.0,31650.0,0.0,-0.004812117541592586,0.0,-0.004812117541592586
31,10.89,10.79,10.75,10.73,1801722.0,10.8117,2022-06-15,2022-06-15,10.79,31778.75,167070.0,31545.0,-233.75,0.0,-233.75,-105.0,0,0,0.0,0.0,1,31545.0,0.0,0.0,31545.0,31545.0,0.0,-0.0006296228559093104,0.0,-0.0006296228559093104
32,11.09,11.07,10.8,10.79,3441989.0,10.9802,2022-06-16,2022-06-16,11.07,31778.75,167070.0,32122.5,343.75,0.0,343.75,577.5,0,0,0.0,0.0,1,32122.5,0.0,0.0,32122.5,32122.5,0.0,0.003462925707501207,0.0,0.003462925707501207
33,11.085,10.6,11.05,10.58,3823914.0,10.7637,2022-06-17,2022-06-17,10.6,47388.75,151460.0,46285.5,-1103.25,0.0,-1103.25,-1447.0,0,0,0.0,0.0,3,46285.5,0.0,-15610.0,46285.5,46285.5,0.0,-0.008676802595245448,0.0,-0.008676802595245448
34,10.5399,10.03,10.44,10.02,6319873.0,10.2655,2022-06-21,2022-06-21,10.03,47388.75,151460.0,43873.5,-3515.25,0.0,-3515.25,-2412.0,0,0,0.0,0.0,3,43873.5,0.0,0.0,43873.5,43873.5,0.0,-0.014463336461459586,0.0,-0.014463336461459586
35,10.31,9.98,10.14,9.97,4544106.0,10.1541,2022-06-22,2022-06-22,9.98,47388.75,151460.0,43825.25,-3563.5,0.0,-3563.5,-48.25,0,0,0.0,0.0,3,43825.25,0.0,0.0,43825.25,43825.25,0.0,-0.0002893266933107069,0.0,-0.0002893266933107069
36,9.96,9.63,9.92,9.62,3709443.0,9.7616,2022-06-23,2022-06-23,9.63,47388.75,151460.0,42125.75,-5263.0,0.0,-5263.0,-1699.5,0,0,0.0,0.0,3,42125.75,0.0,0.0,42125.75,42125.75,0.0,-0.010190895653503552,0.0,-0.010190895653503552
37,9.8399,9.52,9.79,9.51,1615505.0,9.6315,2022-06-24,2022-06-24,9.52,62176.25,136672.5,56251.75,-5924.5,0.0,-5924.5,-661.5,0,0,0.0,0.0,3,56251.75,0.0,-14787.5,56251.75,56251.75,0.0,-0.003966623992228655,0.0,-0.003966623992228655
38,9.62,9.33,9.57,9.3,4114122.0,9.4638,2022-06-27,2022-06-27,9.33,62176.25,136672.5,55238.5,-6937.75,0.0,-6937.75,-1013.25,0,0,0.0,0.0,3,55238.5,0.0,0.0,55238.5,55238.5,0.0,-0.006075860559524845,0.0,-0.006075860559524845
39,9.63,9.49,9.58,9.45,1631630.0,9.5377,2022-06-28,2022-06-28,9.49,62176.25,136672.5,55792.75,-6383.5,0.0,-6383.5,554.25,0,0,0.0,0.0,3,55792.75,0.0,0.0,55792.75,55792.75,0.0,0.003323509217978431,0.0,0.003323509217978431
40,9.67,9.48,9.64,9.4301,2013375.0,9.5171,2022-06-29,2022-06-29,9.48,62176.25,136672.5,55575.5,-6600.75,0.0,-6600.75,-217.25,0,0,0.0,0.0,3,55575.5,0.0,0.0,55575.5,55575.5,0.0,-0.0013027196709171206,0.0,-0.0013027196709171206
41,9.54,9.04,9.44,8.98,9149203.0,9.3076,2022-06-30,2022-06-30,9.04,62176.25,136672.5,53239.75,-8936.5,0.0,-8936.5,-2335.75,0,0,0.0,0.0,3,53239.75,0.0,0.0,53239.75,53239.75,0.0,-0.014006110339906397,0.0,-0.014006110339906397
42,9.1,8.63,9.05,8.6,4368473.0,8.7535,2022-07-01,2022-07-01,8.63,75903.75,122945.0,64980.25,-10923.5,0.0,-10923.5,-1987.0,0,0,0.0,0.0,3,64980.25,0.0,-13727.5,64980.25,64980.25,0.0,-0.011914862997064759,0.0,-0.011914862997064759
43,8.6855,8.26,8.68,8.24,3362455.0,8.3761,2022-07-05,2022-07-05,8.26,60908.75,88014.0,49410.0,-11498.75,0.0,-11498.75,-2396.25,0,0,0.0,0.0,2,49410.0,0.0,0.0,49410.0,49410.0,0.0,-0.014368893033073189,0.0,-0.014368893033073189
44,8.57,8.25,8.52,8.07,2292108.0,8.2544,2022-07-06,2022-07-06,8.25,75903.75,122945.0,61249.5,-14654.25,0.0,-14654.25,-1334.5,0,0,0.0,0.0,3,61249.5,0.0,0.0,61249.5,61249.5,0.0,-0.008002206678199758,0.0,-0.008002206678199758
45,8.63,8.57,8.615,8.4372,1625324.0,8.5374,2022-07-07,2022-07-07,8.57,60908.75,88014.0,50538.75,-10370.0,0.0,-10370.0,1616.25,0,0,0.0,0.0,2,50538.75,0.0,0.0,50538.75,50538.75,0.0,0.00969169467488974,0.0,0.00969169467488974
46,9.15,9.15,8.77,8.73,2497944.0,8.9742,2022-07-08,2022-07-08,9.15,51417.5,95450.25,45517.5,-5900.0,-2055.0,-7955.0,2415.0,0,3,-2055.0,-0.42143040246090746,1,45517.5,0.0,7436.25,45517.5,45517.5,-0.01232261875136793,0.014481325685914138,-0.01232261875136793,0.014481325685914138
47,9.22,8.74,9.22,8.71,1357412.0,8.904,2022-07-11,2022-07-11,8.74,72486.0,124307.75,62822.5,-9663.5,0.0,-9663.5,-1095.5,0,0,0.0,0.0,2,62822.5,0.0,-6073.5,62822.5,62822.5,0.0,-0.006569065129987138,0.0,-0.006569065129987138
48,8.715,8.33,8.6,8.315,1532518.0,8.4991,2022-07-12,2022-07-12,8.33,51417.5,95450.25,42266.25,-9151.25,0.0,-9151.25,-1721.25,0,0,0.0,0.0,1,42266.25,0.0,0.0,42266.25,42266.25,0.0,-0.01032131753079905,0.0,-0.01032131753079905
49,8.61,8.33,8.41,8.28,1433219.0,8.4642,2022-07-13,2022-07-13,8.33,51417.5,95450.25,42087.75,-9329.75,0.0,-9329.75,-178.5,0,0,0.0,0.0,1,42087.75,0.0,0.0,42087.75,42087.75,0.0,-0.0010703588550458275,0.0,-0.0010703588550458275
50,8.43,8.2,8.38,8.18,1222174.0,8.2784,2022-07-14,2022-07-14,8.2,51417.5,95450.25,41590.5,-9827.0,0.0,-9827.0,-497.25,0,0,0.0,0.0,1,41590.5,0.0,0.0,41590.5,41590.5,0.0,-0.0029817139533419483,0.0,-0.0029817139533419483
51,8.18,8.06,8.15,7.95,1682771.0,8.0539,2022-07-15,2022-07-15,8.06,91442.5,105351.25,77916.5,-13526.0,0.0,-13526.0,-1465.5,0,0,0.0,0.0,4,77916.5,0.0,-18956.5,77916.5,77916.5,0.0,-0.008787736146048516,0.0,-0.008787736146048516
52,8.49,8.36,8.25,8.23,1251223.0,8.3781,2022-07-18,2022-07-18,8.36,91442.5,105351.25,81069.0,-10373.5,0.0,-10373.5,3152.5,0,0,0.0,0.0,4,81069.0,0.0,0.0,81069.0,81069.0,0.0,0.018903676697658103,0.0,0.018903676697658103
53,8.46,8.39,8.27,8.19,1450541.0,8.3694,2022-07-19,2022-07-19,8.39,91442.5,105351.25,80785.0,-10657.5,0.0,-10657.5,-284.0,0,0,0.0,0.0,4,80785.0,0.0,0.0,80785.0,80785.0,0.0,-0.0017029799150308964,0.0,-0.0017029799150308964
54,8.55,8.47,8.52,8.29,1017347.0,8.4287,2022-07-20,2022-07-20,8.47,91442.5,105351.25,80659.75,-10782.75,0.0,-10782.75,-125.25,0,0,0.0,0.0,4,80659.75,0.0,0.0,80659.75,80659.75,0.0,-0.0007510501209775345,0.0,-0.0007510501209775345
55,8.53,8.32,8.35,8.16,907445.0,8.3403,2022-07-21,2022-07-21,8.32,91442.5,105351.25,79511.25,-11931.25,0.0,-11931.25,-1148.5,0,0,0.0,0.0,4,79511.25,0.0,0.0,79511.25,79511.25,0.0,-0.006886874762017552,0.0,-0.006886874762017552
56,8.16,7.83,8.11,7.81,4178001.0,7.9064,2022-07-22,2022-07-22,7.83,101206.5,95578.5,85844.25,-15362.25,-8.75,-15371.0,-3439.75,0,1,-8.75,-0.0018929150892374256,3,85844.25,0.0,-9772.75,85844.25,85844.25,-5.246857132577586e-05,-0.02062614493918143,-5.246857132577586e-05,-0.02062614493918143
57,8.16,8.02,8.08,7.905,2242611.0,8.056,2022-07-25,2022-07-25,8.02,101206.5,95578.5,86649.75,-14556.75,0.0,-14556.75,805.5,0,0,0.0,0.0,3,86649.75,0.0,0.0,86649.75,86649.75,0.0,0.004830106766047138,0.0,0.004830106766047138
58,8.35,8.35,8.18,8.1501,1636079.0,8.2572,2022-07-26,2022-07-26,8.35,101206.5,95578.5,90174.0,-11032.5,0.0,-11032.5,3524.25,0,0,0.0,0.0,3,90174.0,0.0,0.0,90174.0,90174.0,0.0,0.021132841427984637,0.0,0.021132841427984637
59,8.36,8.22,8.35,8.13,1100463.0,8.2225,2022-07-27,2022-07-27,8.22,101206.5,95578.5,89229.0,-11977.5,0.0,-11977.5,-945.0,0,0,0.0,0.0,3,89229.0,0.0,0.0,89229.0,89229.0,0.0,-0.005666605703183793,0.0,-0.005666605703183793
60,8.53,8.5,8.36,8.3,1359036.0,8.4125,2022-07-28,2022-07-28,8.5,101206.5,95578.5,91617.75,-9588.75,0.0,-9588.75,2388.75,0,0,0.0,0.0,3,91617.75,0.0,0.0,91617.75,91617.75,0.0,0.01432391997193681,0.0,0.01432391997193681
61,8.73,8.46,8.68,8.33,1606253.0,8.4955,2022-07-29,2022-07-29,8.46,66332.0,128305.5,58736.25,-7595.75,-2147.499999999999,-9743.25,-154.5,2,6,-2147.499999999999,-0.42584698954419586,1,58736.25,0.0,32727.0,58736.25,58736.25,-0.01287728650538327,-0.0009264450594094137,-0.01287728650538327,-0.0009264450594094137
62,8.37,8.36,8.2,8.16,909622.0,8.2532,2022-08-01,2022-08-01,8.36,66332.0,128305.5,58563.75,-7768.25,0.0,-7768.25,-172.5,0,0,0.0,0.0,1,58563.75,0.0,0.0,58563.75,58563.75,0.0,-0.0010343804061367242,0.0,-0.0010343804061367242
63,8.28,8.09,8.17,8.08,723912.0,8.1416,2022-08-02,2022-08-02,8.09,66332.0,128305.5,57201.0,-9131.0,0.0,-9131.0,-1362.75,0,0,0.0,0.0,1,57201.0,0.0,0.0,57201.0,57201.0,0.0,-0.00817160520848012,0.0,-0.00817160520848012
64,8.24,8.05,8.23,7.915,1157460.0,8.0321,2022-08-03,2022-08-03,8.05,66332.0,128305.5,56459.25,-9872.75,0.0,-9872.75,-741.75,0,0,0.0,0.0,1,56459.25,0.0,0.0,56459.25,56459.25,0.0,-0.004447835746387914,0.0,-0.004447835746387914
65,8.26,8.21,8.04,7.98,1045843.0,8.1667,2022-08-04,2022-08-04,8.21,66332.0,128305.5,57494.25,-8837.75,0.0,-8837.75,1035.0,0,0,0.0,0.0,1,57494.25,0.0,0.0,57494.25,57494.25,0.0,0.006206282436820344,0.0,0.006206282436820344
66,8.28,8.16,8.1,8.07,2362109.0,8.177,2022-08-05,2022-08-05,8.16,87005.0,107632.5,78268.5,-8736.5,0.0,-8736.5,101.25,0,0,0.0,0.0,4,78268.5,0.0,-20673.0,78268.5,78268.5,0.0,0.0006071363253411207,0.0,0.0006071363253411207
67,8.32,8.26,8.07,8.03,2479213.0,8.2046,2022-08-08,2022-08-08,8.26,87005.0,107632.5,78429.75,-8575.25,0.0,-8575.25,161.25,0,0,0.0,0.0,4,78429.75,0.0,0.0,78429.75,78429.75,0.0,0.0009669208144321551,0.0,0.0009669208144321551
68,8.34,8.22,8.32,8.11,1688318.0,8.201,2022-08-09,2022-08-09,8.22,87005.0,107632.5,78366.0,-8639.0,0.0,-8639.0,-63.75,0,0,0.0,0.0,4,78366.0,0.0,0.0,78366.0,78366.0,0.0,-0.0003822710196592241,0.0,-0.0003822710196592241
69,8.4199,8.38,8.34,8.27,1009066.0,8.3469,2022-08-10,2022-08-10,8.38,87005.0,107632.5,79581.75,-7423.25,0.0,-7423.25,1215.75,0,0,0.0,0.0,4,79581.75,0.0,0.0,79581.75,79581.75,0.0,0.007290133210207086,0.0,0.007290133210207086
70,8.52,8.43,8.38,8.37,951678.0,8.4473,2022-08-11,2022-08-11,8.43,87005.0,107632.5,80260.5,-6744.5,0.0,-6744.5,678.75,0,0,0.0,0.0,4,80260.5,0.0,0.0,80260.5,80260.5,0.0,0.004070062032842327,0.0,0.004070062032842327
71,8.42,8.37,8.42,8.15,2970310.0,8.2506,2022-08-12,2022-08-12,8.37,86252.0,108700.5,78720.0,-7532.0,315.0,-7217.0,-472.5,2,0,315.0,0.058399853916591166,2,78720.0,0.0,1068.0,78720.0,78720.0,0.001888868567727931,-0.0028333028515918966,0.001888868567727931,-0.0028333028515918966
72,8.39,8.32,8.21,8.1095,1607963.0,8.2379,2022-08-15,2022-08-15,8.32,86252.0,108700.5,78399.75,-7852.25,0.0,-7852.25,-320.25,0,0,0.0,0.0,2,78399.75,0.0,0.0,78399.75,78399.75,0.0,-0.0019203497105233964,0.0,-0.0019203497105233964
73,8.34,8.15,8.28,8.13,1914790.0,8.2034,2022-08-16,2022-08-16,8.15,86252.0,108700.5,77126.25,-9125.75,0.0,-9125.75,-1273.5,0,0,0.0,0.0,2,77126.25,0.0,0.0,77126.25,77126.25,0.0,-0.0076364257809572065,0.0,-0.0076364257809572065
74,8.27,8.0,8.27,7.94,1246960.0,8.0236,2022-08-17,2022-08-17,8.0,86252.0,108700.5,75320.25,-10931.75,0.0,-10931.75,-1806.0,0,0,0.0,0.0,2,75320.25,0.0,0.0,75320.25,75320.25,0.0,-0.010829513121640138,0.0,-0.010829513121640138
75,7.87,7.69,7.87,7.63,2475798.0,7.714,2022-08-18,2022-08-18,7.69,86252.0,108700.5,72957.75,-13294.25,0.0,-13294.25,-2362.5,0,0,0.0,0.0,2,72957.75,0.0,0.0,72957.75,72957.75,0.0,-0.014166514257959482,0.0,-0.014166514257959482
76,7.93,7.9,7.78,7.6646,1764205.0,7.8342,2022-08-19,2022-08-19,7.9,105842.0,89110.5,94722.75,-11119.25,0.0,-11119.25,2175.0,0,0,0.0,0.0,4,94722.75,0.0,-19590.0,94722.75,94722.75,0.0,0.013042187729549999,0.0,0.013042187729549999
77,8.1183,8.1,7.88,7.825,1911304.0,8.0111,2022-08-22,2022-08-22,8.1,105842.0,89110.5,97089.0,-8753.0,0.0,-8753.0,2366.25,0,0,0.0,0.0,4,97089.0,0.0,0.0,97089.0,97089.0,0.0,0.014189000788527672,0.0,0.014189000788527672
78,8.4,8.25,8.2,8.14,1856456.0,8.2844,2022-08-23,2022-08-23,8.25,105842.0,89110.5,98839.5,-7002.5,0.0,-7002.5,1750.5,0,0,0.0,0.0,4,98839.5,0.0,0.0,98839.5,98839.5,0.0,0.01049671246923093,0.0,0.01049671246923093
79,8.345,8.32,8.33,8.1401,2101564.0,8.2483,2022-08-24,2022-08-24,8.32,105842.0,89110.5,99555.0,-6287.0,0.0,-6287.0,715.5,0,0,0.0,0.0,4,99555.0,0.0,0.0,99555.0,99555.0,0.0,0.004290430032410586,0.0,0.004290430032410586
80,8.366,8.04,8.29,8.015,2182604.0,8.1335,2022-08-25,2022-08-25,8.04,105842.0,89110.5,96800.25,-9041.75,0.0,-9041.75,-2754.75,0,0,0.0,0.0,4,96800.25,0.0,0.0,96800.25,96800.25,0.0,-0.01651860535539212,0.0,-0.01651860535539212
81,8.375,8.36,8.09,8.09,2015194.0,8.2827,2022-08-26,2022-08-26,8.36,105180.5,90073.5,98097.0,-7083.5,301.5,-6782.0,2259.75,2,0,301.5,0.058485799716231364,2,98097.0,0.0,963.0,98097.0,98097.0,0.0018079170576824483,0.013550383320391086,0.0018079170576824483,0.013550383320391086
82,8.67,8.65,8.3,8.27,7157380.0,8.5513,2022-08-29,2022-08-29,8.65,105180.5,90073.5,101903.25,-3277.25,0.0,-3277.25,3806.25,0,0,0.0,0.0,2,101903.25,0.0,0.0,101903.25,101903.25,0.0,0.0228238285267125,0.0,0.0228238285267125
83,8.615,8.43,8.51,8.38,3016709.0,8.4763,2022-08-30,2022-08-30,8.43,105180.5,90073.5,99991.5,-5189.0,0.0,-5189.0,-1911.75,0,0,0.0,0.0,2,99991.5,0.0,0.0,99991.5,99991.5,0.0,-0.011463633283663085,0.0,-0.011463633283663085
84,8.5999,8.54,8.35,8.27,2110296.0,8.4686,2022-08-31,2022-08-31,8.54,105180.5,90073.5,101377.5,-3803.0,0.0,-3803.0,1386.0,0,0,0.0,0.0,2,101377.5,0.0,0.0,101377.5,101377.5,0.0,0.008311021698002897,0.0,0.008311021698002897
85,8.5501,8.16,8.49,8.13,2875501.0,8.2969,2022-09-01,2022-09-01,8.16,105180.5,90073.5,97228.5,-7952.0,0.0,-7952.0,-4149.0,0,0,0.0,0.0,2,97228.5,0.0,0.0,97228.5,97228.5,0.0,-0.024879097420645032,0.0,-0.024879097420645032
86,8.41,8.31,8.28,8.25,1216920.0,8.3277,2022-09-02,2022-09-02,8.31,100059.0,95369.0,93505.75,-6553.25,174.0,-6379.25,1572.75,4,0,174.0,0.036685641998734975,3,93505.75,0.0,5295.5,93505.75,93505.75,0.001043375018364,0.009430850920298741,0.001043375018364,0.009430850920298741
87,8.41,8.39,8.36,8.255,1364649.0,8.346,2022-09-06,2022-09-06,8.39,100059.0,95369.0,93646.75,-6412.25,0.0,-6412.25,141.0,0,0,0.0,0.0,3,93646.75,0.0,0.0,93646.75,93646.75,0.0,0.000845493549363931,0.0,0.000845493549363931
88,8.88,8.59,8.61,8.53,3520069.0,8.6981,2022-09-07,2022-09-07,8.59,95689.0,51848.0,90877.5,-4811.5,0.0,-4811.5,1585.75,0,0,0.0,0.0,2,90877.5,0.0,0.0,90877.5,90877.5,0.0,0.009508804226268465,0.0,0.009508804226268465
89,8.71,8.48,8.68,8.36,2502068.0,8.5164,2022-09-08,2022-09-08,8.48,100059.0,95369.0,94400.0,-5659.0,0.0,-5659.0,-832.5,0,0,0.0,0.0,3,94400.0,0.0,0.0,94400.0,94400.0,0.0,-0.004992009786138103,0.0,-0.004992009786138103
90,8.86,8.81,8.56,8.56,2293166.0,8.7503,2022-09-09,2022-09-09,8.81,111211.0,84269.5,109015.5,-2195.5,52.5,-2143.0,3516.0,1,0,52.5,0.011851015801354402,3,109015.5,0.0,-11099.5,109015.5,109015.5,0.0003148114279546552,0.02108337106073462,0.0003148114279546552,0.02108337106073462
