Date,pxs,total_return,realized_return
2014-05-01,698.75,0.0,0.0
2014-05-02,707.75,0.0,0.0
2014-05-05,721.25,0.0,0.0
2014-05-06,731.75,0.0,0.0
2014-05-07,729.75,0.0,0.0
2014-05-08,726.75,0.0,0.0
2014-05-09,714.0,0.0,0.0
2014-05-12,705.5,0.0,0.0
2014-05-13,700.0,0.0,0.0
2014-05-14,681.0,0.0,0.0
2014-05-15,678.25,0.0,0.0
2014-05-16,674.25,-0.00063,0.0
2014-05-19,674.5,3.5e-05,0.0
2014-05-20,670.5,-0.00056,0.0
2014-05-21,664.25,-0.000875,0.0
2014-05-22,659.25,-0.0007,0.0
2014-05-23,652.5,-0.002185,0.0
2014-05-27,641.0,-0.00345,0.0
2014-05-28,638.75,-0.000675,0.0
2014-05-29,632.5,-0.001875,0.0
2014-05-30,627.25,-0.002495,0.0
2014-06-02,620.75,-0.00299,0.0
2014-06-03,612.5,-0.003795,0.0
2014-06-04,614.5,0.00092,0.0
2014-06-05,605.75,-0.004025,0.0
2014-06-06,618.25,0.00779,0.0
2014-06-09,612.5,-0.003565,0.0
2014-06-10,601.25,-0.006975,0.0
2014-06-11,589.25,-0.00744,0.0
2014-06-12,585.25,-0.00248,0.0
2014-06-13,586.0,0.000555,0.0
2014-06-16,581.0,-0.004,0.0
2014-06-17,581.75,0.0006,0.0
2014-06-18,587.0,0.0042,0.0
2014-06-19,593.5,0.0052,0.0
2014-06-20,585.25,-0.00804,0.0
2014-06-23,579.75,-0.00539,0.0
2014-06-24,571.0,-0.008575,0.0
2014-06-25,575.5,0.00441,0.0
2014-06-26,582.25,0.006615,0.0
2014-06-27,585.25,0.003885,0.0
2014-06-30,564.75,-0.02378,0.0
2014-07-01,559.75,-0.0058,0.0
2014-07-02,561.75,0.00232,0.0
2014-07-03,568.0,0.00725,0.0
2014-07-07,545.0,-0.02668,0.0
2014-07-08,545.25,0.00029,0.0
2014-07-09,539.5,-0.00667,0.0
2014-07-10,536.75,-0.00319,0.0
2014-07-11,514.75,-0.02948,0.0
2014-07-14,549.75,0.0469,0.0
2014-07-15,537.75,-0.01608,0.0
2014-07-16,538.0,0.000335,0.0
2014-07-17,550.75,0.017085,0.0
2014-07-18,532.25,-0.021955,-0.0074873880597014905
2014-07-18,532.25,0.00324,-0.008557014925373132
2014-07-18,532.25,0.00324,-0.008557014925373132
2014-07-18,532.25,0.00324,-0.008557014925373132
2014-07-18,532.25,0.003645,-0.009626641791044775
2014-07-18,532.25,0.003645,-0.009626641791044775
2014-07-18,532.25,0.003645,-0.009626641791044794
2014-07-18,532.25,0.003645,-0.009626641791044794
2014-07-21,530.0,0.0,0.0
2014-07-22,524.5,0.0,0.0
2014-07-23,530.75,0.0,0.0
2014-07-24,528.75,0.0,0.0
2014-07-25,538.0,0.0,0.0
2014-07-28,534.75,0.0,0.0
2014-07-29,520.0,0.0,0.0
2014-07-30,527.25,0.0,0.0
2014-07-31,530.25,0.0,0.0
2014-08-01,534.25,0.000585,0.0
2014-08-04,544.0,0.001755,0.0
2014-08-05,552.5,0.00153,0.0
2014-08-06,568.0,0.00279,0.0
2014-08-07,561.5,-0.00117,0.0
2014-08-08,549.25,-9e-05,0.0054
2014-08-11,546.5,0.0,0.0
2014-08-12,538.0,0.0,0.0
2014-08-13,528.0,0.0,0.0
2014-08-14,537.25,0.0,0.0
2014-08-15,551.25,0.0,0.0
2014-08-18,542.5,0.0,0.0
2014-08-19,546.0,0.0,0.0
2014-08-20,539.5,0.0,0.0
2014-08-21,546.25,0.0,0.0
2014-08-22,552.0,0.00108,0.0
2014-08-25,542.5,-0.00171,0.0
2014-08-26,541.5,-0.00018,0.0
2014-08-27,547.25,0.001035,0.0
2014-08-28,556.5,0.001665,0.0
2014-08-29,550.25,-0.00198,0.0
2014-09-02,543.5,-0.00243,0.0
2014-09-03,523.5,-0.0072,0.0
2014-09-04,525.25,0.00063,0.0
2014-09-05,531.5,0.00345,0.0
2014-09-08,533.5,0.00112,0.0
2014-09-09,527.5,-0.00336,0.0
2014-09-10,518.75,-0.0049,0.0
2014-09-11,503.0,-0.00882,0.0
2014-09-12,498.25,-0.00276,0.0
2014-09-15,500.75,0.0019,0.0
2014-09-16,496.25,-0.00342,0.0
2014-09-17,499.25,0.00228,0.0
2014-09-18,488.5,-0.00817,0.0
2014-09-19,474.5,-0.01329,0.0
2014-09-22,476.75,0.00216,0.0
2014-09-23,476.0,-0.00072,0.0
2014-09-24,480.25,0.00408,0.0
2014-09-25,474.0,-0.006,0.0
2014-09-26,474.25,0.00054,0.0
2014-09-29,481.25,0.00812,0.0
2014-09-30,477.75,-0.00406,0.0
2014-10-01,479.0,0.00145,0.0
2014-10-02,482.75,0.00435,0.0
2014-10-03,485.75,0.00303,-0.005362758620689647
2014-10-03,485.75,-0.00045,-0.005362758620689667
2014-10-03,485.75,-0.0005,-0.005958620689655186
2014-10-03,485.75,-0.0005,-0.005958620689655186
2014-10-03,485.75,-0.0005,-0.005958620689655186
2014-10-03,485.75,-0.0005,-0.005958620689655186
2014-10-06,491.5,0.0,0.0
2014-10-07,506.25,0.0,0.0
2014-10-08,507.75,0.0,0.0
2014-10-09,493.25,0.0,0.0
2014-10-10,498.5,0.0,0.0
2014-10-13,505.25,0.0,0.0
2014-10-14,509.25,0.0,0.0
2014-10-15,506.0,0.0,0.0
2014-10-16,517.0,0.0,0.0
2014-10-17,516.0,0.0,0.0
2014-10-20,513.5,0.0,0.0
2014-10-21,519.25,0.0,0.0
2014-10-22,522.25,0.0,0.0
2014-10-23,526.75,0.0,0.0
2014-10-24,517.75,0.0,0.0
2014-10-27,522.75,0.0,0.0
2014-10-28,530.75,0.0,0.0
2014-10-29,538.25,0.0,0.0
2014-10-30,536.0,0.0,0.0
2014-10-31,532.5,0.0,0.0
