Date,pxs,total_return,realized_return
2014-05-01,806.25,0.0,0.0
2014-05-02,831.75,0.0,0.0
2014-05-05,838.75,0.0,0.0
2014-05-06,843.0,0.0,0.0
2014-05-07,836.5,0.0,0.0
2014-05-08,832.5,0.0,0.0
2014-05-09,819.0,-0.0006,0.0
2014-05-13,824.25,0.00063,0.0
2014-05-15,778.75,-0.00546,0.0
2014-05-16,767.75,-0.00264,0.0
2014-05-19,768.75,0.00024,0.0
2014-05-20,768.25,-0.00012,0.0
2014-05-21,761.5,-0.00162,0.0
2014-05-22,751.75,-0.00234,0.0
2014-05-23,745.0,-0.0026,0.0
2014-05-27,738.25,-0.002565,0.0
2014-05-28,736.0,-0.000855,0.0
2014-05-29,730.5,-0.00209,0.0
2014-05-30,723.0,-0.00397,0.0
2014-06-02,718.75,-0.00221,0.0
2014-06-03,707.75,-0.00572,0.0
2014-06-04,713.5,0.00299,0.0
2014-06-05,714.0,0.00026,0.0
2014-06-06,735.5,0.00872,-0.006496153846153843
2014-06-06,735.5,-0.00246,-0.006496153846153856
2014-06-06,735.5,-0.00287,-0.007578846153846166
2014-06-06,735.5,-0.00287,-0.007578846153846182
2014-06-09,733.75,0.0,0.0
2014-06-10,726.0,0.0,0.0
2014-06-11,704.25,0.0,0.0
2014-06-12,705.5,0.0,0.0
2014-06-13,713.25,0.00098,0.0
2014-06-16,708.25,-0.0007,0.0
2014-06-17,712.5,0.000595,0.0
2014-06-18,727.75,0.002135,0.0
2014-06-19,729.25,0.00021,0.0
2014-06-20,720.75,-3.5e-05,0.003185
2014-06-23,714.0,0.0,0.0
2014-06-24,705.5,0.0,0.0
2014-06-25,714.0,0.0,0.0
2014-06-26,721.0,0.0,0.0
2014-06-27,726.0,0.0,0.0
2014-06-30,710.5,0.0,0.0
2014-07-01,700.0,0.0,0.0
2014-07-02,683.0,0.0,0.0
2014-07-03,697.0,0.0,0.0
2014-07-07,678.5,0.0,0.0
2014-07-08,675.0,0.0,0.0
2014-07-09,660.75,0.0,0.0
2014-07-10,655.5,0.0,0.0
2014-07-11,634.25,0.0,0.0
2014-07-14,652.5,0.0,0.0
2014-07-15,639.0,0.0,0.0
2014-07-16,637.25,0.0,0.0
2014-07-17,649.0,0.0,0.0
2014-07-18,633.75,0.0,0.0
2014-07-21,628.0,0.0,0.0
2014-07-22,621.25,0.0,0.0
2014-07-23,623.5,0.0,0.0
2014-07-24,620.5,0.0,0.0
2014-07-25,631.25,0.0,0.0
2014-07-28,625.5,0.0,0.0
2014-07-29,611.5,0.0,0.0
2014-07-30,617.0,0.0,0.0
2014-07-31,625.75,0.0,0.0
2014-08-01,632.75,0.0,0.0
2014-08-04,638.5,0.0,0.0
2014-08-05,642.75,0.0,0.0
2014-08-06,656.25,0.0,0.0
2014-08-07,646.25,0.0,0.0
2014-08-08,629.25,-0.00268,0.0
2014-08-11,623.75,-0.00088,0.0
2014-08-12,613.25,-0.00168,0.0
2014-08-13,604.0,-0.00148,0.0
2014-08-14,608.0,0.00064,0.0
2014-08-15,619.75,-0.00016,-0.00624
2014-08-18,617.75,0.0,0.0
2014-08-19,624.5,0.0,0.0
2014-08-20,618.75,0.0,0.0
2014-08-21,622.0,0.0,0.0
2014-08-22,633.5,0.0,0.0
2014-08-25,622.75,0.0,0.0
2014-08-26,621.0,0.0,0.0
2014-08-27,628.0,0.0,0.0
2014-08-28,635.0,0.0,0.0
2014-08-29,626.25,-0.00096,0.0
2014-09-02,617.5,-0.0014,0.0
2014-09-03,600.75,-0.00268,0.0
2014-09-04,608.25,0.0012,0.0
2014-09-05,619.75,0.00164,-0.0022
2014-09-08,625.0,0.0,0.0
2014-09-09,613.0,0.0,0.0
2014-09-10,605.25,0.0,0.0
2014-09-11,595.75,0.0,0.0
2014-09-12,572.25,-0.00364,0.0
2014-09-15,586.25,0.00224,0.0
2014-09-16,583.25,-0.00048,0.0
2014-09-17,582.25,-0.00016,0.0
2014-09-18,569.75,-0.002,0.0
2014-09-19,560.25,-0.00024,-0.00428
2014-09-22,560.25,0.0,0.0
2014-09-23,562.0,0.0,0.0
2014-09-24,564.25,0.0,0.0
2014-09-25,564.25,0.0,0.0
2014-09-26,563.75,0.0,0.0
2014-09-29,566.5,0.0,0.0
2014-09-30,558.0,0.0,0.0
2014-10-01,557.5,0.0,0.0
2014-10-02,561.5,0.0,0.0
2014-10-03,568.0,0.00099,0.0
2014-10-06,575.5,0.00135,0.0
2014-10-07,588.25,0.002295,0.0
2014-10-08,586.5,-0.000315,0.0
2014-10-09,572.75,-0.002475,0.0
2014-10-10,577.75,-0.000135,0.00171
2014-10-13,584.25,0.0,0.0
2014-10-14,590.25,0.0,0.0
2014-10-15,592.0,0.0,0.0
2014-10-16,605.0,0.0,0.0
2014-10-17,601.75,0.0,0.0
2014-10-20,601.0,0.0,0.0
2014-10-21,602.25,0.0,0.0
2014-10-22,605.25,0.0,0.0
2014-10-23,605.25,0.0,0.0
2014-10-24,593.75,-0.0016,0.0
2014-10-27,594.75,0.00016,0.0
2014-10-28,602.0,0.00116,0.0
2014-10-29,606.5,0.00072,0.0
2014-10-30,602.0,-0.00072,0.0
2014-10-31,593.75,-0.00012,-0.0004
