Unnamed: 0,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
0,2014-05-01,806.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1,2014-05-02,831.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,2014-05-05,838.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,2014-05-06,843.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,2014-05-07,836.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
5,2014-05-08,832.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50000.0,50000.0,50000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,2014-05-09,819.0,BOT,6.0,824.0,2014-05-09,WEAT US EQUITY_1KWC1 COMDTY_0,ENTER,,2014-05-09,,824.0,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,6.0,4944.0,824.0,4914.0,0,-30.0,49970.0,45056.0,50000.0,-4944.0,0,0,0.0,0.0,0.0,-30.0,-30.0,1,-0.0006,-0.0006,0.0
7,2014-05-13,824.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,6.0,4944.0,824.0,4945.5,0,1.5,50001.5,45056.0,45056.0,0.0,0,0,0.0,0.0,0.0,1.5,31.5,1,3e-05,0.00063,0.0
8,2014-05-15,778.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,6.0,4944.0,824.0,4672.5,0,-271.5,49728.5,45056.0,45056.0,0.0,0,0,0.0,0.0,0.0,-271.5,-273.0,1,-0.00543,-0.00546,0.0
9,2014-05-16,767.75,BOT,6.0,778.75,2014-05-16,WEAT US EQUITY_1KWC1 COMDTY_1,ENTER,,2014-05-16,,778.75,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,12.0,9616.5,801.375,9213.0,0,-403.5,49596.5,40383.5,45056.0,-4672.5,0,0,0.0,0.0,0.0,-403.5,-132.0,1,-0.00807,-0.00264,0.0
10,2014-05-19,768.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,12.0,9616.5,801.375,9225.0,0,-391.5,49608.5,40383.5,40383.5,0.0,0,0,0.0,0.0,0.0,-391.5,12.0,1,-0.00783,0.00024,0.0
11,2014-05-20,768.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,12.0,9616.5,801.375,9219.0,0,-397.5,49602.5,40383.5,40383.5,0.0,0,0,0.0,0.0,0.0,-397.5,-6.0,1,-0.00795,-0.00012,0.0
12,2014-05-21,761.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,12.0,9616.5,801.375,9138.0,0,-478.5,49521.5,40383.5,40383.5,0.0,0,0,0.0,0.0,0.0,-478.5,-81.0,1,-0.00957,-0.00162,0.0
13,2014-05-22,751.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,12.0,9616.5,801.375,9021.0,0,-595.5,49404.5,40383.5,40383.5,0.0,0,0,0.0,0.0,0.0,-595.5,-117.0,1,-0.01191,-0.00234,0.0
14,2014-05-23,745.0,BOT,7.0,752.0,2014-05-23,WEAT US EQUITY_1KWC1 COMDTY_2,ENTER,,2014-05-23,,752.0,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,19.0,14880.5,783.1842105263158,14155.0,0,-725.5,49274.5,35119.5,40383.5,-5264.0,0,0,0.0,0.0,0.0,-725.5,-130.0,1,-0.01451,-0.0026,0.0
15,2014-05-27,738.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,19.0,14880.5,783.1842105263158,14026.75,0,-853.75,49146.25,35119.5,35119.5,0.0,0,0,0.0,0.0,0.0,-853.75,-128.25,1,-0.017075,-0.002565,0.0
16,2014-05-28,736.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,19.0,14880.5,783.1842105263158,13984.0,0,-896.5,49103.5,35119.5,35119.5,0.0,0,0,0.0,0.0,0.0,-896.5,-42.75,1,-0.01793,-0.000855,0.0
17,2014-05-29,730.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,19.0,14880.5,783.1842105263158,13879.5,0,-1001.0,48999.0,35119.5,35119.5,0.0,0,0,0.0,0.0,0.0,-1001.0,-104.5,1,-0.02002,-0.00209,0.0
18,2014-05-30,723.0,BOT,7.0,731.0,2014-05-30,WEAT US EQUITY_1KWC1 COMDTY_3,ENTER,,2014-05-30,,731.0,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,26.0,19997.5,769.1346153846154,18798.0,0,-1199.5,48800.5,30002.5,35119.5,-5117.0,0,0,0.0,0.0,0.0,-1199.5,-198.5,1,-0.02399,-0.00397,0.0
19,2014-06-02,718.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,26.0,19997.5,769.1346153846154,18687.5,0,-1310.0,48690.0,30002.5,30002.5,0.0,0,0,0.0,0.0,0.0,-1310.0,-110.5,1,-0.0262,-0.00221,0.0
20,2014-06-03,707.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,26.0,19997.5,769.1346153846154,18401.5,0,-1596.0,48404.0,30002.5,30002.5,0.0,0,0,0.0,0.0,0.0,-1596.0,-286.0,1,-0.03192,-0.00572,0.0
21,2014-06-04,713.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,26.0,19997.5,769.1346153846154,18551.0,0,-1446.5,48553.5,30002.5,30002.5,0.0,0,0,0.0,0.0,0.0,-1446.5,149.5,1,-0.02893,0.00299,0.0
22,2014-06-05,714.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2014-05-01_2014-10-31/signal_only_9WEAT US EQUITY/tradelog/WEAT US EQUITY_1KWC1 COMDTY.csv,26.0,19997.5,769.1346153846154,18564.0,0,-1433.5,48566.5,30002.5,30002.5,0.0,0,0,0.0,0.0,0.0,-1433.5,13.0,1,-0.02867,0.00026,0.0
