,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2022-05-02,1143.8,,,,,,,,,,,0
1,2022-05-03,1131.1,,,,,,,,,,,0
2,2022-05-04,1144.6,,,,,,,,,,,0
3,2022-05-05,1161.1,,,,,,,,,,,0
4,2022-05-06,1157.6,BOT,4.0,1162.0,2022-05-06,WEAT US EQUITY_RSC2 COMDTY_0,ENTER,,2022-05-06,,1162.0,0
5,2022-05-09,1156.9,,,,,,,,,,,0
6,2022-05-10,1135.5,,,,,,,,,,,0
7,2022-05-11,1152.3,,,,,,,,,,,0
8,2022-05-12,1152.0,,,,,,,,,,,0
9,2022-05-13,1181.0,SLD,-4.0,1152.2,2022-05-13,WEAT US EQUITY_RSC2 COMDTY_0,EXIT,,2022-05-13,,1152.2,0
10,2022-05-16,1104.8,,,,,,,,,,,0
11,2022-05-17,1095.1,,,,,,,,,,,0
12,2022-05-18,1069.1,,,,,,,,,,,0
13,2022-05-19,1047.9,,,,,,,,,,,0
14,2022-05-20,1058.7,BOT,5.0,1047.9,2022-05-20,WEAT US EQUITY_RSC2 COMDTY_1,ENTER,,2022-05-20,,1047.9,0
15,2022-05-24,1066.2,,,,,,,,,,,0
16,2022-05-25,1054.1,,,,,,,,,,,0
17,2022-05-26,1080.9,,,,,,,,,,,0
18,2022-05-27,1076.2,SLD,-5.0,1079.1,2022-05-27,WEAT US EQUITY_RSC2 COMDTY_1,EXIT,,2022-05-27,,1079.1,0
19,2022-05-31,1073.5,,,,,,,,,,,0
20,2022-06-01,1054.8,,,,,,,,,,,0
21,2022-06-02,1041.4,,,,,,,,,,,0
22,2022-06-03,1039.3,BOT,5.0,1041.2,2022-06-03,WEAT US EQUITY_RSC2 COMDTY_2,ENTER,,2022-06-03,,1041.2,0
23,2022-06-06,1042.6,,,,,,,,,,,0
24,2022-06-07,1040.0,,,,,,,,,,,0
25,2022-06-08,1063.2,,,,,,,,,,,0
26,2022-06-09,1061.1,,,,,,,,,,,0
27,2022-06-10,1044.2,SLD,-5.0,1051.6,2022-06-10,WEAT US EQUITY_RSC2 COMDTY_2,EXIT,,2022-06-10,,1051.6,0
28,2022-06-13,1028.6,,,,,,,,,,,0
29,2022-06-14,1044.4,,,,,,,,,,,0
30,2022-06-15,1037.0,,,,,,,,,,,0
31,2022-06-16,1023.1,,,,,,,,,,,0
32,2022-06-17,1000.3,BOT,5.0,1022.9,2022-06-17,WEAT US EQUITY_RSC2 COMDTY_3,ENTER,,2022-06-17,,1022.9,0
33,2022-06-21,953.9,,,,,,,,,,,0
34,2022-06-22,912.1,,,,,,,,,,,0
35,2022-06-23,844.7,,,,,,,,,,,0
36,2022-06-24,870.2,BOT,5.0,842.8,2022-06-24,WEAT US EQUITY_RSC2 COMDTY_4,ENTER,,2022-06-24,,842.8,0
37,2022-06-27,889.4,,,,,,,,,,,0
38,2022-06-28,890.6,,,,,,,,,,,0
39,2022-06-29,892.1,,,,,,,,,,,0
40,2022-06-30,878.5,,,,,,,,,,,0
41,2022-07-05,828.6,BOT,6.0,846.8,2022-07-05,WEAT US EQUITY_RSC2 COMDTY_5,ENTER,,2022-07-05,,846.8,0
42,2022-07-06,825.3,,,,,,,,,,,0
43,2022-07-07,849.1,,,,,,,,,,,0
44,2022-07-08,855.1,BOT,6.0,846.1,2022-07-08,WEAT US EQUITY_RSC2 COMDTY_6,ENTER,,2022-07-08,,846.1,0
