,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2022-05-02,1163.25,,,,,,,,,,,0
1,2022-05-04,1173.25,,,,,,,,,,,0
2,2022-05-10,1212.25,,,,,,,,,,,0
3,2022-05-13,1333.5,,,,,,,,,,,0
4,2022-05-16,1385.0,,,,,,,,,,,0
5,2022-05-17,1393.5,,,,,,,,,,,0
6,2022-05-18,1352.75,,,,,,,,,,,0
7,2022-05-19,1330.5,,,,,,,,,,,0
8,2022-05-20,1279.0,BOT,4.0,1330.0,2022-05-20,WEAT US EQUITY_MWEC1 COMDTY_0,ENTER,,2022-05-20,,1330.0,0
9,2022-05-23,1298.5,,,,,,,,,,,0
10,2022-05-24,1277.25,,,,,,,,,,,0
11,2022-05-25,1280.5,,,,,,,,,,,0
12,2022-05-26,1292.25,,,,,,,,,,,0
13,2022-05-27,1304.75,SLD,-4.0,1290.25,2022-05-27,WEAT US EQUITY_MWEC1 COMDTY_0,EXIT,,2022-05-27,,1290.25,0
14,2022-05-31,1247.5,,,,,,,,,,,0
15,2022-06-01,1197.0,,,,,,,,,,,0
16,2022-06-02,1199.5,,,,,,,,,,,0
17,2022-06-03,1191.75,BOT,4.0,1202.5,2022-06-03,WEAT US EQUITY_MWEC1 COMDTY_1,ENTER,,2022-06-03,,1202.5,0
18,2022-06-06,1230.5,,,,,,,,,,,0
19,2022-06-07,1227.25,,,,,,,,,,,0
20,2022-06-08,1234.5,,,,,,,,,,,0
21,2022-06-09,1224.0,,,,,,,,,,,0
22,2022-06-10,1221.5,SLD,-4.0,1223.75,2022-06-10,WEAT US EQUITY_MWEC1 COMDTY_1,EXIT,,2022-06-10,,1223.75,0
23,2022-06-13,1221.75,,,,,,,,,,,0
24,2022-06-14,1208.5,,,,,,,,,,,0
25,2022-06-15,1201.25,,,,,,,,,,,0
26,2022-06-16,1209.0,,,,,,,,,,,0
27,2022-06-17,1169.5,BOT,4.0,1206.25,2022-06-17,WEAT US EQUITY_MWEC1 COMDTY_2,ENTER,,2022-06-17,,1206.25,0
28,2022-06-21,1117.75,,,,,,,,,,,0
29,2022-06-22,1106.0,,,,,,,,,,,0
30,2022-06-23,1080.5,,,,,,,,,,,0
31,2022-06-24,1070.75,BOT,5.0,1076.0,2022-06-24,WEAT US EQUITY_MWEC1 COMDTY_3,ENTER,,2022-06-24,,1076.0,0
32,2022-06-27,1041.5,,,,,,,,,,,0
33,2022-06-28,1034.75,,,,,,,,,,,0
34,2022-06-29,1019.5,,,,,,,,,,,0
35,2022-06-30,987.75,,,,,,,,,,,0
36,2022-07-01,941.0,BOT,5.0,958.0,2022-07-01,WEAT US EQUITY_MWEC1 COMDTY_4,ENTER,,2022-07-01,,958.0,0
37,2022-07-06,880.5,,,,,,,,,,,0
38,2022-07-11,941.75,BOT,6.0,1012.25,2022-07-11,WEAT US EQUITY_MWEC1 COMDTY_5,ENTER,,2022-07-11,,1012.25,0
39,2022-07-15,906.75,BOT,5.0,910.5,2022-07-15,WEAT US EQUITY_MWEC1 COMDTY_6,ENTER,,2022-07-15,,910.5,0
40,2022-07-18,939.0,,,,,,,,,,,0
41,2022-07-19,929.75,,,,,,,,,,,0
42,2022-07-20,924.25,,,,,,,,,,,0
43,2022-07-21,912.5,,,,,,,,,,,0
44,2022-07-22,871.0,BOT,5.0,912.0,2022-07-22,WEAT US EQUITY_MWEC1 COMDTY_7,ENTER,,2022-07-22,,912.0,0
45,2022-07-25,884.0,,,,,,,,,,,0
46,2022-07-26,928.75,,,,,,,,,,,0
47,2022-07-27,910.0,,,,,,,,,,,0
48,2022-07-28,928.0,,,,,,,,,,,0
49,2022-07-29,906.0,SLD,-4.0,927.5,2022-07-29,WEAT US EQUITY_MWEC1 COMDTY_2,EXIT,,2022-07-29,,927.5,0
50,2022-07-29,906.0,SLD,-5.0,927.5,2022-07-29,WEAT US EQUITY_MWEC1 COMDTY_3,EXIT,,2022-07-29,,927.5,0
51,2022-07-29,906.0,SLD,-5.0,927.5,2022-07-29,WEAT US EQUITY_MWEC1 COMDTY_4,EXIT,,2022-07-29,,927.5,0
52,2022-07-29,906.0,SLD,-6.0,927.5,2022-07-29,WEAT US EQUITY_MWEC1 COMDTY_5,EXIT,,2022-07-29,,927.5,0
53,2022-07-29,906.0,SLD,-5.0,927.5,2022-07-29,WEAT US EQUITY_MWEC1 COMDTY_6,EXIT,,2022-07-29,,927.5,0
54,2022-07-29,906.0,SLD,-5.0,927.5,2022-07-29,WEAT US EQUITY_MWEC1 COMDTY_7,EXIT,,2022-07-29,,927.5,0
55,2022-08-01,897.5,,,,,,,,,,,0
56,2022-08-02,873.25,,,,,,,,,,,0
57,2022-08-03,875.25,,,,,,,,,,,0
58,2022-08-04,894.25,,,,,,,,,,,0
59,2022-08-05,886.5,BOT,6.0,890.75,2022-08-05,WEAT US EQUITY_MWEC1 COMDTY_8,ENTER,,2022-08-05,,890.75,0
60,2022-08-08,880.75,,,,,,,,,,,0
61,2022-08-09,892.75,,,,,,,,,,,0
62,2022-08-10,906.25,,,,,,,,,,,0
63,2022-08-11,921.75,,,,,,,,,,,0
64,2022-08-12,919.5,SLD,-6.0,919.0,2022-08-12,WEAT US EQUITY_MWEC1 COMDTY_8,EXIT,,2022-08-12,,919.0,0
65,2022-08-15,910.75,,,,,,,,,,,0
66,2022-08-16,902.75,,,,,,,,,,,0
67,2022-08-17,883.5,,,,,,,,,,,0
68,2022-08-18,852.75,,,,,,,,,,,0
69,2022-08-19,874.75,BOT,6.0,853.5,2022-08-19,WEAT US EQUITY_MWEC1 COMDTY_9,ENTER,,2022-08-19,,853.5,0
70,2022-08-22,888.5,,,,,,,,,,,0
71,2022-08-23,900.0,,,,,,,,,,,0
72,2022-08-24,907.75,,,,,,,,,,,0
73,2022-08-25,882.75,,,,,,,,,,,0
74,2022-08-26,894.5,SLD,-6.0,878.75,2022-08-26,WEAT US EQUITY_MWEC1 COMDTY_9,EXIT,,2022-08-26,,878.75,0
75,2022-08-29,917.5,,,,,,,,,,,0
76,2022-08-30,904.5,,,,,,,,,,,0
77,2022-08-31,915.5,,,,,,,,,,,0
78,2022-09-01,874.5,,,,,,,,,,,0
79,2022-09-02,872.25,BOT,5.0,874.0,2022-09-02,WEAT US EQUITY_MWEC1 COMDTY_10,ENTER,,2022-09-02,,874.0,0
80,2022-09-06,871.0,,,,,,,,,,,0
81,2022-09-08,879.5,,,,,,,,,,,0
82,2022-09-09,909.75,BOT,6.0,906.0,2022-09-09,WEAT US EQUITY_MWEC1 COMDTY_11,ENTER,,2022-09-09,,906.0,0
83,2022-09-12,913.0,,,,,,,,,,,0
84,2022-09-15,928.75,,,,,,,,,,,0
85,2022-09-16,938.75,SLD,-5.0,928.75,2022-09-16,WEAT US EQUITY_MWEC1 COMDTY_10,EXIT,,2022-09-16,,928.75,0
86,2022-09-16,938.75,SLD,-6.0,928.75,2022-09-16,WEAT US EQUITY_MWEC1 COMDTY_11,EXIT,,2022-09-16,,928.75,0
87,2022-09-19,918.25,,,,,,,,,,,0
88,2022-09-20,959.25,,,,,,,,,,,0
89,2022-09-21,964.25,,,,,,,,,,,0
90,2022-09-22,977.75,,,,,,,,,,,0
91,2022-09-23,949.25,BOT,5.0,976.0,2022-09-23,WEAT US EQUITY_MWEC1 COMDTY_12,ENTER,,2022-09-23,,976.0,0
92,2022-09-26,931.25,,,,,,,,,,,0
93,2022-09-27,943.25,,,,,,,,,,,0
94,2022-09-28,972.5,,,,,,,,,,,0
95,2022-09-29,966.0,,,,,,,,,,,0
96,2022-09-30,982.0,SLD,-5.0,967.0,2022-09-30,WEAT US EQUITY_MWEC1 COMDTY_12,EXIT,,2022-09-30,,967.0,0
97,2022-10-03,980.0,,,,,,,,,,,0
98,2022-10-04,976.25,,,,,,,,,,,0
99,2022-10-05,981.5,,,,,,,,,,,0
100,2022-10-06,962.5,,,,,,,,,,,0
101,2022-10-07,968.0,BOT,5.0,965.25,2022-10-07,WEAT US EQUITY_MWEC1 COMDTY_13,ENTER,,2022-10-07,,965.25,0
102,2022-10-10,1014.25,,,,,,,,,,,0
103,2022-10-11,985.25,,,,,,,,,,,0
104,2022-10-12,966.75,,,,,,,,,,,0
105,2022-10-13,979.0,,,,,,,,,,,0
106,2022-10-14,954.25,BOT,5.0,979.0,2022-10-14,WEAT US EQUITY_MWEC1 COMDTY_14,ENTER,,2022-10-14,,979.0,0
107,2022-10-17,955.25,,,,,,,,,,,0
108,2022-10-18,956.0,,,,,,,,,,,0
109,2022-10-19,953.5,,,,,,,,,,,0
110,2022-10-20,962.5,,,,,,,,,,,0
111,2022-10-21,961.5,SLD,-5.0,962.0,2022-10-21,WEAT US EQUITY_MWEC1 COMDTY_13,EXIT,,2022-10-21,,962.0,0
112,2022-10-21,961.5,SLD,-5.0,962.0,2022-10-21,WEAT US EQUITY_MWEC1 COMDTY_14,EXIT,,2022-10-21,,962.0,0
113,2022-10-24,957.75,,,,,,,,,,,0
114,2022-10-25,952.25,,,,,,,,,,,0
115,2022-10-26,952.0,,,,,,,,,,,0
116,2022-10-27,950.5,,,,,,,,,,,0
117,2022-10-28,945.0,BOT,5.0,950.5,2022-10-28,WEAT US EQUITY_MWEC1 COMDTY_15,ENTER,,2022-10-28,,950.5,0
118,2022-10-31,981.25,,,,,,,,,,,0
