Date,pxs,total_return,realized_return
2012-05-02,630.5,0.0,0.0
2012-05-03,633.0,0.0,0.0
2012-05-04,627.0,-0.00132,0.0
2012-05-07,631.25,0.00068,0.0
2012-05-08,636.0,0.00076,0.0
2012-05-09,619.0,-0.00272,0.0
2012-05-10,617.5,-0.00024,0.0
2012-05-11,610.0,0.0,-0.00284
2012-05-14,614.5,0.0,0.0
2012-05-15,643.25,0.0,0.0
2012-05-16,671.25,0.0,0.0
2012-05-17,686.5,0.0,0.0
2012-05-18,717.5,0.0,0.0
2012-05-21,728.75,0.0,0.0
2012-05-22,716.5,0.0,0.0
2012-05-23,701.5,0.0,0.0
2012-05-24,702.25,0.0,0.0
2012-05-25,715.0,0.0,0.0
2012-05-29,693.5,0.0,0.0
2012-05-30,694.5,0.0,0.0
2012-05-31,681.0,0.0,0.0
2012-06-01,653.0,0.0,0.0
2012-06-04,671.0,0.0,0.0
2012-06-05,653.5,0.0,0.0
2012-06-06,670.75,0.0,0.0
2012-06-08,672.0,0.0,0.0
2012-06-11,669.0,0.0,0.0
2012-06-12,657.25,0.0,0.0
2012-06-13,657.0,0.0,0.0
2012-06-14,662.0,0.0,0.0
2012-06-15,645.5,0.0,0.0
2012-06-18,666.75,0.0,0.0
2012-06-19,686.5,0.0,0.0
2012-06-20,702.0,0.0,0.0
2012-06-21,698.5,0.0,0.0
2012-06-22,700.5,0.0,0.0
2012-06-25,749.0,0.0,0.0
2012-06-26,751.5,0.0,0.0
2012-06-27,760.0,0.0,0.0
2012-06-28,752.0,0.0,0.0
2012-06-29,756.0,0.0,0.0
2012-07-02,777.0,0.0,0.0
2012-07-03,802.5,0.0,0.0
2012-07-05,843.0,0.0,0.0
2012-07-06,808.5,0.0,0.0
2012-07-09,829.5,0.0,0.0
2012-07-10,822.0,0.0,0.0
2012-07-11,831.0,0.0,0.0
2012-07-12,847.0,0.0,0.0
2012-07-13,851.0,0.0,0.0
2012-07-16,903.0,0.0,0.0
2012-07-17,911.75,0.0,0.0
2012-07-18,924.0,0.0,0.0
2012-07-19,951.0,0.0,0.0
2012-07-20,954.0,0.0,0.0
2012-07-23,929.5,0.0,0.0
2012-07-24,898.0,0.0,0.0
2012-07-25,922.75,0.0,0.0
2012-07-26,910.0,0.0,0.0
2012-07-27,926.5,0.0,0.0
2012-07-30,937.5,0.0,0.0
2012-07-31,913.5,0.0,0.0
2012-08-01,905.5,0.0,0.0
2012-08-02,891.5,0.0,0.0
2012-08-03,917.75,0.0,0.0
2012-08-06,919.0,0.0,0.0
2012-08-07,919.75,0.0,0.0
2012-08-08,927.75,0.0,0.0
2012-08-09,939.0,0.0,0.0
2012-08-10,917.25,0.0,0.0
2012-08-13,892.75,0.0,0.0
2012-08-14,876.75,0.0,0.0
2012-08-15,883.0,0.0,0.0
2012-08-16,897.0,0.0,0.0
2012-08-17,909.75,0.0,0.0
2012-08-20,915.5,0.0,0.0
2012-08-21,932.5,0.0,0.0
2012-08-22,930.0,0.0,0.0
2012-08-23,907.5,0.0,0.0
2012-08-24,901.25,0.0,0.0
2012-08-27,898.5,0.0,0.0
2012-08-28,893.25,0.0,0.0
2012-08-29,922.0,0.0,0.0
2012-08-30,916.0,0.0,0.0
2012-08-31,906.0,0.0,0.0
2012-09-04,907.25,0.0,0.0
2012-09-05,887.0,0.0,0.0
2012-09-06,911.5,0.0,0.0
2012-09-07,923.25,0.0,0.0
2012-09-10,904.5,0.0,0.0
2012-09-11,904.0,0.0,0.0
2012-09-12,912.5,0.0,0.0
2012-09-13,922.75,0.0,0.0
2012-09-14,948.0,0.0,0.0
2012-09-17,912.75,0.0,0.0
2012-09-18,901.0,0.0,0.0
2012-09-19,921.5,0.0,0.0
2012-09-20,921.25,0.0,0.0
2012-09-21,937.5,0.0,0.0
2012-09-24,925.5,0.0,0.0
2012-09-25,923.0,0.0,0.0
2012-09-26,906.5,0.0,0.0
2012-09-27,890.5,0.0,0.0
2012-09-28,939.5,0.0,0.0
2012-10-01,919.5,0.0,0.0
2012-10-02,905.5,0.0,0.0
2012-10-03,904.25,0.0,0.0
2012-10-04,900.0,0.0,0.0
2012-10-05,892.5,0.0,0.0
2012-10-08,896.75,0.0,0.0
2012-10-09,902.75,0.0,0.0
2012-10-10,911.0,0.0,0.0
2012-10-11,931.0,0.0,0.0
2012-10-12,903.5,0.0,0.0
2012-10-15,894.5,0.0,0.0
2012-10-16,895.75,0.0,0.0
2012-10-17,907.0,0.0,0.0
2012-10-18,917.25,0.0,0.0
2012-10-19,919.5,0.0,0.0
2012-10-22,927.5,0.0,0.0
2012-10-23,920.5,0.0,0.0
2012-10-24,934.25,0.0,0.0
2012-10-25,928.0,0.0,0.0
2012-10-26,923.25,0.0,0.0
2012-10-31,918.75,0.0,0.0
