,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2018-05-01,530.1,,,,,,,,,,,0
1,2018-05-02,528.9,,,,,,,,,,,0
2,2018-05-03,528.1,,,,,,,,,,,0
3,2018-05-04,527.1,BOT,9.0,525.9,2018-05-04,WEAT US EQUITY_RSC2 COMDTY_0,ENTER,,2018-05-04,,525.9,0
4,2018-05-07,524.9,,,,,,,,,,,0
5,2018-05-08,528.5,,,,,,,,,,,0
6,2018-05-09,530.4,,,,,,,,,,,0
7,2018-05-10,533.2,,,,,,,,,,,0
8,2018-05-11,532.3,SLD,-9.0,532.9,2018-05-11,WEAT US EQUITY_RSC2 COMDTY_0,EXIT,,2018-05-11,,532.9,0
9,2018-05-14,532.2,,,,,,,,,,,0
10,2018-05-15,521.0,,,,,,,,,,,0
11,2018-05-16,515.5,,,,,,,,,,,0
12,2018-05-17,516.9,,,,,,,,,,,0
13,2018-05-18,518.8,BOT,10.0,515.4,2018-05-18,WEAT US EQUITY_RSC2 COMDTY_1,ENTER,,2018-05-18,,515.4,0
14,2018-05-22,519.6,,,,,,,,,,,0
15,2018-05-23,522.7,,,,,,,,,,,0
16,2018-05-24,526.0,,,,,,,,,,,0
17,2018-05-25,525.3,SLD,-10.0,526.0,2018-05-25,WEAT US EQUITY_RSC2 COMDTY_1,EXIT,,2018-05-25,,526.0,0
18,2018-05-29,527.1,,,,,,,,,,,0
19,2018-05-30,525.0,,,,,,,,,,,0
20,2018-05-31,524.0,,,,,,,,,,,0
21,2018-06-01,523.0,BOT,10.0,523.5,2018-06-01,WEAT US EQUITY_RSC2 COMDTY_2,ENTER,,2018-06-01,,523.5,0
22,2018-06-04,517.7,,,,,,,,,,,0
23,2018-06-05,517.9,,,,,,,,,,,0
24,2018-06-06,517.0,,,,,,,,,,,0
25,2018-06-07,513.4,,,,,,,,,,,0
26,2018-06-08,511.1,BOT,10.0,513.4,2018-06-08,WEAT US EQUITY_RSC2 COMDTY_3,ENTER,,2018-06-08,,513.4,0
27,2018-06-11,510.2,,,,,,,,,,,0
28,2018-06-12,511.0,,,,,,,,,,,0
29,2018-06-13,505.9,,,,,,,,,,,0
30,2018-06-14,507.7,,,,,,,,,,,0
31,2018-06-15,509.5,BOT,10.0,507.5,2018-06-15,WEAT US EQUITY_RSC2 COMDTY_4,ENTER,,2018-06-15,,507.5,0
32,2018-06-18,509.0,,,,,,,,,,,0
33,2018-06-19,506.4,,,,,,,,,,,0
34,2018-06-20,508.3,,,,,,,,,,,0
35,2018-06-21,511.9,,,,,,,,,,,0
36,2018-06-22,513.4,SLD,-10.0,511.4,2018-06-22,WEAT US EQUITY_RSC2 COMDTY_2,EXIT,,2018-06-22,,511.4,0
37,2018-06-22,513.4,SLD,-10.0,511.4,2018-06-22,WEAT US EQUITY_RSC2 COMDTY_3,EXIT,,2018-06-22,,511.4,0
38,2018-06-22,513.4,SLD,-10.0,511.4,2018-06-22,WEAT US EQUITY_RSC2 COMDTY_4,EXIT,,2018-06-22,,511.4,0
39,2018-06-25,509.7,,,,,,,,,,,0
40,2018-06-26,508.0,,,,,,,,,,,0
41,2018-06-27,512.9,,,,,,,,,,,0
42,2018-06-28,510.4,,,,,,,,,,,0
43,2018-06-29,509.4,BOT,10.0,510.6,2018-06-29,WEAT US EQUITY_RSC2 COMDTY_5,ENTER,,2018-06-29,,510.6,0
44,2018-07-03,506.9,,,,,,,,,,,0
45,2018-07-05,504.9,,,,,,,,,,,0
46,2018-07-06,511.2,SLD,-10.0,504.2,2018-07-06,WEAT US EQUITY_RSC2 COMDTY_5,EXIT,,2018-07-06,,504.2,0
47,2018-07-09,506.3,,,,,,,,,,,0
48,2018-07-10,502.5,,,,,,,,,,,0
49,2018-07-11,494.0,,,,,,,,,,,0
50,2018-07-12,492.8,,,,,,,,,,,0
51,2018-07-13,485.1,BOT,10.0,492.8,2018-07-13,WEAT US EQUITY_RSC2 COMDTY_6,ENTER,,2018-07-13,,492.8,0
52,2018-07-16,493.4,,,,,,,,,,,0
53,2018-07-17,494.7,,,,,,,,,,,0
54,2018-07-18,497.8,,,,,,,,,,,0
55,2018-07-19,499.3,,,,,,,,,,,0
56,2018-07-20,496.4,SLD,-10.0,501.4,2018-07-20,WEAT US EQUITY_RSC2 COMDTY_6,EXIT,,2018-07-20,,501.4,0
57,2018-07-23,492.7,,,,,,,,,,,0
58,2018-07-24,496.0,,,,,,,,,,,0
59,2018-07-25,495.8,,,,,,,,,,,0
60,2018-07-26,499.2,,,,,,,,,,,0
61,2018-07-27,500.1,BOT,10.0,500.4,2018-07-27,WEAT US EQUITY_RSC2 COMDTY_7,ENTER,,2018-07-27,,500.4,0
62,2018-07-30,500.6,,,,,,,,,,,0
63,2018-07-31,507.4,,,,,,,,,,,0
64,2018-08-01,502.8,,,,,,,,,,,0
65,2018-08-02,502.6,,,,,,,,,,,0
66,2018-08-03,500.3,BOT,10.0,502.8,2018-08-03,WEAT US EQUITY_RSC2 COMDTY_8,ENTER,,2018-08-03,,502.8,0
67,2018-08-07,508.8,,,,,,,,,,,0
68,2018-08-08,516.2,,,,,,,,,,,0
69,2018-08-09,513.9,,,,,,,,,,,0
70,2018-08-10,510.1,BOT,10.0,514.9,2018-08-10,WEAT US EQUITY_RSC2 COMDTY_9,ENTER,,2018-08-10,,514.9,0
71,2018-08-13,510.7,,,,,,,,,,,0
72,2018-08-14,513.1,,,,,,,,,,,0
73,2018-08-15,509.7,,,,,,,,,,,0
74,2018-08-16,516.5,,,,,,,,,,,0
75,2018-08-17,516.9,SLD,-10.0,516.5,2018-08-17,WEAT US EQUITY_RSC2 COMDTY_7,EXIT,,2018-08-17,,516.5,0
76,2018-08-17,516.9,SLD,-10.0,516.5,2018-08-17,WEAT US EQUITY_RSC2 COMDTY_8,EXIT,,2018-08-17,,516.5,0
77,2018-08-17,516.9,SLD,-10.0,516.5,2018-08-17,WEAT US EQUITY_RSC2 COMDTY_9,EXIT,,2018-08-17,,516.5,0
78,2018-08-20,517.9,,,,,,,,,,,0
79,2018-08-21,513.6,,,,,,,,,,,0
80,2018-08-22,507.9,,,,,,,,,,,0
81,2018-08-23,503.2,,,,,,,,,,,0
82,2018-08-24,503.8,BOT,10.0,504.5,2018-08-24,WEAT US EQUITY_RSC2 COMDTY_10,ENTER,,2018-08-24,,504.5,0
83,2018-08-27,499.4,,,,,,,,,,,0
84,2018-08-28,495.2,,,,,,,,,,,0
85,2018-08-29,497.9,,,,,,,,,,,0
86,2018-08-30,502.0,,,,,,,,,,,0
87,2018-08-31,502.5,BOT,10.0,501.9,2018-08-31,WEAT US EQUITY_RSC2 COMDTY_11,ENTER,,2018-08-31,,501.9,0
88,2018-09-04,504.0,,,,,,,,,,,0
89,2018-09-05,503.8,,,,,,,,,,,0
90,2018-09-06,504.8,,,,,,,,,,,0
91,2018-09-07,501.6,BOT,10.0,504.5,2018-09-07,WEAT US EQUITY_RSC2 COMDTY_12,ENTER,,2018-09-07,,504.5,0
92,2018-09-10,502.9,,,,,,,,,,,0
93,2018-09-11,500.1,,,,,,,,,,,0
94,2018-09-12,498.2,,,,,,,,,,,0
95,2018-09-13,496.5,,,,,,,,,,,0
96,2018-09-14,497.6,BOT,10.0,496.7,2018-09-14,WEAT US EQUITY_RSC2 COMDTY_13,ENTER,,2018-09-14,,496.7,0
97,2018-09-17,495.6,,,,,,,,,,,0
98,2018-09-18,492.6,,,,,,,,,,,0
99,2018-09-19,492.7,,,,,,,,,,,0
100,2018-09-20,494.7,,,,,,,,,,,0
101,2018-09-21,496.5,BOT,10.0,495.0,2018-09-21,WEAT US EQUITY_RSC2 COMDTY_14,ENTER,,2018-09-21,,495.0,0
102,2018-09-24,496.1,,,,,,,,,,,0
