,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2018-05-01,529.25,,,,,,,,,,,0
1,2018-05-02,526.75,,,,,,,,,,,0
2,2018-05-03,538.0,,,,,,,,,,,0
3,2018-05-04,526.25,,,,,,,,,,,0
4,2018-05-07,511.5,,,,,,,,,,,0
5,2018-05-08,514.5,,,,,,,,,,,0
6,2018-05-09,510.5,,,,,,,,,,,0
7,2018-05-10,506.5,,,,,,,,,,,0
8,2018-05-11,498.75,,,,,,,,,,,0
9,2018-05-14,491.25,,,,,,,,,,,0
10,2018-05-15,509.75,,,,,,,,,,,0
11,2018-05-16,510.25,,,,,,,,,,,0
12,2018-05-17,513.5,,,,,,,,,,,0
13,2018-05-18,534.0,,,,,,,,,,,0
14,2018-05-21,524.5,,,,,,,,,,,0
15,2018-05-22,538.5,,,,,,,,,,,0
16,2018-05-23,547.75,,,,,,,,,,,0
17,2018-05-24,547.0,,,,,,,,,,,0
18,2018-05-25,559.75,,,,,,,,,,,0
19,2018-05-29,553.5,,,,,,,,,,,0
20,2018-05-30,539.0,,,,,,,,,,,0
21,2018-05-31,543.0,,,,,,,,,,,0
22,2018-06-01,540.75,,,,,,,,,,,0
23,2018-06-04,522.75,,,,,,,,,,,0
24,2018-06-05,527.5,,,,,,,,,,,0
25,2018-06-06,537.5,,,,,,,,,,,0
26,2018-06-07,544.25,,,,,,,,,,,0
27,2018-06-08,536.75,,,,,,,,,,,0
28,2018-06-11,530.75,,,,,,,,,,,0
29,2018-06-12,550.0,,,,,,,,,,,0
30,2018-06-13,532.75,,,,,,,,,,,0
31,2018-06-14,517.25,,,,,,,,,,,0
32,2018-06-15,513.5,BOT,9.0,518.0,2018-06-15,WEAT US EQUITY_WC2 COMDTY_0,ENTER,,2018-06-15,,518.0,0
33,2018-06-18,501.5,,,,,,,,,,,0
34,2018-06-19,489.5,,,,,,,,,,,0
35,2018-06-20,499.25,,,,,,,,,,,0
36,2018-06-21,506.75,,,,,,,,,,,0
37,2018-06-22,504.25,SLD,-9.0,506.75,2018-06-22,WEAT US EQUITY_WC2 COMDTY_0,EXIT,,2018-06-22,,506.75,0
38,2018-06-25,490.5,,,,,,,,,,,0
39,2018-06-26,483.0,,,,,,,,,,,0
