,Date,closeprice,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
28,2020-06-15,504.75,,,,,,,,,,,0
29,2020-06-16,496.0,,,,,,,,,,,0
30,2020-06-17,488.75,,,,,,,,,,,0
31,2020-06-18,483.5,,,,,,,,,,,0
32,2020-06-19,481.25,2020-06-19,BOT,10.0,482.75,WEAT US EQUITY_WC1 COMDTY_5,ENTER,,2020-06-19,,482.75,0
33,2020-06-22,485.0,,,,,,,,,,,0
34,2020-06-23,486.0,,,,,,,,,,,0
35,2020-06-24,481.25,,,,,,,,,,,0
36,2020-06-25,486.75,,,,,,,,,,,0
37,2020-06-26,474.0,2020-06-26,BOT,10.0,486.5,WEAT US EQUITY_WC1 COMDTY_6,ENTER,,2020-06-26,,486.5,0
38,2020-06-29,485.5,,,,,,,,,,,0
39,2020-06-30,490.0,,,,,,,,,,,0
40,2020-07-01,498.75,,,,,,,,,,,0
41,2020-07-02,490.0,,,,,,,,,,,0
42,2020-07-06,489.5,,,,,,,,,,,0
43,2020-07-07,492.25,,,,,,,,,,,0
44,2020-07-09,526.25,,,,,,,,,,,0
45,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_3,EXIT,,2020-07-10,,536.75,0
46,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_4,EXIT,,2020-07-10,,536.75,0
47,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_5,EXIT,,2020-07-10,,536.75,0
48,2020-07-10,535.75,2020-07-10,SLD,-10.0,536.75,WEAT US EQUITY_WC1 COMDTY_6,EXIT,,2020-07-10,,536.75,0
49,2020-07-13,524.75,,,,,,,,,,,0
50,2020-07-15,550.75,,,,,,,,,,,0
51,2020-07-16,535.25,,,,,,,,,,,0
52,2020-07-17,534.75,2020-07-17,BOT,9.0,535.75,WEAT US EQUITY_WC1 COMDTY_8,ENTER,,2020-07-17,,535.75,0
53,2020-07-20,522.0,,,,,,,,,,,0
54,2020-07-21,527.75,,,,,,,,,,,0
55,2020-07-22,534.5,,,,,,,,,,,0
56,2020-07-23,529.5,,,,,,,,,,,0
57,2020-07-24,539.5,2020-07-24,BOT,9.0,530.75,WEAT US EQUITY_WC1 COMDTY_9,ENTER,,2020-07-24,,530.75,0
58,2020-07-27,527.75,,,,,,,,,,,0
59,2020-07-28,523.5,,,,,,,,,,,0
60,2020-07-29,532.75,,,,,,,,,,,0
61,2020-07-30,529.5,,,,,,,,,,,0
62,2020-07-31,531.25,2020-07-31,BOT,9.0,528.5,WEAT US EQUITY_WC1 COMDTY_10,ENTER,,2020-07-31,,528.5,0
63,2020-08-03,521.0,,,,,,,,,,,0
64,2020-08-04,508.25,,,,,,,,,,,0
65,2020-08-05,510.75,,,,,,,,,,,0
66,2020-08-06,501.25,,,,,,,,,,,0
67,2020-08-07,495.5,2020-08-07,BOT,10.0,501.25,WEAT US EQUITY_WC1 COMDTY_11,ENTER,,2020-08-07,,501.25,0
68,2020-08-10,491.0,,,,,,,,,,,0
69,2020-08-11,495.0,,,,,,,,,,,0
70,2020-08-12,491.25,,,,,,,,,,,0
71,2020-08-13,496.75,,,,,,,,,,,0
72,2020-08-14,500.0,2020-08-14,SLD,-9.0,495.5,WEAT US EQUITY_WC1 COMDTY_8,EXIT,,2020-08-14,,495.5,0
73,2020-08-14,500.0,2020-08-14,SLD,-9.0,495.5,WEAT US EQUITY_WC1 COMDTY_9,EXIT,,2020-08-14,,495.5,0
74,2020-08-14,500.0,2020-08-14,SLD,-9.0,495.5,WEAT US EQUITY_WC1 COMDTY_10,EXIT,,2020-08-14,,495.5,0
75,2020-08-14,500.0,2020-08-14,SLD,-10.0,495.5,WEAT US EQUITY_WC1 COMDTY_11,EXIT,,2020-08-14,,495.5,0
76,2020-08-17,516.5,,,,,,,,,,,0
77,2020-08-18,507.5,,,,,,,,,,,0
78,2020-08-19,512.0,,,,,,,,,,,0
79,2020-08-20,519.5,,,,,,,,,,,0
80,2020-08-21,527.25,2020-08-21,BOT,10.0,520.0,WEAT US EQUITY_WC1 COMDTY_12,ENTER,,2020-08-21,,520.0,0
81,2020-08-24,520.75,,,,,,,,,,,0
82,2020-08-25,527.25,,,,,,,,,,,0
83,2020-08-26,532.0,,,,,,,,,,,0
84,2020-08-27,542.5,,,,,,,,,,,0
85,2020-08-28,539.25,2020-08-28,SLD,-10.0,543.0,WEAT US EQUITY_WC1 COMDTY_12,EXIT,,2020-08-28,,543.0,0
86,2020-08-31,544.25,,,,,,,,,,,0
87,2020-09-01,555.75,,,,,,,,,,,0
88,2020-09-02,547.75,,,,,,,,,,,0
89,2020-09-03,543.25,,,,,,,,,,,0
90,2020-09-04,539.75,2020-09-04,BOT,9.0,542.0,WEAT US EQUITY_WC1 COMDTY_13,ENTER,,2020-09-04,,542.0,0
91,2020-09-08,533.25,,,,,,,,,,,0
92,2020-09-09,534.0,,,,,,,,,,,0
93,2020-09-10,540.0,,,,,,,,,,,0
94,2020-09-11,533.75,2020-09-11,BOT,9.0,543.0,WEAT US EQUITY_WC1 COMDTY_14,ENTER,,2020-09-11,,543.0,0
95,2020-09-14,548.5,,,,,,,,,,,0
96,2020-09-15,538.25,,,,,,,,,,,0
97,2020-09-16,542.0,,,,,,,,,,,0
98,2020-09-17,556.25,,,,,,,,,,,0
99,2020-09-18,575.0,2020-09-18,SLD,-9.0,555.75,WEAT US EQUITY_WC1 COMDTY_13,EXIT,,2020-09-18,,555.75,0
100,2020-09-18,575.0,2020-09-18,SLD,-9.0,555.75,WEAT US EQUITY_WC1 COMDTY_14,EXIT,,2020-09-18,,555.75,0
101,2020-09-21,554.75,,,,,,,,,,,0
102,2020-09-22,558.0,,,,,,,,,,,0
103,2020-09-23,549.0,,,,,,,,,,,0
104,2020-09-24,549.75,,,,,,,,,,,0
105,2020-09-25,544.25,2020-09-25,BOT,9.0,552.25,WEAT US EQUITY_WC1 COMDTY_15,ENTER,,2020-09-25,,552.25,0
106,2020-09-28,550.25,,,,,,,,,,,0
107,2020-09-29,549.5,,,,,,,,,,,0
108,2020-09-30,578.0,,,,,,,,,,,0
109,2020-10-01,570.25,,,,,,,,,,,0
110,2020-10-02,573.25,2020-10-02,BOT,9.0,569.25,WEAT US EQUITY_WC1 COMDTY_16,ENTER,,2020-10-02,,569.25,0
111,2020-10-05,584.25,,,,,,,,,,,0
112,2020-10-06,592.75,,,,,,,,,,,0
113,2020-10-07,607.5,,,,,,,,,,,0
114,2020-10-08,595.25,,,,,,,,,,,0
115,2020-10-09,593.75,2020-10-09,SLD,-9.0,594.0,WEAT US EQUITY_WC1 COMDTY_15,EXIT,,2020-10-09,,594.0,0
116,2020-10-09,593.75,2020-10-09,SLD,-9.0,594.0,WEAT US EQUITY_WC1 COMDTY_16,EXIT,,2020-10-09,,594.0,0
117,2020-10-12,594.25,,,,,,,,,,,0
118,2020-10-13,594.0,,,,,,,,,,,0
119,2020-10-14,596.75,,,,,,,,,,,0
120,2020-10-15,618.25,,,,,,,,,,,0
121,2020-10-16,625.25,2020-10-16,BOT,8.0,618.5,WEAT US EQUITY_WC1 COMDTY_17,ENTER,,2020-10-16,,618.5,0
122,2020-10-19,627.0,,,,,,,,,,,0
123,2020-10-20,632.0,,,,,,,,,,,0
124,2020-10-21,629.75,,,,,,,,,,,0
125,2020-10-22,622.75,,,,,,,,,,,0
126,2020-10-23,632.75,2020-10-23,SLD,-8.0,623.0,WEAT US EQUITY_WC1 COMDTY_17,EXIT,,2020-10-23,,623.0,0
127,2020-10-26,620.0,,,,,,,,,,,0
128,2020-10-27,615.75,,,,,,,,,,,0
129,2020-10-28,608.75,,,,,,,,,,,0
130,2020-10-29,603.75,,,,,,,,,,,0
131,2020-10-30,598.5,2020-10-30,BOT,8.0,602.0,WEAT US EQUITY_WC1 COMDTY_18,ENTER,,2020-10-30,,602.0,0
