,Date,closeprice,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
27,2020-06-08,517.25,,,,,,,,,,,0
28,2020-06-09,510.75,,,,,,,,,,,0
29,2020-06-10,511.5,,,,,,,,,,,0
30,2020-06-11,505.75,,,,,,,,,,,0
31,2020-06-12,507.75,2020-06-12,BOT,10.0,505.75,WEAT US EQUITY_WC2 COMDTY_4,ENTER,,2020-06-12,,505.75,0
32,2020-06-15,509.75,,,,,,,,,,,0
33,2020-06-16,501.25,,,,,,,,,,,0
34,2020-06-17,494.0,,,,,,,,,,,0
35,2020-06-18,488.75,,,,,,,,,,,0
36,2020-06-19,485.25,2020-06-19,BOT,10.0,487.25,WEAT US EQUITY_WC2 COMDTY_5,ENTER,,2020-06-19,,487.25,0
37,2020-06-22,489.5,,,,,,,,,,,0
38,2020-06-23,491.0,,,,,,,,,,,0
39,2020-06-24,485.75,,,,,,,,,,,0
40,2020-06-25,488.25,,,,,,,,,,,0
41,2020-06-26,475.75,2020-06-26,BOT,10.0,488.0,WEAT US EQUITY_WC2 COMDTY_6,ENTER,,2020-06-26,,488.0,0
42,2020-06-29,486.5,,,,,,,,,,,0
43,2020-06-30,491.75,,,,,,,,,,,0
44,2020-07-01,498.75,,,,,,,,,,,0
45,2020-07-02,492.0,,,,,,,,,,,0
46,2020-07-06,493.25,,,,,,,,,,,0
47,2020-07-07,495.25,,,,,,,,,,,0
48,2020-07-08,516.5,,,,,,,,,,,0
49,2020-07-09,525.0,,,,,,,,,,,0
50,2020-07-10,534.0,2020-07-10,BOT,10.0,524.0,WEAT US EQUITY_WC2 COMDTY_7,ENTER,,2020-07-10,,524.0,0
51,2020-07-13,524.75,,,,,,,,,,,0
52,2020-07-14,526.75,,,,,,,,,,,0
53,2020-07-15,553.75,,,,,,,,,,,0
54,2020-07-16,540.75,,,,,,,,,,,0
55,2020-07-17,540.5,2020-07-17,SLD,-10.0,540.75,WEAT US EQUITY_WC2 COMDTY_3,EXIT,,2020-07-17,,540.75,0
56,2020-07-17,540.5,2020-07-17,SLD,-10.0,540.75,WEAT US EQUITY_WC2 COMDTY_4,EXIT,,2020-07-17,,540.75,0
57,2020-07-17,540.5,2020-07-17,SLD,-10.0,540.75,WEAT US EQUITY_WC2 COMDTY_5,EXIT,,2020-07-17,,540.75,0
58,2020-07-17,540.5,2020-07-17,SLD,-10.0,540.75,WEAT US EQUITY_WC2 COMDTY_6,EXIT,,2020-07-17,,540.75,0
59,2020-07-17,540.5,2020-07-17,SLD,-10.0,540.75,WEAT US EQUITY_WC2 COMDTY_7,EXIT,,2020-07-17,,540.75,0
60,2020-07-20,528.75,,,,,,,,,,,0
61,2020-07-21,533.75,,,,,,,,,,,0
62,2020-07-22,539.75,,,,,,,,,,,0
63,2020-07-23,534.75,,,,,,,,,,,0
64,2020-07-24,545.25,,,,,,,,,,,0
65,2020-07-27,534.75,,,,,,,,,,,0
66,2020-07-28,530.25,,,,,,,,,,,0
67,2020-07-29,538.5,,,,,,,,,,,0
68,2020-07-30,536.0,,,,,,,,,,,0
69,2020-07-31,538.75,2020-07-31,BOT,9.0,536.0,WEAT US EQUITY_WC2 COMDTY_8,ENTER,,2020-07-31,,536.0,0
70,2020-08-03,529.25,,,,,,,,,,,0
71,2020-08-04,516.5,,,,,,,,,,,0
72,2020-08-05,517.5,,,,,,,,,,,0
73,2020-08-06,508.25,,,,,,,,,,,0
74,2020-08-07,503.5,2020-08-07,BOT,10.0,508.5,WEAT US EQUITY_WC2 COMDTY_9,ENTER,,2020-08-07,,508.5,0
75,2020-08-10,499.75,,,,,,,,,,,0
76,2020-08-11,503.75,,,,,,,,,,,0
77,2020-08-12,500.0,,,,,,,,,,,0
78,2020-08-13,506.5,,,,,,,,,,,0
79,2020-08-14,509.5,2020-08-14,SLD,-9.0,505.0,WEAT US EQUITY_WC2 COMDTY_8,EXIT,,2020-08-14,,505.0,0
80,2020-08-14,509.5,2020-08-14,SLD,-10.0,505.0,WEAT US EQUITY_WC2 COMDTY_9,EXIT,,2020-08-14,,505.0,0
81,2020-08-17,526.25,,,,,,,,,,,0
82,2020-08-18,517.5,,,,,,,,,,,0
83,2020-08-19,522.0,,,,,,,,,,,0
84,2020-08-20,528.5,,,,,,,,,,,0
85,2020-08-21,535.0,2020-08-21,BOT,10.0,529.0,WEAT US EQUITY_WC2 COMDTY_10,ENTER,,2020-08-21,,529.0,0
86,2020-08-24,527.75,,,,,,,,,,,0
87,2020-08-25,535.5,,,,,,,,,,,0
88,2020-08-26,539.75,,,,,,,,,,,0
89,2020-08-27,550.75,,,,,,,,,,,0
90,2020-08-28,548.75,2020-08-28,SLD,-10.0,551.25,WEAT US EQUITY_WC2 COMDTY_10,EXIT,,2020-08-28,,551.25,0
91,2020-08-31,552.25,,,,,,,,,,,0
92,2020-09-01,564.0,,,,,,,,,,,0
93,2020-09-02,558.25,,,,,,,,,,,0
94,2020-09-03,553.25,,,,,,,,,,,0
95,2020-09-04,550.25,,,,,,,,,,,0
96,2020-09-08,544.25,,,,,,,,,,,0
97,2020-09-09,543.75,,,,,,,,,,,0
98,2020-09-10,548.25,,,,,,,,,,,0
99,2020-09-11,542.0,2020-09-11,BOT,9.0,548.25,WEAT US EQUITY_WC2 COMDTY_11,ENTER,,2020-09-11,,548.25,0
100,2020-09-14,545.75,,,,,,,,,,,0
101,2020-09-15,547.25,,,,,,,,,,,0
102,2020-09-16,550.75,,,,,,,,,,,0
103,2020-09-17,564.0,,,,,,,,,,,0
104,2020-09-18,582.75,2020-09-18,SLD,-9.0,563.25,WEAT US EQUITY_WC2 COMDTY_11,EXIT,,2020-09-18,,563.25,0
105,2020-09-21,563.0,,,,,,,,,,,0
106,2020-09-22,565.75,,,,,,,,,,,0
107,2020-09-23,557.0,,,,,,,,,,,0
108,2020-09-24,557.0,,,,,,,,,,,0
109,2020-09-25,551.5,2020-09-25,BOT,9.0,559.5,WEAT US EQUITY_WC2 COMDTY_12,ENTER,,2020-09-25,,559.5,0
110,2020-09-28,557.0,,,,,,,,,,,0
111,2020-09-29,556.5,,,,,,,,,,,0
112,2020-09-30,583.75,,,,,,,,,,,0
113,2020-10-01,576.5,,,,,,,,,,,0
114,2020-10-02,579.5,2020-10-02,BOT,9.0,574.0,WEAT US EQUITY_WC2 COMDTY_13,ENTER,,2020-10-02,,574.0,0
115,2020-10-05,590.25,,,,,,,,,,,0
116,2020-10-06,598.25,,,,,,,,,,,0
117,2020-10-07,610.0,,,,,,,,,,,0
118,2020-10-08,598.75,,,,,,,,,,,0
119,2020-10-09,597.75,2020-10-09,SLD,-9.0,597.5,WEAT US EQUITY_WC2 COMDTY_12,EXIT,,2020-10-09,,597.5,0
120,2020-10-09,597.75,2020-10-09,SLD,-9.0,597.5,WEAT US EQUITY_WC2 COMDTY_13,EXIT,,2020-10-09,,597.5,0
121,2020-10-12,597.75,,,,,,,,,,,0
122,2020-10-13,597.25,,,,,,,,,,,0
123,2020-10-14,600.75,,,,,,,,,,,0
124,2020-10-15,619.5,,,,,,,,,,,0
125,2020-10-16,623.5,2020-10-16,BOT,8.0,618.75,WEAT US EQUITY_WC2 COMDTY_14,ENTER,,2020-10-16,,618.75,0
126,2020-10-19,626.0,,,,,,,,,,,0
127,2020-10-20,632.0,,,,,,,,,,,0
128,2020-10-21,631.25,,,,,,,,,,,0
129,2020-10-22,623.75,,,,,,,,,,,0
130,2020-10-23,632.5,2020-10-23,SLD,-8.0,624.0,WEAT US EQUITY_WC2 COMDTY_14,EXIT,,2020-10-23,,624.0,0
131,2020-10-26,620.25,,,,,,,,,,,0
132,2020-10-27,615.75,,,,,,,,,,,0
133,2020-10-28,607.75,,,,,,,,,,,0
134,2020-10-29,603.0,,,,,,,,,,,0
135,2020-10-30,600.0,2020-10-30,BOT,8.0,601.0,WEAT US EQUITY_WC2 COMDTY_15,ENTER,,2020-10-30,,601.0,0
