,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2020-05-01,482.0,,,,,,,,,,,0
1,2020-05-04,483.75,,,,,,,,,,,0
2,2020-05-05,483.0,,,,,,,,,,,0
3,2020-05-06,476.5,,,,,,,,,,,0
4,2020-05-07,477.5,,,,,,,,,,,0
5,2020-05-08,504.0,BOT,10.0,475.0,2020-05-08,WEAT US EQUITY_1KWC1 COMDTY_0,ENTER,,2020-05-08,,475.0,0
6,2020-05-11,496.0,,,,,,,,,,,0
7,2020-05-12,483.5,,,,,,,,,,,0
8,2020-05-15,452.25,BOT,10.0,451.75,2020-05-15,WEAT US EQUITY_1KWC1 COMDTY_1,ENTER,,2020-05-15,,451.75,0
9,2020-05-18,446.25,,,,,,,,,,,0
10,2020-05-19,441.5,,,,,,,,,,,0
11,2020-05-20,453.25,,,,,,,,,,,0
12,2020-05-21,454.5,,,,,,,,,,,0
13,2020-05-22,444.5,BOT,11.0,453.5,2020-05-22,WEAT US EQUITY_1KWC1 COMDTY_2,ENTER,,2020-05-22,,453.5,0
14,2020-05-26,447.25,,,,,,,,,,,0
15,2020-05-27,451.75,,,,,,,,,,,0
16,2020-05-28,464.0,,,,,,,,,,,0
17,2020-05-29,470.5,SLD,-10.0,464.0,2020-05-29,WEAT US EQUITY_1KWC1 COMDTY_0,EXIT,,2020-05-29,,464.0,0
18,2020-05-29,470.5,SLD,-10.0,464.0,2020-05-29,WEAT US EQUITY_1KWC1 COMDTY_1,EXIT,,2020-05-29,,464.0,0
19,2020-05-29,470.5,SLD,-11.0,464.0,2020-05-29,WEAT US EQUITY_1KWC1 COMDTY_2,EXIT,,2020-05-29,,464.0,0
20,2020-06-01,462.5,,,,,,,,,,,0
21,2020-06-02,450.75,,,,,,,,,,,0
22,2020-06-03,457.75,,,,,,,,,,,0
23,2020-06-04,472.25,,,,,,,,,,,0
24,2020-06-05,461.25,BOT,11.0,473.5,2020-06-05,WEAT US EQUITY_1KWC1 COMDTY_3,ENTER,,2020-06-05,,473.5,0
25,2020-06-08,460.5,,,,,,,,,,,0
26,2020-06-09,457.75,,,,,,,,,,,0
27,2020-06-10,457.5,,,,,,,,,,,0
28,2020-06-11,447.0,,,,,,,,,,,0
29,2020-06-12,448.5,BOT,11.0,446.5,2020-06-12,WEAT US EQUITY_1KWC1 COMDTY_4,ENTER,,2020-06-12,,446.5,0
30,2020-06-15,445.75,,,,,,,,,,,0
31,2020-06-16,438.25,,,,,,,,,,,0
32,2020-06-17,432.5,,,,,,,,,,,0
33,2020-06-18,428.5,,,,,,,,,,,0
34,2020-06-19,428.25,BOT,12.0,428.5,2020-06-19,WEAT US EQUITY_1KWC1 COMDTY_5,ENTER,,2020-06-19,,428.5,0
35,2020-06-22,431.25,,,,,,,,,,,0
36,2020-06-23,435.0,,,,,,,,,,,0
37,2020-06-24,431.25,,,,,,,,,,,0
