,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2020-05-01,466.2,,,,,,,,,,,0
1,2020-05-04,463.6,,,,,,,,,,,0
2,2020-05-05,464.3,,,,,,,,,,,0
3,2020-05-06,465.4,,,,,,,,,,,0
4,2020-05-07,467.2,,,,,,,,,,,0
5,2020-05-08,468.6,BOT,11.0,467.2,2020-05-08,WEAT US EQUITY_RSC2 COMDTY_0,ENTER,,2020-05-08,,467.2,0
6,2020-05-11,471.3,,,,,,,,,,,0
7,2020-05-12,472.1,,,,,,,,,,,0
8,2020-05-13,471.5,,,,,,,,,,,0
9,2020-05-14,470.7,,,,,,,,,,,0
10,2020-05-15,478.6,SLD,-11.0,477.7,2020-05-15,WEAT US EQUITY_RSC2 COMDTY_0,EXIT,,2020-05-15,,477.7,0
11,2020-05-19,479.0,,,,,,,,,,,0
12,2020-05-20,479.3,,,,,,,,,,,0
13,2020-05-21,474.1,,,,,,,,,,,0
14,2020-05-22,472.4,BOT,10.0,473.9,2020-05-22,WEAT US EQUITY_RSC2 COMDTY_1,ENTER,,2020-05-22,,473.9,0
15,2020-05-26,471.9,,,,,,,,,,,0
16,2020-05-27,472.3,,,,,,,,,,,0
17,2020-05-28,470.3,,,,,,,,,,,0
18,2020-05-29,470.0,BOT,11.0,470.2,2020-05-29,WEAT US EQUITY_RSC2 COMDTY_2,ENTER,,2020-05-29,,470.2,0
19,2020-06-01,466.1,,,,,,,,,,,0
20,2020-06-02,467.1,,,,,,,,,,,0
21,2020-06-03,468.4,,,,,,,,,,,0
22,2020-06-04,470.8,,,,,,,,,,,0
23,2020-06-05,472.1,SLD,-10.0,470.3,2020-06-05,WEAT US EQUITY_RSC2 COMDTY_1,EXIT,,2020-06-05,,470.3,0
24,2020-06-05,472.1,SLD,-11.0,470.3,2020-06-05,WEAT US EQUITY_RSC2 COMDTY_2,EXIT,,2020-06-05,,470.3,0
25,2020-06-08,470.3,,,,,,,,,,,0
26,2020-06-09,471.5,,,,,,,,,,,0
27,2020-06-10,471.2,,,,,,,,,,,0
28,2020-06-11,471.8,,,,,,,,,,,0
29,2020-06-12,473.0,BOT,11.0,471.8,2020-06-12,WEAT US EQUITY_RSC2 COMDTY_3,ENTER,,2020-06-12,,471.8,0
30,2020-06-15,473.7,,,,,,,,,,,0
31,2020-06-16,474.4,,,,,,,,,,,0
32,2020-06-17,474.9,,,,,,,,,,,0
33,2020-06-18,475.9,,,,,,,,,,,0
34,2020-06-19,478.1,BOT,11.0,475.9,2020-06-19,WEAT US EQUITY_RSC2 COMDTY_4,ENTER,,2020-06-19,,475.9,0
35,2020-06-22,477.0,,,,,,,,,,,0
36,2020-06-23,474.3,,,,,,,,,,,0
37,2020-06-24,471.5,,,,,,,,,,,0
38,2020-06-25,469.1,,,,,,,,,,,0
39,2020-06-26,468.5,BOT,11.0,469.4,2020-06-26,WEAT US EQUITY_RSC2 COMDTY_5,ENTER,,2020-06-26,,469.4,0
40,2020-06-29,473.6,,,,,,,,,,,0
41,2020-06-30,476.0,,,,,,,,,,,0
42,2020-07-02,476.4,,,,,,,,,,,0
43,2020-07-06,478.7,,,,,,,,,,,0
44,2020-07-07,480.3,,,,,,,,,,,0
45,2020-07-08,479.1,,,,,,,,,,,0
46,2020-07-09,481.4,,,,,,,,,,,0
47,2020-07-10,479.5,BOT,10.0,481.6,2020-07-10,WEAT US EQUITY_RSC2 COMDTY_6,ENTER,,2020-07-10,,481.6,0
48,2020-07-13,477.4,,,,,,,,,,,0
49,2020-07-14,479.2,,,,,,,,,,,0
50,2020-07-15,485.3,,,,,,,,,,,0
51,2020-07-16,486.5,,,,,,,,,,,0
52,2020-07-17,490.8,SLD,-11.0,486.3,2020-07-17,WEAT US EQUITY_RSC2 COMDTY_3,EXIT,,2020-07-17,,486.3,0
53,2020-07-17,490.8,SLD,-11.0,486.3,2020-07-17,WEAT US EQUITY_RSC2 COMDTY_4,EXIT,,2020-07-17,,486.3,0
54,2020-07-17,490.8,SLD,-11.0,486.3,2020-07-17,WEAT US EQUITY_RSC2 COMDTY_5,EXIT,,2020-07-17,,486.3,0
55,2020-07-17,490.8,SLD,-10.0,486.3,2020-07-17,WEAT US EQUITY_RSC2 COMDTY_6,EXIT,,2020-07-17,,486.3,0
56,2020-07-20,492.3,,,,,,,,,,,0
57,2020-07-21,491.7,,,,,,,,,,,0
58,2020-07-22,490.8,,,,,,,,,,,0
59,2020-07-23,492.4,,,,,,,,,,,0
60,2020-07-24,494.4,BOT,10.0,491.9,2020-07-24,WEAT US EQUITY_RSC2 COMDTY_7,ENTER,,2020-07-24,,491.9,0
61,2020-07-27,495.6,,,,,,,,,,,0
62,2020-07-28,494.5,,,,,,,,,,,0
63,2020-07-29,497.8,,,,,,,,,,,0
64,2020-07-30,495.5,,,,,,,,,,,0
65,2020-07-31,497.1,SLD,-10.0,495.5,2020-07-31,WEAT US EQUITY_RSC2 COMDTY_7,EXIT,,2020-07-31,,495.5,0
66,2020-08-04,497.3,,,,,,,,,,,0
67,2020-08-05,495.0,,,,,,,,,,,0
68,2020-08-06,495.9,,,,,,,,,,,0
69,2020-08-07,495.9,BOT,10.0,495.7,2020-08-07,WEAT US EQUITY_RSC2 COMDTY_8,ENTER,,2020-08-07,,495.7,0
70,2020-08-10,494.4,,,,,,,,,,,0
71,2020-08-11,489.9,,,,,,,,,,,0
72,2020-08-12,491.3,,,,,,,,,,,0
73,2020-08-13,491.8,,,,,,,,,,,0
74,2020-08-14,491.3,BOT,10.0,491.1,2020-08-14,WEAT US EQUITY_RSC2 COMDTY_9,ENTER,,2020-08-14,,491.1,0
75,2020-08-17,493.9,,,,,,,,,,,0
76,2020-08-18,494.8,,,,,,,,,,,0
77,2020-08-19,495.0,,,,,,,,,,,0
78,2020-08-20,490.7,,,,,,,,,,,0
79,2020-08-21,494.3,SLD,-10.0,491.3,2020-08-21,WEAT US EQUITY_RSC2 COMDTY_8,EXIT,,2020-08-21,,491.3,0
80,2020-08-21,494.3,SLD,-10.0,491.3,2020-08-21,WEAT US EQUITY_RSC2 COMDTY_9,EXIT,,2020-08-21,,491.3,0
81,2020-08-24,497.6,,,,,,,,,,,0
82,2020-08-25,498.9,,,,,,,,,,,0
83,2020-08-26,501.7,,,,,,,,,,,0
84,2020-08-27,505.0,,,,,,,,,,,0
85,2020-08-28,507.1,,,,,,,,,,,0
86,2020-08-31,505.5,,,,,,,,,,,0
87,2020-09-01,509.0,,,,,,,,,,,0
88,2020-09-02,511.2,,,,,,,,,,,0
89,2020-09-03,510.9,,,,,,,,,,,0
90,2020-09-04,510.5,BOT,10.0,511.0,2020-09-04,WEAT US EQUITY_RSC2 COMDTY_10,ENTER,,2020-09-04,,511.0,0
91,2020-09-08,517.8,,,,,,,,,,,0
92,2020-09-09,512.2,,,,,,,,,,,0
93,2020-09-10,517.3,,,,,,,,,,,0
94,2020-09-11,524.8,SLD,-10.0,516.9,2020-09-11,WEAT US EQUITY_RSC2 COMDTY_10,EXIT,,2020-09-11,,516.9,0
95,2020-09-14,530.5,,,,,,,,,,,0
96,2020-09-15,528.0,,,,,,,,,,,0
97,2020-09-16,536.9,,,,,,,,,,,0
98,2020-09-17,538.9,,,,,,,,,,,0
99,2020-09-18,538.5,,,,,,,,,,,0
100,2020-09-21,533.9,,,,,,,,,,,0
101,2020-09-22,528.7,,,,,,,,,,,0
102,2020-09-23,527.0,,,,,,,,,,,0
103,2020-09-24,517.7,,,,,,,,,,,0
104,2020-09-25,525.8,BOT,9.0,517.6,2020-09-25,WEAT US EQUITY_RSC2 COMDTY_11,ENTER,,2020-09-25,,517.6,0
105,2020-09-28,521.5,,,,,,,,,,,0
