,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2020-05-01,483.0,,,,,,,,,,,0
1,2020-05-04,487.0,,,,,,,,,,,0
2,2020-05-05,484.0,,,,,,,,,,,0
3,2020-05-06,477.5,,,,,,,,,,,0
4,2020-05-07,478.75,,,,,,,,,,,0
5,2020-05-08,480.0,BOT,10.0,478.25,2020-05-08,WEAT US EQUITY_1KWC2 COMDTY_0,ENTER,,2020-05-08,,478.25,0
6,2020-05-11,475.0,,,,,,,,,,,0
7,2020-05-12,469.25,,,,,,,,,,,0
8,2020-05-13,454.25,,,,,,,,,,,0
9,2020-05-14,451.75,,,,,,,,,,,0
10,2020-05-15,458.75,SLD,-10.0,459.0,2020-05-15,WEAT US EQUITY_1KWC2 COMDTY_0,EXIT,,2020-05-15,,459.0,0
11,2020-05-18,452.75,,,,,,,,,,,0
12,2020-05-19,448.25,,,,,,,,,,,0
13,2020-05-20,459.75,,,,,,,,,,,0
14,2020-05-21,461.75,,,,,,,,,,,0
15,2020-05-22,451.75,BOT,11.0,460.75,2020-05-22,WEAT US EQUITY_1KWC2 COMDTY_1,ENTER,,2020-05-22,,460.75,0
16,2020-05-26,454.0,,,,,,,,,,,0
17,2020-05-27,458.25,,,,,,,,,,,0
18,2020-05-28,470.5,,,,,,,,,,,0
19,2020-05-29,477.0,SLD,-11.0,469.5,2020-05-29,WEAT US EQUITY_1KWC2 COMDTY_1,EXIT,,2020-05-29,,469.5,0
20,2020-06-01,469.25,,,,,,,,,,,0
21,2020-06-02,458.0,,,,,,,,,,,0
22,2020-06-03,464.75,,,,,,,,,,,0
23,2020-06-04,479.25,,,,,,,,,,,0
24,2020-06-05,469.25,,,,,,,,,,,0
25,2020-06-08,468.5,,,,,,,,,,,0
26,2020-06-09,466.25,,,,,,,,,,,0
27,2020-06-10,466.0,,,,,,,,,,,0
28,2020-06-11,455.75,,,,,,,,,,,0
29,2020-06-12,457.0,BOT,11.0,455.0,2020-06-12,WEAT US EQUITY_1KWC2 COMDTY_2,ENTER,,2020-06-12,,455.0,0
30,2020-06-15,454.25,,,,,,,,,,,0
31,2020-06-16,447.0,,,,,,,,,,,0
