,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2012-05-02,614.5,,,,,,,,,,,0
1,2012-05-03,615.5,,,,,,,,,,,0
2,2012-05-04,609.5,BOT,8.0,617.25,2012-05-04,WEAT US EQUITY_WC2 COMDTY_0,ENTER,,2012-05-04,,617.25,0
3,2012-05-07,612.0,,,,,,,,,,,0
4,2012-05-08,615.0,,,,,,,,,,,0
5,2012-05-09,600.0,,,,,,,,,,,0
6,2012-05-10,601.25,,,,,,,,,,,0
7,2012-05-11,597.0,BOT,8.0,602.5,2012-05-11,WEAT US EQUITY_WC2 COMDTY_1,ENTER,,2012-05-11,,602.5,0
8,2012-05-14,598.25,,,,,,,,,,,0
9,2012-05-15,622.25,,,,,,,,,,,0
10,2012-05-16,651.25,,,,,,,,,,,0
11,2012-05-17,669.5,,,,,,,,,,,0
12,2012-05-18,703.0,SLD,-8.0,668.0,2012-05-18,WEAT US EQUITY_WC2 COMDTY_0,EXIT,,2012-05-18,,668.0,0
13,2012-05-18,703.0,SLD,-8.0,668.0,2012-05-18,WEAT US EQUITY_WC2 COMDTY_1,EXIT,,2012-05-18,,668.0,0
14,2012-05-21,714.0,,,,,,,,,,,0
15,2012-05-22,697.5,,,,,,,,,,,0
16,2012-05-23,679.75,,,,,,,,,,,0
17,2012-05-24,678.25,,,,,,,,,,,0
18,2012-05-25,694.5,BOT,7.0,680.0,2012-05-25,WEAT US EQUITY_WC2 COMDTY_2,ENTER,,2012-05-25,,680.0,0
19,2012-05-29,672.25,,,,,,,,,,,0
20,2012-05-30,669.25,,,,,,,,,,,0
21,2012-05-31,660.75,,,,,,,,,,,0
22,2012-06-01,630.75,BOT,7.0,661.0,2012-06-01,WEAT US EQUITY_WC2 COMDTY_3,ENTER,,2012-06-01,,661.0,0
23,2012-06-04,646.0,,,,,,,,,,,0
24,2012-06-05,630.5,,,,,,,,,,,0
25,2012-06-06,639.25,,,,,,,,,,,0
26,2012-06-08,648.0,SLD,-7.0,654.0,2012-06-08,WEAT US EQUITY_WC2 COMDTY_2,EXIT,,2012-06-08,,654.0,0
27,2012-06-08,648.0,SLD,-7.0,654.0,2012-06-08,WEAT US EQUITY_WC2 COMDTY_3,EXIT,,2012-06-08,,654.0,0
28,2012-06-11,648.25,,,,,,,,,,,0
29,2012-06-12,634.75,,,,,,,,,,,0
30,2012-06-13,634.25,,,,,,,,,,,0
31,2012-06-14,641.25,,,,,,,,,,,0
32,2012-06-15,626.75,BOT,8.0,641.25,2012-06-15,WEAT US EQUITY_WC2 COMDTY_4,ENTER,,2012-06-15,,641.25,0
33,2012-06-18,648.5,,,,,,,,,,,0
34,2012-06-19,669.0,,,,,,,,,,,0
35,2012-06-20,683.0,,,,,,,,,,,0
36,2012-06-21,678.5,,,,,,,,,,,0
37,2012-06-22,687.5,SLD,-8.0,676.0,2012-06-22,WEAT US EQUITY_WC2 COMDTY_4,EXIT,,2012-06-22,,676.0,0
38,2012-06-25,741.0,,,,,,,,,,,0
39,2012-06-26,747.0,,,,,,,,,,,0
40,2012-06-27,751.25,,,,,,,,,,,0
41,2012-06-28,746.0,,,,,,,,,,,0
42,2012-06-29,757.25,,,,,,,,,,,0
43,2012-07-02,772.5,,,,,,,,,,,0
44,2012-07-03,799.25,,,,,,,,,,,0
45,2012-07-05,838.0,,,,,,,,,,,0
46,2012-07-06,806.25,,,,,,,,,,,0
47,2012-07-09,828.25,,,,,,,,,,,0
48,2012-07-10,821.25,,,,,,,,,,,0
49,2012-07-11,826.25,,,,,,,,,,,0
50,2012-07-12,846.75,,,,,,,,,,,0
51,2012-07-13,847.75,,,,,,,,,,,0
52,2012-07-16,897.75,,,,,,,,,,,0
53,2012-07-17,897.25,,,,,,,,,,,0
54,2012-07-18,912.5,,,,,,,,,,,0
55,2012-07-19,934.5,,,,,,,,,,,0
56,2012-07-20,948.25,,,,,,,,,,,0
57,2012-07-23,919.0,,,,,,,,,,,0
58,2012-07-24,888.25,,,,,,,,,,,0
59,2012-07-25,915.0,,,,,,,,,,,0
60,2012-07-26,897.25,,,,,,,,,,,0
61,2012-07-27,911.25,BOT,5.0,898.0,2012-07-27,WEAT US EQUITY_WC2 COMDTY_5,ENTER,,2012-07-27,,898.0,0
62,2012-07-30,927.25,,,,,,,,,,,0
63,2012-07-31,902.5,,,,,,,,,,,0
64,2012-08-01,893.75,,,,,,,,,,,0
65,2012-08-02,879.5,,,,,,,,,,,0
66,2012-08-03,903.75,BOT,6.0,877.75,2012-08-03,WEAT US EQUITY_WC2 COMDTY_6,ENTER,,2012-08-03,,877.75,0
67,2012-08-06,906.25,,,,,,,,,,,0
68,2012-08-07,902.75,,,,,,,,,,,0
69,2012-08-08,913.5,,,,,,,,,,,0
70,2012-08-09,927.0,,,,,,,,,,,0
71,2012-08-10,901.25,SLD,-5.0,927.0,2012-08-10,WEAT US EQUITY_WC2 COMDTY_5,EXIT,,2012-08-10,,927.0,0
72,2012-08-10,901.25,SLD,-6.0,927.0,2012-08-10,WEAT US EQUITY_WC2 COMDTY_6,EXIT,,2012-08-10,,927.0,0
73,2012-08-13,875.75,,,,,,,,,,,0
74,2012-08-14,858.25,,,,,,,,,,,0
75,2012-08-15,866.25,,,,,,,,,,,0
76,2012-08-16,881.75,,,,,,,,,,,0
77,2012-08-17,894.5,BOT,6.0,881.5,2012-08-17,WEAT US EQUITY_WC2 COMDTY_7,ENTER,,2012-08-17,,881.5,0
78,2012-08-20,902.75,,,,,,,,,,,0
79,2012-08-21,922.0,,,,,,,,,,,0
80,2012-08-22,917.0,,,,,,,,,,,0
81,2012-08-23,894.75,,,,,,,,,,,0
82,2012-08-24,888.5,BOT,5.0,893.75,2012-08-24,WEAT US EQUITY_WC2 COMDTY_8,ENTER,,2012-08-24,,893.75,0
83,2012-08-27,881.25,,,,,,,,,,,0
84,2012-08-28,875.5,,,,,,,,,,,0
85,2012-08-29,905.75,,,,,,,,,,,0
86,2012-08-30,903.0,,,,,,,,,,,0
87,2012-08-31,889.5,SLD,-6.0,903.0,2012-08-31,WEAT US EQUITY_WC2 COMDTY_7,EXIT,,2012-08-31,,903.0,0
88,2012-08-31,889.5,SLD,-5.0,903.0,2012-08-31,WEAT US EQUITY_WC2 COMDTY_8,EXIT,,2012-08-31,,903.0,0
89,2012-09-04,888.75,,,,,,,,,,,0
90,2012-09-05,867.75,,,,,,,,,,,0
91,2012-09-06,891.75,,,,,,,,,,,0
92,2012-09-07,905.0,,,,,,,,,,,0
93,2012-09-10,889.75,,,,,,,,,,,0
94,2012-09-11,883.75,,,,,,,,,,,0
95,2012-09-12,890.0,,,,,,,,,,,0
96,2012-09-13,902.0,,,,,,,,,,,0
97,2012-09-14,924.25,,,,,,,,,,,0
98,2012-09-17,890.25,,,,,,,,,,,0
99,2012-09-18,875.75,,,,,,,,,,,0
100,2012-09-19,893.75,,,,,,,,,,,0
101,2012-09-20,891.5,,,,,,,,,,,0
102,2012-09-21,908.0,BOT,6.0,894.5,2012-09-21,WEAT US EQUITY_WC2 COMDTY_9,ENTER,,2012-09-21,,894.5,0
103,2012-09-24,903.75,,,,,,,,,,,0
104,2012-09-25,898.25,,,,,,,,,,,0
105,2012-09-26,881.25,,,,,,,,,,,0
106,2012-09-27,868.25,,,,,,,,,,,0
107,2012-09-28,912.25,SLD,-6.0,868.25,2012-09-28,WEAT US EQUITY_WC2 COMDTY_9,EXIT,,2012-09-28,,868.25,0
108,2012-10-01,896.0,,,,,,,,,,,0
109,2012-10-02,883.0,,,,,,,,,,,0
110,2012-10-03,884.0,,,,,,,,,,,0
111,2012-10-04,879.75,,,,,,,,,,,0
112,2012-10-05,868.75,BOT,6.0,879.75,2012-10-05,WEAT US EQUITY_WC2 COMDTY_10,ENTER,,2012-10-05,,879.75,0
113,2012-10-08,871.25,,,,,,,,,,,0
114,2012-10-09,875.75,,,,,,,,,,,0
115,2012-10-10,881.0,,,,,,,,,,,0
116,2012-10-11,897.0,,,,,,,,,,,0
117,2012-10-12,869.25,SLD,-6.0,897.0,2012-10-12,WEAT US EQUITY_WC2 COMDTY_10,EXIT,,2012-10-12,,897.0,0
118,2012-10-15,860.5,,,,,,,,,,,0
119,2012-10-16,860.25,,,,,,,,,,,0
120,2012-10-17,868.75,,,,,,,,,,,0
121,2012-10-18,880.75,,,,,,,,,,,0
122,2012-10-19,883.75,,,,,,,,,,,0
123,2012-10-22,890.25,,,,,,,,,,,0
124,2012-10-23,882.0,,,,,,,,,,,0
125,2012-10-24,897.25,,,,,,,,,,,0
126,2012-10-25,886.75,,,,,,,,,,,0
127,2012-10-26,878.5,BOT,6.0,888.0,2012-10-26,WEAT US EQUITY_WC2 COMDTY_11,ENTER,,2012-10-26,,888.0,0
128,2012-10-31,879.25,,,,,,,,,,,0
