,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2012-05-02,626.5,,,,,,,,,,,0
1,2012-05-03,624.4,,,,,,,,,,,0
2,2012-05-04,621.8,BOT,8.0,623.5,2012-05-04,WEAT US EQUITY_RSC2 COMDTY_0,ENTER,,2012-05-04,,623.5,0
3,2012-05-07,620.7,,,,,,,,,,,0
4,2012-05-08,619.6,,,,,,,,,,,0
5,2012-05-09,618.4,,,,,,,,,,,0
6,2012-05-10,623.4,,,,,,,,,,,0
7,2012-05-11,608.1,BOT,8.0,620.5,2012-05-11,WEAT US EQUITY_RSC2 COMDTY_1,ENTER,,2012-05-11,,620.5,0
8,2012-05-14,594.4,,,,,,,,,,,0
9,2012-05-15,562.4,,,,,,,,,,,0
10,2012-05-16,558.4,,,,,,,,,,,0
11,2012-05-17,563.1,,,,,,,,,,,0
12,2012-05-18,562.6,BOT,9.0,561.0,2012-05-18,WEAT US EQUITY_RSC2 COMDTY_2,ENTER,,2012-05-18,,561.0,0
13,2012-05-22,559.9,,,,,,,,,,,0
14,2012-05-23,553.4,,,,,,,,,,,0
15,2012-05-24,558.6,,,,,,,,,,,0
16,2012-05-25,566.9,SLD,-8.0,560.0,2012-05-25,WEAT US EQUITY_RSC2 COMDTY_0,EXIT,,2012-05-25,,560.0,0
17,2012-05-25,566.9,SLD,-8.0,560.0,2012-05-25,WEAT US EQUITY_RSC2 COMDTY_1,EXIT,,2012-05-25,,560.0,0
18,2012-05-25,566.9,SLD,-9.0,560.0,2012-05-25,WEAT US EQUITY_RSC2 COMDTY_2,EXIT,,2012-05-25,,560.0,0
19,2012-05-29,569.2,,,,,,,,,,,0
20,2012-05-30,568.5,,,,,,,,,,,0
21,2012-05-31,567.3,,,,,,,,,,,0
22,2012-06-01,563.7,BOT,9.0,564.8,2012-06-01,WEAT US EQUITY_RSC2 COMDTY_3,ENTER,,2012-06-01,,564.8,0
23,2012-06-04,561.5,,,,,,,,,,,0
24,2012-06-05,559.9,,,,,,,,,,,0
25,2012-06-06,561.3,,,,,,,,,,,0
26,2012-06-08,575.4,SLD,-9.0,572.0,2012-06-08,WEAT US EQUITY_RSC2 COMDTY_3,EXIT,,2012-06-08,,572.0,0
27,2012-06-11,574.2,,,,,,,,,,,0
28,2012-06-12,572.6,,,,,,,,,,,0
29,2012-06-13,567.7,,,,,,,,,,,0
30,2012-06-14,554.5,,,,,,,,,,,0
31,2012-06-15,559.7,BOT,9.0,553.2,2012-06-15,WEAT US EQUITY_RSC2 COMDTY_4,ENTER,,2012-06-15,,553.2,0
32,2012-06-18,568.9,,,,,,,,,,,0
33,2012-06-19,581.5,,,,,,,,,,,0
34,2012-06-20,583.7,,,,,,,,,,,0
35,2012-06-21,576.7,,,,,,,,,,,0
36,2012-06-22,575.1,SLD,-9.0,573.1,2012-06-22,WEAT US EQUITY_RSC2 COMDTY_4,EXIT,,2012-06-22,,573.1,0
37,2012-06-25,586.4,,,,,,,,,,,0
38,2012-06-26,584.1,,,,,,,,,,,0
39,2012-06-27,589.0,,,,,,,,,,,0
40,2012-06-28,588.0,,,,,,,,,,,0
41,2012-06-29,593.7,BOT,8.0,587.4,2012-06-29,WEAT US EQUITY_RSC2 COMDTY_5,ENTER,,2012-06-29,,587.4,0
42,2012-07-03,601.2,,,,,,,,,,,0
43,2012-07-05,617.4,,,,,,,,,,,0
44,2012-07-06,618.3,BOT,8.0,616.1,2012-07-06,WEAT US EQUITY_RSC2 COMDTY_6,ENTER,,2012-07-06,,616.1,0
45,2012-07-09,628.0,,,,,,,,,,,0
46,2012-07-10,631.1,,,,,,,,,,,0
47,2012-07-11,627.1,,,,,,,,,,,0
48,2012-07-12,621.5,,,,,,,,,,,0
49,2012-07-13,623.9,SLD,-8.0,621.5,2012-07-13,WEAT US EQUITY_RSC2 COMDTY_5,EXIT,,2012-07-13,,621.5,0
50,2012-07-13,623.9,SLD,-8.0,621.5,2012-07-13,WEAT US EQUITY_RSC2 COMDTY_6,EXIT,,2012-07-13,,621.5,0
51,2012-07-16,637.3,,,,,,,,,,,0
52,2012-07-17,636.0,,,,,,,,,,,0
53,2012-07-18,635.6,,,,,,,,,,,0
54,2012-07-19,639.7,,,,,,,,,,,0
55,2012-07-20,647.1,,,,,,,,,,,0
56,2012-07-23,632.0,,,,,,,,,,,0
57,2012-07-24,608.4,,,,,,,,,,,0
58,2012-07-25,618.9,,,,,,,,,,,0
59,2012-07-26,603.6,,,,,,,,,,,0
60,2012-07-27,610.2,BOT,8.0,605.0,2012-07-27,WEAT US EQUITY_RSC2 COMDTY_7,ENTER,,2012-07-27,,605.0,0
61,2012-07-30,626.3,,,,,,,,,,,0
62,2012-07-31,633.5,,,,,,,,,,,0
63,2012-08-01,622.1,,,,,,,,,,,0
64,2012-08-02,615.0,,,,,,,,,,,0
65,2012-08-03,621.1,SLD,-8.0,615.1,2012-08-03,WEAT US EQUITY_RSC2 COMDTY_7,EXIT,,2012-08-03,,615.1,0
66,2012-08-07,606.1,,,,,,,,,,,0
67,2012-08-08,607.5,,,,,,,,,,,0
68,2012-08-09,612.8,,,,,,,,,,,0
69,2012-08-10,621.5,BOT,8.0,611.3,2012-08-10,WEAT US EQUITY_RSC2 COMDTY_8,ENTER,,2012-08-10,,611.3,0
70,2012-08-13,614.9,,,,,,,,,,,0
71,2012-08-14,606.8,,,,,,,,,,,0
72,2012-08-15,612.7,,,,,,,,,,,0
73,2012-08-16,615.2,,,,,,,,,,,0
74,2012-08-17,612.4,BOT,8.0,615.2,2012-08-17,WEAT US EQUITY_RSC2 COMDTY_9,ENTER,,2012-08-17,,615.2,0
75,2012-08-20,626.1,,,,,,,,,,,0
76,2012-08-21,634.0,,,,,,,,,,,0
77,2012-08-22,637.0,,,,,,,,,,,0
78,2012-08-23,630.0,,,,,,,,,,,0
79,2012-08-24,637.2,SLD,-8.0,634.0,2012-08-24,WEAT US EQUITY_RSC2 COMDTY_8,EXIT,,2012-08-24,,634.0,0
80,2012-08-24,637.2,SLD,-8.0,634.0,2012-08-24,WEAT US EQUITY_RSC2 COMDTY_9,EXIT,,2012-08-24,,634.0,0
81,2012-08-27,632.8,,,,,,,,,,,0
82,2012-08-28,625.5,,,,,,,,,,,0
83,2012-08-29,637.4,,,,,,,,,,,0
84,2012-08-30,639.2,,,,,,,,,,,0
85,2012-08-31,641.2,BOT,8.0,635.9,2012-08-31,WEAT US EQUITY_RSC2 COMDTY_10,ENTER,,2012-08-31,,635.9,0
86,2012-09-04,637.2,,,,,,,,,,,0
87,2012-09-05,644.7,,,,,,,,,,,0
88,2012-09-06,643.8,,,,,,,,,,,0
89,2012-09-07,644.5,BOT,8.0,642.0,2012-09-07,WEAT US EQUITY_RSC2 COMDTY_11,ENTER,,2012-09-07,,642.0,0
90,2012-09-10,638.7,,,,,,,,,,,0
91,2012-09-11,632.1,,,,,,,,,,,0
92,2012-09-12,645.5,,,,,,,,,,,0
93,2012-09-13,650.0,,,,,,,,,,,0
94,2012-09-14,655.1,SLD,-8.0,649.8,2012-09-14,WEAT US EQUITY_RSC2 COMDTY_10,EXIT,,2012-09-14,,649.8,0
