,PX_HIGH,PX_LAST,PX_OPEN,PX_LOW,PX_VOLUME,TR.TSVWAP,date,dates,pxs,totalcost,end_capital,investment_mv,unrealized_gl,realized_gl,total_gl,dailyreturn,win,loss,realized_before_commission,realized_return_pertrade,holding,long_mv,short_mv,cashflow,net_mv,gross_mv,dailyreturn_realized_percent,dailyreturn_total_percent,realized_return,total_return
0,10.2099,10.1001,10.1473,9.99,50967.0,10.0515,2015-05-01,2015-05-01,10.1001,24193.75,275806.25,24188.0,-5.75,0.0,-5.75,-5.75,0,0,0.0,0.0,5,24188.0,0.0,-24193.75,24188.0,24188.0,0.0,-7.197579070809167e-05,0.0,-7.197579070809167e-05
1,10.09,10.07,9.99,9.9492,68025.0,10.0377,2015-05-04,2015-05-04,10.07,24193.75,225806.25,24112.25,-81.5,0.0,-81.5,-75.75,0,0,0.0,0.0,5,24112.25,0.0,0.0,24112.25,24112.25,0.0,-0.0009482028080239903,0.0,-0.0009482028080239903
2,9.99,9.92,9.96,9.81,113914.0,9.8939,2015-05-05,2015-05-05,9.92,24193.75,275806.25,23792.75,-401.0,0.0,-401.0,-319.5,0,0,0.0,0.0,5,23792.75,0.0,0.0,23792.75,23792.75,0.0,-0.003999350457606137,0.0,-0.003999350457606137
3,10.2373,10.2,10.02,9.94,123252.0,10.1158,2015-05-06,2015-05-06,10.2,24193.75,225806.25,24446.25,252.5,0.0,252.5,653.5,0,0,0.0,0.0,5,24446.25,0.0,0.0,24446.25,24446.25,0.0,0.008180205083084853,0.0,0.008180205083084853
4,10.29,10.059,10.28,10.04,76400.0,10.1236,2015-05-07,2015-05-07,10.059,24193.75,225806.25,24146.75,-47.0,0.0,-47.0,-299.5,0,0,0.0,0.0,5,24146.75,0.0,0.0,24146.75,24146.75,0.0,-0.003748999881230166,0.0,-0.003748999881230166
5,10.26,10.26,10.15,10.07,137439.0,10.1691,2015-05-08,2015-05-08,10.26,9843.0,240217.75,10006.5,163.5,60.75,224.25,271.25,2,2,60.75,0.012449146171372907,1,10006.5,0.0,14411.5,10006.5,10006.5,0.000760439875742012,0.0033953796920991068,0.000760439875742012,0.0033953796920991068
6,10.22,10.22,10.21,10.1,98998.0,10.1681,2015-05-11,2015-05-11,10.22,9843.0,240217.75,10001.25,158.25,0.0,158.25,-5.25,0,0,0.0,0.0,1,10001.25,0.0,0.0,10001.25,10001.25,0.0,-6.57170262986924e-05,0.0,-6.57170262986924e-05
7,10.4,10.21,10.16,10.14,65188.0,10.2754,2015-05-12,2015-05-12,10.21,9843.0,240217.75,10064.25,221.25,0.0,221.25,63.0,0,0,0.0,0.0,1,10064.25,0.0,0.0,10064.25,10064.25,0.0,0.0007886043155843087,0.0,0.0007886043155843087
8,10.286,10.21,10.27,10.01,74796.0,10.102,2015-05-13,2015-05-13,10.21,9843.0,190082.75,10101.0,258.0,0.0,258.0,36.75,0,0,0.0,0.0,1,10101.0,0.0,0.0,10101.0,10101.0,0.0,0.0004600191840908467,0.0,0.0004600191840908467
9,10.82,10.765,10.32,10.3,293341.0,10.5923,2015-05-14,2015-05-14,10.765,9843.0,190082.75,10536.75,693.75,0.0,693.75,435.75,0,0,0.0,0.0,1,10536.75,0.0,0.0,10536.75,10536.75,0.0,0.005454513182791469,0.0,0.005454513182791469
10,10.8,10.73,10.77,10.6403,38908.0,10.7263,2015-05-15,2015-05-15,10.73,14993.0,285067.75,15841.0,848.0,0.0,848.0,154.25,0,0,0.0,0.0,1,15841.0,0.0,-5150.0,15841.0,15841.0,0.0,0.0019308288202996766,0.0,0.0019308288202996766
11,11.06,10.92,10.84,10.8,159512.0,10.9246,2015-05-18,2015-05-18,10.92,14993.0,285067.75,16174.25,1181.25,0.0,1181.25,333.25,0,0,0.0,0.0,1,16174.25,0.0,0.0,16174.25,16174.25,0.0,0.004171466478864617,0.0,0.004171466478864617
12,10.83,10.74,10.83,10.6099,130228.0,10.706,2015-05-19,2015-05-19,10.74,14993.0,285067.75,15817.75,824.75,0.0,824.75,-356.5,0,0,0.0,0.0,1,15817.75,0.0,0.0,15817.75,15817.75,0.0,-0.0044624990239016836,0.0,-0.0044624990239016836
13,10.76,10.7,10.68,10.55,53025.0,10.6486,2015-05-20,2015-05-20,10.7,14993.0,285067.75,15903.0,910.0,0.0,910.0,85.25,0,0,0.0,0.0,1,15903.0,0.0,0.0,15903.0,15903.0,0.0,0.0010671193318025766,0.0,0.0010671193318025766
14,10.97,10.813,10.72,10.71,97317.0,10.8557,2015-05-21,2015-05-21,10.813,14993.0,285067.75,16182.0,1189.0,0.0,1189.0,279.0,0,0,0.0,0.0,1,16182.0,0.0,0.0,16182.0,16182.0,0.0,0.003492390540444796,0.0,0.003492390540444796
15,10.9376,10.77,10.9376,10.6529,57466.0,10.7306,2015-05-22,2015-05-22,10.77,5103.0,296131.25,5013.0,-90.0,1173.4999999999995,1083.4999999999995,-105.5,3,0,1173.4999999999995,0.23480957780297457,1,5013.0,0.0,11063.5,5013.0,5013.0,0.014689320068860093,-0.0013205992903832472,0.014689320068860093,-0.0013205992903832472
16,10.74,10.32,10.74,10.29,102582.0,10.3897,2015-05-26,2015-05-26,10.32,5103.0,296131.25,4808.25,-294.75,0.0,-294.75,-204.75,0,0,0.0,0.0,1,4808.25,0.0,0.0,4808.25,4808.25,0.0,-0.0025629640256490034,0.0,-0.0025629640256490034
17,10.34,10.15,10.17,10.08,249882.0,10.1666,2015-05-27,2015-05-27,10.15,5103.0,296131.25,4686.75,-416.25,0.0,-416.25,-121.5,0,0,0.0,0.0,1,4686.75,0.0,0.0,4686.75,4686.75,0.0,-0.001520879751484024,0.0,-0.001520879751484024
18,10.35,10.2,10.25,10.1,26736.0,10.2012,2015-05-28,2015-05-28,10.2,5103.0,296131.25,4680.0,-423.0,0.0,-423.0,-6.75,0,0,0.0,0.0,1,4680.0,0.0,0.0,4680.0,4680.0,0.0,-8.449331952689022e-05,0.0,-8.449331952689022e-05
19,10.18,9.98,10.13,9.92,247031.0,10.03,2015-05-29,2015-05-29,9.98,25113.0,276121.25,24113.25,-999.75,0.0,-999.75,-576.75,0,0,0.0,0.0,4,24113.25,0.0,-20010.0,24113.25,24113.25,0.0,-0.007219484746242065,0.0,-0.007219484746242065
20,10.32,10.31,9.97,9.9622,64248.0,10.1739,2015-06-01,2015-06-01,10.31,25113.0,276121.25,24888.75,-224.25,0.0,-224.25,775.5,0,0,0.0,0.0,4,24888.75,0.0,0.0,24888.75,24888.75,0.0,0.009707343598978277,0.0,0.009707343598978277
21,10.5965,10.57,10.4,10.26,151578.0,10.5145,2015-06-02,2015-06-02,10.57,25113.0,276121.25,25884.25,771.25,0.0,771.25,995.5,0,0,0.0,0.0,4,25884.25,0.0,0.0,25884.25,25884.25,0.0,0.012461199939113958,0.0,0.012461199939113958
22,10.7799,10.51,10.56,10.48,87422.0,10.6782,2015-06-03,2015-06-03,10.51,25113.0,276121.25,25644.25,531.25,0.0,531.25,-240.0,0,0,0.0,0.0,4,25644.25,0.0,0.0,25644.25,25644.25,0.0,-0.0030042069165116523,0.0,-0.0030042069165116523
23,10.83,10.8,10.5,10.46,73636.0,10.7411,2015-06-04,2015-06-04,10.8,25113.0,276121.25,26283.0,1170.0,0.0,1170.0,638.75,0,0,0.0,0.0,4,26283.0,0.0,0.0,26283.0,26283.0,0.0,0.007995571533007574,0.0,0.007995571533007574
24,10.96,10.59,10.81,10.59,57965.0,10.8103,2015-06-05,2015-06-05,10.59,10130.0,291827.75,10340.0,210.0,723.4999999999993,933.4999999999993,-236.5,4,0,723.4999999999993,0.14506425009232482,1,10340.0,0.0,15706.5,10340.0,10340.0,0.009056432100400743,-0.002960395565645857,0.009056432100400743,-0.002960395565645857
25,10.911,10.8451,10.68,10.68,26371.0,10.8327,2015-06-08,2015-06-08,10.8451,10130.0,291827.75,10560.0,430.0,0.0,430.0,220.0,0,0,0.0,0.0,1,10560.0,0.0,0.0,10560.0,10560.0,0.0,0.002753856340135681,0.0,0.002753856340135681
26,11.05,10.9651,10.84,10.84,74477.0,10.9534,2015-06-09,2015-06-09,10.9651,10130.0,291827.75,10645.0,515.0,0.0,515.0,85.0,0,0,0.0,0.0,1,10645.0,0.0,0.0,10645.0,10645.0,0.0,0.0010639899495978769,0.0,0.0010639899495978769
27,11.0377,10.6499,11.0,10.61,82737.0,10.7916,2015-06-10,2015-06-10,10.6499,10130.0,291827.75,10270.0,140.0,0.0,140.0,-375.0,0,0,0.0,0.0,1,10270.0,0.0,0.0,10270.0,10270.0,0.0,-0.004694073307049457,0.0,-0.004694073307049457
28,10.62,10.48,10.55,10.44,40083.0,10.498,2015-06-11,2015-06-11,10.48,10130.0,291827.75,10085.0,-45.0,0.0,-45.0,-185.0,0,0,0.0,0.0,1,10085.0,0.0,0.0,10085.0,10085.0,0.0,-0.002315742831477732,0.0,-0.002315742831477732
29,10.55,10.45,10.5,10.4321,26534.0,10.4892,2015-06-12,2015-06-12,10.45,35294.75,266663.0,35222.75,-72.0,0.0,-72.0,-27.0,0,0,0.0,0.0,5,35222.75,0.0,-25164.75,35222.75,35222.75,0.0,-0.0003379732781075609,0.0,-0.0003379732781075609
30,10.38,10.14,10.38,10.14,72819.0,10.2066,2015-06-15,2015-06-15,10.14,35294.75,266663.0,34192.0,-1102.75,0.0,-1102.75,-1030.75,0,0,0.0,0.0,5,34192.0,0.0,0.0,34192.0,34192.0,0.0,-0.012902442829976607,0.0,-0.012902442829976607
31,10.22,10.1,10.22,10.1,40658.0,10.1547,2015-06-16,2015-06-16,10.1,35294.75,266663.0,34183.0,-1111.75,0.0,-1111.75,-9.0,0,0,0.0,0.0,5,34183.0,0.0,0.0,34183.0,34183.0,0.0,-0.00011265775936918696,0.0,-0.00011265775936918696
32,10.43,10.23,10.26,10.1337,48826.0,10.2809,2015-06-17,2015-06-17,10.23,35294.75,266663.0,34285.25,-1009.5,0.0,-1009.5,102.25,0,0,0.0,0.0,5,34285.25,0.0,0.0,34285.25,34285.25,0.0,0.0012799173217221517,0.0,0.0012799173217221517
33,10.345,10.1501,10.24,10.12,67935.0,10.238,2015-06-18,2015-06-18,10.1501,35294.75,266663.0,33954.5,-1340.25,0.0,-1340.25,-330.75,0,0,0.0,0.0,5,33954.5,0.0,0.0,33954.5,33954.5,0.0,-0.00414017265681762,0.0,-0.00414017265681762
34,10.201,10.147,10.17,10.08,25432.0,10.1444,2015-06-19,2015-06-19,10.147,55043.0,246714.5,54137.0,-906.0,-200.25,-1106.25,234.0,0,1,-200.25,-0.03959074733096085,5,54137.0,0.0,-19948.5,54137.0,54137.0,-0.00250663514596441,0.002929101743598861,-0.00250663514596441,0.002929101743598861
35,10.43,10.39,10.2101,10.2,40058.0,10.3491,2015-06-22,2015-06-22,10.39,55043.0,246714.5,55341.0,298.0,0.0,298.0,1204.0,0,0,0.0,0.0,5,55341.0,0.0,0.0,55341.0,55341.0,0.0,0.015071104697833456,0.0,0.015071104697833456
36,10.781,10.74,10.42,10.41,58876.0,10.6252,2015-06-23,2015-06-23,10.74,55043.0,246714.5,57415.75,2372.75,0.0,2372.75,2074.75,0,0,0.0,0.0,5,57415.75,0.0,0.0,57415.75,57415.75,0.0,0.025970742916802295,0.0,0.025970742916802295
37,10.9,10.6616,10.7,10.61,69899.0,10.764,2015-06-24,2015-06-24,10.6616,55043.0,246714.5,56920.5,1877.5,0.0,1877.5,-495.25,0,0,0.0,0.0,5,56920.5,0.0,0.0,56920.5,56920.5,0.0,-0.0061993061475099824,0.0,-0.0061993061475099824
38,10.95,10.88,10.73,10.6691,59850.0,10.849,2015-06-25,2015-06-25,10.88,55043.0,246714.5,58289.5,3246.5,0.0,3246.5,1369.0,0,0,0.0,0.0,5,58289.5,0.0,0.0,58289.5,58289.5,0.0,0.017136496952935218,0.0,0.017136496952935218
39,11.44,11.39,11.29,11.1005,247667.0,11.3143,2015-06-26,2015-06-26,11.39,25365.0,278398.0,28112.5,2747.5,2005.5000000000005,4753.0,1506.5,7,0,2005.5000000000005,0.4011112373447555,1,28112.5,0.0,31683.5,28112.5,28112.5,0.025103904046100498,0.018857657165520018,0.025103904046100498,0.018857657165520018
40,11.75,11.68,11.48,11.42,444607.0,11.6116,2015-06-29,2015-06-29,11.68,25365.0,278398.0,29025.0,3660.0,0.0,3660.0,912.5,0,0,0.0,0.0,1,29025.0,0.0,0.0,29025.0,29025.0,0.0,0.011422245047153678,0.0,0.011422245047153678
41,12.27,12.26,11.6,11.44,366682.0,11.8924,2015-06-30,2015-06-30,12.26,25365.0,278398.0,30737.5,5372.5,0.0,5372.5,1712.5,0,0,0.0,0.0,1,30737.5,0.0,0.0,30737.5,30737.5,0.0,0.02143626810219252,0.0,0.02143626810219252
42,11.94,11.74,11.93,11.47,364262.0,11.7224,2015-07-01,2015-07-01,11.74,25365.0,278398.0,29375.0,4010.0,0.0,4010.0,-1362.5,0,0,0.0,0.0,1,29375.0,0.0,0.0,29375.0,29375.0,0.0,-0.017055133015613025,0.0,-0.017055133015613025
43,11.96,11.71,11.56,11.45,225603.0,11.6966,2015-07-02,2015-07-02,11.71,25365.0,278398.0,29287.5,3922.5,0.0,3922.5,-87.5,0,0,0.0,0.0,1,29287.5,0.0,0.0,29287.5,29287.5,0.0,-0.0010952837716448733,0.0,-0.0010952837716448733
44,11.94,11.88,11.42,11.42,120401.0,11.7659,2015-07-06,2015-07-06,11.88,25365.0,278398.0,29425.0,4060.0,0.0,4060.0,137.5,0,0,0.0,0.0,1,29425.0,0.0,0.0,29425.0,29425.0,0.0,0.0017211602125848007,0.0,0.0017211602125848007
45,11.72,11.641,11.69,11.5,81142.0,11.5984,2015-07-07,2015-07-07,11.641,25365.0,278398.0,28975.0,3610.0,0.0,3610.0,-450.0,0,0,0.0,0.0,1,28975.0,0.0,0.0,28975.0,28975.0,0.0,-0.005632887968459348,0.0,-0.005632887968459348
