Date,pxs,total_return,realized_return
2015-05-01,520.25,0.0,0.0
2015-05-05,513.25,0.0,0.0
2015-05-15,561.25,0.0,0.0
2015-05-18,574.5,0.0,0.0
2015-05-19,564.25,0.0,0.0
2015-05-20,568.25,0.0,0.0
2015-05-21,578.25,0.0,0.0
2015-05-22,568.75,0.0,0.0
2015-05-26,553.25,0.0,0.0
2015-05-27,545.75,0.0,0.0
2015-05-28,547.0,0.0,0.0
2015-05-29,530.75,0.0,0.0
2015-06-01,548.0,0.0,0.0
2015-06-02,571.25,0.0,0.0
2015-06-03,563.0,0.0,0.0
2015-06-04,575.75,0.0,0.0
2015-06-05,571.5,0.0,0.0
2015-06-08,580.5,0.0,0.0
2015-06-09,582.75,0.0,0.0
2015-06-10,567.0,0.0,0.0
2015-06-11,562.75,0.0,0.0
2015-06-12,561.25,-0.000135,0.0
2015-06-15,545.5,-0.002835,0.0
2015-06-16,547.5,0.00036,0.0
2015-06-17,547.75,4.5e-05,0.0
2015-06-18,539.75,-0.00144,0.0
2015-06-19,543.0,0.0,-0.004005
2015-06-22,553.0,0.0,0.0
2015-06-23,569.75,0.0,0.0
2015-06-24,563.75,0.0,0.0
2015-06-25,574.5,0.0,0.0
2015-06-26,595.75,0.0,0.0
2015-06-29,604.0,0.0,0.0
2015-06-30,622.25,0.0,0.0
2015-07-01,607.5,0.0,0.0
2015-07-02,606.25,0.0,0.0
2015-07-06,618.75,0.0,0.0
2015-07-07,609.75,0.0,0.0
2015-07-08,608.0,0.0,0.0
2015-07-13,586.5,0.0,0.0
2015-07-15,589.5,0.0,0.0
2015-07-16,582.0,0.0,0.0
2015-07-17,574.75,0.0,0.0
2015-07-20,559.0,0.0,0.0
2015-07-21,556.5,0.0,0.0
2015-07-22,548.0,0.0,0.0
2015-07-23,552.75,0.0,0.0
2015-07-24,545.0,-0.001395,0.0
2015-07-27,537.0,-0.00144,0.0
2015-07-28,540.25,0.000585,0.0
2015-07-29,529.5,-0.001935,0.0
2015-07-30,526.75,-0.000495,0.0
2015-07-31,523.5,-0.00117,0.0
2015-08-03,517.0,-0.00234,0.0
2015-08-04,513.75,-0.00117,0.0
2015-08-05,515.5,0.00063,0.0
2015-08-06,518.5,0.00108,0.0
2015-08-07,525.0,0.00108,-0.003915
2015-08-07,525.0,-0.00126,-0.003915
2015-08-10,534.25,0.0,0.0
2015-08-11,519.25,0.0,0.0
2015-08-12,509.5,0.0,0.0
2015-08-13,518.25,0.0,0.0
2015-08-14,518.5,0.0,0.0
2015-08-17,513.0,0.0,0.0
2015-08-18,508.25,0.0,0.0
2015-08-19,508.25,0.0,0.0
2015-08-20,513.0,0.0,0.0
2015-08-21,501.5,-0.0018,0.0
2015-08-24,504.5,0.0006,0.0
2015-08-25,496.75,-0.00155,0.0
2015-08-26,496.25,-0.0001,0.0
2015-08-27,494.5,-0.00035,0.0
2015-08-28,490.5,-0.0015,0.0
2015-08-31,496.5,0.0024,0.0
2015-09-01,492.0,-0.0018,0.0
2015-09-02,489.5,-0.001,0.0
2015-09-03,484.75,-0.0019,0.0
2015-09-04,486.25,0.00015,0.0
2015-09-08,486.0,-0.00015,0.0
2015-09-09,488.25,0.00135,0.0
2015-09-10,491.25,0.0018,0.0
2015-09-11,487.75,-0.00175,0.0
2015-09-15,520.5,0.0262,0.0
2015-09-16,516.5,-0.0032,0.0
2015-09-17,510.25,-0.005,0.0
2015-09-18,511.0,0.00025,0.0029
2015-09-18,511.0,-0.00035,0.0029
2015-09-18,511.0,-0.00035,0.0029
2015-09-18,511.0,-0.00035,0.0029
2015-09-21,518.25,0.0,0.0
2015-09-22,517.0,0.0,0.0
2015-09-23,527.25,0.0,0.0
2015-09-24,514.0,0.0,0.0
2015-09-25,522.75,0.0,0.0
2015-09-28,522.75,0.0,0.0
2015-09-29,520.25,0.0,0.0
2015-09-30,527.0,0.0,0.0
2015-10-01,531.25,0.0,0.0
2015-10-02,527.25,0.0,0.0
2015-10-05,530.75,0.0,0.0
2015-10-06,540.75,0.0,0.0
2015-10-07,532.75,0.0,0.0
2015-10-08,531.0,0.0,0.0
2015-10-09,529.5,0.0,0.0
2015-10-12,528.25,0.0,0.0
2015-10-13,536.25,0.0,0.0
2015-10-14,526.0,0.0,0.0
2015-10-15,523.5,0.0,0.0
2015-10-16,512.25,0.0,0.0
2015-10-19,504.5,0.0,0.0
2015-10-20,509.0,0.0,0.0
2015-10-21,511.75,0.0,0.0
2015-10-22,508.0,0.0,0.0
2015-10-23,508.0,5e-05,0.0
2015-10-26,520.5,0.0025,0.0
2015-10-27,515.75,-0.00095,0.0
2015-10-28,516.0,5e-05,0.0
2015-10-29,520.0,0.0008,0.0
2015-10-30,525.5,-5e-05,0.0024
