Unnamed: 0,Date,closeprice,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
0,2015-05-01,474.0,2015-05-01,BOT,10.0,474.0,WEAT US EQUITY_WC2 COMDTY_0,ENTER,,2015-05-01,,474.0,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,10.0,4740.0,474.0,4740.0,0,0.0,50000.0,45260.0,50000.0,-4740.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
1,2015-05-04,472.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,10.0,4740.0,474.0,4727.5,0,-12.5,49987.5,45260.0,45260.0,0.0,0,0,0.0,0.0,0.0,-12.5,-12.5,1,-0.00025,-0.00025,0.0
2,2015-05-05,466.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,10.0,4740.0,474.0,4665.0,0,-75.0,49925.0,45260.0,45260.0,0.0,0,0,0.0,0.0,0.0,-75.0,-62.5,1,-0.0015,-0.00125,0.0
3,2015-05-06,479.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,10.0,4740.0,474.0,4792.5,0,52.5,50052.5,45260.0,45260.0,0.0,0,0,0.0,0.0,0.0,52.5,127.5,1,0.00105,0.00255,0.0
4,2015-05-07,472.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,10.0,4740.0,474.0,4727.5,0,-12.5,49987.5,45260.0,45260.0,0.0,0,0,0.0,0.0,0.0,-12.5,-65.0,1,-0.00025,-0.0013,0.0
5,2015-05-08,481.5,2015-05-08,SLD,-10.0,476.0,WEAT US EQUITY_WC2 COMDTY_0,EXIT,,2015-05-08,,476.0,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50020.0,50020.0,45260.0,4760.0,1,0,20.0,0.004219409282700422,20.0,20.0,32.5,0,0.0004,0.00065,0.0004
6,2015-05-11,481.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50020.0,50020.0,50020.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7,2015-05-12,480.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50020.0,50020.0,50020.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8,2015-05-13,481.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50020.0,50020.0,50020.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9,2015-05-14,514.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,50020.0,50020.0,50020.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
