Unnamed: 0,Date,closeprice,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
0,2015-05-01,534.5,2015-05-01,BOT,9.0,538.75,WEAT US EQUITY_MWEC2 COMDTY_0,ENTER,,2015-05-01,,538.75,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,9.0,4848.75,538.75,4810.5,0,-38.25,49961.75,45151.25,50000.0,-4848.75,0,0,0.0,0.0,0.0,-38.25,-38.25,1,-0.000765,-0.000765,0.0
1,2015-05-04,530.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,9.0,4848.75,538.75,4772.25,0,-76.5,49923.5,45151.25,45151.25,0.0,0,0,0.0,0.0,0.0,-76.5,-38.25,1,-0.00153,-0.000765,0.0
2,2015-05-05,524.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,9.0,4848.75,538.75,4722.75,0,-126.0,49874.0,45151.25,45151.25,0.0,0,0,0.0,0.0,0.0,-126.0,-49.5,1,-0.00252,-0.00099,0.0
3,2015-05-06,538.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,9.0,4848.75,538.75,4848.75,0,0.0,50000.0,45151.25,45151.25,0.0,0,0,0.0,0.0,0.0,0.0,126.0,1,0.0,0.00252,0.0
4,2015-05-07,530.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,9.0,4848.75,538.75,4776.75,0,-72.0,49928.0,45151.25,45151.25,0.0,0,0,0.0,0.0,0.0,-72.0,-72.0,1,-0.00144,-0.00144,0.0
5,2015-05-08,541.0,2015-05-08,SLD,-9.0,530.5,WEAT US EQUITY_MWEC2 COMDTY_0,EXIT,,2015-05-08,,530.5,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,49925.75,49925.75,45151.25,4774.5,0,1,-74.25,-0.01531322505800464,-74.25,-74.25,-2.25,0,-0.001485,-4.5e-05,-0.001485
6,2015-05-11,536.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,49925.75,49925.75,49925.75,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7,2015-05-12,536.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,49925.75,49925.75,49925.75,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8,2015-05-13,540.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,49925.75,49925.75,49925.75,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9,2015-05-14,566.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_MWEC2 COMDTY.csv,0.0,0.0,0.0,0.0,0,0.0,49925.75,49925.75,49925.75,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
