Date,pxs,total_return,realized_return
2015-05-01,474.0,0.0,0.0
2015-05-04,472.75,-0.00025,0.0
2015-05-05,466.5,-0.00125,0.0
2015-05-06,479.25,0.00255,0.0
2015-05-07,472.75,-0.0013,0.0
2015-05-08,481.5,0.00065,0.0004
2015-05-11,481.0,0.0,0.0
2015-05-12,480.5,0.0,0.0
2015-05-13,481.5,0.0,0.0
2015-05-14,514.25,0.0,0.0
2015-05-15,517.5,0.0,0.0
2015-05-18,529.25,0.0,0.0
2015-05-19,518.5,0.0,0.0
2015-05-20,520.0,0.0,0.0
2015-05-21,529.5,0.0,0.0
2015-05-22,523.0,0.0,0.0
2015-05-26,501.0,0.0,0.0
2015-05-27,492.75,0.0,0.0
2015-05-28,494.5,0.0,0.0
2015-05-29,482.25,-0.00225,0.0
2015-06-01,498.75,0.0033,0.0
2015-06-02,517.25,0.0037,0.0
2015-06-03,515.0,-0.00045,0.0
2015-06-04,529.25,0.00285,0.0
2015-06-05,521.5,0.0001,0.00725
2015-06-08,534.0,0.0,0.0
2015-06-09,538.75,0.0,0.0
2015-06-10,521.25,0.0,0.0
2015-06-11,511.5,0.0,0.0
2015-06-12,510.5,-0.0002,0.0
2015-06-15,495.25,-0.00305,0.0
2015-06-16,494.5,-0.00015,0.0
2015-06-17,497.0,0.0005,0.0
2015-06-18,493.25,-0.00075,0.0
2015-06-19,492.5,-0.00025,0.0
2015-06-22,506.0,0.0054,0.0
2015-06-23,527.0,0.0084,0.0
2015-06-24,523.25,-0.0015,0.0
2015-06-25,538.0,0.0059,0.0
2015-06-26,568.0,0.0061,0.00725
2015-06-26,568.0,-0.0059,0.00725
2015-06-29,583.5,0.0,0.0
2015-06-30,615.75,0.0,0.0
2015-07-01,588.5,0.0,0.0
2015-07-02,590.5,0.0,0.0
2015-07-06,595.5,0.0,0.0
2015-07-07,585.25,0.0,0.0
2015-07-08,577.5,0.0,0.0
2015-07-09,578.0,0.0,0.0
2015-07-10,576.0,0.0,0.0
2015-07-13,575.75,0.0,0.0
2015-07-14,571.0,0.0,0.0
2015-07-15,574.5,0.0,0.0
2015-07-16,571.0,0.0,0.0
2015-07-17,563.5,-0.00126,0.0
2015-07-20,542.5,-0.00378,0.0
2015-07-21,533.25,-0.001665,0.0
2015-07-22,524.5,-0.001575,0.0
2015-07-23,528.75,0.000765,0.0
2015-07-24,519.75,-0.00322,0.0
2015-07-27,511.75,-0.00304,0.0
2015-07-28,520.25,0.00323,0.0
2015-07-29,505.25,-0.0057,0.0
2015-07-30,504.25,-0.00038,0.0
2015-07-31,504.75,0.00029,0.0
2015-08-03,505.0,0.000145,0.0
2015-08-04,500.25,-0.002755,0.0
2015-08-05,507.25,0.00406,0.0
2015-08-06,511.25,0.00232,0.0
2015-08-07,515.75,0.00225,-0.003449482758620686
2015-08-07,515.75,-0.0004,-0.003832758620689651
2015-08-07,515.75,-0.0004,-0.003832758620689651
2015-08-10,529.5,0.0,0.0
2015-08-11,512.25,0.0,0.0
2015-08-12,497.25,0.0,0.0
2015-08-13,509.0,0.0,0.0
2015-08-14,511.75,0.00055,0.0
2015-08-17,504.5,-0.00145,0.0
2015-08-18,498.75,-0.00115,0.0
2015-08-19,500.0,0.00025,0.0
2015-08-20,511.25,0.00225,0.0
2015-08-21,504.0,-0.0025,0.0
2015-08-24,508.0,0.0016,0.0
2015-08-25,499.5,-0.0034,0.0
2015-08-26,494.25,-0.0021,0.0
2015-08-27,489.75,-0.0018,0.0
2015-08-28,483.75,-0.00115,-0.003825
2015-08-28,483.75,0.00125,-0.003825
2015-08-31,485.0,0.0,0.0
2015-09-01,486.25,0.0,0.0
2015-09-02,479.0,0.0,0.0
2015-09-03,465.25,0.0,0.0
2015-09-04,467.75,0.00035,0.0
2015-09-08,475.0,0.00145,0.0
2015-09-09,472.25,-0.00055,0.0
2015-09-10,478.0,0.00115,0.0
2015-09-11,485.0,0.0,0.0024
2015-09-14,501.25,0.0,0.0
2015-09-15,502.5,0.0,0.0
2015-09-16,495.25,0.0,0.0
2015-09-17,488.5,0.0,0.0
2015-09-18,493.5,0.0008,0.0
2015-09-21,504.0,0.0021,0.0
2015-09-22,502.75,-0.00025,0.0
2015-09-23,515.0,0.00245,0.0
2015-09-24,504.25,-0.00215,0.0
2015-09-25,515.0,0.0001,0.00305
2015-09-28,512.75,0.0,0.0
2015-09-29,511.25,0.0,0.0
2015-09-30,519.5,0.0,0.0
2015-10-01,524.25,0.0,0.0
2015-10-02,519.0,0.0,0.0
2015-10-05,521.5,0.0,0.0
2015-10-06,533.0,0.0,0.0
2015-10-07,523.75,0.0,0.0
2015-10-08,519.0,0.0,0.0
2015-10-09,516.75,-0.0003,0.0
2015-10-12,514.5,-0.00045,0.0
2015-10-13,527.0,0.0025,0.0
2015-10-14,516.25,-0.00215,0.0
2015-10-15,510.5,-0.00115,0.0
2015-10-16,500.0,-0.0041,0.0
2015-10-19,493.25,-0.0027,0.0
2015-10-20,498.25,0.002,0.0
2015-10-21,501.25,0.0012,0.0
2015-10-22,497.0,-0.0017,0.0
2015-10-23,497.25,0.00015,0.0
2015-10-26,514.75,0.0105,0.0
2015-10-27,514.25,-0.0003,0.0
2015-10-28,511.75,-0.0015,0.0
2015-10-29,519.5,0.00465,0.0
2015-10-30,525.5,0.0048,0.0
