Unnamed: 0,Date,closeprice,executeddate,Side,Shares,Price,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission,ticker,position,totalcost,averagecost,investment_mv,dividend,unrealized_gl,totalmv,end_capital,start_capital,cashflow,win,loss,realized_before_commission,realized_return_pertrade,realized_gl,total_gl,dailyreturn,holding,total_percent_gl,dailyreturn_percent,dailyreturn_realized_percent
30,2015-06-11,504.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,20.0,10130.0,506.5,10085.0,0,-45.0,51128.5,41043.5,41043.5,0.0,0,0,0.0,0.0,0.0,-45.0,-185.0,1,-0.0009,-0.0037,0.0
31,2015-06-12,503.75,2015-06-12,BOT,10.0,504.0,WEAT US EQUITY_WC1 COMDTY_5,ENTER,,2015-06-12,,504.0,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,30.0,15170.0,505.6666666666667,15112.5,0,-57.5,51116.0,36003.5,41043.5,-5040.0,0,0,0.0,0.0,0.0,-57.5,-12.5,1,-0.00115,-0.00025,0.0
32,2015-06-15,489.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,30.0,15170.0,505.6666666666667,14677.5,0,-492.5,50681.0,36003.5,36003.5,0.0,0,0,0.0,0.0,0.0,-492.5,-435.0,1,-0.00985,-0.0087,0.0
33,2015-06-16,488.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,30.0,15170.0,505.6666666666667,14662.5,0,-507.5,50666.0,36003.5,36003.5,0.0,0,0,0.0,0.0,0.0,-507.5,-15.0,1,-0.01015,-0.0003,0.0
34,2015-06-17,491.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,30.0,15170.0,505.6666666666667,14737.5,0,-432.5,50741.0,36003.5,36003.5,0.0,0,0,0.0,0.0,0.0,-432.5,75.0,1,-0.00865,0.0015,0.0
35,2015-06-18,488.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,30.0,15170.0,505.6666666666667,14640.0,0,-530.0,50643.5,36003.5,36003.5,0.0,0,0,0.0,0.0,0.0,-530.0,-97.5,1,-0.0106,-0.00195,0.0
36,2015-06-19,488.5,2015-06-19,BOT,10.0,487.5,WEAT US EQUITY_WC1 COMDTY_6,ENTER,,2015-06-19,,487.5,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,20045.0,501.125,19540.0,0,-505.0,50668.5,31128.5,36003.5,-4875.0,0,0,0.0,0.0,0.0,-505.0,25.0,1,-0.0101,0.0005,0.0
37,2015-06-22,501.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,20045.0,501.125,20050.0,0,5.0,51178.5,31128.5,31128.5,0.0,0,0,0.0,0.0,0.0,5.0,510.0,1,0.0001,0.0102,0.0
38,2015-06-23,521.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,20045.0,501.125,20860.0,0,815.0,51988.5,31128.5,31128.5,0.0,0,0,0.0,0.0,0.0,815.0,810.0,1,0.0163,0.0162,0.0
39,2015-06-24,518.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,20045.0,501.125,20720.0,0,675.0,51848.5,31128.5,31128.5,0.0,0,0,0.0,0.0,0.0,675.0,-140.0,1,0.0135,-0.0028,0.0
40,2015-06-25,532.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,40.0,20045.0,501.125,21280.0,0,1235.0,52408.5,31128.5,31128.5,0.0,0,0,0.0,0.0,0.0,1235.0,560.0,1,0.0247,0.0112,0.0
41,2015-06-26,562.25,2015-06-26,BOT,10.0,532.0,WEAT US EQUITY_WC1 COMDTY_7,ENTER,,2015-06-26,,532.0,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,28112.5,0,2747.5,53921.0,25808.5,31128.5,-5320.0,0,0,0.0,0.0,0.0,2747.5,1512.5,1,0.05495,0.03025,0.0
42,2015-06-29,580.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,29025.0,0,3660.0,54833.5,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,3660.0,912.5,1,0.0732,0.01825,0.0
43,2015-06-30,614.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,30737.5,0,5372.5,56546.0,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,5372.5,1712.5,1,0.10745,0.03425,0.0
44,2015-07-01,587.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,29375.0,0,4010.0,55183.5,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,4010.0,-1362.5,1,0.0802,-0.02725,0.0
45,2015-07-02,585.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,29287.5,0,3922.5,55096.0,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,3922.5,-87.5,1,0.07845,-0.00175,0.0
46,2015-07-06,588.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,29425.0,0,4060.0,55233.5,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,4060.0,137.5,1,0.0812,0.00275,0.0
47,2015-07-07,579.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,28975.0,0,3610.0,54783.5,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,3610.0,-450.0,1,0.0722,-0.009,0.0
48,2015-07-08,572.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,28612.5,0,3247.5,54421.0,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,3247.5,-362.5,1,0.06495,-0.00725,0.0
49,2015-07-09,572.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,50.0,25365.0,507.3,28612.5,0,3247.5,54421.0,25808.5,25808.5,0.0,0,0,0.0,0.0,0.0,3247.5,0.0,1,0.06495,0.0,0.0
50,2015-07-10,581.5,2015-07-10,BOT,9.0,573.5,WEAT US EQUITY_WC1 COMDTY_9,ENTER,,2015-07-10,,573.5,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,59.0,30526.5,517.3983050847457,34308.5,0,3782.0,54955.5,20647.0,25808.5,-5161.5,0,0,0.0,0.0,0.0,3782.0,534.5,1,0.07564,0.01069,0.0
51,2015-07-13,586.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,59.0,30526.5,517.3983050847457,34618.25,0,4091.75,55265.25,20647.0,20647.0,0.0,0,0,0.0,0.0,0.0,4091.75,309.75,1,0.081835,0.006195,0.0
52,2015-07-14,583.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,59.0,30526.5,517.3983050847457,34426.5,0,3900.0,55073.5,20647.0,20647.0,0.0,0,0,0.0,0.0,0.0,3900.0,-191.75,1,0.078,-0.003835,0.0
53,2015-07-15,566.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,59.0,30526.5,517.3983050847457,33438.25,0,2911.75,54085.25,20647.0,20647.0,0.0,0,0,0.0,0.0,0.0,2911.75,-988.25,1,0.058235,-0.019765,0.0
54,2015-07-16,562.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,59.0,30526.5,517.3983050847457,33172.75,0,2646.25,53819.75,20647.0,20647.0,0.0,0,0,0.0,0.0,0.0,2646.25,-265.5,1,0.052925,-0.00531,0.0
55,2015-07-17,554.0,2015-07-17,BOT,9.0,561.75,WEAT US EQUITY_WC1 COMDTY_10,ENTER,,2015-07-17,,561.75,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,68.0,35582.25,523.2683823529412,37672.0,0,2089.75,53263.25,15591.25,20647.0,-5055.75,0,0,0.0,0.0,0.0,2089.75,-556.5,1,0.041795,-0.01113,0.0
56,2015-07-20,532.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,68.0,35582.25,523.2683823529412,36227.0,0,644.75,51818.25,15591.25,15591.25,0.0,0,0,0.0,0.0,0.0,644.75,-1445.0,1,0.012895,-0.0289,0.0
57,2015-07-21,524.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,68.0,35582.25,523.2683823529412,35683.0,0,100.75,51274.25,15591.25,15591.25,0.0,0,0,0.0,0.0,0.0,100.75,-544.0,1,0.002015,-0.01088,0.0
58,2015-07-22,516.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,68.0,35582.25,523.2683823529412,35139.0,0,-443.25,50730.25,15591.25,15591.25,0.0,0,0,0.0,0.0,0.0,-443.25,-544.0,1,-0.008865,-0.01088,0.0
59,2015-07-23,521.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,68.0,35582.25,523.2683823529412,35462.0,0,-120.25,51053.25,15591.25,15591.25,0.0,0,0,0.0,0.0,0.0,-120.25,323.0,1,-0.002405,0.00646,0.0
60,2015-07-24,511.75,2015-07-24,BOT,10.0,520.75,WEAT US EQUITY_WC1 COMDTY_11,ENTER,,2015-07-24,,520.75,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,78.0,40789.75,522.9455128205128,39916.5,0,-873.25,50300.25,10383.75,15591.25,-5207.5,0,0,0.0,0.0,0.0,-873.25,-753.0,1,-0.017465,-0.01506,0.0
61,2015-07-27,502.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,78.0,40789.75,522.9455128205128,39195.0,0,-1594.75,49578.75,10383.75,10383.75,0.0,0,0,0.0,0.0,0.0,-1594.75,-721.5,1,-0.031895,-0.01443,0.0
62,2015-07-28,510.75,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,78.0,40789.75,522.9455128205128,39838.5,0,-951.25,50222.25,10383.75,10383.75,0.0,0,0,0.0,0.0,0.0,-951.25,643.5,1,-0.019025,0.01287,0.0
63,2015-07-29,496.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,78.0,40789.75,522.9455128205128,38707.5,0,-2082.25,49091.25,10383.75,10383.75,0.0,0,0,0.0,0.0,0.0,-2082.25,-1131.0,1,-0.041645,-0.02262,0.0
64,2015-07-30,496.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,78.0,40789.75,522.9455128205128,38727.0,0,-2062.75,49110.75,10383.75,10383.75,0.0,0,0,0.0,0.0,0.0,-2062.75,19.5,1,-0.041255,0.00039,0.0
65,2015-07-31,499.25,2015-07-31,BOT,10.0,496.75,WEAT US EQUITY_WC1 COMDTY_12,ENTER,,2015-07-31,,496.75,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,88.0,45757.25,519.96875,43934.0,0,-1823.25,49350.25,5416.25,10383.75,-4967.5,0,0,0.0,0.0,0.0,-1823.25,239.5,1,-0.036465,0.00479,0.0
66,2015-08-03,499.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,88.0,45757.25,519.96875,43912.0,0,-1845.25,49328.25,5416.25,5416.25,0.0,0,0,0.0,0.0,0.0,-1845.25,-22.0,1,-0.036905,-0.00044,0.0
67,2015-08-04,493.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,88.0,45757.25,519.96875,43428.0,0,-2329.25,48844.25,5416.25,5416.25,0.0,0,0,0.0,0.0,0.0,-2329.25,-484.0,1,-0.046585,-0.00968,0.0
68,2015-08-05,502.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,88.0,45757.25,519.96875,44176.0,0,-1581.25,49592.25,5416.25,5416.25,0.0,0,0,0.0,0.0,0.0,-1581.25,748.0,1,-0.031625,0.01496,0.0
69,2015-08-06,507.0,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,88.0,45757.25,519.96875,44616.0,0,-1141.25,50032.25,5416.25,5416.25,0.0,0,0,0.0,0.0,0.0,-1141.25,440.0,1,-0.022825,0.0088,0.0
70,2015-08-07,510.5,2015-08-07,BOT,10.0,507.75,WEAT US EQUITY_WC1 COMDTY_13,ENTER,,2015-08-07,,507.75,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,98.0,50834.75,518.7219387755102,50029.0,0,-805.75,50367.75,338.75,5416.25,-5077.5,0,0,0.0,0.0,0.0,-805.75,335.5,1,-0.016115,0.00671,0.0
71,2015-08-10,525.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,98.0,50834.75,518.7219387755102,51499.0,0,664.25,51837.75,338.75,338.75,0.0,0,0,0.0,0.0,0.0,664.25,1470.0,1,0.013285,0.0294,0.0
72,2015-08-11,507.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,98.0,50834.75,518.7219387755102,49710.5,0,-1124.25,50049.25,338.75,338.75,0.0,0,0,0.0,0.0,0.0,-1124.25,-1788.5,1,-0.022485,-0.03577,0.0
73,2015-08-12,492.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,98.0,50834.75,518.7219387755102,48240.5,0,-2594.25,48579.25,338.75,338.75,0.0,0,0,0.0,0.0,0.0,-2594.25,-1470.0,1,-0.051885,-0.0294,0.0
74,2015-08-13,503.25,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,98.0,50834.75,518.7219387755102,49318.5,0,-1516.25,49657.25,338.75,338.75,0.0,0,0,0.0,0.0,0.0,-1516.25,1078.0,1,-0.030325,0.02156,0.0
75,2015-08-14,506.5,2015-08-14,BOT,10.0,503.25,WEAT US EQUITY_WC1 COMDTY_14,ENTER,,2015-08-14,,503.25,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,108.0,55867.25,517.2893518518518,54702.0,0,-1165.25,50008.25,-4693.75,338.75,-5032.5,0,0,0.0,0.0,0.0,-1165.25,351.0,1,-0.023305,0.00702,0.0
76,2015-08-17,500.5,,,,,,,,,,,0,./Chagoi_wheat_futures_2015-05-01_2015-10-31/signal_only_7WEAT US EQUITY/tradelog/WEAT US EQUITY_WC1 COMDTY.csv,108.0,55867.25,517.2893518518518,54054.0,0,-1813.25,49360.25,-4693.75,-4693.75,0.0,0,0,0.0,0.0,0.0,-1813.25,-648.0,1,-0.036265,-0.01296,0.0
