Date,pxs,total_return,realized_return
2017-05-01,452.75,0.0,0.0
2017-05-02,454.75,0.0,0.0
2017-05-03,450.5,0.0,0.0
2017-05-04,432.5,0.0,0.0
2017-05-08,432.5,0.0,0.0
2017-05-11,429.75,0.0,0.0
2017-05-12,429.0,0.0,0.0
2017-05-15,428.5,-0.00012,0.0
2017-05-16,424.5,-0.00096,0.0
2017-05-17,426.5,0.00048,0.0
2017-05-18,426.0,-0.00012,0.0
2017-05-19,438.0,0.0,-0.00072
2017-05-22,436.0,0.0,0.0
2017-05-23,430.5,0.0,0.0
2017-05-24,432.75,0.0,0.0
2017-05-25,431.25,0.0,0.0
2017-05-26,437.5,0.0018,0.0
2017-05-30,433.25,-0.00102,0.0
2017-05-31,431.75,-0.00036,0.0
2017-06-01,430.75,-0.00024,0.0
2017-06-02,433.25,0.00138,0.0
2017-06-05,430.0,-0.00156,0.0
2017-06-06,438.0,0.00384,0.0
2017-06-07,446.0,0.00384,0.0
2017-06-08,453.75,0.00372,0.0
2017-06-09,451.5,-0.00072,0.00552
2017-06-09,451.5,0.00036,0.00552
2017-06-12,442.75,0.0,0.0
2017-06-13,457.0,0.0,0.0
2017-06-14,457.5,0.0,0.0
2017-06-15,465.25,0.0,0.0
2017-06-16,473.5,0.0,0.0
2017-06-19,472.5,0.0,0.0
2017-06-20,474.25,0.0,0.0
2017-06-21,467.75,0.0,0.0
2017-06-22,467.75,0.0,0.0
2017-06-23,464.25,0.0,0.0
2017-06-26,453.0,0.0,0.0
2017-06-27,457.25,0.0,0.0
2017-06-28,461.5,0.0,0.0
2017-06-29,480.5,0.0,0.0
2017-06-30,511.25,0.0,0.0
2017-07-03,541.25,0.0,0.0
2017-07-05,551.25,0.0,0.0
2017-07-06,530.5,0.0,0.0
2017-07-07,526.5,0.0,0.0
2017-07-10,541.0,0.0,0.0
2017-07-11,541.0,0.0,0.0
2017-07-12,528.0,0.0,0.0
2017-07-13,499.75,0.0,0.0
2017-07-17,506.5,-0.00115,0.0
2017-07-18,502.75,-0.00075,0.0
2017-07-19,500.25,-0.0005,0.0
2017-07-20,503.75,0.0007,0.0
2017-07-21,496.0,0.0,-0.0017
2017-07-24,487.5,0.0,0.0
2017-07-25,472.75,0.0,0.0
2017-07-26,475.5,0.0,0.0
2017-07-27,481.0,0.0,0.0
2017-07-28,481.0,0.0,0.0
2017-07-31,474.75,-0.001375,0.0
2017-08-01,465.25,-0.00209,0.0
2017-08-02,464.5,-0.000165,0.0
2017-08-03,459.75,-0.001045,0.0
2017-08-04,459.5,0.0,-0.004675
2017-08-07,466.75,0.0,0.0
2017-08-08,460.5,0.0,0.0
2017-08-09,463.75,0.0,0.0
2017-08-10,448.25,0.0,0.0
2017-08-11,441.25,-0.001815,0.0
2017-08-14,436.75,-0.00099,0.0
2017-08-15,426.5,-0.002255,0.0
2017-08-16,419.5,-0.00154,0.0
2017-08-17,414.25,-0.001155,0.0
2017-08-18,414.5,0.000115,0.0
2017-08-21,407.75,-0.003105,0.0
2017-08-22,399.0,-0.004025,0.0
2017-08-23,397.75,-0.000575,0.0
2017-08-24,405.5,0.003565,0.0
2017-08-25,404.5,-0.000185,-0.005578913043478266
2017-08-25,404.5,0.0003,-0.006086086956521745
2017-08-28,396.75,0.0,0.0
2017-08-29,397.25,0.0,0.0
2017-08-30,400.25,0.0,0.0
2017-08-31,408.75,0.0,0.0
2017-09-01,412.5,0.0,0.0
2017-09-05,419.5,0.0,0.0
2017-09-06,423.25,0.0,0.0
2017-09-08,415.5,0.0,0.0
2017-09-11,409.25,0.0,0.0
2017-09-12,416.0,0.0,0.0
2017-09-13,418.25,0.0,0.0
2017-09-15,446.0,0.0,0.0
2017-09-18,442.25,0.0,0.0
2017-09-19,442.0,0.0,0.0
2017-09-20,448.0,0.0,0.0
2017-09-21,449.5,0.0,0.0
2017-09-22,450.25,0.0,0.0
2017-09-25,454.0,0.0,0.0
2017-09-26,452.25,0.0,0.0
2017-09-27,459.0,0.0,0.0
2017-09-28,453.0,0.0,0.0
2017-09-29,442.75,-0.002255,0.0
2017-10-02,439.25,-0.00077,0.0
2017-10-03,441.75,0.00055,0.0
2017-10-04,436.0,-0.001265,0.0
2017-10-05,434.25,-0.000385,0.0
2017-10-06,436.75,0.0011,0.0
2017-10-09,430.75,-0.00264,0.0
2017-10-10,431.25,0.00022,0.0
2017-10-11,428.25,-0.00132,0.0
2017-10-12,426.25,-0.00088,0.0
2017-10-13,436.25,0.002255,-0.0037675
2017-10-13,436.25,-0.002145,-0.0037675
2017-10-16,433.75,0.0,0.0
2017-10-17,433.25,0.0,0.0
2017-10-18,428.0,0.0,0.0
2017-10-19,429.25,0.0,0.0
2017-10-20,422.75,-0.00156,0.0
2017-10-23,433.5,0.00258,0.0
2017-10-24,434.0,0.00012,0.0
2017-10-25,433.5,-0.00012,0.0
2017-10-26,428.25,-0.00126,0.0
2017-10-27,425.25,-0.00012,-0.00036
2017-10-30,421.75,0.0,0.0
2017-10-31,416.5,0.0,0.0
