Date,pxs,total_return,realized_return
2017-05-01,442.75,0.0,0.0
2017-05-02,441.5,0.0,0.0
2017-05-03,443.0,0.0,0.0
2017-05-04,426.0,0.0,0.0
2017-05-05,427.5,0.0,0.0
2017-05-08,418.0,0.0,0.0
2017-05-09,421.75,0.0,0.0
2017-05-10,424.0,0.0,0.0
2017-05-11,426.0,0.0,0.0
2017-05-12,425.0,-0.00486,0.0
2017-05-15,423.25,-0.00042,0.0
2017-05-16,424.25,0.00024,0.0
2017-05-17,427.0,0.00066,0.0
2017-05-18,425.75,-0.0003,0.0
2017-05-19,435.25,-0.00012,-0.0048
2017-05-22,434.25,0.0,0.0
2017-05-23,429.5,0.0,0.0
2017-05-24,432.5,0.0,0.0
2017-05-25,430.75,0.0,0.0
2017-05-26,438.25,0.0,0.0
2017-05-30,429.5,0.0,0.0
2017-05-31,429.25,0.0,0.0
2017-06-01,429.0,0.0,0.0
2017-06-02,429.5,0.00036,0.0
2017-06-05,429.5,0.0,0.0
2017-06-06,435.75,0.0015,0.0
2017-06-07,444.75,0.00216,0.0
2017-06-08,449.25,0.00108,0.0
2017-06-09,445.75,-0.0015,0.0
2017-06-12,434.0,-0.005405,0.0
2017-06-13,445.0,0.00506,0.0
2017-06-14,443.0,-0.00092,0.0
2017-06-15,453.75,0.004945,0.0
2017-06-16,465.25,0.00307,0.004338260869565219
2017-06-16,465.25,-0.002035,0.0039767391304347845
2017-06-19,467.0,0.0,0.0
2017-06-20,472.5,0.0,0.0
2017-06-21,464.5,0.0,0.0
2017-06-22,461.25,0.0,0.0
2017-06-23,459.75,-0.0011,0.0
2017-06-26,450.0,-0.002145,0.0
2017-06-27,453.25,0.000715,0.0
2017-06-28,457.25,0.00088,0.0
2017-06-29,480.25,0.00506,0.0
2017-06-30,511.0,0.0,0.00341
2017-07-03,536.75,0.0,0.0
2017-07-05,539.25,0.0,0.0
2017-07-06,519.0,0.0,0.0
2017-07-07,515.25,0.0,0.0
2017-07-10,530.5,0.0,0.0
2017-07-11,535.5,0.0,0.0
2017-07-12,522.5,0.0,0.0
2017-07-13,495.5,0.0,0.0
2017-07-17,506.0,-0.0007,0.0
2017-07-18,503.75,-0.00045,0.0
2017-07-19,503.0,-0.00015,0.0
2017-07-20,505.75,0.00055,0.0
2017-07-21,499.25,0.00015,-0.0006
2017-07-24,488.75,0.0,0.0
2017-07-25,474.0,0.0,0.0
2017-07-26,477.75,0.0,0.0
2017-07-27,479.75,0.0,0.0
2017-07-28,481.0,0.00015,0.0
2017-07-31,474.5,-0.0013,0.0
2017-08-01,461.25,-0.00265,0.0
2017-08-02,460.75,-0.0001,0.0
2017-08-03,457.75,-0.0006,0.0
2017-08-04,454.75,-0.00126,0.0
2017-08-07,463.5,0.003675,0.0
2017-08-08,457.0,-0.00273,0.0
2017-08-09,459.5,0.00105,0.0
2017-08-10,440.5,-0.00798,0.0
2017-08-11,439.25,-7.5e-05,-0.0053928571428571445
2017-08-11,439.25,0.000495,-0.005932142857142859
2017-08-14,441.0,0.0,0.0
2017-08-15,429.5,0.0,0.0
2017-08-16,419.25,0.0,0.0
2017-08-17,414.0,0.0,0.0
2017-08-18,416.0,0.00048,0.0
2017-08-21,409.5,-0.00156,0.0
2017-08-22,402.25,-0.00174,0.0
2017-08-23,403.25,0.00024,0.0
2017-08-24,409.0,0.00138,0.0
2017-08-25,409.5,0.00024,0.0
2017-08-28,400.0,-0.00456,0.0
2017-08-29,402.75,0.00132,0.0
2017-08-30,403.5,0.00036,0.0
2017-08-31,410.25,0.00324,0.0
2017-09-01,420.5,0.00726,0.0
2017-09-05,430.5,0.0072,0.0
2017-09-06,421.75,-0.0063,0.0
2017-09-07,413.5,-0.00594,0.0
2017-09-08,413.75,-0.0003,0.0
2017-09-11,412.25,-0.00144,0.0
2017-09-12,419.5,0.00696,0.0
2017-09-13,420.75,0.0012,0.0
2017-09-15,449.0,0.02844,0.0
2017-09-18,443.5,-0.0066,0.0
2017-09-19,443.0,-0.0006,0.0
2017-09-20,449.75,0.0081,0.0
2017-09-21,452.5,0.0033,0.0
2017-09-22,449.5,-0.00288,0.008135999999999994
2017-09-22,449.5,0.00072,0.008136000000000008
2017-09-22,449.5,0.00072,0.008136000000000008
2017-09-22,449.5,0.00072,0.008136000000000022
2017-09-22,449.5,0.00072,0.008136000000000022
2017-09-25,454.0,0.0,0.0
2017-09-26,453.75,0.0,0.0
2017-09-27,461.5,0.0,0.0
2017-09-28,455.0,0.0,0.0
2017-09-29,448.25,-0.001595,0.0
2017-10-02,444.75,-0.00077,0.0
2017-10-03,448.0,0.000715,0.0
2017-10-04,442.0,-0.00132,0.0
2017-10-05,440.75,-0.000275,0.0
2017-10-06,443.5,0.001265,0.0
2017-10-09,436.0,-0.0033,0.0
2017-10-10,435.25,-0.00033,0.0
2017-10-11,433.25,-0.00088,0.0
2017-10-12,430.5,-0.00121,0.0
2017-10-13,439.5,0.00606,0.0
2017-10-16,436.5,-0.00204,0.0
2017-10-17,434.75,-0.00119,0.0
2017-10-18,430.0,-0.00323,0.0
2017-10-19,432.75,0.00187,0.0
2017-10-20,426.0,-0.00627,0.0
2017-10-23,436.75,0.00989,0.0
2017-10-24,438.0,0.00115,0.0
2017-10-25,435.5,-0.0023,0.0
2017-10-26,431.75,-0.00345,0.0
2017-10-27,427.25,-0.004855,0.0
2017-10-30,424.75,-0.00285,0.0
2017-10-31,418.5,-0.007125,0.0
