,PX_HIGH,PX_LAST,PX_OPEN,PX_LOW,PX_VOLUME,TR.TSVWAP,date,dates,pxs,totalcost,end_capital,investment_mv,unrealized_gl,realized_gl,total_gl,dailyreturn,win,loss,realized_before_commission,realized_return_pertrade,holding,long_mv,short_mv,cashflow,net_mv,gross_mv,dailyreturn_realized_percent,dailyreturn_total_percent,realized_return,total_return
10,6.8,6.73,6.8,6.69,218736.0,6.7317,2017-05-15,2017-05-15,6.73,30381.75,219618.25,30203.25,-178.5,0.0,-178.5,180.25,0,0,0.0,0.0,5,30203.25,0.0,0.0,30203.25,30203.25,0.0,0.006392723063310908,0.0,0.006392723063310908
11,6.74,6.73,6.68,6.68,138743.0,6.707,2017-05-16,2017-05-16,6.73,30381.75,219618.25,30083.25,-298.5,0.0,-298.5,-120.0,0,0,0.0,0.0,5,30083.25,0.0,0.0,30083.25,30083.25,0.0,-0.0042559043972111455,0.0,-0.0042559043972111455
12,6.82,6.79,6.75,6.75,108520.0,6.7862,2017-05-17,2017-05-17,6.79,30381.75,219618.25,30217.25,-164.5,0.0,-164.5,134.0,0,0,0.0,0.0,5,30217.25,0.0,0.0,30217.25,30217.25,0.0,0.004752426576885779,0.0,0.004752426576885779
13,6.7652,6.76,6.74,6.69,130173.0,6.7341,2017-05-18,2017-05-18,6.76,30381.75,219618.25,30213.0,-168.75,0.0,-168.75,-4.25,0,0,0.0,0.0,5,30213.0,0.0,0.0,30213.0,30213.0,0.0,-0.00015072994740122808,0.0,-0.00015072994740122808
14,6.9,6.89,6.79,6.786,168098.0,6.8383,2017-05-19,2017-05-19,6.89,0.0,249816.75,0.0,0.0,-183.25,-183.25,-14.5,4,2,-183.25,-0.033787826503550035,0,0.0,0.0,30198.5,0.0,0.0,-0.0064991206732411865,-0.0005142551146630134,-0.0064991206732411865,-0.0005142551146630134
15,6.97,6.89,6.9,6.86,143825.0,6.929,2017-05-22,2017-05-22,6.89,0.0,249816.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,6.89,6.85,6.88,6.8,163227.0,6.8431,2017-05-23,2017-05-23,6.85,0.0,249816.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6.87,6.85,6.87,6.7922,85960.0,6.8362,2017-05-24,2017-05-24,6.85,0.0,249816.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,6.889,6.83,6.85,6.82,115012.0,6.8387,2017-05-25,2017-05-25,6.83,0.0,249816.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,6.92,6.92,6.83,6.8101,78799.0,6.8825,2017-05-26,2017-05-26,6.92,20079.0,229737.75,20380.75,301.75,0.0,301.75,301.75,0,0,0.0,0.0,4,20380.75,0.0,-20079.0,20380.75,20380.75,0.0,0.010701826265487192,0.0,0.010701826265487192
20,6.87,6.82,6.87,6.76,137562.0,6.8017,2017-05-30,2017-05-30,6.82,20079.0,229737.75,20194.75,115.75,0.0,115.75,-186.0,0,0,0.0,0.0,4,20194.75,0.0,0.0,20194.75,20194.75,0.0,-0.006596651815677275,0.0,-0.006596651815677275
21,6.8717,6.7975,6.82,6.79,99751.0,6.835,2017-05-31,2017-05-31,6.7975,20079.0,229737.75,20200.75,121.75,0.0,121.75,6.0,0,0,0.0,0.0,4,20200.75,0.0,0.0,20200.75,20200.75,0.0,0.00021279521986055728,0.0,0.00021279521986055728
22,6.82,6.78,6.82,6.69,127690.0,6.7481,2017-06-01,2017-06-01,6.78,20079.0,229737.75,20231.75,152.75,0.0,152.75,31.0,0,0,0.0,0.0,4,20231.75,0.0,0.0,20231.75,20231.75,0.0,0.001099441969279546,0.0,0.001099441969279546
23,6.84,6.79,6.77,6.77,48376.0,6.806,2017-06-02,2017-06-02,6.79,35069.0,214867.0,35247.5,178.5,119.25,297.75,145.0,1,0,119.25,0.023337736679876705,4,35247.5,0.0,-14870.75,35247.5,35247.5,0.004229304994728576,0.005142551146630134,0.004229304994728576,0.005142551146630134
24,6.81,6.77,6.81,6.75,25807.0,6.7799,2017-06-05,2017-06-05,6.77,35069.0,214867.0,35087.0,18.0,0.0,18.0,-160.5,0,0,0.0,0.0,4,35087.0,0.0,0.0,35087.0,35087.0,0.0,-0.005692272131269907,0.0,-0.005692272131269907
25,6.92,6.86,6.84,6.84,101672.0,6.8879,2017-06-06,2017-06-06,6.86,35069.0,214867.0,35673.0,604.0,0.0,604.0,586.0,0,0,0.0,0.0,4,35673.0,0.0,0.0,35673.0,35673.0,0.0,0.020782999806381094,0.0,0.020782999806381094
26,7.0299,6.99,6.91,6.91,196136.0,6.9791,2017-06-07,2017-06-07,6.99,35069.0,214867.0,36330.5,1261.5,0.0,1261.5,657.5,0,0,0.0,0.0,4,36330.5,0.0,0.0,36330.5,36330.5,0.0,0.0233188095097194,0.0,0.0233188095097194
27,7.14,7.01,7.03,7.01,274730.0,7.0855,2017-06-08,2017-06-08,7.01,35069.0,214867.0,36829.0,1760.0,0.0,1760.0,498.5,0,0,0.0,0.0,4,36829.0,0.0,0.0,36829.0,36829.0,0.0,0.017679736183414632,0.0,0.017679736183414632
28,7.106,7.004,6.99,6.99,307079.0,7.0464,2017-06-09,2017-06-09,7.004,10072.25,241306.75,10252.25,180.0,1443.0,1623.0,-137.0,6,0,1443.0,0.28867943722858413,1,10252.25,0.0,26439.75,10252.25,10252.25,0.05117725037646403,-0.004858824186816058,0.05117725037646403,-0.004858824186816058
29,6.95,6.86,6.95,6.824,162860.0,6.8671,2017-06-12,2017-06-12,6.86,10072.25,241306.75,9982.0,-90.25,0.0,-90.25,-270.25,0,0,0.0,0.0,1,9982.0,0.0,0.0,9982.0,9982.0,0.0,-0.009584651361219268,0.0,-0.009584651361219268
30,7.0235,6.99,6.94,6.89,74367.0,6.9756,2017-06-13,2017-06-13,6.99,10072.25,241306.75,10235.0,162.75,0.0,162.75,253.0,0,0,0.0,0.0,1,10235.0,0.0,0.0,10235.0,10235.0,0.0,0.008972865104120166,0.0,0.008972865104120166
31,7.1,7.0,7.0,6.97,165164.0,7.0546,2017-06-14,2017-06-14,7.0,10072.25,241306.75,10189.0,116.75,0.0,116.75,-46.0,0,0,0.0,0.0,1,10189.0,0.0,0.0,10189.0,10189.0,0.0,-0.0016314300189309392,0.0,-0.0016314300189309392
32,7.1667,7.15,6.93,6.92,201046.0,7.0408,2017-06-15,2017-06-15,7.15,10072.25,241306.75,10436.25,364.0,0.0,364.0,247.25,0,0,0.0,0.0,1,10436.25,0.0,0.0,10436.25,10436.25,0.0,0.008768936351753798,0.0,0.008768936351753798
33,7.33,7.3,7.2,7.2,374791.0,7.2755,2017-06-16,2017-06-16,7.3,5318.5,246476.25,5406.5,88.0,415.7500000000002,503.7500000000002,139.75,2,0,415.7500000000002,0.08255355059693717,1,5406.5,0.0,5169.5,5406.5,5406.5,0.01474493544283779,0.004956355329252146,0.01474493544283779,0.004956355329252146
34,7.3754,7.25,7.31,7.25,291529.0,7.3161,2017-06-19,2017-06-19,7.25,5318.5,246476.25,5398.25,79.75,0.0,79.75,-8.25,0,0,0.0,0.0,1,5398.25,0.0,0.0,5398.25,5398.25,0.0,-0.00029259342730826625,0.0,-0.00029259342730826625
35,7.37,7.35,7.2853,7.25,494118.0,7.3182,2017-06-20,2017-06-20,7.35,5318.5,246476.25,5414.75,96.25,0.0,96.25,16.5,0,0,0.0,0.0,1,5414.75,0.0,0.0,5414.75,5414.75,0.0,0.0005851868546165325,0.0,0.0005851868546165325
36,7.33,7.25,7.26,7.25,148347.0,7.2861,2017-06-21,2017-06-21,7.25,5318.5,246476.25,5340.5,22.0,0.0,22.0,-74.25,0,0,0.0,0.0,1,5340.5,0.0,0.0,5340.5,5340.5,0.0,-0.0026333408457743963,0.0,-0.0026333408457743963
37,7.22,7.21,7.21,7.14,157891.0,7.1755,2017-06-22,2017-06-22,7.21,5318.5,246476.25,5343.25,24.75,0.0,24.75,2.75,0,0,0.0,0.0,1,5343.25,0.0,0.0,5343.25,5343.25,0.0,9.753114243608875e-05,0.0,9.753114243608875e-05
38,7.25,7.14,7.21,7.14,57282.0,7.1882,2017-06-23,2017-06-23,7.14,20060.75,231734.0,19924.75,-136.0,0.0,-136.0,-160.75,0,0,0.0,0.0,3,19924.75,0.0,-14742.25,19924.75,19924.75,0.0,-0.005701138598764097,0.0,-0.005701138598764097
39,7.1,7.07,7.1,7.05,100887.0,7.074,2017-06-26,2017-06-26,7.07,20060.75,231734.0,19506.5,-554.25,0.0,-554.25,-418.25,0,0,0.0,0.0,3,19506.5,0.0,0.0,19506.5,19506.5,0.0,-0.01483360011777968,0.0,-0.01483360011777968
40,7.1555,7.11,7.06,7.06,91230.0,7.0997,2017-06-27,2017-06-27,7.11,20060.75,231734.0,19666.5,-394.25,0.0,-394.25,160.0,0,0,0.0,0.0,3,19666.5,0.0,0.0,19666.5,19666.5,0.0,0.005674539196281528,0.0,0.005674539196281528
41,7.17,7.14,7.1,7.09,58823.0,7.1437,2017-06-28,2017-06-28,7.14,20060.75,231734.0,19845.0,-215.75,0.0,-215.75,178.5,0,0,0.0,0.0,3,19845.0,0.0,0.0,19845.0,19845.0,0.0,0.006330657790851579,0.0,0.006330657790851579
42,7.46,7.43,7.27,7.27,367124.0,7.3887,2017-06-29,2017-06-29,7.43,20060.75,231734.0,20732.25,671.5,0.0,671.5,887.25,0,0,0.0,0.0,3,20732.25,0.0,0.0,20732.25,20732.25,0.0,0.031467093136879905,0.0,0.031467093136879905
43,7.83,7.83,7.55,7.55,883596.0,7.7094,2017-06-30,2017-06-30,7.83,0.0,252455.75,0.0,0.0,661.0000000000003,661.0000000000003,-10.5,4,0,661.0000000000003,0.13215271342531806,0,0.0,0.0,20721.75,0.0,0.0,0.02344294005463807,-0.00037239163475597523,0.02344294005463807,-0.00037239163475597523
44,8.24,8.24,7.92,7.92,795956.0,8.1029,2017-07-03,2017-07-03,8.24,0.0,252455.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,8.4317,8.29,8.23,7.97,1087227.0,8.1835,2017-07-05,2017-07-05,8.29,0.0,252455.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,8.14,8.05,7.97,7.96,652341.0,8.0591,2017-07-06,2017-07-06,8.05,0.0,252455.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,8.12,7.94,8.01,7.94,305004.0,8.0311,2017-07-07,2017-07-07,7.94,9519.75,242936.0,9487.5,-32.25,0.0,-32.25,-32.25,0,0,0.0,0.0,2,9487.5,0.0,-9519.75,9487.5,9487.5,0.0,-0.0011437743067504954,0.0,-0.0011437743067504954
48,8.2291,8.21,8.17,8.14,254101.0,8.195,2017-07-10,2017-07-10,8.21,9519.75,242936.0,9800.25,280.5,0.0,280.5,312.75,0,0,0.0,0.0,2,9800.25,0.0,0.0,9800.25,9800.25,0.0,0.011091950835231549,0.0,0.011091950835231549
49,8.2937,8.21,8.16,8.1189,691037.0,8.2031,2017-07-11,2017-07-11,8.21,9519.75,242936.0,9798.0,278.25,0.0,278.25,-2.25,0,0,0.0,0.0,2,9798.0,0.0,0.0,9798.0,9798.0,0.0,-7.979820744770898e-05,0.0,-7.979820744770898e-05
50,8.18,8.01,8.17,8.0,296447.0,8.0745,2017-07-12,2017-07-12,8.01,9519.75,242936.0,9592.5,72.75,0.0,72.75,-205.5,0,0,0.0,0.0,2,9592.5,0.0,0.0,9592.5,9592.5,0.0,-0.007288236280224087,0.0,-0.007288236280224087
51,7.93,7.74,7.93,7.67,842709.0,7.8394,2017-07-13,2017-07-13,7.74,9519.75,242936.0,9136.5,-383.25,0.0,-383.25,-456.0,0,0,0.0,0.0,2,9136.5,0.0,0.0,9136.5,9136.5,0.0,-0.01617243670940235,0.0,-0.01617243670940235
52,7.83,7.73,7.76,7.68,266854.0,7.7854,2017-07-14,2017-07-14,7.73,23275.5,128318.0,22935.75,-339.75,0.0,-339.75,43.5,0,0,0.0,0.0,3,22935.75,0.0,-13755.75,22935.75,22935.75,0.0,0.0015427653439890401,0.0,0.0015427653439890401
53,7.7,7.66,7.69,7.65,229576.0,7.6604,2017-07-17,2017-07-17,7.66,33493.0,218962.75,33726.75,233.75,0.0,233.75,573.5,0,0,0.0,0.0,5,33726.75,0.0,-10217.5,33726.75,33726.75,0.0,0.0203396764316716,0.0,0.0203396764316716
54,7.8,7.64,7.76,7.6,208282.0,7.6821,2017-07-18,2017-07-18,7.64,33493.0,218962.75,33731.25,238.25,0.0,238.25,4.5,0,0,0.0,0.0,5,33731.25,0.0,0.0,33731.25,33731.25,0.0,0.00015959641489541796,0.0,0.00015959641489541796
55,7.68,7.63,7.6,7.57,320823.0,7.6267,2017-07-19,2017-07-19,7.63,33493.0,218962.75,33608.75,115.75,0.0,115.75,-122.5,0,0,0.0,0.0,5,33608.75,0.0,0.0,33608.75,33608.75,0.0,-0.004344569072153044,0.0,-0.004344569072153044
56,7.68,7.677,7.61,7.55,137502.0,7.622,2017-07-20,2017-07-20,7.677,33493.0,218962.75,33798.75,305.75,0.0,305.75,190.0,0,0,0.0,0.0,5,33798.75,0.0,0.0,33798.75,33798.75,0.0,0.006738515295584314,0.0,0.006738515295584314
57,7.71,7.59,7.65,7.54,185395.0,7.632,2017-07-21,2017-07-21,7.59,0.0,252792.25,0.0,0.0,336.5,336.5,30.75,3,4,336.5,0.07627864694919116,0,0.0,0.0,33829.5,0.0,0.0,0.011934265247179587,0.001090575501785356,0.011934265247179587,0.001090575501785356
58,7.51,7.47,7.5,7.4,250219.0,7.4596,2017-07-24,2017-07-24,7.47,0.0,252792.25,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,7.41,7.29,7.41,7.28,286623.0,7.3489,2017-07-25,2017-07-25,7.29,0.0,252792.25,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,7.372,7.33,7.32,7.28,269424.0,7.3404,2017-07-26,2017-07-26,7.33,0.0,252792.25,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,7.43,7.36,7.4,7.35,333826.0,7.3773,2017-07-27,2017-07-27,7.36,0.0,252792.25,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,7.48,7.37,7.4,7.36,231444.0,7.4215,2017-07-28,2017-07-28,7.37,25450.5,227341.75,25500.5,50.0,0.0,50.0,50.0,0,0,0.0,0.0,5,25500.5,0.0,-25450.5,25500.5,25500.5,0.0,0.0017732934988379772,0.0,0.0017732934988379772
63,7.37,7.31,7.3,7.2605,410113.0,7.3016,2017-07-31,2017-07-31,7.31,25450.5,227341.75,25194.5,-256.0,0.0,-256.0,-306.0,0,0,0.0,0.0,5,25194.5,0.0,0.0,25194.5,25194.5,0.0,-0.010852556212888421,0.0,-0.010852556212888421
64,7.31,7.14,7.31,7.14,280302.0,7.2148,2017-08-01,2017-08-01,7.14,25450.5,227341.75,24650.5,-800.0,0.0,-800.0,-544.0,0,0,0.0,0.0,5,24650.5,0.0,0.0,24650.5,24650.5,0.0,-0.019293433267357194,0.0,-0.019293433267357194
65,7.22,7.17,7.18,7.08,205817.0,7.1694,2017-08-02,2017-08-02,7.17,25450.5,227341.75,24661.25,-789.25,0.0,-789.25,10.75,0,0,0.0,0.0,5,24661.25,0.0,0.0,24661.25,24661.25,0.0,0.00038125810225016514,0.0,0.00038125810225016514
66,7.178,7.11,7.1,7.07,131065.0,7.1282,2017-08-03,2017-08-03,7.11,25450.5,227341.75,24443.5,-1007.0,0.0,-1007.0,-217.75,0,0,0.0,0.0,5,24443.5,0.0,0.0,24443.5,24443.5,0.0,-0.007722693187439391,0.0,-0.007722693187439391
67,7.14,7.09,7.13,7.0624,92735.0,7.0999,2017-08-04,2017-08-04,7.09,40003.25,212555.25,39154.25,-849.0,-233.75,-1082.75,-75.75,0,1,-233.75,-0.04417879417879418,4,39154.25,0.0,-14786.5,39154.25,39154.25,-0.008290147107067544,-0.0026865396507395355,-0.008290147107067544,-0.0026865396507395355
68,7.2,7.2,7.09,7.06,288347.0,7.1425,2017-08-07,2017-08-07,7.2,40003.25,212555.25,39784.5,-218.75,0.0,-218.75,630.25,0,0,0.0,0.0,4,39784.5,0.0,0.0,39784.5,39784.5,0.0,0.022352364552852704,0.0,0.022352364552852704
69,7.24,7.09,7.24,7.09,179597.0,7.1212,2017-08-08,2017-08-08,7.09,40003.25,212555.25,39434.0,-569.25,0.0,-569.25,-350.5,0,0,0.0,0.0,4,39434.0,0.0,0.0,39434.0,39434.0,0.0,-0.01243078742685422,0.0,-0.01243078742685422
70,7.16,7.15,7.16,7.071,249857.0,7.1242,2017-08-09,2017-08-09,7.15,40003.25,212555.25,39641.5,-361.75,0.0,-361.75,207.5,0,0,0.0,0.0,4,39641.5,0.0,0.0,39641.5,39641.5,0.0,0.007359168020177605,0.0,0.007359168020177605
71,7.15,6.91,7.15,6.89,625906.0,6.9922,2017-08-10,2017-08-10,6.91,40003.25,212555.25,38157.5,-1845.75,0.0,-1845.75,-1484.0,0,0,0.0,0.0,4,38157.5,0.0,0.0,38157.5,38157.5,0.0,-0.052631351045511164,0.0,-0.052631351045511164
72,6.96,6.88,6.95,6.83,345859.0,6.8677,2017-08-11,2017-08-11,6.88,34872.75,216699.5,33317.0,-1555.75,-986.2500000000002,-2542.0,-696.25,0,4,-986.2500000000002,-0.19949749476823492,3,33317.0,0.0,4144.25,33317.0,33317.0,-0.03497821426457911,-0.024693111971318835,-0.03497821426457911,-0.024693111971318835
73,6.9,6.87,6.8,6.77,219344.0,6.8016,2017-08-14,2017-08-14,6.87,34872.75,216699.5,33200.75,-1672.0,0.0,-1672.0,-116.25,0,0,0.0,0.0,3,33200.75,0.0,0.0,33200.75,33200.75,0.0,-0.004122907384798297,0.0,-0.004122907384798297
74,6.7999,6.73,6.78,6.7178,349307.0,6.7479,2017-08-15,2017-08-15,6.73,34872.75,216699.5,32452.0,-2420.75,0.0,-2420.75,-748.75,0,0,0.0,0.0,3,32452.0,0.0,0.0,32452.0,32452.0,0.0,-0.02655507014509871,0.0,-0.02655507014509871
75,6.76,6.64,6.76,6.5907,854026.0,6.6525,2017-08-16,2017-08-16,6.64,34872.75,216699.5,32404.25,-2468.5,0.0,-2468.5,-47.75,0,0,0.0,0.0,3,32404.25,0.0,0.0,32404.25,32404.25,0.0,-0.0016934952913902682,0.0,-0.0016934952913902682
76,6.65,6.585,6.65,6.55,401242.0,6.5838,2017-08-17,2017-08-17,6.585,34872.75,216699.5,32148.5,-2724.25,0.0,-2724.25,-255.75,0,0,0.0,0.0,3,32148.5,0.0,0.0,32148.5,32148.5,0.0,-0.009070396246556254,0.0,-0.009070396246556254
77,6.61,6.61,6.56,6.54,242850.0,6.5846,2017-08-18,2017-08-18,6.61,59317.0,192255.25,56642.75,-2674.25,0.0,-2674.25,50.0,0,0,0.0,0.0,5,56642.75,0.0,-24444.25,56642.75,56642.75,0.0,0.0017732934988379772,0.0,0.0017732934988379772
78,6.57,6.51,6.57,6.4921,659825.0,6.5276,2017-08-21,2017-08-21,6.51,59317.0,192255.25,55734.5,-3582.5,0.0,-3582.5,-908.25,0,0,0.0,0.0,5,55734.5,0.0,0.0,55734.5,55734.5,0.0,-0.03221187640639186,0.0,-0.03221187640639186
79,6.54,6.42,6.54,6.41,460030.0,6.4501,2017-08-22,2017-08-22,6.42,59317.0,192255.25,54665.0,-4652.0,0.0,-4652.0,-1069.5,0,0,0.0,0.0,5,54665.0,0.0,0.0,54665.0,54665.0,0.0,-0.03793074794014433,0.0,-0.03793074794014433
80,6.48,6.42,6.46,6.4001,215491.0,6.4363,2017-08-23,2017-08-23,6.42,59317.0,192255.25,54696.5,-4620.5,0.0,-4620.5,31.5,0,0,0.0,0.0,5,54696.5,0.0,0.0,54696.5,54696.5,0.0,0.0011171749042679256,0.0,0.0011171749042679256
81,6.51,6.48,6.46,6.38,338429.0,6.4327,2017-08-24,2017-08-24,6.48,59317.0,192255.25,55539.75,-3777.25,0.0,-3777.25,843.25,0,0,0.0,0.0,5,55539.75,0.0,0.0,55539.75,55539.75,0.0,0.029906594857902487,0.0,0.029906594857902487
82,6.51,6.48,6.5,6.46,130851.0,6.4855,2017-08-25,2017-08-25,6.48,44596.25,204994.5,42838.0,-1758.25,-1981.5000000000005,-3739.7500000000005,37.5,0,6,-1981.5000000000005,-0.39558130451379303,3,42838.0,0.0,12739.25,42838.0,42838.0,-0.07027562135894906,0.0013299701241284829,-0.07027562135894906,0.0013299701241284829
83,6.46,6.4,6.46,6.37,275756.0,6.3984,2017-08-28,2017-08-28,6.4,44596.25,204994.5,42070.5,-2525.75,0.0,-2525.75,-767.5,0,0,0.0,0.0,3,42070.5,0.0,0.0,42070.5,42070.5,0.0,-0.02722005520716295,0.0,-0.02722005520716295
84,6.43,6.43,6.36,6.33,261776.0,6.3782,2017-08-29,2017-08-29,6.43,44596.25,204994.5,42246.5,-2349.75,0.0,-2349.75,176.0,0,0,0.0,0.0,3,42246.5,0.0,0.0,42246.5,42246.5,0.0,0.00624199311590968,0.0,0.00624199311590968
85,6.45,6.4,6.45,6.37,125705.0,6.3955,2017-08-30,2017-08-30,6.4,44596.25,204994.5,42333.5,-2262.75,0.0,-2262.75,87.0,0,0,0.0,0.0,3,42333.5,0.0,0.0,42333.5,42333.5,0.0,0.0030855306879780803,0.0,0.0030855306879780803
86,6.48,6.46,6.42,6.41,259975.0,6.4571,2017-08-31,2017-08-31,6.46,44596.25,204994.5,42908.25,-1688.0,0.0,-1688.0,574.75,0,0,0.0,0.0,3,42908.25,0.0,0.0,42908.25,42908.25,0.0,0.02038400876914255,0.0,0.02038400876914255
87,6.53,6.51,6.53,6.4566,232160.0,6.4928,2017-09-01,2017-09-01,6.51,49803.25,199734.5,48710.75,-1092.5,-52.9999999999996,-1145.4999999999995,542.5,0,2,-52.9999999999996,-0.010538874527739035,3,48710.75,0.0,-5260.0,48710.75,48710.75,-0.0018796911087682418,0.019240234462392054,-0.0018796911087682418,0.019240234462392054
88,6.6,6.52,6.58,6.52,400692.0,6.5634,2017-09-05,2017-09-05,6.52,49803.25,199734.5,49325.0,-478.25,0.0,-478.25,614.25,0,0,0.0,0.0,3,49325.0,0.0,0.0,49325.0,49325.0,0.0,0.02178491063322455,0.0,0.02178491063322455
89,6.61,6.6,6.55,6.51,283871.0,6.5719,2017-09-06,2017-09-06,6.6,49803.25,199734.5,49312.75,-490.5,0.0,-490.5,-12.25,0,0,0.0,0.0,3,49312.75,0.0,0.0,49312.75,49312.75,0.0,-0.00043445690721530446,0.0,-0.00043445690721530446
90,6.61,6.47,6.61,6.45,344633.0,6.4904,2017-09-07,2017-09-07,6.47,49803.25,150120.5,48505.25,-1298.0,0.0,-1298.0,-807.5,0,0,0.0,0.0,3,48505.25,0.0,0.0,48505.25,48505.25,0.0,-0.028638690006233335,0.0,-0.028638690006233335
91,6.54,6.49,6.49,6.47,126065.0,6.4969,2017-09-08,2017-09-08,6.49,59331.0,190296.75,57985.5,-1345.5,90.0,-1255.5,42.5,1,0,90.0,0.017571261226083563,3,57985.5,0.0,-9437.75,57985.5,57985.5,0.003191928297908359,0.0015072994740122807,0.003191928297908359,0.0015072994740122807
92,6.4799,6.43,6.46,6.4038,117303.0,6.433,2017-09-11,2017-09-11,6.43,59331.0,190296.75,57611.25,-1719.75,0.0,-1719.75,-374.25,0,0,0.0,0.0,3,57611.25,0.0,0.0,57611.25,57611.25,0.0,-0.01327310183880226,0.0,-0.01327310183880226
93,6.54,6.535,6.47,6.35,316274.0,6.4256,2017-09-12,2017-09-12,6.535,59331.0,190296.75,58587.25,-743.75,0.0,-743.75,976.0,0,0,0.0,0.0,3,58587.25,0.0,0.0,58587.25,58587.25,0.0,0.03461468909731732,0.0,0.03461468909731732
