,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2019-05-01,436.4,,,,,,,,,,,0
1,2019-05-02,433.0,,,,,,,,,,,0
2,2019-05-03,432.6,BOT,11.0,433.0,2019-05-03,WEAT US EQUITY_RSC2 COMDTY_0,ENTER,,2019-05-03,,433.0,0
3,2019-05-06,432.4,,,,,,,,,,,0
4,2019-05-07,438.3,,,,,,,,,,,0
5,2019-05-08,437.5,,,,,,,,,,,0
6,2019-05-09,436.7,,,,,,,,,,,0
7,2019-05-10,435.8,SLD,-11.0,435.9,2019-05-10,WEAT US EQUITY_RSC2 COMDTY_0,EXIT,,2019-05-10,,435.9,0
8,2019-05-13,435.9,,,,,,,,,,,0
9,2019-05-14,442.4,,,,,,,,,,,0
10,2019-05-15,453.2,,,,,,,,,,,0
11,2019-05-16,459.0,,,,,,,,,,,0
12,2019-05-17,455.2,BOT,11.0,457.8,2019-05-17,WEAT US EQUITY_RSC2 COMDTY_1,ENTER,,2019-05-17,,457.8,0
13,2019-05-21,454.7,,,,,,,,,,,0
14,2019-05-22,458.6,,,,,,,,,,,0
15,2019-05-23,455.0,,,,,,,,,,,0
16,2019-05-24,457.9,SLD,-11.0,454.4,2019-05-24,WEAT US EQUITY_RSC2 COMDTY_1,EXIT,,2019-05-24,,454.4,0
17,2019-05-28,464.2,,,,,,,,,,,0
18,2019-05-29,472.3,,,,,,,,,,,0
19,2019-05-30,473.0,,,,,,,,,,,0
20,2019-05-31,473.4,,,,,,,,,,,0
21,2019-06-03,468.6,,,,,,,,,,,0
22,2019-06-04,466.3,,,,,,,,,,,0
23,2019-06-05,462.9,,,,,,,,,,,0
24,2019-06-06,467.1,,,,,,,,,,,0
25,2019-06-07,464.7,BOT,11.0,466.1,2019-06-07,WEAT US EQUITY_RSC2 COMDTY_2,ENTER,,2019-06-07,,466.1,0
26,2019-06-10,464.2,,,,,,,,,,,0
27,2019-06-11,465.6,,,,,,,,,,,0
28,2019-06-12,468.9,,,,,,,,,,,0
29,2019-06-13,471.8,,,,,,,,,,,0
30,2019-06-14,470.3,SLD,-11.0,471.7,2019-06-14,WEAT US EQUITY_RSC2 COMDTY_2,EXIT,,2019-06-14,,471.7,0
31,2019-06-17,475.4,,,,,,,,,,,0
32,2019-06-18,476.0,,,,,,,,,,,0
33,2019-06-19,469.3,,,,,,,,,,,0
34,2019-06-20,469.7,,,,,,,,,,,0
