,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
0,2019-05-01,436.0,,,,,,,,,,,0
1,2019-05-02,444.0,,,,,,,,,,,0
2,2019-05-03,438.0,BOT,11.0,445.0,2019-05-03,WEAT US EQUITY_WC2 COMDTY_0,ENTER,,2019-05-03,,445.0,0
3,2019-05-06,437.25,,,,,,,,,,,0
4,2019-05-07,439.5,,,,,,,,,,,0
5,2019-05-08,439.0,,,,,,,,,,,0
6,2019-05-09,429.5,,,,,,,,,,,0
7,2019-05-10,424.75,BOT,11.0,432.0,2019-05-10,WEAT US EQUITY_WC2 COMDTY_1,ENTER,,2019-05-10,,432.0,0
8,2019-05-13,437.0,,,,,,,,,,,0
9,2019-05-14,448.5,,,,,,,,,,,0
10,2019-05-15,456.25,,,,,,,,,,,0
11,2019-05-16,473.5,,,,,,,,,,,0
12,2019-05-17,471.25,SLD,-11.0,475.5,2019-05-17,WEAT US EQUITY_WC2 COMDTY_0,EXIT,,2019-05-17,,475.5,0
13,2019-05-17,471.25,SLD,-11.0,475.5,2019-05-17,WEAT US EQUITY_WC2 COMDTY_1,EXIT,,2019-05-17,,475.5,0
14,2019-05-20,485.25,,,,,,,,,,,0
15,2019-05-21,486.0,,,,,,,,,,,0
16,2019-05-22,480.75,,,,,,,,,,,0
17,2019-05-23,478.25,,,,,,,,,,,0
18,2019-05-24,496.75,,,,,,,,,,,0
19,2019-05-28,512.0,,,,,,,,,,,0
20,2019-05-29,498.75,,,,,,,,,,,0
21,2019-05-30,522.25,,,,,,,,,,,0
22,2019-05-31,509.75,,,,,,,,,,,0
23,2019-06-03,526.0,,,,,,,,,,,0
24,2019-06-04,514.75,,,,,,,,,,,0
25,2019-06-05,497.75,,,,,,,,,,,0
26,2019-06-06,514.25,,,,,,,,,,,0
27,2019-06-07,509.5,,,,,,,,,,,0
28,2019-06-10,511.75,,,,,,,,,,,0
29,2019-06-11,521.25,,,,,,,,,,,0
30,2019-06-12,531.0,,,,,,,,,,,0
31,2019-06-13,539.0,,,,,,,,,,,0
32,2019-06-14,542.0,,,,,,,,,,,0
33,2019-06-17,542.75,,,,,,,,,,,0
34,2019-06-18,535.5,,,,,,,,,,,0
35,2019-06-19,526.75,,,,,,,,,,,0
36,2019-06-20,531.75,,,,,,,,,,,0
37,2019-06-21,530.75,BOT,10.0,532.5,2019-06-21,WEAT US EQUITY_WC2 COMDTY_2,ENTER,,2019-06-21,,532.5,0
38,2019-06-24,542.5,,,,,,,,,,,0
39,2019-06-25,540.0,,,,,,,,,,,0
40,2019-06-26,546.5,,,,,,,,,,,0
41,2019-06-27,546.75,,,,,,,,,,,0
42,2019-06-28,527.25,BOT,9.0,546.0,2019-06-28,WEAT US EQUITY_WC2 COMDTY_3,ENTER,,2019-06-28,,546.0,0
43,2019-07-01,511.75,,,,,,,,,,,0
