,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
31,2019-06-13,573.75,,,,,,,,,,,0
32,2019-06-14,570.5,BOT,9.0,572.0,2019-06-14,WEAT US EQUITY_MWEC2 COMDTY_2,ENTER,,2019-06-14,,572.0,0
33,2019-06-17,566.75,,,,,,,,,,,0
34,2019-06-18,558.75,,,,,,,,,,,0
35,2019-06-19,548.5,,,,,,,,,,,0
36,2019-06-20,545.5,,,,,,,,,,,0
37,2019-06-21,544.0,BOT,9.0,545.5,2019-06-21,WEAT US EQUITY_MWEC2 COMDTY_3,ENTER,,2019-06-21,,545.5,0
38,2019-06-24,553.25,,,,,,,,,,,0
39,2019-06-25,557.0,,,,,,,,,,,0
40,2019-06-26,559.5,,,,,,,,,,,0
41,2019-06-27,561.5,,,,,,,,,,,0
42,2019-06-28,554.25,SLD,-9.0,561.0,2019-06-28,WEAT US EQUITY_MWEC2 COMDTY_2,EXIT,,2019-06-28,,561.0,0
43,2019-06-28,554.25,SLD,-9.0,561.0,2019-06-28,WEAT US EQUITY_MWEC2 COMDTY_3,EXIT,,2019-06-28,,561.0,0
44,2019-07-01,544.5,,,,,,,,,,,0
45,2019-07-02,536.25,,,,,,,,,,,0
46,2019-07-03,540.0,,,,,,,,,,,0
47,2019-07-05,533.25,BOT,9.0,539.0,2019-07-05,WEAT US EQUITY_MWEC2 COMDTY_4,ENTER,,2019-07-05,,539.0,0
48,2019-07-08,532.5,,,,,,,,,,,0
49,2019-07-09,526.5,,,,,,,,,,,0
50,2019-07-10,528.75,,,,,,,,,,,0
51,2019-07-11,541.25,,,,,,,,,,,0
52,2019-07-12,542.75,BOT,9.0,540.0,2019-07-12,WEAT US EQUITY_MWEC2 COMDTY_5,ENTER,,2019-07-12,,540.0,0
53,2019-07-15,546.0,,,,,,,,,,,0
54,2019-07-16,543.5,,,,,,,,,,,0
55,2019-07-17,540.75,,,,,,,,,,,0
56,2019-07-18,537.75,,,,,,,,,,,0
57,2019-07-19,542.5,BOT,9.0,537.75,2019-07-19,WEAT US EQUITY_MWEC2 COMDTY_6,ENTER,,2019-07-19,,537.75,0
58,2019-07-22,535.0,,,,,,,,,,,0
59,2019-07-23,535.0,,,,,,,,,,,0
60,2019-07-24,536.0,,,,,,,,,,,0
61,2019-07-25,536.5,,,,,,,,,,,0
62,2019-07-26,536.75,BOT,9.0,537.25,2019-07-26,WEAT US EQUITY_MWEC2 COMDTY_7,ENTER,,2019-07-26,,537.25,0
63,2019-07-29,543.25,,,,,,,,,,,0
64,2019-07-30,540.5,,,,,,,,,,,0
65,2019-07-31,533.25,,,,,,,,,,,0
66,2019-08-01,532.25,,,,,,,,,,,0
67,2019-08-02,534.75,BOT,9.0,532.25,2019-08-02,WEAT US EQUITY_MWEC2 COMDTY_8,ENTER,,2019-08-02,,532.25,0
68,2019-08-05,536.25,,,,,,,,,,,0
69,2019-08-06,532.75,,,,,,,,,,,0
70,2019-08-07,531.5,,,,,,,,,,,0
71,2019-08-08,532.0,,,,,,,,,,,0
72,2019-08-09,530.75,BOT,9.0,532.5,2019-08-09,WEAT US EQUITY_MWEC2 COMDTY_9,ENTER,,2019-08-09,,532.5,0
73,2019-08-12,522.0,,,,,,,,,,,0
74,2019-08-13,516.5,,,,,,,,,,,0
75,2019-08-14,517.5,,,,,,,,,,,0
76,2019-08-15,514.75,,,,,,,,,,,0
77,2019-08-16,518.5,BOT,10.0,515.0,2019-08-16,WEAT US EQUITY_MWEC2 COMDTY_10,ENTER,,2019-08-16,,515.0,0
78,2019-08-19,517.0,,,,,,,,,,,0
79,2019-08-20,516.0,,,,,,,,,,,0
80,2019-08-21,515.0,,,,,,,,,,,0
81,2019-08-22,513.5,,,,,,,,,,,0
82,2019-08-23,514.5,BOT,10.0,513.25,2019-08-23,WEAT US EQUITY_MWEC2 COMDTY_11,ENTER,,2019-08-23,,513.25,0
83,2019-08-26,511.75,,,,,,,,,,,0
84,2019-08-27,511.0,,,,,,,,,,,0
85,2019-08-28,505.5,,,,,,,,,,,0
86,2019-08-29,501.5,,,,,,,,,,,0
87,2019-08-30,496.75,BOT,10.0,501.25,2019-08-30,WEAT US EQUITY_MWEC2 COMDTY_12,ENTER,,2019-08-30,,501.25,0
88,2019-09-03,487.0,,,,,,,,,,,0
89,2019-09-04,494.0,,,,,,,,,,,0
90,2019-09-05,502.0,,,,,,,,,,,0
91,2019-09-06,494.25,BOT,10.0,501.5,2019-09-06,WEAT US EQUITY_MWEC2 COMDTY_13,ENTER,,2019-09-06,,501.5,0
92,2019-09-09,496.75,,,,,,,,,,,0
93,2019-09-10,503.75,,,,,,,,,,,0
94,2019-09-11,502.25,,,,,,,,,,,0
95,2019-09-12,507.25,,,,,,,,,,,0
96,2019-09-13,505.5,BOT,10.0,507.0,2019-09-13,WEAT US EQUITY_MWEC2 COMDTY_14,ENTER,,2019-09-13,,507.0,0
97,2019-09-16,523.75,,,,,,,,,,,0
98,2019-09-17,521.25,,,,,,,,,,,0
99,2019-09-18,528.0,,,,,,,,,,,0
100,2019-09-19,533.75,,,,,,,,,,,0
101,2019-09-20,537.5,SLD,-9.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_4,EXIT,,2019-09-20,,532.5,0
102,2019-09-20,537.5,SLD,-9.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_5,EXIT,,2019-09-20,,532.5,0
103,2019-09-20,537.5,SLD,-9.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_6,EXIT,,2019-09-20,,532.5,0
104,2019-09-20,537.5,SLD,-9.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_7,EXIT,,2019-09-20,,532.5,0
105,2019-09-20,537.5,SLD,-9.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_8,EXIT,,2019-09-20,,532.5,0
106,2019-09-20,537.5,SLD,-9.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_9,EXIT,,2019-09-20,,532.5,0
107,2019-09-20,537.5,SLD,-10.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_10,EXIT,,2019-09-20,,532.5,0
108,2019-09-20,537.5,SLD,-10.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_11,EXIT,,2019-09-20,,532.5,0
109,2019-09-20,537.5,SLD,-10.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_12,EXIT,,2019-09-20,,532.5,0
110,2019-09-20,537.5,SLD,-10.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_13,EXIT,,2019-09-20,,532.5,0
111,2019-09-20,537.5,SLD,-10.0,532.5,2019-09-20,WEAT US EQUITY_MWEC2 COMDTY_14,EXIT,,2019-09-20,,532.5,0
112,2019-09-23,548.25,,,,,,,,,,,0
113,2019-09-24,556.0,,,,,,,,,,,0
114,2019-09-25,565.75,,,,,,,,,,,0
115,2019-09-26,562.0,,,,,,,,,,,0
116,2019-09-27,560.5,BOT,9.0,561.5,2019-09-27,WEAT US EQUITY_MWEC2 COMDTY_15,ENTER,,2019-09-27,,561.5,0
117,2019-09-30,558.0,,,,,,,,,,,0
118,2019-10-01,547.25,,,,,,,,,,,0
119,2019-10-02,544.25,,,,,,,,,,,0
120,2019-10-03,543.25,,,,,,,,,,,0
121,2019-10-04,549.75,BOT,9.0,541.0,2019-10-04,WEAT US EQUITY_MWEC2 COMDTY_16,ENTER,,2019-10-04,,541.0,0
122,2019-10-07,552.5,,,,,,,,,,,0
123,2019-10-08,557.0,,,,,,,,,,,0
124,2019-10-09,555.5,,,,,,,,,,,0
125,2019-10-10,549.0,,,,,,,,,,,0
126,2019-10-11,562.0,SLD,-9.0,547.25,2019-10-11,WEAT US EQUITY_MWEC2 COMDTY_15,EXIT,,2019-10-11,,547.25,0
127,2019-10-11,562.0,SLD,-9.0,547.25,2019-10-11,WEAT US EQUITY_MWEC2 COMDTY_16,EXIT,,2019-10-11,,547.25,0
128,2019-10-14,566.25,,,,,,,,,,,0
129,2019-10-15,559.5,,,,,,,,,,,0
130,2019-10-16,564.25,,,,,,,,,,,0
131,2019-10-17,565.75,,,,,,,,,,,0
132,2019-10-18,558.25,BOT,9.0,564.0,2019-10-18,WEAT US EQUITY_MWEC2 COMDTY_17,ENTER,,2019-10-18,,564.0,0
133,2019-10-21,551.25,,,,,,,,,,,0
134,2019-10-22,552.75,,,,,,,,,,,0
135,2019-10-23,556.25,,,,,,,,,,,0
136,2019-10-24,553.75,,,,,,,,,,,0
137,2019-10-25,551.25,BOT,9.0,554.0,2019-10-25,WEAT US EQUITY_MWEC2 COMDTY_18,ENTER,,2019-10-25,,554.0,0
138,2019-10-28,542.5,,,,,,,,,,,0
139,2019-10-29,541.0,,,,,,,,,,,0
140,2019-10-30,538.75,,,,,,,,,,,0
141,2019-10-31,540.5,,,,,,,,,,,0
